task,repeat,outer_fold,panel_size,effective_gene_count,n_train,n_test,analysis_provenance,f1_macro,f1_weighted,balanced_accuracy,log_loss,precision_adjacent_normal,recall_adjacent_normal,f1_adjacent_normal,precision_healthy,recall_healthy,f1_healthy,precision_tumor,recall_tumor,f1_tumor,roc_auc_ovr_macro,brier_score_multiclass,roc_auc,pr_auc,brier_score,sensitivity,specificity,negative_predictive_value,positive_predictive_value
task_a_three_class,2,2,3,3,196,50,raw_cel_rma,0.8450565950565951,0.864067914067914,0.8666666666666666,0.2975946026214416,0.8823529411764706,0.75,0.8108108108108109,0.6428571428571429,0.9,0.75,1.0,0.95,0.9743589743589743,0.9836111111111112,0.16779134715087235,,,,,,,
task_a_three_class,2,2,5,5,196,50,raw_cel_rma,0.958913308913309,0.9602197802197802,0.9666666666666667,0.24462471627406956,0.95,0.95,0.95,0.9090909090909091,1.0,0.9523809523809523,1.0,0.95,0.9743589743589743,0.9958333333333332,0.12491651700332157,,,,,,,
task_a_three_class,2,2,10,10,196,50,raw_cel_rma,0.9337294142172191,0.9404752970606629,0.9333333333333332,0.21553787313795345,0.9047619047619048,0.95,0.926829268292683,0.9,0.9,0.9,1.0,0.95,0.9743589743589743,0.9925,0.10547988743519061,,,,,,,
task_a_three_class,2,2,15,15,196,50,raw_cel_rma,0.9337294142172191,0.9404752970606629,0.9333333333333332,0.2131433980540725,0.9047619047619048,0.95,0.926829268292683,0.9,0.9,0.9,1.0,0.95,0.9743589743589743,0.9938888888888888,0.10402782131854145,,,,,,,
task_a_three_class,2,2,20,16,196,50,raw_cel_rma,0.9337294142172191,0.9404752970606629,0.9333333333333332,0.21317901611609866,0.9047619047619048,0.95,0.926829268292683,0.9,0.9,0.9,1.0,0.95,0.9743589743589743,0.9938888888888888,0.10404460878673522,,,,,,,
task_a_three_class,2,2,full_nonzero,16,196,50,raw_cel_rma,0.9337294142172191,0.9404752970606629,0.9333333333333332,0.21317901611609866,0.9047619047619048,0.95,0.926829268292683,0.9,0.9,0.9,1.0,0.95,0.9743589743589743,0.9938888888888888,0.10404460878673522,,,,,,,
task_a_three_class,2,2,nested_selected_policy,10,196,50,raw_cel_rma,0.9337294142172191,0.9404752970606629,0.9333333333333332,0.21553787313795345,0.9047619047619048,0.95,0.926829268292683,0.9,0.9,0.9,1.0,0.95,0.9743589743589743,0.9925,0.10547988743519061,,,,,,,
task_a_three_class,2,3,3,3,198,48,raw_cel_rma,0.9336609336609337,0.9382678132678133,0.9473684210526315,0.2875263695258187,0.9444444444444444,0.8947368421052632,0.918918918918919,0.8333333333333334,1.0,0.9090909090909091,1.0,0.9473684210526315,0.972972972972973,0.9709618874773139,0.10809519747787118,,,,,,,
task_a_three_class,2,3,5,5,198,48,raw_cel_rma,0.9575741154688524,0.9585478335478337,0.9649122807017543,0.2441177703928594,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9523809523809523,1.0,0.9473684210526315,0.972972972972973,0.9751966122202057,0.10324253448838339,,,,,,,
task_a_three_class,2,3,10,10,198,48,raw_cel_rma,0.9575741154688524,0.9585478335478337,0.9649122807017543,0.17571427283133242,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9523809523809523,1.0,0.9473684210526315,0.972972972972973,0.9927404718693285,0.09173359742063052,,,,,,,
task_a_three_class,2,3,15,15,198,48,raw_cel_rma,0.9575741154688524,0.9585478335478337,0.9649122807017543,0.1762461376150041,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9523809523809523,1.0,0.9473684210526315,0.972972972972973,0.9909255898366607,0.09173082930569827,,,,,,,
task_a_three_class,2,3,20,20,198,48,raw_cel_rma,0.9575741154688524,0.9585478335478337,0.9649122807017543,0.186326017290969,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9523809523809523,1.0,0.9473684210526315,0.972972972972973,0.9891107078039928,0.09167622850874164,,,,,,,
task_a_three_class,2,3,full_nonzero,45,198,48,raw_cel_rma,0.9575741154688524,0.9585478335478337,0.9649122807017543,0.18037791009899493,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9523809523809523,1.0,0.9473684210526315,0.972972972972973,0.9903206291591048,0.09035303979234703,,,,,,,
task_a_three_class,2,3,nested_selected_policy,5,198,48,raw_cel_rma,0.9575741154688524,0.9585478335478337,0.9649122807017543,0.2441177703928594,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.9090909090909091,1.0,0.9523809523809523,1.0,0.9473684210526315,0.972972972972973,0.9751966122202057,0.10324253448838339,,,,,,,
task_a_three_class,2,4,3,3,198,48,raw_cel_rma,0.9751179751179752,0.9793811668811668,0.9824561403508771,0.24954685885382114,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,1.0,1.0,1.0,1.0,0.11876948258774726,,,,,,,
task_a_three_class,2,4,5,5,198,48,raw_cel_rma,0.9279503105590061,0.9388975155279503,0.9473684210526315,0.2225130875576269,1.0,0.8421052631578947,0.9142857142857143,0.7692307692307693,1.0,0.8695652173913043,1.0,1.0,1.0,0.9955535390199638,0.11348524852536657,,,,,,,
task_a_three_class,2,4,10,10,198,48,raw_cel_rma,0.9511784511784511,0.9590698653198654,0.9649122807017544,0.18271296762377362,1.0,0.8947368421052632,0.9444444444444444,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.9970356926799758,0.08850078006183522,,,,,,,
task_a_three_class,2,4,15,15,198,48,raw_cel_rma,0.9751179751179752,0.9793811668811668,0.9824561403508771,0.1715164588707249,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,1.0,1.0,1.0,0.998517846339988,0.08240442777139773,,,,,,,
task_a_three_class,2,4,20,20,198,48,raw_cel_rma,0.9751179751179752,0.9793811668811668,0.9824561403508771,0.1654354014391293,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,1.0,1.0,1.0,0.998517846339988,0.07723742083338687,,,,,,,
task_a_three_class,2,4,full_nonzero,30,198,48,raw_cel_rma,0.9751179751179752,0.9793811668811668,0.9824561403508771,0.16230243196658317,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,1.0,1.0,1.0,0.998517846339988,0.07425165406591941,,,,,,,
task_a_three_class,2,4,nested_selected_policy,10,198,48,raw_cel_rma,0.9511784511784511,0.9590698653198654,0.9649122807017544,0.18271296762377362,1.0,0.8947368421052632,0.9444444444444444,0.8333333333333334,1.0,0.9090909090909091,1.0,1.0,1.0,0.9970356926799758,0.08850078006183522,,,,,,,
task_b_field_effect,0,0,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.1856760095934699,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.03143504314966548,1.0,1.0,1.0,1.0
task_b_field_effect,0,0,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.1575818592428124,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.02409871941284567,1.0,1.0,1.0,1.0
task_b_field_effect,0,0,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.13894256328633256,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.019032332502954382,1.0,1.0,1.0,1.0
task_b_field_effect,0,0,15,15,118,30,raw_cel_rma,1.0,1.0,1.0,0.13340074359183157,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01800330983163751,1.0,1.0,1.0,1.0
task_b_field_effect,0,0,20,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.13206341447883246,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.017599957546843212,1.0,1.0,1.0,1.0
task_b_field_effect,0,0,full_nonzero,39,118,30,raw_cel_rma,1.0,1.0,1.0,0.1304964482806655,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01732351392822049,1.0,1.0,1.0,1.0
task_b_field_effect,0,0,nested_selected_policy,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.1575818592428124,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.02409871941284567,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.20035188605097096,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.037507873778725664,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.18703437369310683,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.033429225610700976,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.18235257633401744,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.0317451706441851,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,15,15,118,30,raw_cel_rma,1.0,1.0,1.0,0.17958164749254876,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.03074482149167524,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,20,19,118,30,raw_cel_rma,1.0,1.0,1.0,0.17953111051145182,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.030752086609390963,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,full_nonzero,19,118,30,raw_cel_rma,1.0,1.0,1.0,0.17953111051145182,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.030752086609390963,1.0,1.0,1.0,1.0
task_b_field_effect,0,1,nested_selected_policy,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.20035188605097096,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.037507873778725664,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,3,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.08920788433540303,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.012412015623830637,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,5,5,119,29,raw_cel_rma,1.0,1.0,1.0,0.05481104439696011,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.004416027354892467,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,10,10,119,29,raw_cel_rma,1.0,1.0,1.0,0.05779632418704522,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.005541800288259346,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,15,15,119,29,raw_cel_rma,1.0,1.0,1.0,0.05278291674788127,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.004426126128825514,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,20,20,119,29,raw_cel_rma,1.0,1.0,1.0,0.05221015018891122,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.004304834034567848,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,full_nonzero,41,119,29,raw_cel_rma,1.0,1.0,1.0,0.04988367734963807,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.00390995715523772,1.0,1.0,1.0,1.0
task_b_field_effect,0,2,nested_selected_policy,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.08920788433540303,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.012412015623830637,1.0,1.0,1.0,1.0
task_b_field_effect,0,3,3,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.1710446579571029,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.02931808742325354,1.0,1.0,1.0,1.0
task_b_field_effect,0,3,5,5,119,29,raw_cel_rma,1.0,1.0,1.0,0.1304770388571987,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.017145644635752823,1.0,1.0,1.0,1.0
task_b_field_effect,0,3,10,10,119,29,raw_cel_rma,1.0,1.0,1.0,0.11422625132451325,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.016446179672025066,1.0,1.0,1.0,1.0
task_b_field_effect,0,3,15,15,119,29,raw_cel_rma,0.9626769626769627,0.9658722762171038,0.9736842105263157,0.11179445085641665,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.02028873003637695,1.0,0.9473684210526315,1.0,0.9090909090909091
task_b_field_effect,0,3,20,20,119,29,raw_cel_rma,0.9626769626769627,0.9658722762171038,0.9736842105263157,0.10911869793482293,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.02114250317150015,1.0,0.9473684210526315,1.0,0.9090909090909091
task_b_field_effect,0,3,full_nonzero,20,119,29,raw_cel_rma,0.9626769626769627,0.9658722762171038,0.9736842105263157,0.10911869793482293,1.0,0.9473684210526315,0.972972972972973,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.02114250317150015,1.0,0.9473684210526315,1.0,0.9090909090909091
task_b_field_effect,0,3,nested_selected_policy,5,119,29,raw_cel_rma,1.0,1.0,1.0,0.1304770388571987,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.017145644635752823,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.1914211027266832,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.03585148974380625,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.13542671152831257,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01958122697645173,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.09917186857569088,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.011348951404288411,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,15,15,118,30,raw_cel_rma,1.0,1.0,1.0,0.08955278858957236,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.009921563934796635,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,20,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.08507799233652134,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.00952058109313445,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,full_nonzero,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.08507799233652134,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.00952058109313445,1.0,1.0,1.0,1.0
task_b_field_effect,0,4,nested_selected_policy,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.13542671152831257,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01958122697645173,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.22552349149465323,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.04556272689493654,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.1932368915055723,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.036812975748192305,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.1672376113062986,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.028522840876803526,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,15,15,118,30,raw_cel_rma,1.0,1.0,1.0,0.1508092873919912,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.023378209639780472,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,20,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.14878914428823192,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.023013868705968964,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,full_nonzero,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.14878914428823192,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.023013868705968964,1.0,1.0,1.0,1.0
task_b_field_effect,1,0,nested_selected_policy,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.22552349149465323,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.04556272689493654,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.1776386284809767,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.031047073282047918,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.14480940791851973,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.022012476803179352,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.11825133213646094,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01563335857348007,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,15,15,118,30,raw_cel_rma,1.0,1.0,1.0,0.10776111562292899,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01461228631378896,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,20,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.10819074166867623,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01633062373901663,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,full_nonzero,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.10819074166867623,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01633062373901663,1.0,1.0,1.0,1.0
task_b_field_effect,1,1,nested_selected_policy,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.14480940791851973,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.022012476803179352,1.0,1.0,1.0,1.0
task_b_field_effect,1,2,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.16974303772128957,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.030095812512999753,1.0,1.0,1.0,1.0
task_b_field_effect,1,2,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.12449138763834197,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01725856599297396,1.0,1.0,1.0,1.0
task_b_field_effect,1,2,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.09894591339370384,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.014635349063399892,1.0,1.0,1.0,1.0
task_b_field_effect,1,2,15,15,118,30,raw_cel_rma,0.9633699633699633,0.9670329670329669,0.975,0.09706431246989182,1.0,0.95,0.9743589743589743,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.018968172001205826,1.0,0.95,1.0,0.9090909090909091
task_b_field_effect,1,2,20,20,118,30,raw_cel_rma,0.9633699633699633,0.9670329670329669,0.975,0.09887265825114304,1.0,0.95,0.9743589743589743,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.021538320677035434,1.0,0.95,1.0,0.9090909090909091
task_b_field_effect,1,2,full_nonzero,20,118,30,raw_cel_rma,0.9633699633699633,0.9670329670329669,0.975,0.09887265825114304,1.0,0.95,0.9743589743589743,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.021538320677035434,1.0,0.95,1.0,0.9090909090909091
task_b_field_effect,1,2,nested_selected_policy,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.12449138763834197,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01725856599297396,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,3,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.2074659338817831,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.04174128481101571,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,5,5,119,29,raw_cel_rma,1.0,1.0,1.0,0.1699085198540102,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.028266279765712273,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,10,10,119,29,raw_cel_rma,1.0,1.0,1.0,0.133809082662334,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.019598373717283752,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,15,15,119,29,raw_cel_rma,1.0,1.0,1.0,0.13353323352421992,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.019816106669975783,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,20,20,119,29,raw_cel_rma,1.0,1.0,1.0,0.1313030515025835,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.019093136598809957,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,full_nonzero,40,119,29,raw_cel_rma,1.0,1.0,1.0,0.12749260746020658,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.018003805263650287,1.0,1.0,1.0,1.0
task_b_field_effect,1,3,nested_selected_policy,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.2074659338817831,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.04174128481101571,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,3,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.21757046627424467,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.041727852106858775,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,5,5,119,29,raw_cel_rma,1.0,1.0,1.0,0.20390888564609144,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.03652672092919519,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,10,10,119,29,raw_cel_rma,1.0,1.0,1.0,0.19167976446498444,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.032174902046596614,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,15,15,119,29,raw_cel_rma,1.0,1.0,1.0,0.18906137197125997,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.031426206485678974,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,20,17,119,29,raw_cel_rma,1.0,1.0,1.0,0.18835303181670998,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.031257565283126704,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,full_nonzero,17,119,29,raw_cel_rma,1.0,1.0,1.0,0.18835303181670998,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.031257565283126704,1.0,1.0,1.0,1.0
task_b_field_effect,1,4,nested_selected_policy,3,119,29,raw_cel_rma,1.0,1.0,1.0,0.21757046627424467,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.041727852106858775,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.19711812091937853,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.03623484966949427,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.1656362609809772,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.02686955323623128,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.1406066029738609,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.019967032545930588,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,15,15,118,30,raw_cel_rma,1.0,1.0,1.0,0.1402037201489261,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.019964031104236883,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,20,20,118,30,raw_cel_rma,1.0,1.0,1.0,0.13673994292921482,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01911127902400243,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,full_nonzero,41,118,30,raw_cel_rma,1.0,1.0,1.0,0.13098400848553776,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.01783220628423844,1.0,1.0,1.0,1.0
task_b_field_effect,2,0,nested_selected_policy,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.19711812091937853,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.03623484966949427,1.0,1.0,1.0,1.0
task_b_field_effect,2,1,3,3,118,30,raw_cel_rma,0.9614890885750962,0.9661959777492511,0.95,0.18702581561192014,0.9523809523809523,1.0,0.975609756097561,1.0,0.9,0.9473684210526315,,,,,,1.0,0.9999999999999999,0.03744162673998035,0.9,1.0,0.9523809523809523,1.0
task_b_field_effect,2,1,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.14492300478717562,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.024400884490498823,1.0,1.0,1.0,1.0
task_b_field_effect,2,1,10,10,118,30,raw_cel_rma,1.0,1.0,1.0,0.11736271811932622,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.02069899049709799,1.0,1.0,1.0,1.0
task_b_field_effect,2,1,15,15,118,30,raw_cel_rma,0.9633699633699633,0.9670329670329669,0.975,0.11571602597675633,1.0,0.95,0.9743589743589743,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.023419495118514252,1.0,0.95,1.0,0.9090909090909091
task_b_field_effect,2,1,20,20,118,30,raw_cel_rma,0.9633699633699633,0.9670329670329669,0.975,0.11973033625283881,1.0,0.95,0.9743589743589743,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.02649672393280315,1.0,0.95,1.0,0.9090909090909091
task_b_field_effect,2,1,full_nonzero,20,118,30,raw_cel_rma,0.9633699633699633,0.9670329670329669,0.975,0.11973033625283881,1.0,0.95,0.9743589743589743,0.9090909090909091,1.0,0.9523809523809523,,,,,,1.0,0.9999999999999999,0.02649672393280315,1.0,0.95,1.0,0.9090909090909091
task_b_field_effect,2,1,nested_selected_policy,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.14492300478717562,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.024400884490498823,1.0,1.0,1.0,1.0
task_b_field_effect,2,2,3,3,118,30,raw_cel_rma,1.0,1.0,1.0,0.2150379509554178,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.04539013651846406,1.0,1.0,1.0,1.0
task_b_field_effect,2,2,5,5,118,30,raw_cel_rma,1.0,1.0,1.0,0.1832999448277924,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.9999999999999999,0.0341503545475307,1.0,1.0,1.0,1.0
