"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"R-HSA-397014","Muscle contraction","29/614","198/10634",0.146464646464646,2.53665317671832,5.40280943701329,3.17369069552272e-06,0.000129512373170459,0.000113505088050286,"PLN/TLN1/WWTR1/VIM/GUCY1A1/GUCY1B1/ACTG2/FXYD1/ITPR1/TPM2/MYL9/TRPC1/MYH11/CALD1/TMOD1/ANXA6/DES/MYLK/ANXA1/CASQ2/LMOD1/CACNA1H/SORBS1/SCN9A/SLC8A1/VCL/KCNH2/RYR3/ITGA1",29,"adjacent_vs_healthy_up","Reactome"
"R-HSA-3781865","Diseases of glycosylation","23/614","137/10634",0.167883211678832,2.9076059820728,5.56281468417733,3.26403820771634e-06,0.000129512373170459,0.000113505088050286,"ADAMTS1/OGN/THBS2/PRELP/THSD7A/DCN/ADAMTS5/HSPG2/VCAN/OMD/THBS1/SDC2/ADAMTS4/ADAMTSL3/MUC5B/MUC4/LUM/MUC12/MUC1/SPON1/SBSPON/ADAMTS8/MUC17",23,"adjacent_vs_healthy_up","Reactome"
"R-HSA-375276","Peptide ligand-binding receptors","28/614","192/10634",0.145833333333333,2.52571932681868,5.28094505913532,5.10199156027222e-06,0.000195459055981463,0.000171300987050882,"C3/GAL/TAC1/ACKR3/ACKR1/CCL21/CXCR4/CXCL12/APLNR/AGTR1/AGT/ANXA1/CXCL2/CCL2/CXCL1/CCL20/SAA1/CXCL11/TACR2/CXCL3/PENK/GRP/CXCL13/INSL5/NPY/CCL19/CXCL10/PYY",28,"adjacent_vs_healthy_up","Reactome"
"R-HSA-449147","Signaling by Interleukins","49/614","437/10634",0.112128146453089,1.94197183938461,4.97760763781122,5.32282038450032e-06,0.000197121781572662,0.000172758205461852,"FOS/JUN/DUSP6/CEBPD/MMP2/S1PR1/FN1/JUNB/COL1A2/IL33/NFKBIA/LIFR/VIM/SOCS3/PTPN11/RORA/DUSP4/TIMP1/ZEB1/NDN/HNRNPDL/TWIST1/USP18/CTSG/SOCS1/MSN/IRS2/CD36/CCND1/PTGS2/IRS1/ANXA1/IL6ST/CXCL2/MYC/CCL2/FYN/S100B/IL1B/CXCL1/CCL20/SAA1/BCL6/MUC1/FGF2/IL3RA/LCN2/CCL19/CXCL10",49,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9031628","NGF-stimulated transcription","11/614","39/10634",0.282051282051282,4.88490770901194,6.01645621935579,8.25510783954423e-06,0.000289684976171601,0.00025388090668315,"EGR1/FOS/JUNB/CHD4/TRIB1/FOSB/SGK1/RRAD/F3/ID1/ID4",11,"adjacent_vs_healthy_up","Reactome"
"R-HSA-9006936","Signaling by TGFB family members","24/614","155/10634",0.154838709677419,2.68168540506462,5.2207021384532,8.54229906477377e-06,0.000289684976171601,0.00025388090668315,"TGFBR3/JUNB/FSTL1/GREM2/LTBP1/FBN1/COL1A2/SERPINE1/WWTR1/SKI/LTBP2/PPP1R15A/TIMP2/TIMP1/LTBP4/TCF4/LTBP3/TGFBR2/INHBB/ITGA8/PMEPA1/CHRDL1/MYC/FGF2",24,"adjacent_vs_healthy_up","Reactome"
"R-HSA-380108","Chemokine receptors bind chemokines","13/614","54/10634",0.240740740740741,4.16944142839908,5.77982924561352,8.60450424272083e-06,0.000289684976171601,0.00025388090668315,"ACKR3/CCL21/CXCR4/CXCL12/CXCL2/CCL2/CXCL1/CCL20/CXCL11/CXCL3/CXCL13/CCL19/CXCL10",13,"adjacent_vs_healthy_up","Reactome"
"R-HSA-418457","cGMP effects","7/614","16/10634",0.4375,7.57715798045603,6.51711127186602,1.49593498550894e-05,0.00048881875555895,0.000428402433930579,"PDE2A/ITPR1/PDE1A/PDE9A/IRAG1/KCNMB4/KCNMB1",7,"adjacent_vs_healthy_up","Reactome"
"R-HSA-5083635","Defective B3GALTL causes PpS","10/614","35/10634",0.285714285714286,4.94834806886924,5.79155571997864,1.88379557932302e-05,0.000597970539607966,0.000524063431841744,"ADAMTS1/THBS2/THSD7A/ADAMTS5/THBS1/ADAMTS4/ADAMTSL3/SPON1/SBSPON/ADAMTS8",10,"adjacent_vs_healthy_up","Reactome"
"R-HSA-186797","Signaling by PDGF","13/614","58/10634",0.224137931034483,3.88189374368191,5.44765344143982,1.97890050284869e-05,0.00061071068296247,0.000535228937173987,"COL6A3/THBS2/COL6A1/COL5A1/PLAT/COL4A1/PTPN11/THBS1/COL4A5/SPP1/COL3A1/THBS4/COL4A2",13,"adjacent_vs_healthy_up","Reactome"
