"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","gene_set","database"
"GO:0033108","mitochondrial respiratory chain complex assembly",113,-0.701910380798344,-3.05389567237337,1e-10,6.181e-09,4.26315789473684e-09,3587,"tags=71%, list=19%, signal=57%","4706/4717/6834/51103/4722/4702/91647/51204/617/51079/79072/4535/79133/51300/25813/51287/4696/79145/28958/25994/10063/647087/90871/84275/4724/80775/9131/25915/25880/55744/131474/115209/54539/4720/790955/84233/57226/80224/7386/84987/7019/79064/55245/54902/90624/4708/4698/5018/51295/374291/440957/64756/137682/55967/4711/4719/90639/4700/4718/644096/29078/4712/9167/4694/4695/493753/91419/55101/4710/4707/57001/135154/6341/4713/192286/389203/1347/55863/4709/51241","adjacent_vs_healthy","GO_BP_ranked"
"GO:0030198","extracellular matrix organization",315,0.546536404219271,2.86873183068898,1e-10,6.181e-09,4.26315789473684e-09,2791,"tags=39%, list=15%, signal=34%","3491/6423/9510/165/26585/7049/7373/151887/60681/1805/4313/25890/3915/7837/1307/23213/2294/2192/11096/857/1278/285590/1842/3913/1513/10516/2296/4921/1291/2022/30008/1289/80781/1282/3908/4035/858/4239/4323/10266/169611/55790/9507/8425/144165/55959/1277/64094/1287/56999/5806/4629/1296/1511/4016/28984/5351/83872/183/1306/11117/2824/57188/3912/1290/1545/3688/10491/8516/25903/1281/5212/1215/2295/4060/5156/2131/57589/22795/79625/7133/4811/90102/871/1303/170690/1288/5768/64066/2191/1286/1284/26276/10631/11095/1305/57190/84695/23122/1285/84168/23768/133584/81621/7092/3569/4015/9509/3037/4148/2621/333/23332/4791/7045/4314/10459/149371/79875/79709/1301/1605/1991/10630","adjacent_vs_healthy","GO_BP_ranked"
"GO:0043062","extracellular structure organization",316,0.546272119278413,2.86758969603865,1e-10,6.181e-09,4.26315789473684e-09,2791,"tags=39%, list=15%, signal=34%","3491/6423/9510/165/26585/7049/7373/151887/60681/1805/4313/25890/3915/7837/1307/23213/2294/2192/11096/857/1278/285590/1842/3913/1513/10516/2296/4921/1291/2022/30008/1289/80781/1282/3908/4035/858/4239/4323/10266/169611/55790/9507/8425/144165/55959/1277/64094/1287/56999/5806/4629/1296/1511/4016/28984/5351/83872/183/1306/11117/2824/57188/3912/1290/1545/3688/10491/8516/25903/1281/5212/1215/2295/4060/5156/2131/57589/22795/79625/7133/4811/90102/871/1303/170690/1288/5768/64066/2191/1286/1284/26276/10631/11095/1305/57190/84695/23122/1285/84168/23768/133584/81621/7092/3569/4015/9509/3037/4148/2621/333/23332/4791/7045/4314/10459/149371/79875/79709/1301/1605/1991/10630","adjacent_vs_healthy","GO_BP_ranked"
"GO:0045229","external encapsulating structure organization",317,0.544352736474648,2.85903547816377,1e-10,6.181e-09,4.26315789473684e-09,2791,"tags=39%, list=15%, signal=34%","3491/6423/9510/165/26585/7049/7373/151887/60681/1805/4313/25890/3915/7837/1307/23213/2294/2192/11096/857/1278/285590/1842/3913/1513/10516/2296/4921/1291/2022/30008/1289/80781/1282/3908/4035/858/4239/4323/10266/169611/55790/9507/8425/144165/55959/1277/64094/1287/56999/5806/4629/1296/1511/4016/28984/5351/83872/183/1306/11117/2824/57188/3912/1290/1545/3688/10491/8516/25903/1281/5212/1215/2295/4060/5156/2131/57589/22795/79625/7133/4811/90102/871/1303/170690/1288/5768/64066/2191/1286/1284/26276/10631/11095/1305/57190/84695/23122/1285/84168/23768/133584/81621/7092/3569/4015/9509/3037/4148/2621/333/23332/4791/7045/4314/10459/149371/79875/79709/1301/1605/1991/10630","adjacent_vs_healthy","GO_BP_ranked"
"GO:0030199","collagen fibril organization",67,0.671236031317949,2.79615810528124,1e-10,6.181e-09,4.26315789473684e-09,2269,"tags=46%, list=12%, signal=41%","6423/165/26585/7373/60681/1805/7837/1278/2296/4921/1291/30008/1289/1277/4016/5351/11117/1290/1545/10491/1281/4060/2131/871/1303/26276/57190/84695/7092/4015/9509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0006119","oxidative phosphorylation",132,-0.624310799511369,-2.78981380347182,1e-10,6.181e-09,4.26315789473684e-09,2211,"tags=48%, list=12%, signal=43%","92014/10105/387/7381/4696/1337/7124/134145/539/7384/51142/2631/84275/4724/1716/30968/4729/1345/515/54539/4720/790955/7385/1350/983/7386/9377/4701/6390/1329/54205/4708/1738/9551/4698/4697/522/374291/93974/55967/27069/10476/4711/4719/65084/4700/4718/6392/4712/9167/4694/79736/4695/27089/4710/29796/388753/4707/1349/4713/10975/1347/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0010257","NADH dehydrogenase complex assembly",58,-0.720325160644984,-2.73230447662656,1e-10,6.181e-09,4.26315789473684e-09,3587,"tags=74%, list=19%, signal=60%","4706/4717/51103/4722/4702/617/51079/4535/79133/51300/4696/90871/4724/9131/25915/25880/55744/54539/4720/84233/57226/80224/4708/4698/5018/51295/374291/137682/55967/4711/4719/4700/4718/29078/4712/4694/4695/55101/4710/4707/4713/55863/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0032981","mitochondrial respiratory chain complex I assembly",58,-0.720325160644984,-2.73230447662656,1e-10,6.181e-09,4.26315789473684e-09,3587,"tags=74%, list=19%, signal=60%","4706/4717/51103/4722/4702/617/51079/4535/79133/51300/4696/90871/4724/9131/25915/25880/55744/54539/4720/84233/57226/80224/4708/4698/5018/51295/374291/137682/55967/4711/4719/4700/4718/29078/4712/4694/4695/55101/4710/4707/4713/55863/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0009060","aerobic respiration",180,-0.587474679288787,-2.71744871864061,1e-10,6.181e-09,4.26315789473684e-09,2293,"tags=46%, list=12%, signal=40%","5162/92014/10105/5160/3658/387/9650/7381/4696/1737/1337/3417/10873/7124/134145/539/7384/51142/2631/4191/84275/4724/1716/30968/4190/4729/1345/515/54539/4720/790955/7385/1350/983/7386/1743/9377/4701/6390/1329/54205/4708/1738/9551/4698/4697/5018/522/374291/93974/55967/27069/8802/10476/4711/4719/65084/4700/4718/92259/6392/4712/9167/2647/4694/79736/4695/27089/4710/29796/388753/4707/1349/8803/135154/4713/10975/847/8801/1347/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0042773","ATP synthesis coupled electron transport",86,-0.655788013943961,-2.71310576077424,1e-10,6.181e-09,4.26315789473684e-09,1991,"tags=53%, list=11%, signal=48%","7381/4696/1337/7384/51142/4724/1716/4729/1345/4720/790955/7385/1350/983/7386/9377/4701/6390/1329/54205/4708/1738/4698/4697/374291/55967/27069/4711/4719/4700/4718/6392/4712/9167/4694/4695/27089/4710/29796/388753/4707/1349/4713/10975/1347/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",86,-0.655788013943961,-2.71310576077424,1e-10,6.181e-09,4.26315789473684e-09,1991,"tags=53%, list=11%, signal=48%","7381/4696/1337/7384/51142/4724/1716/4729/1345/4720/790955/7385/1350/983/7386/9377/4701/6390/1329/54205/4708/1738/4698/4697/374291/55967/27069/4711/4719/4700/4718/6392/4712/9167/4694/4695/27089/4710/29796/388753/4707/1349/4713/10975/1347/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0060840","artery development",107,0.592809309491506,2.70672695589694,1e-10,6.181e-09,4.26315789473684e-09,3098,"tags=45%, list=17%, signal=38%","60681/5396/23493/2294/23129/221395/5138/3949/2296/2022/30008/4035/182/4854/2737/9464/144165/652/7048/56999/2702/187/4016/639/6909/659/4638/1281/1909/5629/1948/163/10000/7481/3516/4804/6722/4669/4015/6092/11280/3952/23462/94/3209/93649/4192/11174","adjacent_vs_healthy","GO_BP_ranked"
"GO:0015986","proton motive force-driven ATP synthesis",68,-0.683680772977993,-2.6949706484748,1e-10,6.181e-09,4.26315789473684e-09,1702,"tags=53%, list=9%, signal=48%","4696/134145/539/4724/30968/4729/518/515/54539/4720/516/4701/6390/4708/9551/4698/522/9556/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/84833/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0002040","sprouting angiogenesis",129,0.568630338601158,2.67539325657581,1e-10,6.181e-09,4.26315789473684e-09,2069,"tags=40%, list=11%, signal=35%","10365/84870/26585/7049/7424/25960/161198/3164/22915/9353/7010/4223/57381/57674/7057/10266/55294/652/2624/1969/27286/3791/56999/187/3716/185/5743/284/3688/301/1012/79812/3678/9723/90627/55742/6915/90139/147372/1948/196740/2247/5228/7423/10000/7082/57608/4804/6722/23210/375056","adjacent_vs_healthy","GO_BP_ranked"
"GO:0022900","electron transport chain",110,-0.615004460674523,-2.669404823195,1e-10,6.181e-09,4.26315789473684e-09,2211,"tags=49%, list=12%, signal=43%","92014/1534/27158/7381/4696/1337/7384/51142/4724/1716/4729/1345/4720/790955/7385/1350/983/144363/7386/9377/4701/6390/1329/54205/4708/1738/4698/4697/374291/55967/27069/4711/4719/4700/4718/6392/4712/9167/4694/2230/4695/3052/27089/4710/29796/388753/4707/1349/2110/4713/10975/2108/1347/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0022904","respiratory electron transport chain",101,-0.624600894829023,-2.65137501306251,1e-10,6.181e-09,4.26315789473684e-09,1991,"tags=50%, list=11%, signal=44%","7381/4696/1337/7384/51142/4724/1716/4729/1345/4720/790955/7385/1350/983/144363/7386/9377/4701/6390/1329/54205/4708/1738/4698/4697/374291/55967/27069/4711/4719/4700/4718/6392/4712/9167/4694/4695/3052/27089/4710/29796/388753/4707/1349/2110/4713/10975/2108/1347/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",59,-0.688828279361,-2.62969203604812,1e-10,6.181e-09,4.26315789473684e-09,1964,"tags=54%, list=11%, signal=49%","4696/134145/539/4724/30968/4729/515/54539/4720/4701/6390/4708/9551/4698/522/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0019646","aerobic electron transport chain",78,-0.637476453878508,-2.60975016164358,1e-10,6.181e-09,4.26315789473684e-09,3883,"tags=65%, list=21%, signal=52%","1351/4716/4706/4717/51103/4722/1340/4702/1537/4535/92014/7381/4696/1337/7384/4724/4729/1345/4720/790955/7385/1350/7386/9377/4701/6390/1329/54205/4708/1738/4698/4697/374291/4711/4719/4700/4718/6392/4712/9167/4694/4695/27089/4710/29796/4707/1349/4713/10975/1347/4709","adjacent_vs_healthy","GO_BP_ranked"
"GO:0006754","ATP biosynthetic process",90,-0.623746563476787,-2.60636009047497,1e-10,6.181e-09,4.26315789473684e-09,3839,"tags=59%, list=21%, signal=47%","4716/517/4706/4717/4722/4702/1353/51079/4535/10165/3565/56848/54209/3988/4696/134145/539/5465/4724/30968/4729/518/515/54539/4720/790955/516/4701/6390/4708/9551/4698/522/9556/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/84833/27109/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0045333","cellular respiration",221,-0.545992531688033,-2.59980996260457,1e-10,6.181e-09,4.26315789473684e-09,2568,"tags=43%, list=14%, signal=37%","4535/10165/3565/163702/5162/92014/3588/10105/5160/3658/387/9650/7381/4696/1737/1337/3417/10873/7124/134145/539/7384/51142/2631/4191/84275/4724/1716/30968/4190/4729/1345/515/131474/54539/4720/790955/7385/1350/983/144363/7386/1743/9377/4701/90624/6390/1329/54205/4708/1738/9551/4698/4697/5018/23596/522/374291/93974/55967/27069/8802/10476/4711/4719/65084/4700/4718/92259/6392/4712/9167/2647/4694/79736/4695/3052/27089/4710/29796/388753/4707/1349/8803/135154/2110/4713/55847/10975/2108/847/8801/1347/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0043542","endothelial cell migration",220,0.508489865735854,2.58550983165343,1e-10,6.181e-09,4.26315789473684e-09,2181,"tags=34%, list=12%, signal=30%","26585/7049/1003/7424/54345/23328/25960/161198/5797/8613/11167/7857/3164/1634/23129/22915/9839/9353/6678/285/2260/7010/4223/57381/7057/5764/7026/55294/6781/2624/64094/1969/27286/3791/56999/28984/3397/183/5587/5743/284/1545/6776/51157/3688/301/5176/6667/1012/79812/5629/4856/90627/11156/6915/147372/1948/23598/27086/388/196740/2247/10000/2191/6279/374969/57608/6722/8817/958/54828/84913/375056/23411/5872","adjacent_vs_healthy","GO_BP_ranked"
"GO:0009145","purine nucleoside triphosphate biosynthetic process",99,-0.605392027200261,-2.56724178918584,1e-10,6.181e-09,4.26315789473684e-09,2568,"tags=55%, list=14%, signal=47%","4716/517/4706/4717/4722/4702/1353/51079/4535/10165/3565/56848/54209/3988/4696/132/134145/539/5465/4724/30968/4729/518/515/54539/4720/790955/516/4701/6390/4708/9551/4698/522/9556/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/84833/27109/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0090287","regulation of cellular response to growth factor stimulus",314,0.488034173839107,2.56106663953904,1e-10,6.181e-09,4.26315789473684e-09,2881,"tags=36%, list=16%, signal=31%","3491/6423/26585/7049/8483/6422/5654/1003/7424/2734/25960/2615/11167/64388/4052/2200/1634/23213/857/22915/114990/1028/9839/9353/2022/56975/6497/94031/10252/858/10253/7057/348093/6935/8425/283149/26524/1387/55959/54829/652/64094/23090/3791/7041/183/11117/66000/3688/8516/56937/53918/9378/91851/50515/8936/10468/79812/3678/8848/23111/151556/3553/3087/63976/2887/11156/147372/57045/7130/2247/10273/5526/7423/3326/5770/3516/57608/4804/8817/3309/25778/4853/51232/55816/967/26036/4015/23411/4487/6424/4087/3611/80312/375387/10272/63893/1756/2817/168667/2033/10563/7043/51592/4734/79595/9518/94/3209/93649/25884/64399","adjacent_vs_healthy","GO_BP_ranked"
"GO:0150115","cell-substrate junction organization",99,0.569228090622309,2.55327250721782,1e-10,6.181e-09,4.26315789473684e-09,1963,"tags=35%, list=11%, signal=32%","26585/6422/347/11170/3915/2335/1307/7094/7070/9448/10395/7010/5339/4653/7057/4323/144165/1946/3791/10979/2824/11037/87/7145/22998/3678/10580/71/7414/90102/51057/9922/79834/23122/5295","adjacent_vs_healthy","GO_BP_ranked"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process",98,-0.602451983198352,-2.55029158166607,1e-10,6.181e-09,4.26315789473684e-09,2568,"tags=54%, list=14%, signal=47%","4716/517/4706/4717/4722/4702/1353/51079/4535/10165/3565/56848/54209/3988/4696/134145/539/5465/4724/30968/4729/518/515/54539/4720/790955/516/4701/6390/4708/9551/4698/522/9556/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/84833/27109/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0007160","cell-matrix adhesion",225,0.497918423354482,2.54021261691536,1e-10,6.181e-09,4.26315789473684e-09,2455,"tags=33%, list=13%, signal=29%","1490/26585/6422/10894/347/11170/3897/2335/1307/5054/7094/7070/1842/10516/9448/30008/10395/7074/7010/4653/182/6376/7057/83700/6614/6366/4323/3679/5310/1946/3791/56999/7402/10979/11117/2824/948/3688/8516/11037/1281/1012/87/22998/4585/3678/9723/8910/10580/22795/71/25992/7414/4811/90102/604/51057/7059/9358/10631/1305/6722/3693/79834/23122/5295/7791/967/340533/3672/7412/3611/23332/3655","adjacent_vs_healthy","GO_BP_ranked"
"GO:0031589","cell-substrate adhesion",342,0.480427542220095,2.53885989292677,1e-10,6.181e-09,4.26315789473684e-09,2455,"tags=31%, list=13%, signal=28%","3491/1490/26585/2199/6422/10894/151887/347/25890/11170/3897/3915/2335/1307/2294/2192/5054/7094/7070/1842/10516/9448/30008/10395/285/7074/7010/4653/5581/182/6376/2316/7057/83700/6614/6366/4323/3679/6695/5310/1946/1277/3791/56999/7402/10979/2241/11117/2824/948/91663/8324/3912/284/3688/8516/11037/3911/1281/5212/1012/23189/87/22998/4585/3678/9723/558/8910/10580/22795/71/79625/55742/25992/7414/4811/3717/90102/604/51057/55679/7059/9358/5770/1601/2633/10631/1305/6722/3693/79834/23122/84168/5295/7791/133584/967/340533/3672/3037/7412/2621/3611/23332/57580/3655","adjacent_vs_healthy","GO_BP_ranked"
"GO:0045446","endothelial cell differentiation",112,0.548702135540736,2.5329104908276,1e-10,6.181e-09,4.26315789473684e-09,2860,"tags=44%, list=15%, signal=37%","81575/1003/54538/5175/57493/54345/55273/1901/23493/7122/11167/5138/80781/1903/182/7026/7852/6781/6935/652/3791/4478/9294/91663/659/1909/2947/5629/3383/25932/3553/1910/7414/4693/7082/90/3516/2535/84913/5962/26084/2194/7716/3084/64321/23462/10630/94/3209","adjacent_vs_healthy","GO_BP_ranked"
"GO:0009142","nucleoside triphosphate biosynthetic process",111,-0.576543881894931,-2.51031407606507,1e-10,6.181e-09,4.26315789473684e-09,2827,"tags=46%, list=15%, signal=39%","51079/203/4535/10165/3565/56848/54209/3988/4696/132/134145/539/5465/4724/30968/4729/50808/518/515/54539/4720/790955/516/83549/4701/6390/9519/4708/9551/4698/522/9556/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/84833/27109/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0010810","regulation of cell-substrate adhesion",213,0.495297048953803,2.50297503156248,1e-10,6.181e-09,4.26315789473684e-09,2527,"tags=33%, list=14%, signal=29%","3491/26585/2199/6422/151887/347/25890/11170/2335/1307/2294/2192/5054/7094/7070/1842/9448/30008/10395/285/7010/4653/5581/182/6376/2316/7057/6366/4323/6695/1946/1277/3791/7402/10979/11117/2824/948/91663/8324/5212/1012/23189/22998/3678/9723/71/79625/7414/4811/3717/90102/604/51057/55679/5770/1601/2633/10631/79834/23122/5295/133584/340533/3037/3611/23332/57580/3655/10675","adjacent_vs_healthy","GO_BP_ranked"
"GO:1901342","regulation of vasculature development",294,0.474519293999947,2.48999237953114,1e-10,6.181e-09,4.26315789473684e-09,3094,"tags=39%, list=17%, signal=33%","6423/9510/10365/26585/718/5740/6422/1003/7424/23328/25960/7058/641700/5797/7122/1634/23213/23129/3339/5054/2296/6678/2022/285/7010/10253/57381/6376/65125/7057/23166/10266/7852/9444/7048/2624/64094/1969/6387/3791/56999/2152/187/7291/28984/3716/11117/5587/948/1545/3688/5176/6667/7128/1215/84034/204851/3678/133/9723/2534/728/3553/3087/6915/90139/147372/388/2247/577/7060/6774/7423/10000/6786/7082/6301/1284/126393/57608/8817/1285/958/1116/3569/4881/23411/5315/3552/140862/6772/7453/3952/168667/10563/2321/358/5371/3576/2828/94/4086/10457/25817/6672/10218/4192/3099/947/5196/11005/56005/3627/7052","adjacent_vs_healthy","GO_BP_ranked"
"GO:0009201","ribonucleoside triphosphate biosynthetic process",103,-0.582614155690392,-2.48653755460583,1e-10,6.181e-09,4.26315789473684e-09,2568,"tags=45%, list=14%, signal=39%","4535/10165/3565/56848/54209/3988/4696/134145/539/5465/4724/30968/4729/518/515/54539/4720/790955/516/83549/4701/6390/4708/9551/4698/522/9556/374291/93974/55967/10476/4711/4719/4700/4718/6392/4712/4694/4695/4710/4707/4713/84833/27109/4709/509","adjacent_vs_healthy","GO_BP_ranked"
"GO:0007044","cell-substrate junction assembly",92,0.566552795070282,2.48642150773839,1e-10,6.181e-09,4.26315789473684e-09,1930,"tags=35%, list=10%, signal=31%","26585/6422/347/11170/3915/2335/1307/7094/7070/9448/10395/7010/5339/4653/7057/4323/1946/3791/10979/2824/11037/87/7145/22998/3678/10580/71/7414/90102/51057/79834/23122","adjacent_vs_healthy","GO_BP_ranked"
"GO:0045765","regulation of angiogenesis",288,0.476583413891853,2.47788554437583,1e-10,6.181e-09,4.26315789473684e-09,3094,"tags=39%, list=17%, signal=33%","6423/9510/10365/26585/718/5740/6422/1003/7424/23328/25960/7058/641700/5797/7122/1634/23213/23129/3339/5054/2296/6678/2022/285/7010/10253/57381/6376/65125/7057/23166/10266/7852/9444/7048/2624/64094/1969/3791/56999/2152/187/7291/28984/3716/11117/5587/948/1545/3688/5176/6667/7128/1215/84034/204851/3678/133/9723/2534/728/3553/3087/6915/90139/147372/388/2247/577/7060/6774/7423/10000/6786/7082/6301/1284/126393/57608/8817/1285/958/1116/3569/4881/23411/5315/3552/140862/6772/7453/3952/168667/10563/2321/358/5371/3576/2828/94/4086/10457/25817/6672/4192/3099/947/5196/11005/56005/3627/7052","adjacent_vs_healthy","GO_BP_ranked"
"GO:0032543","mitochondrial translation",126,-0.557868643774615,-2.47615800341793,1e-10,6.181e-09,4.26315789473684e-09,4184,"tags=53%, list=23%, signal=41%","51642/285367/51081/81554/55052/51069/64965/84545/64963/51067/10128/124454/64979/51204/23107/3396/9801/79072/55157/64960/64949/28973/116541/51649/219927/65080/10102/64969/55699/5188/54948/28958/51023/64968/55005/283459/10884/54534/51021/51263/708/64976/54516/9553/84311/63899/57038/11222/5018/6183/64928/64981/8846/64983/60488/54148/84340/29088/9617/56945/28957/740/63931/28977/51650/118487/28998","adjacent_vs_healthy","GO_BP_ranked"
"GO:0007178","cell surface receptor protein serine/threonine kinase signaling pathway",355,0.463572029210119,2.45649868031108,1e-10,6.181e-09,4.26315789473684e-09,2895,"tags=34%, list=16%, signal=29%","3491/1958/2353/6423/26585/7049/6711/8483/6422/5654/3725/1003/55273/2734/2615/7122/11167/64388/4052/2200/23213/857/1278/114990/1028/9839/1655/2022/25937/6497/94031/4035/10252/858/10253/4053/7057/348093/6935/8425/283149/26524/1387/54829/652/4054/7048/3625/60436/23090/3791/7041/11030/10979/3397/11117/655/9688/659/8516/56937/53918/91851/50515/4774/1281/10468/8848/142/23111/4856/392255/151556/2131/63976/57045/7130/3717/9392/10273/6774/4693/90/3326/1601/3516/57190/3693/3309/84913/7791/4853/9863/51232/2662/26036/4015/23411/4487/6424/4087/3611/80312/3624/375387/10272/63893/168667/2033/5371/7043/51592/79595/9518/94/3209/4086/93649/25884/8287","adjacent_vs_healthy","GO_BP_ranked"
"GO:0045667","regulation of osteoblast differentiation",128,0.518464053542454,2.44301062707283,1e-10,6.181e-09,4.26315789473684e-09,3328,"tags=44%, list=18%, signal=36%","3491/6423/26585/6422/7424/1052/3488/117581/1655/4921/56975/25937/6497/1051/182/2737/9464/652/7291/10979/374/5587/655/659/3572/55603/10413/3727/57045/10312/7130/2247/10527/2735/90/5530/8519/5727/23051/25819/51232/2662/3569/3611/8840/9770/338773/4086/4057/468/650/658/2932/4208/6664/8321","adjacent_vs_healthy","GO_BP_ranked"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway",335,0.461959434073123,2.43957953178553,1e-10,6.181e-09,4.26315789473684e-09,2895,"tags=33%, list=16%, signal=29%","3491/1958/2353/6423/26585/7049/8483/6422/5654/3725/1003/55273/2734/2615/7122/11167/64388/4052/2200/23213/857/1278/114990/1028/9839/1655/2022/6497/94031/10252/858/10253/4053/7057/348093/6935/8425/283149/26524/1387/54829/652/4054/7048/3625/60436/23090/3791/7041/10979/3397/11117/655/659/8516/56937/53918/91851/50515/4774/1281/10468/8848/142/23111/392255/151556/2131/63976/57045/7130/9392/10273/6774/4693/90/3326/1601/3516/57190/3693/3309/7791/4853/9863/51232/2662/26036/4015/23411/4487/6424/4087/3611/80312/3624/375387/10272/63893/168667/2033/5371/7043/51592/79595/9518/94/3209/4086/93649/25884/8287","adjacent_vs_healthy","GO_BP_ranked"
"GO:0071559","response to transforming growth factor beta",263,0.4708203640557,2.4354809267942,1e-10,6.181e-09,4.26315789473684e-09,2895,"tags=35%, list=16%, signal=30%","2353/7049/8483/6422/5654/3725/1003/2734/2615/7122/25878/4052/2200/857/1278/114990/1028/5138/8692/9839/1513/4921/2022/6497/94031/10252/858/10253/4053/7057/5062/6935/8425/283149/26524/1387/54829/4054/7048/1277/7041/10979/3397/11117/8516/56937/4297/50515/1281/3480/678/8848/142/2534/63976/57045/9392/10273/6774/4693/90/1284/3326/1601/10631/57190/3693/3309/677/2908/5179/7791/2662/26036/4015/23411/64838/4087/80312/375387/6660/2033/5371/7043/51592/79595/9518/94/59/4086/93649/8287","adjacent_vs_healthy","GO_BP_ranked"
"GO:0071560","cellular response to transforming growth factor beta stimulus",256,0.470269307795551,2.41955202175446,1e-10,6.181e-09,4.26315789473684e-09,2895,"tags=35%, list=16%, signal=30%","2353/7049/8483/6422/5654/3725/1003/2734/2615/7122/4052/2200/857/1278/114990/1028/5138/8692/9839/1513/4921/2022/6497/94031/10252/858/10253/4053/7057/5062/6935/8425/283149/26524/1387/54829/4054/7048/1277/7041/10979/3397/11117/8516/56937/4297/50515/1281/3480/678/8848/142/2534/63976/57045/9392/10273/6774/4693/90/1284/3326/1601/10631/57190/3693/3309/677/2908/5179/7791/2662/26036/4015/23411/4087/80312/375387/6660/2033/5371/7043/51592/79595/9518/94/59/4086/93649/8287","adjacent_vs_healthy","GO_BP_ranked"
"GO:0072329","monocarboxylic acid catabolic process",118,-0.551415706457294,-2.41247495289518,1e-10,6.181e-09,4.26315789473684e-09,3423,"tags=49%, list=19%, signal=40%","8647/1374/5826/254552/84830/8529/9942/2109/23659/10999/9663/219743/1384/5095/26063/189/51/171586/26061/23600/55862/3295/1376/37/5465/6566/3712/11001/10005/10327/35/10449/51181/55268/10455/1892/38/3033/5096/5825/283927/1632/54677/1962/5191/1666/56898/5264/5828/3032/23417/6342/2110/51084/34/2108/549/84693","adjacent_vs_healthy","GO_BP_ranked"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",265,0.464685952561895,2.41056683108531,1e-10,6.181e-09,4.26315789473684e-09,2879,"tags=34%, list=16%, signal=29%","3491/6423/26585/7049/8483/6422/5654/1003/2734/2615/11167/64388/4052/2200/23213/857/114990/1028/9839/2022/6497/94031/4035/10252/858/10253/7057/348093/6935/8425/283149/26524/1387/54829/652/7048/23090/3791/7041/11117/655/9688/659/8516/56937/53918/91851/50515/10468/8848/142/23111/4856/392255/151556/63976/57045/7130/3717/10273/90/3326/1601/3516/3309/84913/4853/9863/51232/26036/4015/23411/4487/6424/4087/3611/80312/3624/375387/10272/63893/168667/2033/7043/51592/79595/9518/94/3209/93649/25884","adjacent_vs_healthy","GO_BP_ranked"
"GO:1904018","positive regulation of vasculature development",166,0.490292641488292,2.40507272194524,1e-10,6.181e-09,4.26315789473684e-09,3872,"tags=48%, list=21%, signal=38%","6423/26585/718/5740/1003/7424/23328/5054/2022/285/7010/6376/65125/7057/10266/7852/7048/2624/64094/6387/3791/2152/187/7291/3716/11117/5587/1545/3688/6667/1215/84034/204851/3678/133/728/3553/6915/147372/388/2247/6774/7423/10000/6786/7082/126393/57608/8817/958/1116/23411/5315/3552/168667/2321/358/3576/94/4086/4192/3099/947/56005/7052/7040/51129/3579/3670/9022/284361/6237/5335/4846/79805/51752/5579/146850/9314","adjacent_vs_healthy","GO_BP_ranked"
"GO:0009062","fatty acid catabolic process",100,-0.566765046776214,-2.40086146889765,1e-10,6.181e-09,4.26315789473684e-09,3423,"tags=52%, list=19%, signal=43%","8647/1374/5826/254552/84830/8529/2109/23659/10999/9663/219743/1384/5095/26063/51/171586/26061/23600/55862/3295/1376/37/5465/3712/11001/10005/35/10449/55268/10455/1892/38/3033/5096/5825/283927/1632/54677/1962/5191/1666/56898/5264/5828/3032/23417/6342/2110/34/2108/549/84693","adjacent_vs_healthy","GO_BP_ranked"
