"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"GO:0006282","regulation of DNA repair","65/2304","219/16135",0.296803652968037,2.07852731798579,6.55875963217187,2.78820770467892e-09,1.39943781490493e-07,1.26152042876228e-07,"TMEM161A/ACTL6A/RUVBL1/MRGBP/ATR/KAT2A/SMARCC1/TRIM28/AUNIP/PRKDC/YEATS4/SMARCA4/ACTR5/FIGNL1/RUVBL2/RIF1/MORF4L2/KDM1A/UBQLN4/MAD2L2/FANCB/HMGB1/CHEK1/TIMELESS/INO80B/TAF2/FUS/SF3B3/TRRAP/CUL4A/RAD51AP1/TAF4/PARP1/BRD7/SPIDR/AXIN2/FOXM1/PLK1/PCNA/PARPBP/SHLD1/BRCA1/DHX9/ENY2/H2AX/TFPT/SMARCD2/TWIST1/BCL7A/HSF1/NBN/BRCC3/UCHL5/TP53BP1/USP1/RTEL1/DEK/SUPT20H/IER3/TIGAR/UBE2V2/BARD1/RAD51/C1QBP/RMI2",65,"tumor_vs_adjacent_up","GO_BP"
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","17/2304","26/16135",0.653846153846154,4.57890958867521,7.45398618512091,3.47988668200388e-09,1.73154361452814e-07,1.56089653984984e-07,"SKA3/BOD1/CDK1/BIRC5/NUF2/KIF2C/HNRNPU/CDT1/CENPE/CDCA8/MAPRE1/AURKB/CHAMP1/MAD1L1/SEH1L/NDC80/SKA1",17,"tumor_vs_adjacent_up","GO_BP"
"GO:0006400","tRNA modification","36/2304","92/16135",0.391304347826087,2.74031929347826,6.83227801065191,3.65041219214972e-09,1.78669839203562e-07,1.61061570409455e-07,"PUS7/NAT10/CDK5RAP1/SSB/FTSJ1/TRMT1/PUS1/AARS1/QTRT2/METTL1/DUS4L/MOCS3/TYW1/CTU2/TRMT112/TRMT6/TRMT61B/TRMT10C/TRMT5/TARBP1/ANKRD16/RPUSD4/HSD17B10/THG1L/TRIT1/METTL6/DUS1L/THUMPD3/WDR4/DUS3L/METTL2B/NSUN2/YRDC/THUMPD2/PUSL1/ADAT2",36,"tumor_vs_adjacent_up","GO_BP"
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition","13/2304","16/16135",0.8125,5.68996853298611,7.66031000696303,3.65264051039853e-09,1.78669839203562e-07,1.61061570409455e-07,"UBE2C/SKA3/ANAPC11/CDC16/ESPL1/NSMCE2/DLGAP5/CDC23/MAD1L1/CDC20/RB1/ANAPC7/SKA1",13,"tumor_vs_adjacent_up","GO_BP"
"GO:0000387","spliceosomal snRNP assembly","21/2304","38/16135",0.552631578947368,3.87010005482456,7.22939303376067,4.01728271554282e-09,1.94855091042968e-07,1.75651733418206e-07,"WDR77/GEMIN5/CLNS1A/SNRPD2/SNRPB/TGS1/SNRPF/SNRPC/GEMIN6/SNRPG/STRAP/PRPF6/LSM2/SRSF10/PRPF19/SNRPE/PRPF31/AAR2/GEMIN8/SNRPD1/PRMT5",21,"tumor_vs_adjacent_up","GO_BP"
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","15/2304","21/16135",0.714285714285714,5.00217013888889,7.4901236626538,4.6399282107486e-09,2.23180546937007e-07,2.01185659173073e-07,"RPS21/WDR12/RCL1/RPP40/RRS1/EXOSC7/EXOSC2/EXOSC8/UTP20/URB1/PES1/KRI1/NOP14/EXOSC3/EXOSC9",15,"tumor_vs_adjacent_up","GO_BP"
"GO:0071897","DNA biosynthetic process","53/2304","166/16135",0.319277108433735,2.23590978497323,6.53262046731548,5.03321618251872e-09,2.4009689095453e-07,2.16434863768508e-07,"DNAJC2/NAT10/CCT6A/HSP90AB1/CCT3/CCT7/ATR/RFC3/CCT4/POLD2/DACH1/GNL3L/CCT2/CCT8/NHP2/POLA1/POLB/CCT5/MAD2L2/DSCC1/CHEK1/POLG2/XRCC5/HNRNPU/GAR1/LIG1/RFC2/HNRNPA1/DTL/CENPF/PTGES3/FGFR4/RFC5/JADE3/RRM1/TFDP1/PCNA/CHTF18/CCNA2/HNRNPD/POLE2/POLD1/RAD50/LIN9/POLE3/USP1/PINX1/TK1/PCLAF/CTNNB1/NOX4/RGCC/TYMS",53,"tumor_vs_adjacent_up","GO_BP"
"GO:0140053","mitochondrial gene expression","53/2304","168/16135",0.31547619047619,2.20929181134259,6.43071945121343,8.02076123696538e-09,3.79474048030854e-07,3.4207612419603e-07,"POLR1B/GARS1/SHMT2/MRPL3/CDK5RAP1/TWNK/MRPS23/MRPL17/YARS2/PUS1/MTERF3/MRPL36/MALSU1/MRPS17/POLR1A/MRPL30/FASTKD2/DAP3/TRMT61B/TRMT10C/TRMT5/GADD45GIP1/TFB2M/MRPL50/MRPL42/PNPT1/RPUSD4/HSD17B10/MRPL58/MRPS14/MRPL55/TRIT1/MRPL45/MRPS2/GATC/MRPS30/MRPL52/MRPL57/MTIF3/MRPL19/EARS2/MRPL4/MRPS26/MRPS27/RPUSD3/TFB1M/MTG2/MRPL37/LARS2/TFAM/MRPS35/DARS2/C1QBP",53,"tumor_vs_adjacent_up","GO_BP"
"GO:0051225","spindle assembly","44/2304","128/16135",0.34375,2.40729437934028,6.5240974357063,8.21036040243636e-09,3.85286180836282e-07,3.47315459728224e-07,"MZT1/TPX2/DCAF13/SKA3/HAUS6/MYBL2/RACGAP1/PIBF1/GPSM2/NEK2/AURKA/HAUS5/HAUS2/FBXO5/BIRC5/KIF4A/HNRNPU/STIL/RCC1/ASPM/HAUS7/KIFC1/KIF23/TUBGCP3/NEK6/CDCA8/MAPRE1/PLK1/KPNB1/AURKB/TUBB/KIF11/AAAS/SPAG5/CDC20/SMC3/KIF15/HAUS1/NDC80/TUBGCP4/SKA1/HAUS3/CCNB2/CHMP4C",44,"tumor_vs_adjacent_up","GO_BP"
"GO:0010608","post-transcriptional regulation of gene expression","117/2304","496/16135",0.235887096774194,1.65192634828629,6.01894472919349,1.33292105764048e-08,6.17504778724729e-07,5.56648451916026e-07,"ENC1/SOX4/PUS7/AJUBA/NSUN5/NAT10/RPS14/GEMIN5/SHMT2/CDK5RAP1/SSB/DIS3/XPO5/EIF3B/NCL/NPM1/MEX3D/TRAP1/YTHDF1/OGFOD1/EIF3E/ABCE1/AARS1/PRKDC/MALSU1/ITGA2/BZW2/METTL1/EPRS1/JMJD4/PCID2/NOLC1/METTL5/ELOC/RAN/MSI2/RPL38/EIF5B/SMYD5/PUM3/LARP1/IFRD2/SENP1/FASTKD2/ELAVL1/NUDT21/MAP3K20/PABPC4/TRMT10C/SYNCRIP/EEF2/E2F1/FUS/HNRNPU/EIF4EBP1/TRAF5/LSM14B/APEX1/DCPS/CAPRIN1/PNPT1/CNOT9/RPUSD4/PAIP1/ILF3/AGO2/STAU1/NORAD/ZNF598/PATL1/EIF6/DDX49/EIF5A2/AXIN2/DXO/GZMB/NCBP2/PA2G4/NT5C3B/EIF3D/RPS9/DUS3L/ZC3H18/UPF3B/POLR2G/GRB7/EIF3H/NSUN2/HNRNPD/HBS1L/MRPS27/EEFSEC/RPUSD3/EIF2AK1/UPF3A/SCRIB/PKM/DHX9/MTG2/DHFR/CARHSP1/BMP4/LARP4/DIO2/PCBP4/WFS1/EIF4B/FMR1/METTL3/WT1/C1QBP/NICOL1/DAPL1/PIWIL1/IGF2BP3/TYMS/APOBEC1",117,"tumor_vs_adjacent_up","GO_BP"
