"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","22/1651","58/10634",0.379310344827586,2.44311702416508,4.72438812747445,2.70725363750343e-05,0.000285977496919376,0.000224366906354991,"UBE2S/UBE2C/PSMA7/PSMD14/PSMA2/ADRM1/NEK2/CDK1/PSMB4/MAD2L1/PSMB2/BUB3/PSMD12/ANAPC11/CDC16/BUB1B/PSMB5/ANAPC10/CCNA2/CDC23/CDC20/PSMA3",22,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1362277","Transcription of E2F targets under negative control by DREAM complex","11/1651","19/10634",0.578947368421053,3.72896808951513,5.1039451945396,2.75306622262484e-05,0.000288783170205403,0.000226568129326064,"MYC/E2F5/CDC6/TOP2A/E2F1/E2F4/TFDP1/PCNA/TFDP2/CDC25A/LIN9",11,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5578749","Transcriptional regulation by small RNAs","29/1651","87/10634",0.333333333333333,2.14698162729659,4.60513491752387,2.78348283835779e-05,0.000289946128995603,0.000227480541906726,"RAE1/NUP58/NUP107/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/POLR2D/POLR2I/RAN/NUP62/NUP93/NUP42/NUP188/AGO2/RANBP2/NUP133/NUP160/NUP153/POLR2G/H2AZ2/AAAS/POLR2K/H2AX/NUP210/SEH1L/NDC1",29,"tumor_vs_adjacent_up","Reactome"
"R-HSA-73863","RNA Polymerase I Transcription Termination","14/1651","29/10634",0.482758620689655,3.1094216671192,4.87638300314895,3.44942082068359e-05,0.00035683663662244,0.000279960252451851,"POLR1B/POLR1D/POLR1G/POLR1F/POLR1C/POLR1A/TAF1A/POLR1H/CDK7/POLR1E/TAF1B/MNAT1/POLR2K/GTF2H3",14,"tumor_vs_adjacent_up","Reactome"
"R-HSA-2514853","Condensation of Prometaphase Chromosomes","8/1651","11/10634",0.727272727272727,4.68432355046528,5.2410856583249,3.52712697117384e-05,0.000359910915425903,0.000282372212944673,"CSNK2A2/CDK1/CCNB1/SMC4/NCAPD2/SMC2/NCAPG/CCNB2",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-77588","SLBP Dependent Processing of Replication-Dependent Histone Pre-mRNAs","8/1651","11/10634",0.727272727272727,4.68432355046528,5.2410856583249,3.52712697117384e-05,0.000359910915425903,0.000282372212944673,"SNRPB/SNRPF/SNRPG/ZNF473/SLBP/SNRPE/NCBP2/LSM11",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-73856","RNA Polymerase II Transcription Termination","22/1651","59/10634",0.372881355932203,2.40170826104364,4.62843527041709,3.69069695328663e-05,0.000374057123643915,0.000293470781918524,"SNRPB/CPSF3/SNRPF/CPSF4/SNRPG/NUDT21/CSTF1/RNPS1/MAGOHB/DDX39A/ZNF473/THOC2/SLBP/SNRPE/NCBP2/UPF3B/THOC7/ALYREF/THOC6/LSM11/CSTF2/CPSF2",22,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5619102","SLC transporter disorders","31/1651","98/10634",0.316326530612245,2.03744174835288,4.42312915918752,4.74499660149481e-05,0.000477684221626994,0.00037477260335367,"SLC11A2/RAE1/NUP58/NUP107/SLC3A2/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/NUP62/NUP93/NUP42/NUP188/RANBP2/NUP133/NUP160/NUP153/AAAS/NUP210/SLC2A9/SLC5A1/SEH1L/SLC2A1/SLCO1B3/SLC6A14/SLC6A20/SLC39A4/NDC1/SLC7A7",31,"tumor_vs_adjacent_up","Reactome"
"R-HSA-8956320","Nucleotide biosynthesis","9/1651","14/10634",0.642857142857143,4.14060742407199,5.04087764556936,4.88440788226444e-05,0.000488440788226444,0.00038321179034187,"CAD/GMPS/PPAT/ATIC/IMPDH1/PAICS/GART/UMPS/IMPDH2",9,"tumor_vs_adjacent_up","Reactome"
"R-HSA-380270","Recruitment of mitotic centrosome proteins and complexes","26/1651","77/10634",0.337662337662338,2.17486450557317,4.43561280802269,5.558729240966e-05,0.000548558806674276,0.000430378067271467,"CKAP5/MZT1/HAUS6/MZT2A/NEK2/CDK1/NDE1/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/CETN2/HAUS7/TUBGCP3/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/TUBGCP4/CEP78/HAUS3/NME7/YWHAG",26,"tumor_vs_adjacent_up","Reactome"
"R-HSA-380287","Centrosome maturation","26/1651","77/10634",0.337662337662338,2.17486450557317,4.43561280802269,5.558729240966e-05,0.000548558806674276,0.000430378067271467,"CKAP5/MZT1/HAUS6/MZT2A/NEK2/CDK1/NDE1/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/CETN2/HAUS7/TUBGCP3/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/TUBGCP4/CEP78/HAUS3/NME7/YWHAG",26,"tumor_vs_adjacent_up","Reactome"
"R-HSA-2990846","SUMOylation","48/1651","178/10634",0.269662921348315,1.73688401309387,4.25027560219721,5.62245725669994e-05,0.000551221299676465,0.000432466956518097,"NOP58/RAE1/UBA2/CBX4/NUP58/NUP107/NPM1/TRIM27/TRIM28/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/DNMT1/UBE2I/SENP1/AURKA/RANGAP1/BIRC5/NUP62/TOP2A/NUP93/NUP42/NUP188/CETN2/PHC2/RANBP2/PARP1/NSMCE1/NUP133/NUP160/BLM/CDCA8/PCNA/NUP153/NSMCE2/AURKB/BRCA1/AAAS/SAE1/NUP210/SMC3/SUZ12/SEH1L/TP53BP1/NDC1",48,"tumor_vs_adjacent_up","Reactome"
"R-HSA-73762","RNA Polymerase I Transcription Initiation","18/1651","45/10634",0.4,2.57637795275591,4.54286549732742,6.37076853502955e-05,0.000620529402762618,0.0004868434191499,"POLR1B/POLR1D/POLR1G/KAT2A/POLR1F/POLR1C/POLR1A/TAF1A/POLR1H/CDK7/CHD4/EHMT2/POLR1E/RBBP7/TAF1B/MNAT1/POLR2K/GTF2H3",18,"tumor_vs_adjacent_up","Reactome"
"R-HSA-157579","Telomere Maintenance","30/1651","95/10634",0.315789473684211,2.03398259428098,4.33976359341315,6.47477945328624e-05,0.000626591559995443,0.000491599553736776,"RUVBL1/RFC3/PRIM2/POLD2/CDK2/NHP2/POLA1/RUVBL2/POLR2D/POLR2I/DSCC1/PRIM1/GAR1/LIG1/RFC2/DNA2/POLA2/RFC5/BLM/FEN1/PCNA/CHTF18/POLR2G/CCNA2/H2AZ2/POLD1/POLR2K/H2AX/RPA3/RTEL1",30,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1268020","Mitochondrial protein import","22/1651","61/10634",0.360655737704918,2.32296372789467,4.44226520250723,6.6635122004509e-05,0.00063664129303671,0.000499484186396521,"TIMM50/HSPD1/GRPEL2/TOMM20/CHCHD2/TOMM6/TIMM8A/BCS1L/TOMM70/TIMM9/TIMM17B/TOMM5/COA6/PITRM1/HSPA9/TIMM10B/TIMM10/CHCHD7/TAFAZZIN/SLC25A6/GRPEL1/TOMM40",22,"tumor_vs_adjacent_up","Reactome"
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","22/1651","61/10634",0.360655737704918,2.32296372789467,4.44226520250723,6.6635122004509e-05,0.00063664129303671,0.000499484186396521,"MMP7/COL11A1/MMP3/COL1A1/COL7A1/CTSV/COL12A1/COL5A1/COL5A2/COL10A1/COL4A1/COL9A3/MMP9/LAMC2/COL18A1/COL1A2/COL3A1/COL4A2/COL6A3/PXDN/COL15A1/LOXL1",22,"tumor_vs_adjacent_up","Reactome"
"R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","21/1651","57/10634",0.368421052631579,2.37297969332781,4.45564963615157,6.7778393238346e-05,0.000640264972943048,0.000502327185789703,"UBE2S/UBE2C/PSMA7/PSMD14/PSMA2/ADRM1/CDK1/PSMB4/MAD2L1/PSMB2/BUB3/PSMD12/ANAPC11/CDC16/BUB1B/PSMB5/ANAPC10/CCNA2/CDC23/CDC20/PSMA3",21,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5693568","Resolution of D-loop Structures through Holliday Junction Intermediates","15/1651","34/10634",0.441176470588235,2.84159333024548,4.6107439281529,6.78956585181846e-05,0.000640264972943048,0.000502327185789703,"PALB2/BRCA2/FIGNL1/EXO1/RAD51AP1/DNA2/SPIDR/BLM/BRCA1/RAD50/NBN/RAD51C/BARD1/RAD51/RMI2",15,"tumor_vs_adjacent_up","Reactome"
"R-HSA-389958","Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding","13/1651","27/10634",0.481481481481481,3.10119568387285,4.68643762866166,6.82949304472584e-05,0.000640264972943048,0.000502327185789703,"CCT6A/CCT3/CCT7/PFDN2/CCT4/CCT2/CCT8/PFDN4/CCT5/CCT6B/TUBA4A/TUBB3/VBP1",13,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1169408","ISG15 antiviral mechanism","24/1651","70/10634",0.342857142857143,2.20832395950506,4.34819442162593,8.06673402382479e-05,0.000746919817020813,0.000586004459950365,"RAE1/NUP58/NUP107/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/NUP62/NUP93/NUP42/NUP188/RANBP2/NUP133/NUP160/KPNB1/NUP153/AAAS/NUP210/KPNA3/NEDD4/SEH1L/NDC1",24,"tumor_vs_adjacent_up","Reactome"
"R-HSA-8854518","AURKA Activation by TPX2","24/1651","70/10634",0.342857142857143,2.20832395950506,4.34819442162593,8.06673402382479e-05,0.000746919817020813,0.000586004459950365,"CKAP5/TPX2/HAUS6/NEK2/CDK1/NDE1/AURKA/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/CETN2/HAUS7/HMMR/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/CEP78/HAUS3/YWHAG",24,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72613","Eukaryotic Translation Initiation","30/1651","97/10634",0.309278350515464,1.99204480883189,4.20774497205658,9.939140196686e-05,0.000909067700916403,0.000713219431315466,"RPS21/RPS14/EIF3M/RPL36/EIF3B/EIF2S3/EIF3E/RPL38/EIF5B/RPS15A/RPL14/RPL8/EIF4EBP1/RPL18/RPS5/EIF1AX/RPS25/EIF3J/RPL26L1/EIF2S2/EIF3D/RPS9/EIF3H/RPL7/EIF2B3/RPL22L1/RPL37A/EIF3I/EIF4B/RPL37",30,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72737","Cap-dependent Translation Initiation","30/1651","97/10634",0.309278350515464,1.99204480883189,4.20774497205658,9.939140196686e-05,0.000909067700916403,0.000713219431315466,"RPS21/RPS14/EIF3M/RPL36/EIF3B/EIF2S3/EIF3E/RPL38/EIF5B/RPS15A/RPL14/RPL8/EIF4EBP1/RPL18/RPS5/EIF1AX/RPS25/EIF3J/RPL26L1/EIF2S2/EIF3D/RPS9/EIF3H/RPL7/EIF2B3/RPL22L1/RPL37A/EIF3I/EIF4B/RPL37",30,"tumor_vs_adjacent_up","Reactome"
"R-HSA-2565942","Regulation of PLK1 Activity at G2/M Transition","27/1651","85/10634",0.317647058823529,2.04594719777675,4.15053730027082,0.000132278555680772,0.00119528815374192,0.000937776951497167,"AJUBA/CKAP5/HAUS6/NEK2/CDK1/NDE1/AURKA/HAUS5/HAUS2/CEP72/CEP41/CCNB1/TUBG1/NEDD1/BORA/CETN2/HAUS7/CUL1/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/CEP78/HAUS3/CCNB2/YWHAG",27,"tumor_vs_adjacent_up","Reactome"
"R-HSA-69473","G2/M DNA damage checkpoint","27/1651","85/10634",0.317647058823529,2.04594719777675,4.15053730027082,0.000132278555680772,0.00119528815374192,0.000937776951497167,"ATR/RFC3/CDK1/EXO1/CHEK1/CCNB1/CDC25C/TOPBP1/RFC2/DNA2/RFC5/WEE1/BLM/CCNA2/BRCA1/H2AX/RHNO1/RPA3/RAD50/RAD1/NBN/BRCC3/TP53BP1/UBE2V2/YWHAG/BARD1/RMI2",27,"tumor_vs_adjacent_up","Reactome"
"R-HSA-174411","Polymerase switching on the C-strand of the telomere","12/1651","25/10634",0.48,3.09165354330709,4.48862448297888,0.000135497563057668,0.0012170439795599,0.000954845732735412,"RFC3/PRIM2/POLD2/POLA1/DSCC1/PRIM1/RFC2/POLA2/RFC5/PCNA/CHTF18/POLD1",12,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1474290","Collagen formation","28/1651","90/10634",0.311111111111111,2.00384951881015,4.09994390675725,0.00014958152639108,0.0013276466839445,0.00104162034571926,"MMP7/COL11A1/MMP3/COL1A1/P3H1/COLGALT1/SERPINH1/PLOD1/COL7A1/CTSV/COL12A1/COL5A1/COL5A2/PLOD3/COL10A1/COL4A1/COL9A3/MMP9/P4HA1/LAMC2/COL18A1/COL1A2/COL3A1/COL4A2/COL6A3/PXDN/COL15A1/LOXL1",28,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit","28/1651","90/10634",0.311111111111111,2.00384951881015,4.09994390675725,0.00014958152639108,0.0013276466839445,0.00104162034571926,"RPS21/RPS14/EIF3M/RPL36/EIF3B/EIF2S3/EIF3E/RPL38/EIF5B/RPS15A/RPL14/RPL8/RPL18/RPS5/EIF1AX/RPS25/EIF3J/RPL26L1/EIF2S2/EIF3D/RPS9/EIF3H/RPL7/RPL22L1/RPL37A/EIF3I/EIF4B/RPL37",28,"tumor_vs_adjacent_up","Reactome"
"R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","27/1651","86/10634",0.313953488372093,2.02215711408167,4.0801165064274,0.000164729326945032,0.00145349406127969,0.00114035534070926,"CKAP5/MZT1/HAUS6/MZT2A/NEK2/CDK1/NDE1/HAUS5/HAUS2/CEP72/CEP41/TUBG1/NEDD1/CETN2/HAUS7/TUBGCP3/MAPRE1/PLK1/TUBB/TUBA4A/HAUS1/TUBGCP4/TUBB3/CEP78/HAUS3/NME7/YWHAG",27,"tumor_vs_adjacent_up","Reactome"
"R-HSA-71291","Metabolism of amino acids and derivatives","75/1651","324/10634",0.231481481481481,1.49095946340041,3.84750817967434,0.000166848784785931,0.00145686674246119,0.00114300141619061,"AHCY/SLC7A5/RPS21/RPS14/DARS1/IARS1/RPL36/SLC3A2/PSMA7/AZIN1/PSMD14/ENOPH1/EPRS1/PYCR1/LARS1/PSMA2/RPL38/SRM/ADRM1/EEF1E1/ASNS/PSMB4/ADO/RPS15A/ODC1/GPT2/RPL14/KARS1/PSAT1/SMS/RPL8/SMOX/PSMB2/RPL18/RPS5/HSD17B10/SLC25A15/PSMD12/RPS25/GCSH/ALDH4A1/RPL26L1/PCBD1/PSMB5/MTAP/NMRAL1/RPS9/RPL7/EEFSEC/RARS1/RPL22L1/HIBADH/PAPSS1/MCCC2/PSPH/AADAT/RPL37A/PHGDH/PSTK/PSMA3/DIO2/TDO2/ARG2/AIMP2/IL4I1/AGMAT/CKMT2/APIP/PIPOX/RPL37/CHDH/IDO1/OCA2/NQO1/DUOX2",75,"tumor_vs_adjacent_up","Reactome"
"R-HSA-111367","SLBP independent Processing of Histone Pre-mRNAs","7/1651","10/10634",0.7,4.50866141732283,4.7586983262032,0.00016705405313555,0.00145686674246119,0.00114300141619061,"SNRPB/SNRPF/SNRPG/ZNF473/SNRPE/NCBP2/LSM11",7,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1169410","Antiviral mechanism by IFN-stimulated genes","38/1651","137/10634",0.277372262773723,1.78653945629059,3.97227166458701,0.000172215581212022,0.00149319868102909,0.00117150605290563,"RAE1/NUP58/EIF2S3/NUP107/NPM1/ABCE1/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/UBE2I/ILF2/CDK1/FANCB/NUP62/NUP93/NUP42/NUP188/ILF3/RANBP2/NUP133/NUP160/EIF2S2/FANCF/KPNB1/NUP153/FANCG/AAAS/DHX9/NUP210/KPNA3/NEDD4/TUBA4A/SEH1L/TUBB3/NDC1",38,"tumor_vs_adjacent_up","Reactome"
"R-HSA-15869","Metabolism of nucleotides","28/1651","91/10634",0.307692307692308,1.98182919442762,4.03241552581369,0.000184565911826767,0.00159108544678247,0.00124830423123004,"CAD/GMPS/PPAT/ATIC/IMPDH1/PAICS/GART/NUDT1/DCTD/CTPS2/UMPS/DTYMK/NUDT5/HPRT1/UCKL1/ADK/IMPDH2/RRM2/ITPA/ADA/RRM1/APRT/CTPS1/DNPH1/TK1/NME4/TYMS/AK4",28,"tumor_vs_adjacent_up","Reactome"
"R-HSA-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","10/1651","19/10634",0.526315789473684,3.3899709904683,4.46992436399543,0.000189705002843838,0.00160766951562575,0.0012613154515576,"UBE2S/UBE2C/MAD2L1/BUB3/ANAPC11/CDC16/BUB1B/ANAPC10/CDC23/CDC20",10,"tumor_vs_adjacent_up","Reactome"
"R-HSA-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","10/1651","19/10634",0.526315789473684,3.3899709904683,4.46992436399543,0.000189705002843838,0.00160766951562575,0.0012613154515576,"UBE2S/UBE2C/MAD2L1/BUB3/ANAPC11/CDC16/BUB1B/ANAPC10/CDC23/CDC20",10,"tumor_vs_adjacent_up","Reactome"
"R-HSA-2995383","Initiation of Nuclear Envelope (NE) Reformation","10/1651","19/10634",0.526315789473684,3.3899709904683,4.46992436399543,0.000189705002843838,0.00160766951562575,0.0012613154515576,"EMD/CDK1/CCNB1/LBR/KPNB1/TMPO/BANF1/VRK1/CCNB2/LMNB1",10,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5633007","Regulation of TP53 Activity","42/1651","157/10634",0.267515923566879,1.7230553187221,3.91285381675002,0.000193434585108948,0.00163006672844619,0.00127888744028269,"SMYD2/TPX2/ATR/RFC3/CSNK2A2/CDK2/CDK5/CDK1/AURKA/EXO1/CHEK1/TAF2/PPP2R5C/CHD4/PHF20/MLST8/TOPBP1/EHMT2/RFC2/SSRP1/DNA2/TAF4/RBBP7/BRD7/RFC5/BLM/NOC2L/TP53RK/AURKB/CCNA2/BRCA1/RHNO1/RPA3/RAD50/RAD1/NBN/SUPT16H/PRMT5/CDK5R1/PPP1R13L/BARD1/RMI2",42,"tumor_vs_adjacent_up","Reactome"
"R-HSA-3108232","SUMO E3 ligases SUMOylate target proteins","45/1651","172/10634",0.261627906976744,1.68513092840139,3.88348097906415,0.000202595072689374,0.00169772407281598,0.00133196878133914,"NOP58/RAE1/CBX4/NUP58/NUP107/NPM1/TRIM27/TRIM28/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/DNMT1/UBE2I/AURKA/RANGAP1/BIRC5/NUP62/TOP2A/NUP93/NUP42/NUP188/CETN2/PHC2/RANBP2/PARP1/NSMCE1/NUP133/NUP160/BLM/CDCA8/PCNA/NUP153/NSMCE2/AURKB/BRCA1/AAAS/NUP210/SMC3/SUZ12/SEH1L/TP53BP1/NDC1",45,"tumor_vs_adjacent_up","Reactome"
"R-HSA-113501","Inhibition of replication initiation of damaged DNA by RB1/E2F1","8/1651","13/10634",0.615384615384615,3.96365838885524,4.58361210777801,0.000205139579290363,0.00170057927708038,0.00133420886440411,"PRIM2/POLA1/PRIM1/E2F1/POLA2/TFDP1/TFDP2/RB1",8,"tumor_vs_adjacent_up","Reactome"
"R-HSA-6782135","Dual incision in TC-NER","21/1651","61/10634",0.344262295081967,2.21737446753582,4.08771617961223,0.000207307224243879,0.00170057927708038,0.00133420886440411,"RFC3/POLD2/POLR2D/POLR2I/CDK7/CUL4A/RFC2/PRPF19/RFC5/MNAT1/ERCC1/XAB2/PCNA/POLR2G/POLE2/POLD1/POLR2K/RPA3/TCEA1/POLE3/GTF2H3",21,"tumor_vs_adjacent_up","Reactome"
"R-HSA-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","21/1651","61/10634",0.344262295081967,2.21737446753582,4.08771617961223,0.000207307224243879,0.00170057927708038,0.00133420886440411,"RFC3/POLD2/POLR2D/POLR2I/CDK7/CUL4A/LIG1/RFC2/PRPF19/RFC5/MNAT1/XAB2/PCNA/POLR2G/POLE2/POLD1/POLR2K/RPA3/TCEA1/POLE3/GTF2H3",21,"tumor_vs_adjacent_up","Reactome"
"R-HSA-1362300","Transcription of E2F targets under negative control by p107 (RBL1) and p130 (RBL2) in complex with HDAC1","9/1651","16/10634",0.5625,3.62303149606299,4.50124736316697,0.000207470671803806,0.00170057927708038,0.00133420886440411,"E2F5/MYBL2/CDK1/E2F1/E2F4/TFDP1/TFDP2/CCNA2/LIN9",9,"tumor_vs_adjacent_up","Reactome"
"R-HSA-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","24/1651","74/10634",0.324324324324324,2.08895509682911,4.02981042877204,0.000215229448871167,0.00175458789840625,0.00137658194415312,"RFC3/POLD2/POLR2D/POLR2I/CDK7/CUL4A/LIG1/RFC2/PRPF19/COPS7B/RFC5/MNAT1/ERCC1/XAB2/PCNA/POLR2G/COPS8/POLE2/POLD1/POLR2K/RPA3/TCEA1/POLE3/GTF2H3",24,"tumor_vs_adjacent_up","Reactome"
"R-HSA-174178","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","20/1651","57/10634",0.350877192982456,2.2599806603122,4.08894057061459,0.000217602954673187,0.00175486253768699,0.00137679741553267,"UBE2S/UBE2C/PSMA7/PSMD14/PSMA2/ADRM1/AURKA/PSMB4/PSMB2/PSMD12/ANAPC11/CDC16/PSMB5/ANAPC10/PLK1/AURKB/CDC23/CDC20/PSMA3/RB1",20,"tumor_vs_adjacent_up","Reactome"
"R-HSA-69017","CDK-mediated phosphorylation and removal of Cdc6","20/1651","57/10634",0.350877192982456,2.2599806603122,4.08894057061459,0.000217602954673187,0.00175486253768699,0.00137679741553267,"UBE2S/UBE2C/PSMA7/PSMD14/CDK2/PSMA2/ADRM1/PSMB4/CDC6/PSMB2/CCNE1/PSMD12/ANAPC11/CDC16/PSMB5/ANAPC10/CCNA2/CDC23/PSMA3/CCNE2",20,"tumor_vs_adjacent_up","Reactome"
"R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21","18/1651","49/10634",0.36734693877551,2.366061385184,4.10878643036742,0.000230741959050458,0.00185087132928175,0.00145212220781543,"CDK4/CCND1/PSMA7/PSMD14/CDK2/PSMA2/ADRM1/PSMB4/CKS1B/PSMB2/CCNE1/PSMD12/CUL1/PSMB5/CCNA2/PSMA3/CCNE2/CDKN1B",18,"tumor_vs_adjacent_up","Reactome"
"R-HSA-110314","Recognition of DNA damage by PCNA-containing replication complex","13/1651","30/10634",0.433333333333333,2.79107611548556,4.21143938252732,0.000258210544453105,0.0020601905142535,0.00161634596135818,"RFC3/RAD18/POLD2/CUL4A/RFC2/DTL/RFC5/PCNA/POLE2/POLD1/RPA3/POLE3/USP1",13,"tumor_vs_adjacent_up","Reactome"
"R-HSA-606279","Deposition of new CENPA-containing nucleosomes at the centromere","20/1651","58/10634",0.344827586206897,2.22101547651371,3.99728568377283,0.000284298342709593,0.00224446060033889,0.00176091715872202,"RUVBL1/NPM1/CENPH/CENPL/CENPA/CENPW/CENPN/HJURP/CENPO/RBBP7/CENPQ/H2AZ2/MIS18A/H2AX/KNL1/ITGB3BP/OIP5/MIS18BP1/CENPK/CENPU",20,"tumor_vs_adjacent_up","Reactome"
"R-HSA-774815","Nucleosome assembly","20/1651","58/10634",0.344827586206897,2.22101547651371,3.99728568377283,0.000284298342709593,0.00224446060033889,0.00176091715872202,"RUVBL1/NPM1/CENPH/CENPL/CENPA/CENPW/CENPN/HJURP/CENPO/RBBP7/CENPQ/H2AZ2/MIS18A/H2AX/KNL1/ITGB3BP/OIP5/MIS18BP1/CENPK/CENPU",20,"tumor_vs_adjacent_up","Reactome"
"R-HSA-429914","Deadenylation-dependent mRNA decay","19/1651","54/10634",0.351851851851852,2.26625838436862,3.99914474985432,0.000298205100461395,0.00234192487273347,0.00183738386506387,"EXOSC5/DIS3/LSM7/LSM5/EXOSC4/EXOSC7/EXOSC2/EXOSC8/LSM2/DCPS/CNOT9/PAIP1/PATL1/NT5C3B/EXOSC3/HBS1L/EXOSC9/LSM6/EIF4B",19,"tumor_vs_adjacent_up","Reactome"
"R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression","27/1651","89/10634",0.303370786516854,1.9539945147306,3.87443458368839,0.000308579526405678,0.00238798468517404,0.0018735206161576,"RPS21/RPS14/EIF3M/RPL36/EIF3B/EIF2S3/EIF3E/RPL38/RPS15A/RPL14/RPL8/RPL18/RPS5/EIF1AX/RPS25/EIF3J/RPL26L1/EIF2S2/EIF3D/RPS9/EIF3H/RPL7/RPL22L1/RPL37A/EIF3I/EIF4B/RPL37",27,"tumor_vs_adjacent_up","Reactome"
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S","18/1651","50/10634",0.36,2.31874015748032,4.00691437142922,0.000308846019282509,0.00238798468517404,0.0018735206161576,"RPS21/RPS14/EIF3M/EIF3B/EIF2S3/EIF3E/RPS15A/EIF4EBP1/RPS5/EIF1AX/RPS25/EIF3J/EIF2S2/EIF3D/RPS9/EIF3H/EIF3I/EIF4B",18,"tumor_vs_adjacent_up","Reactome"
"R-HSA-9907900","Proteasome assembly","18/1651","50/10634",0.36,2.31874015748032,4.00691437142922,0.000308846019282509,0.00238798468517404,0.0018735206161576,"PSMA7/PSMD14/PSMA2/POMP/ADRM1/PSMB4/PSMG4/PSMG1/PSMB2/PSME3/PSMD12/PSME4/PSMG3/PSMB5/PSMD10/PAAF1/PSMA3/PSMF1",18,"tumor_vs_adjacent_up","Reactome"
"R-HSA-211000","Gene Silencing by RNA","33/1651","117/10634",0.282051282051282,1.81667676155865,3.80792105064009,0.00032161812975414,0.00247398561349338,0.00194099362518288,"RAE1/XPO5/NUP58/NUP107/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/POLR2D/POLR2I/RAN/NUP62/NUP93/NUP42/NUP188/AGO2/RANBP2/NUP133/NUP160/HENMT1/TDRKH/NUP153/POLR2G/H2AZ2/AAAS/POLR2K/H2AX/NUP210/SEH1L/NDC1/PIWIL1",33,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5693607","Processing of DNA double-strand break ends","26/1651","85/10634",0.305882352941176,1.97017137563687,3.8498429851861,0.000342938977875655,0.00262453299394634,0.00205910728928562,"ATR/RFC3/CDK2/UBE2I/EXO1/CHEK1/TIMELESS/TOPBP1/RFC2/DNA2/RFC5/BLM/CCNA2/BRCA1/H2AX/RHNO1/RPA3/RAD50/RAD1/NBN/TIPIN/BRCC3/TP53BP1/UBE2V2/BARD1/RMI2",26,"tumor_vs_adjacent_up","Reactome"
"R-HSA-5619115","Disorders of transmembrane transporters","42/1651","161/10634",0.260869565217391,1.68024649092776,3.72850251278251,0.000347636451412713,0.00264697805644197,0.00207671681901904,"SLC11A2/RAE1/NUP58/NUP107/SLC3A2/PSMA7/PSMD14/NUP37/NUP205/NUP35/NUP85/NUP155/POM121/PSMA2/ADRM1/PSMB4/NUP62/PSMB2/NUP93/NUP42/NUP188/PSMD12/RANBP2/NUP133/NUP160/PSMB5/NUP153/AAAS/NUP210/SLC2A9/PSMA3/SLC5A1/SEH1L/KCNJ11/SLC2A1/SLCO1B3/SLC6A14/ABCC2/SLC6A20/SLC39A4/NDC1/SLC7A7",42,"tumor_vs_adjacent_up","Reactome"
