"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0070482","response to oxygen levels",NA,NA,4.34151980150983e-06,7.49579159026042e-05,5.27594864441051e-05,"1958/2353/7049/6422/5740/7424/4000/4313/6649/857/114990/3339/9839/1410/4929/1291/2022/5327/4921/5581/7010/6095/285/7057/4323/7852/2982/2983/50809/3708/1387/6781/655/1277/6387/7291/2043/28984/3751/2308/5351/9370/64506/5743/4609/79625/133/2071/1909/3764/2309/10631/54541/126374/663/4693/863/7423/5228/1902/5770/7412/1788/472/29979/5371/677/5179/94/6657/56776/23411/6722/3777/7184/3552/9520/3709/7043/3624/29988/9361/650/3779/29904/7097/2033/4193/58157/664/3952/358/3099/9777/27035/84709/6517/4194/7040/3741/867/378938/3776/93649",104,0.317311053923613,1.67503460239418,329,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0055006","cardiac cell development",NA,NA,4.4013959781673e-06,7.57800237912314e-05,5.33381310006317e-05,"7049/4000/7373/5997/23493/5339/10252/182/652/4211/221476/4205/144165/4629/5156/5629/27086/6444/6546/23363/8470/80206/7273/4669/6443/10611/6722/3192/51676/3624/70",31,0.48383321335573,2.07615659933538,84,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0031032","actomyosin structure organization",NA,NA,4.43588942359225e-06,7.61617570200659e-05,5.36068157535286e-05,"1490/6422/1901/1466/9839/10395/5339/5062/4653/23671/4628/11214/4205/10398/1073/28984/10979/4629/5587/3688/7111/961/5156/5629/2318/7840/22998/1264/71/64097/25802/10580/23363/7082/90102/80206/55704/11155/5295/1902/5734/7273/3693/22899/23122/1465/23332/7791/6722/84952/257019/7043/9530/1265/5239/70/29767",57,0.358572909300221,1.78909364100468,206,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0050730","regulation of peptidyl-tyrosine phosphorylation",NA,NA,4.68351472761852e-06,8.01905942698341e-05,5.64425320578725e-05,"6423/26585/6422/5175/8613/1839/8692/5781/5062/83666/1946/55294/3356/374/8651/4908/948/5621/2043/54206/284/2252/9370/22876/5168/5649/3678/2534/2674/146433/3717/54625/7423/1464/7060/5770/90",37,0.403467284878087,1.94193537871446,151,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0007032","endosome organization",NA,NA,4.69970726894009e-06,8.02455542246372e-05,5.64812158840633e-05,"27243/7251/65977/356/51160/57403/10015/79720/5869/57132/144717/5119/5873/51361/5071/128866/8766/9525/8027/25978/55004/51271/92421/8724/83547/257364/10043/7879/9798/51510/79666/51382/93343/282679/51028/84313/9101/29911/51534",39,-0.465421278708359,-1.91831037131419,93,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0003002","regionalization",NA,NA,4.73736202575885e-06,8.06656602788304e-05,5.67769095330182e-05,"6423/26585/718/6422/5125/54345/23493/64388/2294/7704/54806/2296/2022/9968/6497/2260/10252/4223/652/187/2737/7026/23500/9464/144165/7048/57801/6909/659/2131/7482/1952/4297/65009/8553/5090/23272/3911/204851/6604/79365/23432/130497/2186/5649/56983/5591/57545/3087/25914/50937/79659/2735/5727/26508/6405/57453/2247/7481/29880/90/472/3201/79971/7092/80114/3516/8854/6608/94/4853/6722/4087/2114/7832/6092/579/4487/51676/27152/128344/7289/65981/2648/6615/10512/650/57216/64399/2033/57728/23462/9935/64321/10959/5089/63917/200894/56603/6899/3170/8701/3670/3239/9421/658/23059/3214",108,0.298160740547503,1.6110407738288,408,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0007416","synapse assembly",NA,NA,4.76140095846234e-06,8.07454687518306e-05,5.68330831071988e-05,"2596/23077/7058/4131/1108/23129/85358/9201/27253/2260/375790/57502/55209/1946/144165/56131/27286/5783/9294/1981/57717/145581/147381/26167/9378/92737/94030/9746/5649/9379/56133/9423/221935/3764/1948/22871/22865/55203/1000/2823/56122/26052/577/347902/23229/23769/5770/5361/2258/54910/22899/6616/23768/4884/139065/10611/2239/257194/10160/6092/4137/55558/29904/7097/9732/9040/54413/6259/2049/8934/26050/6622/56132/56130/57463/351/29801/91107/4208",79,0.342681431568282,1.78064315429685,263,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0008654","phospholipid biosynthetic process",NA,NA,4.76817603857275e-06,8.07454687518306e-05,5.68330831071988e-05,"56894/23446/1201/285172/57171/84188/54928/5007/55697/8821/9517/79837/93210/154141/376497/3422/9489/65258/9108/8897/80055/64419/9791/3706/142891/54947/8398/51763/8818/22908/7494/57605/9487/10390/4952/128869/5337/4534/94103/5833/5293/375133/114971/1103/254531/80339/79575/80271/10400/5291/246/171586/54344/9091/9971/10555/824/335/55326/1609/116150/3417/10423/22863/3158/51447/9600/80157/20/56848/5286/10380/64924/63874/8443/8395/126969/10026/3613/8898/8871/11261/8813/10558/27440/5728/56994/3612/8678/26751/9488/5283/27124/10554/10162/55500/27315/55650/28982/51227/55151/5281/51099/6342/54675",105,-0.365900863326346,-1.73204347344573,242,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0060021","roof of mouth development",NA,NA,4.84308895023757e-06,8.17899803317443e-05,5.75682675620704e-05,"7049/5396/2615/7122/64651/6497/4223/80144/10541/2737/84159/9464/7048/7291/6909/116039/5156/2295/130497/84695/54796/7481/51057/3638/55003/25976/2535/4087/4487/3714/7043/27152/3624/6615/2049/1280/6943/6899/55636/8321/145173/10194/6664",43,0.467719238814279,2.06061773768034,91,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0006739","NADP metabolic process",NA,NA,5.18370766391749e-06,8.73038067320818e-05,6.14492005592169e-05,"10840/8514/200035/25961/5634/7157/3417/1728/2232/65220/4190/83594/51181/229/25796/133686/4200/64080/25824/2330/51071/6120",22,-0.576129899427565,-2.063719815058,46,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
