"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-3000157","Laminin interactions","9/537","30/10634",1.10079263752074e-05,0.000568742862719047,0.000505426594470674,"HSPG2/LAMB2/COL18A1/LAMA2/ITGA7/COL4A5/NID1/COL4A2/ITGA1",9,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-3000178","ECM proteoglycans","14/537","73/10634",1.39019332056411e-05,0.000685618069460028,0.000609290469682645,"DCN/HSPG2/SERPINE1/LAMB2/COL6A1/COL5A1/LAMA2/ITGA7/COL1A1/COL4A5/ITGA8/COL3A1/LUM/COL4A2",14,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-3906995","Diseases associated with O-glycosylation of proteins","13/537","64/10634",1.46876629785182e-05,0.000692874536160535,0.00061573909786374,"ADAMTS1/THSD7A/ADAMTS5/THBS1/ADAMTS4/ADAMTSL3/MUC5B/MUC4/MUC12/MUC1/SPON1/ADAMTS8/MUC17",13,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-3781865","Diseases of glycosylation","20/537","137/10634",1.68083202325791e-05,0.000759876143847845,0.000675281637414142,"ADAMTS1/OGN/PRELP/THSD7A/DCN/ADAMTS5/HSPG2/OMD/THBS1/SDC2/ADAMTS4/ADAMTSL3/MUC5B/MUC4/LUM/MUC12/MUC1/SPON1/ADAMTS8/MUC17",20,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-166520","Signaling by NTRKs","19/537","131/10634",2.98760311148127e-05,0.00129661975038287,0.00115227134741762,"EGR1/FOS/PCSK5/DUSP6/JUNB/CHD4/TRIB1/PTPN11/DUSP4/FOSB/SGK1/RRAD/F3/ID1/ID4/IRS2/IRS1/FYN/DNM3",19,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-977606","Regulation of Complement cascade","10/537","42/10634",3.37206566215327e-05,0.00140718893978319,0.00125053123341393,"C1R/C3/CLU/SERPING1/C1S/CFH/C7/CD81/PROS1/CR2",10,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-170834","Signaling by TGF-beta Receptor Complex","15/537","92/10634",5.18049767981395e-05,0.00208179258614746,0.00185003347941894,"TGFBR3/JUNB/LTBP1/FBN1/SERPINE1/WWTR1/SKI/LTBP2/PPP1R15A/LTBP4/LTBP3/TGFBR2/ITGA8/PMEPA1/MYC",15,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-2173789","TGF-beta receptor signaling activates SMADs","10/537","45/10634",6.3763252027758e-05,0.00247082601607562,0.00219575709990325,"TGFBR3/LTBP1/FBN1/LTBP2/PPP1R15A/LTBP4/LTBP3/TGFBR2/ITGA8/PMEPA1",10,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-977068","Termination of O-glycan biosynthesis","7/537","22/10634",7.06810431689112e-05,0.00264444592545754,0.00235004847704983,"ST3GAL2/MUC5B/MUC4/MUC12/MUC1/ST3GAL4/MUC17",7,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","Reactome","Pathway","R-HSA-418457","cGMP effects","6/537","16/10634",8.36192559444427e-05,0.00302422975665734,0.00268755222614419,"PDE2A/ITPR1/PDE1A/PDE9A/KCNMB4/KCNMB1",6,NA,NA,NA,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
