"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0051495","positive regulation of cytoskeleton organization","21/802","180/16135",0.000244339968281688,0.00315489741428998,0.00227082250314697,"DYNC1H1/SFRP1/MAP1B/NES/MYOC/FLNA/GSN/CCL21/WASF3/CDK5RAP2/CFL2/FERMT2/PRKD1/WASF1/CLIP1/LIMCH1/PROX1/SYNPO2/LMOD1/CCDC88A/STMN2",21,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0071384","cellular response to corticosteroid stimulus","11/802","63/16135",0.000245918279409559,0.00315890903241557,0.00227370997348827,"ZFP36/FAM107A/SGK1/STC1/TBX2/CYP1B1/ANXA1/SERPINF1/DDIT4/SCNN1G/SCNN1B",11,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0050890","cognition","31/802","317/16135",0.000258345422490819,0.00329307822428195,0.00237028186794645,"FOS/FAM107A/CLDN5/PLN/SHANK3/ADCY3/LDLR/TUBA1A/ELAVL4/CBR3/PTN/SGK1/NRXN3/PRNP/PTGS2/BCHE/ITGA8/SERPINF1/NRXN1/MAP1A/PDE8B/ITGA5/GPR155/FYN/S100B/MFSD2A/LILRB2/ST3GAL4/TACR2/BTG2/TUSC3",31,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0002920","regulation of humoral immune response","9/802","44/16135",0.000261203197438419,0.00332101208171704,0.00239038801522592,"C3/SERPING1/CFH/A2M/IL1B/FCGR2B/CXCL13/SPINK5/CR2",9,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0051592","response to calcium ion","17/802","131/16135",0.000266122631117643,0.00337494960175658,0.00242921099999713,"FOS/JUNB/CAV1/TUBA1A/THBS1/FOSB/SYT1/INHBB/TRPC1/NRXN1/CASQ2/CLIC4/KCNMB4/PRKAA2/RYR3/PENK/KCNMB1",17,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0044706","multi-multicellular organism process","23/802","208/16135",0.000279836723354949,0.00353090184607864,0.00254146183396047,"FOS/PCSK5/THBD/TAC1/RGS2/JUNB/COL16A1/FBLN1/HSPG2/MAFF/ANGPT2/PTN/FOSB/NR2F2/LDOC1/STC1/ERRFI1/PRDM1/PTGS2/TPPP3/ITGA5/ADM/IL1B",23,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0031122","cytoplasmic microtubule organization","11/802","64/16135",0.00028383553911718,0.00357231395696975,0.00257126931768035,"DYNC1H1/TLN1/PPFIBP1/PLK3/STMN3/CLIP3/KATNAL1/CLIP1/TUBG2/HOOK3/CCDC88A",11,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0048511","rhythmic process","29/802","293/16135",0.000330254760585075,0.00403127529830314,0.00290161912152933,"EGR1/ADAMTS1/SLIT3/MYCBP2/PLN/A2M/SLIT2/DDX5/COL6A1/NCOA1/RORA/PTN/PTX3/TWIST1/ID1/ID4/PTGDS/HLF/BHLHE40/CYP1B1/SERPINF1/ADIPOQ/KLF10/PROX1/BHLHE41/AXL/PRKAA2/SCN9A/TNFAIP6",29,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0030837","negative regulation of actin filament polymerization","10/802","55/16135",0.000332434620305495,0.00403127529830314,0.00290161912152933,"SPTBN1/SPTAN1/SLIT2/GSN/MYADM/TMOD1/LMOD1/KANK2/SVIL/ASB2",10,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0010721","negative regulation of cell development","27/802","266/16135",0.000351580633729247,0.00424280357991905,0.00305387230724933,"SFRP1/SEMA3G/FBN1/RUFY3/LDLR/TRIB1/LRRC17/SKI/PTN/GLI3/QKI/BMP4/SOCS1/ID4/ANXA1/ADIPOQ/MYC/PROX1/MAP2/HOOK3/HLX/IL1B/TNFAIP6/BCL6/BTG2/FCGR2B/LGALS1",27,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0051235","maintenance of location","23/802","213/16135",0.000394339714660829,0.00467949794730851,0.00336819485605039,"LTBP1/FBN1/CAV1/PLN/FLNA/TAF3/CCL21/ITPR1/SYNE1/TRPC1/APLNR/PRKD1/ANXA6/CASQ2/DZIP1/SLC8A1/CCDC88A/FGF2/RYR3/PLCL1/HTR2B/CCL19/CXCL10",23,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0010927","cellular component assembly involved in morphogenesis","17/802","136/16135",0.000416114215761476,0.00489130483810188,0.00352064857824009,"PMP22/CSRP2/PLN/PLEC/MYL9/CFL2/MYH11/AKAP13/PRKD1/TMOD1/FLNC/PROX1/LMOD1/FHOD3/PHLDB2/CSRP1/PLLP",17,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0048660","regulation of smooth muscle cell proliferation","17/802","136/16135",0.000416114215761476,0.00489130483810188,0.00352064857824009,"ADAMTS1/OGN/APOD/S1PR1/HBEGF/DDR2/TRIB1/IGFBP3/THBS1/RBPMS2/PDE1A/DNMT1/BMP4/PTGS2/ADIPOQ/CNN1/FGF2",17,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0097746","blood vessel diameter maintenance","18/802","149/16135",0.00043413825418401,0.005027495340981,0.0036186753658155,"KLF2/RGS2/SOD3/CAV1/FOXC1/HBB/AGTR1/AGT/ADRB2/PTGS2/ADM/KCNJ8/KCNMB4/SLC8A1/ITGA1/HTR2B/KCNMB1/SCNN1B",18,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0048771","tissue remodeling","20/802","175/16135",0.000445972415599392,0.00513331759664519,0.00369484378841067,"RSPO3/GREM1/SFRP1/S1PR1/CAV1/FOXC1/DDR2/COL6A1/JAG1/FLNA/PTN/HAND2/LTBP3/EPHA2/MITF/AGT/ADRB2/NPR3/AXL/THBS4",20,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0045216","cell-cell junction organization","23/802","215/16135",0.000450546487737636,0.00516212343651581,0.00371557756856591,"CDH5/PECAM1/HEG1/CLDN5/CAV1/TLN1/GJA4/PLEC/MPDZ/FLNA/JAM3/RAMP2/EPHA2/APLNR/FERMT2/EPHA4/AGT/IL1B/CDH2/VCL/GJC1/LIMS2/CLDN8",23,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0002237","response to molecule of bacterial origin","32/802","342/16135",0.000453525490966955,0.00517322832915606,0.00372357061454842,"FOS/ZFP36/THBD/SASH1/AKAP12/SERPINE1/NFKBIA/COL6A1/TRIB1/VIM/PTPN11/SELP/CEBPB/LDOC1/CTSG/LOXL1/CD36/PTGS2/CXCL2/ADM/CCL2/AXL/KCNJ8/IL1B/LILRB2/CD14/S100A8/PENK/SLPI/FCGR2B/CXCL13/CXCL10",32,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0051283","negative regulation of sequestering of calcium ion","16/802","125/16135",0.000466396224522128,0.00527172601414627,0.00379446697985353,"PLN/FLNA/CCL21/ITPR1/TRPC1/APLNR/PRKD1/ANXA6/CASQ2/SLC8A1/FGF2/RYR3/PLCL1/HTR2B/CCL19/CXCL10",16,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:1904950","negative regulation of establishment of protein localization","16/802","125/16135",0.000466396224522128,0.00527172601414627,0.00379446697985353,"SFRP1/APOD/PTPN11/BAG3/PIM3/INHBB/LRRK2/CD36/ANGPT1/IRS1/ADIPOQ/FRMD4A/PDE8B/IL1B/RSAD2/RAB23",16,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:0051258","protein polymerization","27/802","271/16135",0.000471634395667276,0.00530615311062235,0.00381924681105875,"SPTBN1/CDH5/MAP1B/FAM107A/SPTAN1/SLIT2/TUBA1A/GSN/CCL21/WASF3/CDK5RAP2/CLIP3/MAP7D3/MYADM/TMOD1/NEFL/TPPP3/CASQ2/WASF1/CLIP1/LMOD1/MAP2/TUBG2/KANK2/SVIL/STMN2/ASB2",27,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"provisional_field_up","adjacent_vs_healthy_u1","up","provisional","over_representation","GO","Biological Process","GO:1901879","regulation of protein depolymerization","13/802","90/16135",0.000486516226622799,0.0054367642903319,0.00391325773030564,"SPTBN1/MAP1B/NES/SPTAN1/GSN/CFL2/TMOD1/MAP1A/ATXN7/LMOD1/SVIL/STMN2/ASB2",13,NA,NA,NA,TRUE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
