"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","gene_set","database"
"GO:0042692","muscle cell differentiation","66/936","385/16135",0.171428571428571,2.95512820512821,9.63533391535915,1.30043793491385e-15,5.77132633298798e-13,4.16290827786376e-13,"GREM1/SIK1/LMNA/COL14A1/UCHL1/HEY2/RGS2/LAMC1/CSRP2/IGFBP5/FOXF1/ADAMTS5/LAMB2/COL6A1/ENG/EFEMP2/SKI/LAMA2/PLEC/CAV2/RORA/MEIS1/RAMP2/RBPMS2/ZEB1/PRICKLE1/PI16/QKI/DNMT1/BMP4/MYL9/SYNE1/CFL2/APLNR/MYH11/AKAP13/PRKD1/FZD7/TBX2/TMOD1/ITGA8/FLNC/CD81/DNER/PRDM6/ACTN1/PROX1/ADM/PLEKHO1/BHLHE41/LMOD1/CCN3/CACNA1H/KCNJ8/SLC8A1/CDH2/SGCD/FHOD3/SORBS2/NID1/ADGRB3/POPDC2/CSRP1/ASB2/GDF15/CXCL10",66,"adjacent_vs_healthy_up","GO_BP"
"GO:2000146","negative regulation of cell motility","57/936","301/16135",0.18936877076412,3.26438580799046,9.84101276076925,1.35902503916515e-15,5.77132633298798e-13,4.16290827786376e-13,"SFRP2/GREM1/TGFBR3/SFRP1/DUSP1/APOD/PTPRM/CLDN5/IGFBP5/DCN/SULF1/FBLN1/MMRN1/SERPINE1/THY1/IL33/HYAL2/ZEB2/SLIT2/ENG/TRIB1/DLC1/IGFBP3/ANGPT2/MEOX2/JAG1/THBS1/TMEFF2/CCL21/TIMP1/NR2F2/STC1/BMERB1/BMP4/DPYSL3/CXCL12/PODN/RGCC/EPHA4/MITF/EMILIN1/CYP1B1/SERPINF1/ADIPOQ/COL3A1/BST2/LIMCH1/CCN3/CCL2/CLIC4/VCL/TNFAIP6/PHLDB2/FGF2/IFITM1/CXCL13/GDF15",57,"adjacent_vs_healthy_up","GO_BP"
"GO:0006935","chemotaxis","70/936","432/16135",0.162037037037037,2.79323460747072,9.37538504015112,3.42847064632154e-15,1.34396049335804e-12,9.69410485583385e-13,"CCN1/CH25H/GREM1/SLIT3/MYCBP2/VEGFC/SEMA3G/DUSP1/ADGRA2/MMP2/ECSCR/S1PR1/L1CAM/ACKR3/SCG2/NR4A1/HBEGF/SERPINE1/LYST/S100A4/SLIT2/ENG/ANGPT2/FGFR1/PLEC/WNK1/THBS1/TUBB2B/PTN/JAM3/CCL21/SEMA3A/CXCR4/BMP4/EFNA5/SMOC2/EPHA2/CXCL12/F3/CTSG/FGF7/AGTR1/PRKD1/ANO6/RARRES2/ANGPT1/CMTM3/ANXA1/CXCL2/SEMA3E/CCN3/CCL2/IL1B/CXCL1/ENPP2/CCL20/SAA1/TNFAIP6/CXCL11/FGF2/THBS4/S100A8/CXCL3/ANOS1/GPR183/ITGA1/CXCL13/CCL19/CXCL10/CCL18",70,"adjacent_vs_healthy_up","GO_BP"
"GO:0043542","endothelial cell migration","47/936","220/16135",0.213636363636364,3.68271658896659,9.94224032846453,3.90198999559196e-15,1.42032435839547e-12,1.02449241087272e-12,"GREM1/TGFBR3/CDH5/VEGFC/SOX18/SASH1/ADGRA2/CLEC14A/PTPRM/PLPP3/FSTL1/SCG2/NR4A1/DCN/PLXND1/MMRN1/ZEB2/SLIT2/SPARC/ANGPT2/FGFR1/TEK/MEOX2/RHOJ/THBS1/PTN/NR2F2/STC1/SMOC2/EPHA2/SRPX2/RGCC/ID1/AGT/PRKD1/PTGS2/ANGPT1/CYP1B1/ANXA1/SERPINF1/PROX1/CCN3/CCBE1/FGF2/S100A8/JCAD/CXCL13",47,"adjacent_vs_healthy_up","GO_BP"
"GO:0042330","taxis","70/936","434/16135",0.161290322580645,2.78036255858837,9.33020322785836,4.36332737810745e-15,1.48236775458904e-12,1.0692448564457e-12,"CCN1/CH25H/GREM1/SLIT3/MYCBP2/VEGFC/SEMA3G/DUSP1/ADGRA2/MMP2/ECSCR/S1PR1/L1CAM/ACKR3/SCG2/NR4A1/HBEGF/SERPINE1/LYST/S100A4/SLIT2/ENG/ANGPT2/FGFR1/PLEC/WNK1/THBS1/TUBB2B/PTN/JAM3/CCL21/SEMA3A/CXCR4/BMP4/EFNA5/SMOC2/EPHA2/CXCL12/F3/CTSG/FGF7/AGTR1/PRKD1/ANO6/RARRES2/ANGPT1/CMTM3/ANXA1/CXCL2/SEMA3E/CCN3/CCL2/IL1B/CXCL1/ENPP2/CCL20/SAA1/TNFAIP6/CXCL11/FGF2/THBS4/S100A8/CXCL3/ANOS1/GPR183/ITGA1/CXCL13/CCL19/CXCL10/CCL18",70,"adjacent_vs_healthy_up","GO_BP"
"GO:0010810","regulation of cell-substrate adhesion","46/936","213/16135",0.215962441314554,3.7228140925324,9.92682634990026,5.00375487154581e-15,1.59369592658734e-12,1.14954684285776e-12,"CCN1/GREM1/FBLN2/SFRP1/CCDC80/APOD/ABI3BP/FAM107A/FN1/COL16A1/FOXF1/FBLN1/SERPINE1/TLN1/THY1/ECM2/MAP4K4/EFEMP2/DLC1/ANGPT2/TEK/MYOC/JAG1/FLNA/THBS1/CCL21/SPOCK1/EFNA5/COL1A1/FERMT2/EMILIN1/GPM6B/CD36/MYADM/FZD7/LIMCH1/ITGA5/SEMA3E/NDNF/VCL/NID1/PHLDB2/BCL6/LIMS2/GBP1/POSTN",46,"adjacent_vs_healthy_up","GO_BP"
"GO:0007160","cell-matrix adhesion","47/936","225/16135",0.208888888888889,3.60087844254511,9.74939502442197,9.63471168743541e-15,2.88814651524534e-12,2.08324540015631e-12,"CCN2/GREM1/SFRP1/LYVE1/APOD/FAM107A/L1CAM/FN1/COL16A1/SERPINE1/TLN1/THY1/ECM2/FBLN5/MAP4K4/EFEMP2/DLC1/TEK/MYOC/JAG1/THBS1/JAM3/SIGLEC1/CCL21/ITGA7/PKD1/EFNA5/FERMT2/EMILIN1/GPM6B/CD36/ITGA8/STON1/COL3A1/ACTN1/LIMCH1/MUC4/ITGA5/SEMA3E/SGCE/SORBS1/VCL/NID1/PHLDB2/BCL6/POSTN/ITGA1",47,"adjacent_vs_healthy_up","GO_BP"
"GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","59/936","335/16135",0.176119402985075,3.03598992218395,9.34481971567318,1.28648608651017e-14,3.6421850538088e-12,2.62714000824183e-12,"CCN1/EGR1/FOS/SFRP2/GREM1/TGFBR3/CILP/SFRP1/HTRA1/JUN/CDH5/TMEM100/GLG1/LRRC32/CLDN5/FSTL1/GREM2/LTBP1/FBN1/SULF1/CAV1/COL1A2/VASN/CDKN1C/ZEB2/DDX5/ENG/SKI/HTRA3/SPRY1/CAV2/SPRY2/LTBP2/THBS1/RBPMS2/ZEB1/LTBP4/LATS2/ASPN/BMP4/LTBP3/TGFBR2/INHBB/TGFB1I1/FERMT2/ID1/EMILIN1/ITGA8/PMEPA1/CHRDL1/CHST11/NFIA/COL3A1/SPART/GPR155/TWSG1/TNFAIP6/GDF15/HOXA13",59,"adjacent_vs_healthy_up","GO_BP"
"GO:0071559","response to transforming growth factor beta","51/936","263/16135",0.193916349809886,3.34277810275909,9.50593075001463,1.64161927191096e-14,4.24760757062456e-12,3.06383657701003e-12,"FOS/TGFBR3/CILP/SFRP1/HTRA1/JUN/CDH5/GLG1/LRRC32/CLDN5/MXRA5/LTBP1/FBN1/CAV1/COL1A2/VASN/CDKN1C/PDE2A/HYAL2/ZEB2/CTSK/DDR2/ENG/SKI/HTRA3/SPRY1/CAV2/SPRY2/LTBP2/THBS1/ZEB1/LTBP4/LATS2/ASPN/LTBP3/TGFBR2/COL1A1/TGFB1I1/FERMT2/ID1/EMILIN1/ITGA8/PMEPA1/CHST11/COL3A1/FYN/TWSG1/COL4A2/POSTN/PENK/GDF15",51,"adjacent_vs_healthy_up","GO_BP"
"GO:0040013","negative regulation of locomotion","57/936","318/16135",0.179245283018868,3.08987461699726,9.34056564627986,1.6670359382357e-14,4.24760757062456e-12,3.06383657701003e-12,"SFRP2/GREM1/TGFBR3/SFRP1/DUSP1/APOD/PTPRM/CLDN5/IGFBP5/DCN/SULF1/FBLN1/MMRN1/SERPINE1/THY1/IL33/HYAL2/ZEB2/SLIT2/ENG/TRIB1/DLC1/IGFBP3/ANGPT2/MEOX2/JAG1/THBS1/TMEFF2/CCL21/TIMP1/NR2F2/STC1/BMERB1/BMP4/DPYSL3/CXCL12/PODN/RGCC/EPHA4/MITF/EMILIN1/CYP1B1/SERPINF1/ADIPOQ/COL3A1/BST2/LIMCH1/CCN3/CCL2/CLIC4/VCL/TNFAIP6/PHLDB2/FGF2/IFITM1/CXCL13/GDF15",57,"adjacent_vs_healthy_up","GO_BP"
