task,class,gene_symbol,selected_folds,positive_fraction,median_coefficient,median_absolute_coefficient,coefficient_standard_deviation,repeat_count,selection_frequency,sign_consistency,total_unique_repeat_fold_count,repeat_coverage,strictly_stable_gene,compact_consensus_gene,exploratory_selected_gene,stability_class,analysis_provenance
task_a_three_class,healthy,ETV4,2,1.0,0.0261174105107784,0.0261174105107784,0.0004724688059851344,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,CDKN2B,2,0.0,-0.02123672422021625,0.02123672422021625,0.009599699440362248,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,RUNDC3B,2,1.0,0.013414976187050301,0.013414976187050301,0.00625005758153473,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,DNAJC2,2,1.0,0.00744782295078035,0.00744782295078035,0.004079699032021151,1,0.13333333333333333,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,TEX11,2,0.0,-0.00679831212619315,0.00679831212619315,0.007588676969326081,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,SLC17A4,2,0.0,-0.00491770799271755,0.00491770799271755,0.001189614884827459,1,0.13333333333333333,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,ACADS,2,0.0,-0.0033615013380767,0.0033615013380767,0.004238159884267864,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,CAD,1,0.0,-0.4795069992542267,0.4795069992542267,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,TEAD4,1,0.0,-0.314943790435791,0.314943790435791,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,SLC7A5,1,0.0,-0.2757914364337921,0.2757914364337921,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,TNFRSF12A,1,0.0,-0.2442984282970428,0.2442984282970428,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,CAD,1,1.0,0.2243825197219848,0.2243825197219848,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,LRRC19,1,1.0,0.2089951932430267,0.2089951932430267,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,PPM1H,1,0.0,-0.189874529838562,0.189874529838562,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,TNFRSF12A,1,1.0,0.1816566288471222,0.1816566288471222,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,PDX1,1,0.0,-0.1812495291233062,0.1812495291233062,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,ABHD3,1,1.0,0.1777462214231491,0.1777462214231491,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,TESC,1,1.0,0.1505468785762787,0.1505468785762787,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,SMPDL3A,1,1.0,0.1017447635531425,0.1017447635531425,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,TEAD4,1,1.0,0.0980082228779792,0.0980082228779792,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,C11orf86,1,0.0,-0.087190106511116,0.087190106511116,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,CSE1L,1,0.0,-0.0817244425415992,0.0817244425415992,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,SLC17A4,1,0.0,-0.0809977948665618,0.0809977948665618,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,EDN3,1,0.0,-0.0795606523752212,0.0795606523752212,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,PDX1,1,1.0,0.0789032354950904,0.0789032354950904,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,DHRS11,1,1.0,0.0761241018772125,0.0761241018772125,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,TMEM236,1,1.0,0.0735592469573021,0.0735592469573021,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,HILPDA,1,1.0,0.0631007850170135,0.0631007850170135,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,TMEM236,1,0.0,-0.0558616369962692,0.0558616369962692,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,WDR77,1,0.0,-0.0513342544436454,0.0513342544436454,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,MIER3,1,1.0,0.0481110326945781,0.0481110326945781,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,SLCO4A1,1,0.0,-0.046193104237318,0.046193104237318,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,TESC,1,0.0,-0.0446939431130886,0.0446939431130886,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,PLCD1,1,0.0,-0.0438409931957721,0.0438409931957721,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,HIGD1A,1,0.0,-0.0438340567052364,0.0438340567052364,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,SLC7A5,1,1.0,0.0437909625470638,0.0437909625470638,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,SOX4,1,1.0,0.0435471422970294,0.0435471422970294,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,HILPDA,1,1.0,0.041832149028778,0.041832149028778,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,TGIF2,1,1.0,0.037111435085535,0.037111435085535,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,SLCO4A1,1,1.0,0.0290201194584369,0.0290201194584369,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,DNAJC2,1,1.0,0.0283026993274688,0.0283026993274688,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,MIER3,1,1.0,0.0273624490946531,0.0273624490946531,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,PPM1H,1,0.0,-0.0266572721302509,0.0266572721302509,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,MMP28,1,0.0,-0.0231338031589984,0.0231338031589984,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,CAD,1,1.0,0.0214270036667585,0.0214270036667585,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,CDKN2B,1,0.0,-0.0195876471698284,0.0195876471698284,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,GRAMD2B,1,0.0,-0.0169465653598308,0.0169465653598308,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,WDR77,1,1.0,0.0160716716200113,0.0160716716200113,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,PDE6A,1,0.0,-0.0155395679175853,0.0155395679175853,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,TGFBI,1,0.0,-0.0144604099914431,0.0144604099914431,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,POLR1B,1,1.0,0.010706097818911,0.010706097818911,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,TGFBI,1,0.0,-0.0102078905329108,0.0102078905329108,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,CLCA4,1,0.0,-0.0090073207393288,0.0090073207393288,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,healthy,CA1,1,1.0,0.0087023917585611,0.0087023917585611,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,AHCY,1,1.0,0.0082832854241132,0.0082832854241132,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,HPGD,1,0.0,-0.0069059720262885,0.0069059720262885,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,EDN3,1,1.0,0.0068879285827279,0.0068879285827279,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,TSPAN7,1,1.0,0.0068606012500822,0.0068606012500822,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,adjacent_normal,AQP8,1,0.0,-0.0040141106583178,0.0040141106583178,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_a_three_class,tumor,PLCL2,1,0.0,-0.0013700773706659,0.0013700773706659,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,CLC,15,1.0,0.2306460291147232,0.2306460291147232,0.044701281634293856,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,FOS,15,0.0,-0.1986618638038635,0.1986618638038635,0.026307711118198053,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,VIP,15,0.0,-0.1899280101060867,0.1899280101060867,0.04362220058543493,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,DYNC1H1,15,0.0,-0.1754450500011444,0.1754450500011444,0.05383415188811893,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,CCN1,15,0.0,-0.1641370058059692,0.1641370058059692,0.03744555346441832,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,SFRP2,15,0.0,-0.1571998596191406,0.1571998596191406,0.02648934298235465,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,EGR1,15,0.0,-0.1565214395523071,0.1565214395523071,0.04312200556093303,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,APOLD1,15,0.0,-0.1319852471351623,0.1319852471351623,0.0365849907504577,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,ADAMTS1,14,0.0,-0.054843731224536854,0.054843731224536854,0.046110094764215806,3,0.9333333333333333,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,C3orf38,13,1.0,0.0937692001461982,0.0937692001461982,0.050062198164164795,3,0.8666666666666667,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,OGN,13,0.0,-0.0358929522335529,0.0358929522335529,0.04416998989736197,3,0.8666666666666667,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,KLF2,12,0.0,-0.09492391720414155,0.09492391720414155,0.043953733283349235,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,CH25H,12,0.0,-0.0854255110025405,0.0854255110025405,0.04253904805787471,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,CD248,12,0.0,-0.08259453810751435,0.08259453810751435,0.035771397691127325,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,RSPO3,12,0.0,-0.0336386831477284,0.0336386831477284,0.041053749091718016,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,C1R,11,0.0,-0.1007394567131996,0.1007394567131996,0.05536175840189685,3,0.7333333333333333,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_b_field_effect,healthy,GREM1,9,0.0,-0.0728484764695167,0.0728484764695167,0.05056926418493348,3,0.6,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,GAP43,9,0.0,-0.0724924281239509,0.0724924281239509,0.04253475576492204,3,0.6,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,ATP5F1C,9,1.0,0.066249169409275,0.066249169409275,0.06343890635686072,3,0.6,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,CCN2,9,0.0,-0.0367614403367042,0.0367614403367042,0.0558399161480123,3,0.6,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,SNORA12,8,1.0,0.14592773467302317,0.14592773467302317,0.07036939329792051,3,0.5333333333333333,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,AEBP1,8,0.0,-0.09739652276039115,0.09739652276039115,0.038741308804236846,3,0.5333333333333333,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,NIPSNAP3A,8,1.0,0.04917185194790355,0.04917185194790355,0.06226990251361649,3,0.5333333333333333,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,NNMT,8,0.0,-0.03496942855417725,0.03496942855417725,0.05341743207637902,3,0.5333333333333333,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_b_field_effect,healthy,MCEE,7,1.0,0.1405539810657501,0.1405539810657501,0.052862226020646656,3,0.4666666666666667,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,TCIM,7,0.0,-0.0554186850786209,0.0554186850786209,0.05236083544230736,3,0.4666666666666667,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,C3,7,0.0,-0.0220123287290334,0.0220123287290334,0.052553991277317434,3,0.4666666666666667,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,SPTBN1,6,0.0,-0.08685522899031636,0.08685522899031636,0.027812696473093933,3,0.4,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,TIMP3,6,0.0,-0.013176662381738351,0.013176662381738351,0.04551797903679999,3,0.4,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,SFRP1,5,0.0,-0.0372350588440895,0.0372350588440895,0.03939215434736456,3,0.3333333333333333,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,RERGL,5,0.0,-0.0357258319854736,0.0357258319854736,0.04194920547577091,3,0.3333333333333333,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,MFAP5,5,0.0,-0.0261469893157482,0.0261469893157482,0.011682280767092972,3,0.3333333333333333,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,IGFBP6,5,0.0,-0.0100943706929683,0.0100943706929683,0.005279346431815115,3,0.3333333333333333,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,FBLN2,4,0.0,-0.09318399056792255,0.09318399056792255,0.04160369387652787,2,0.26666666666666666,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,MRPL13,4,1.0,0.0556507464498281,0.0556507464498281,0.01697174928090126,3,0.26666666666666666,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,CILP,4,0.0,-0.018196649383753448,0.018196649383753448,0.01125736056141037,3,0.26666666666666666,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,EFHD1,4,0.0,-0.01737310644239185,0.01737310644239185,0.05216274841424236,2,0.26666666666666666,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,GAL,4,0.0,-0.01535411924123755,0.01535411924123755,0.01473431987794833,3,0.26666666666666666,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,EAPP,4,1.0,0.00536954140989105,0.00536954140989105,0.00522332597344699,3,0.26666666666666666,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,JUN,3,0.0,-0.0516986101865768,0.0516986101865768,0.04984310380553889,3,0.2,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,LYPLA1,3,1.0,0.0191691108047962,0.0191691108047962,0.025698393464697968,2,0.2,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,CDH5,3,0.0,-0.012750269845128,0.012750269845128,0.013978120774205465,3,0.2,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,PCSK5,2,0.0,-0.03837612317875025,0.03837612317875025,0.03429267726522316,1,0.13333333333333333,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,SLIT3,2,0.0,-0.01801707874983545,0.01801707874983545,0.020351281470150362,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,EBF1,2,0.0,-0.0146591472439467,0.0146591472439467,0.007946235767886872,2,0.13333333333333333,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,TGFBR3,1,0.0,-0.1064356416463851,0.1064356416463851,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,CHD8,1,0.0,-0.0673732981085777,0.0673732981085777,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,NSMCE2,1,1.0,0.0607496313750743,0.0607496313750743,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,PPP1CC,1,1.0,0.0492326691746711,0.0492326691746711,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,SNX7,1,1.0,0.0234565641731023,0.0234565641731023,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,PTGIS,1,0.0,-0.0155482804402709,0.0155482804402709,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,LYVE1,1,0.0,-0.0077254814095795,0.0077254814095795,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_b_field_effect,healthy,MGP,1,0.0,-0.0074226302094757,0.0074226302094757,,1,0.06666666666666667,1.0,15,0.3333333333333333,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,FOXQ1,15,1.0,0.2054244130849838,0.2054244130849838,0.07262236767947569,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CEMIP,15,1.0,0.1989036202430725,0.1989036202430725,0.06639510056065541,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ETV4,15,1.0,0.1979831010103225,0.1979831010103225,0.04464600805972949,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GTF2IRD1,15,1.0,0.1907409578561782,0.1907409578561782,0.043937175448248954,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CDH3,15,1.0,0.1772156655788421,0.1772156655788421,0.04438221534134323,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CA7,15,0.0,-0.1620509922504425,0.1620509922504425,0.03363107904962615,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,OTOP2,15,0.0,-0.1529996246099472,0.1529996246099472,0.037971352465294775,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,UGP2,15,0.0,-0.1406719386577606,0.1406719386577606,0.0442744555779909,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GUCA2B,15,0.0,-0.1386096328496933,0.1386096328496933,0.051288226740942265,3,1.0,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,PPM1H,14,1.0,0.15386545658111572,0.15386545658111572,0.054976951069169167,3,0.9333333333333333,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,SLC4A4,14,0.0,-0.13098074495792383,0.13098074495792383,0.0517325648124711,3,0.9333333333333333,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CLDN1,12,1.0,0.17824990302324295,0.17824990302324295,0.03709762033808825,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ABCG2,12,0.0,-0.15084157884120936,0.15084157884120936,0.056883879635064805,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,AQP8,12,0.0,-0.1344126313924789,0.1344126313924789,0.05226829951325056,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,TMIGD1,12,0.0,-0.1217902712523937,0.1217902712523937,0.04534083211036093,3,0.8,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GREM2,10,0.0,-0.19593959301710123,0.19593959301710123,0.0885792104211389,3,0.6666666666666666,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,PACC1,10,1.0,0.19243853539228434,0.19243853539228434,0.08314747582076114,3,0.6666666666666666,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,BEST4,10,0.0,-0.1476192772388458,0.1476192772388458,0.03929816292163392,3,0.6666666666666666,1.0,15,1.0,True,False,False,strictly_stable_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,TMEM100,9,0.0,-0.14449343085289,0.14449343085289,0.044100914292774414,3,0.6,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ADH1B,9,0.0,-0.1287055015563964,0.1287055015563964,0.05210877051252372,3,0.6,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ASCL2,8,1.0,0.1079767234623432,0.1079767234623432,0.0608465620810487,3,0.5333333333333333,1.0,15,1.0,False,True,False,compact_consensus_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,CA1,7,0.0,-0.1200860366225242,0.1200860366225242,0.026265021536320092,3,0.4666666666666667,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,GLTP,6,0.0,-0.13197089359164235,0.13197089359164235,0.06006089220102462,3,0.4,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,EPB41L3,6,0.0,-0.09139428474009036,0.09139428474009036,0.064803665161688,3,0.4,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,ENC1,4,1.0,0.1569787412881851,0.1569787412881851,0.03538174944873048,3,0.26666666666666666,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,HIGD1A,4,0.0,-0.0963031910359859,0.0963031910359859,0.06339612094394502,3,0.26666666666666666,1.0,15,1.0,False,False,True,exploratory_selected_gene,raw_cel_rma
task_c_tumor_vs_adjacent,tumor,NFE2L3,4,1.0,0.07022023200988765,0.07022023200988765,0.034881148874466986,2,0.26666666666666666,1.0,15,0.6666666666666666,False,False,True,exploratory_selected_gene,raw_cel_rma
