"accession","geo_accession","sample_median","sample_iqr","median_robust_z","iqr_robust_z","missing_values","non_finite_values","independent_failure_metrics","technical_outlier_candidate","automatic_exclusion"
"GSE41258","GSM1012497",6.68463784700759,2.17823412133506,-0.149003687028162,-0.239104181214459,0,0,0,FALSE,FALSE
"GSE41258","GSM1012498",6.68125290291495,2.15511532695778,-0.310905875630011,-0.486387587827421,0,0,0,FALSE,FALSE
"GSE41258","GSM1012499",6.69479233660723,2.29467413483319,0.336686488443923,1.00636228792686,0,0,0,FALSE,FALSE
"GSE41258","GSM1012500",6.70822491161383,2.18346356085603,0.979167791711779,-0.183169014426794,0,0,0,FALSE,FALSE
"GSE41258","GSM1012501",6.67709664039679,2.32304603071623,-0.509700295767881,1.30983395481101,0,0,0,FALSE,FALSE
"GSE41258","GSM1012502",6.69320998315998,2.24816768290667,0.261002376907788,0.508919658601331,0,0,0,FALSE,FALSE
"GSE41258","GSM1012503",6.73076610377988,2.21493007908412,2.05731509503545,0.15340337316001,0,0,0,FALSE,FALSE
"GSE41258","GSM1012504",6.68910785334608,2.16445931661903,0.0647971290145468,-0.386442341674728,0,0,0,FALSE,FALSE
"GSE41258","GSM1012505",6.68848730867221,2.18783511960921,0.0351164199466153,-0.136409917777853,0,0,0,FALSE,FALSE
"GSE41258","GSM1012506",6.6898496918909,2.2362328553159,0.100279335133637,0.381262274058611,0,0,0,FALSE,FALSE
"GSE41258","GSM1012507",6.69954372639106,2.30749529477764,0.563945900667561,1.14350006665593,0,0,0,FALSE,FALSE
"GSE41258","GSM1012508",6.68860407745523,2.33890350829324,0.0407014816240303,1.47944881497798,0,0,0,FALSE,FALSE
"GSE41258","GSM1012509",6.68512852127184,2.33613330195653,-0.125534691647827,1.44981811500365,0,0,0,FALSE,FALSE
"GSE41258","GSM1012510",6.69560342258816,2.30803261830302,0.375480805828023,1.14924739022479,0,0,0,FALSE,FALSE
"GSE41258","GSM1012511",6.72954386506091,2.22344321354506,1.99885530421466,0.244461620233863,0,0,0,FALSE,FALSE
"GSE41258","GSM1012512",6.71260892578575,2.13087944556678,1.18885559448512,-0.745619588200388,0,0,0,FALSE,FALSE
"GSE41258","GSM1012513",6.69914493294048,2.22320978919874,0.544871573091749,0.241964865143528,0,0,0,FALSE,FALSE
"GSE41258","GSM1012514",6.69131459372656,2.24948194445529,0.17034572523914,0.522977271970713,0,0,0,FALSE,FALSE
"GSE41258","GSM1012515",6.68100331730809,2.32414155736657,-0.322843578259489,1.32155193446475,0,0,0,FALSE,FALSE
"GSE41258","GSM1012516",6.69810181679909,2.1175856484407,0.494979231701278,-0.887812791985614,0,0,0,FALSE,FALSE
"GSE41258","GSM1012517",6.65512464891458,2.01223909547817,-1.56062267780895,-2.01462131263705,0,0,0,FALSE,FALSE
"GSE41258","GSM1012518",6.70763297714446,2.13572798633683,0.950855511367572,-0.693758593238711,0,0,0,FALSE,FALSE
"GSE41258","GSM1012519",6.63326141936362,2.24432725959651,-2.606342966633,0.467841696512328,0,0,0,FALSE,FALSE
"GSE41258","GSM1012520",6.70232470732837,2.21493913411533,0.696960475764994,0.153500227646763,0,0,0,FALSE,FALSE
"GSE41258","GSM1012521",6.68261014991534,2.13797469719257,-0.24598862623909,-0.669727309210043,0,0,0,FALSE,FALSE
"GSE41258","GSM1012522",6.6720495558774,2.16031148125588,-0.751102814505344,-0.430808446668411,0,0,0,FALSE,FALSE
"GSE41258","GSM1012523",6.67770732536447,2.17475354492067,-0.480491177357633,-0.276333146474493,0,0,0,FALSE,FALSE
"GSE41258","GSM1012524",6.66839260601378,2.33840903977385,-0.926015064257072,1.47415987741749,0,0,0,FALSE,FALSE
"GSE41258","GSM1012525",6.67584615089404,2.19490335886868,-0.569511324185904,-0.060806568644983,0,0,0,FALSE,FALSE
"GSE41258","GSM1012526",6.70146912604556,2.22960012690192,0.656037943982352,0.310317239011325,0,0,0,FALSE,FALSE
"GSE41258","GSM1012527",6.6850265800759,2.29429449621608,-0.130410548465486,1.00230159475283,0,0,0,FALSE,FALSE
"GSE41258","GSM1012528",6.71679660142969,2.26054956576085,1.38915250733042,0.64135883871157,0,0,0,FALSE,FALSE
"GSE41258","GSM1012529",6.69979515682186,1.94135290919563,0.575971841395841,-2.77283462340433,0,0,0,FALSE,FALSE
"GSE41258","GSM1012530",6.65679571142023,2.15812941645229,-1.48069560381569,-0.454148263151791,0,0,0,FALSE,FALSE
"GSE41258","GSM1012531",6.68443066438479,2.10346566248899,-0.158913251013278,-1.03884308234093,0,0,0,FALSE,FALSE
"GSE41258","GSM1012532",6.68588506172838,2.18912997192604,-0.0893492917333918,-0.122559909566343,0,0,0,FALSE,FALSE
"GSE41258","GSM1012533",6.67770431835518,1.86140172282396,-0.480635002889484,-3.62800905015391,0,0,0,FALSE,FALSE
"GSE41258","GSM1012534",6.66129377100254,2.19119036532478,-1.26555299852969,-0.10052151559605,0,0,0,FALSE,FALSE
"GSE41258","GSM1012535",6.69302415498918,2.29711910744009,0.252114198333922,1.03251422065493,0,0,0,FALSE,FALSE
"GSE41258","GSM1012536",6.6834573207971,2.25949357653656,-0.205468364715299,0.630063759544924,0,0,0,FALSE,FALSE
"GSE41258","GSM1012537",6.66128115114269,2.25881440718134,-1.26615660759215,0.622799223640205,0,0,0,FALSE,FALSE
"GSE41258","GSM1012538",6.69715214517269,2.15653548165792,0.44955635009413,-0.471197319406068,0,0,0,FALSE,FALSE
"GSE41258","GSM1012539",6.73521681571854,2.14868894207441,2.27019305815272,-0.555125529790693,0,0,0,FALSE,FALSE
"GSE41258","GSM1012540",6.67872084855152,2.15777749053984,-0.43201426970679,-0.45791253550462,0,0,0,FALSE,FALSE
"GSE41258","GSM1012541",6.7006226543154,2.20335260813233,0.615551122943899,0.0295683491444357,0,0,0,FALSE,FALSE
"GSE41258","GSM1012542",6.69469903796659,2.27538459103704,0.33222400584457,0.800037337582191,0,0,0,FALSE,FALSE
"GSE41258","GSM1012543",6.70588923868807,2.16118263936685,0.867452339938148,-0.421490359320728,0,0,0,FALSE,FALSE
"GSE41258","GSM1012544",6.67388438415617,2.28895935101999,-0.663342808457445,0.945235778199638,0,0,0,FALSE,FALSE
"GSE41258","GSM1012545",6.66008734460298,2.23372642286028,-1.32325648465245,0.354452954076055,0,0,0,FALSE,FALSE
"GSE41258","GSM1012546",6.69364435531259,2.23000166740473,0.281778437087539,0.314612199285104,0,0,0,FALSE,FALSE
"GSE41258","GSM1012547",6.68427273878505,2.29515591582306,-0.166466847035401,1.01151551704739,0,0,0,FALSE,FALSE
"GSE41258","GSM1012548",6.69087221842604,2.14999855137767,0.14918687375506,-0.541117677799837,0,0,0,FALSE,FALSE
"GSE41258","GSM1012549",6.71111909579748,2.0989142120083,1.1175968885378,-1.08752633811668,0,0,0,FALSE,FALSE
"GSE41258","GSM1012550",6.68031797417966,2.1512484075428,-0.35562360339412,-0.527748957734004,0,0,0,FALSE,FALSE
"GSE41258","GSM1012551",6.63262701950821,2.11925650226604,-2.63668637031363,-0.869940993865882,0,0,0,FALSE,FALSE
"GSE41258","GSM1012552",6.67248929983328,2.2538447450171,-0.730069820478481,0.569642689193265,0,0,0,FALSE,FALSE
"GSE41258","GSM1012553",6.73486568609096,2.10235977124332,2.25339849563303,-1.05067192385015,0,0,0,FALSE,FALSE
"GSE41258","GSM1012554",6.71365038363698,2.05389526934105,1.2386686197038,-1.56905826072471,0,0,0,FALSE,FALSE
"GSE41258","GSM1012555",6.66388930917247,1.99666363663442,-1.14140816812468,-2.18121964209956,0,0,0,FALSE,FALSE
"GSE41258","GSM1012556",6.63871930127268,2.12768060777466,-2.34529197080393,-0.779835018881104,0,0,0,FALSE,FALSE
"GSE41258","GSM1012557",6.71056768833608,1.87447506478184,1.09122301872791,-3.48817388044733,0,0,0,FALSE,FALSE
"GSE41258","GSM1012558",6.6875261363009,2.34237281741736,-0.0108565433517278,1.51655726297087,0,0,0,FALSE,FALSE
"GSE41258","GSM1012559",6.68586059743626,2.15938447122293,-0.0905194210853579,-0.440723937726066,0,0,0,FALSE,FALSE
"GSE41258","GSM1012560",6.72579554640825,2.05658163856841,1.819572876844,-1.54032429981304,0,0,0,FALSE,FALSE
"GSE41258","GSM1012561",6.71027471593573,2.18509821411148,1.07721012175904,-0.165684425090459,0,0,0,FALSE,FALSE
"GSE41258","GSM1012562",6.74399899321831,1.9918459988622,2.69024541913409,-2.23275009220431,0,0,0,FALSE,FALSE
"GSE41258","GSM1012563",6.67083462794453,2.23460813940543,-0.809212929751359,0.363883976619646,0,0,0,FALSE,FALSE
"GSE41258","GSM1012564",6.71492791643387,2.1695594067602,1.29977313137887,-0.331890722608378,0,0,0,FALSE,FALSE
"GSE41258","GSM1012565",6.61992185068355,2.23753672342175,-3.24437576871208,0.395208717014322,0,0,0,FALSE,FALSE
"GSE41258","GSM1012566",6.68428226515747,2.20516614027211,-0.166011199762657,0.0489662640274372,0,0,0,FALSE,FALSE
"GSE41258","GSM1012567",6.68922404821495,2.27616188674066,0.0703547403252435,0.808351453206063,0,0,0,FALSE,FALSE
"GSE41258","GSM1012568",6.68159436655287,2.0971575247109,-0.294573638289253,-1.10631622880755,0,0,0,FALSE,FALSE
"GSE41258","GSM1012569",6.69755659940332,2.06700141619833,0.468901433302297,-1.42887220302861,0,0,0,FALSE,FALSE
"GSE41258","GSM1012570",6.71735200048474,2.13031881554722,1.41571729543282,-0.751616202851824,0,0,0,FALSE,FALSE
"GSE41258","GSM1012571",6.68048279703296,2.17632314497078,-0.347740111096972,-0.25954437967831,0,0,0,FALSE,FALSE
"GSE41258","GSM1012572",6.67478087051428,2.3346056803806,-0.620463783144518,1.43347835865016,0,0,0,FALSE,FALSE
"GSE41258","GSM1012573",6.68393167706003,2.11599684640753,-0.182779860845525,-0.904806947164478,0,0,0,FALSE,FALSE
"GSE41258","GSM1012574",6.67478624450384,2.27182244994266,-0.62020674472796,0.761935939633844,0,0,0,FALSE,FALSE
"GSE41258","GSM1012575",6.67987257734403,2.24728253523762,-0.376926975181346,0.499451936046796,0,0,0,FALSE,FALSE
"GSE41258","GSM1012576",6.74421438624795,2.1479649837482,2.70054768763637,-0.562869137793276,0,0,0,FALSE,FALSE
"GSE41258","GSM1012577",6.67187560292013,2.3463775681418,-0.759423000518711,1.55939290507287,0,0,0,FALSE,FALSE
"GSE41258","GSM1012578",6.71943833157468,2.05571693447334,1.51550670416879,-1.54957335367156,0,0,0,FALSE,FALSE
"GSE41258","GSM1012579",6.67672963868429,2.19323924967836,-0.52725402157469,-0.0786062247534606,0,0,0,FALSE,FALSE
"GSE41258","GSM1012580",6.70267213468184,2.16607740862734,0.713577958171553,-0.369134894863373,0,0,0,FALSE,FALSE
"GSE41258","GSM1012581",6.67674983676664,2.13628407291177,-0.526287945430216,-0.687810576210706,0,0,0,FALSE,FALSE
"GSE41258","GSM1012582",6.69718256731717,2.18502934354711,0.451011444074472,-0.166421078892386,0,0,0,FALSE,FALSE
"GSE41258","GSM1012583",6.71158121732459,2.14868828815167,1.13970020386358,-0.555132524283569,0,0,0,FALSE,FALSE
"GSE41258","GSM1012584",6.67268329398273,2.30344057601815,-0.720791062391632,1.1001299561155,0,0,0,FALSE,FALSE
"GSE41258","GSM1012585",6.65473808778299,2.22505796861509,-1.57911193243785,0.261733374463149,0,0,0,FALSE,FALSE
"GSE41258","GSM1012586",6.67200556486742,2.30449912102887,-0.753206908575739,1.11145237250242,0,0,0,FALSE,FALSE
"GSE41258","GSM1012587",6.72764150198798,2.14290222257615,1.90786510272454,-0.617021478484653,0,0,0,FALSE,FALSE
"GSE41258","GSM1012588",6.69343243186456,2.32214816884005,0.271642118993946,1.30023023846727,0,0,0,FALSE,FALSE
"GSE41258","GSM1012589",6.7174990150748,2.1338175217101,1.42274901685438,-0.714193318051906,0,0,0,FALSE,FALSE
"GSE41258","GSM1012590",6.69823030915592,2.10284139530388,0.501125032996683,-1.04552037327799,0,0,0,FALSE,FALSE
"GSE41258","GSM1012591",6.71949317918477,2.16939361635024,1.51813007042554,-0.333664051125945,0,0,0,FALSE,FALSE
"GSE41258","GSM1012592",6.73151806780274,2.0749366478547,2.09328160370426,-1.34399532388745,0,0,0,FALSE,FALSE
"GSE41258","GSM1012593",6.69562184509961,2.28986920908113,0.376361956251963,0.954967808219044,0,0,0,FALSE,FALSE
"GSE41258","GSM1012594",6.6654902031561,2.21843365567103,-1.06483726102082,0.190878353022778,0,0,0,FALSE,FALSE
"GSE41258","GSM1012595",6.71490206596038,2.05509819047098,1.29853670084395,-1.55619156750346,0,0,0,FALSE,FALSE
"GSE41258","GSM1012596",6.70445631129757,2.06438281393708,0.798915290497678,-1.45688131445364,0,0,0,FALSE,FALSE
"GSE41258","GSM1012597",6.7115920632603,1.97969409663288,1.14021896597023,-2.3627293519812,0,0,0,FALSE,FALSE
"GSE41258","GSM1012598",6.69112730203692,2.07855647129057,0.161387546424259,-1.3052769436833,0,0,0,FALSE,FALSE
"GSE41258","GSM1012599",6.62447130923596,2.21727197816666,-3.02677474593912,0.178452810151571,0,0,0,FALSE,FALSE
"GSE41258","GSM1012600",6.69353955466362,2.20981662748869,0.276765812367388,0.0987088372152579,0,0,0,FALSE,FALSE
"GSE41258","GSM1012601",6.68568301085594,2.18626879238903,-0.0990134036247631,-0.15316367770828,0,0,0,FALSE,FALSE
"GSE41258","GSM1012602",6.68882444694521,2.17050668897086,0.0512417746843946,-0.321758396144805,0,0,0,FALSE,FALSE
"GSE41258","GSM1012603",6.68093115801744,2.16054341984043,-0.326294963796215,-0.428327583593303,0,0,0,FALSE,FALSE
"GSE41258","GSM1012604",6.66664568366667,2.34232848618544,-1.00957052147388,1.51608308694468,0,0,0,FALSE,FALSE
"GSE41258","GSM1012605",6.71731421997092,2.14243965389226,1.41391024996735,-0.621969208806509,0,0,0,FALSE,FALSE
"GSE41258","GSM1012606",6.67878268949783,2.27863076435465,-0.42905641153281,0.83475907883455,0,0,0,FALSE,FALSE
"GSE41258","GSM1012607",6.66330439784517,2.17643279378403,-1.16938453093496,-0.258371553291738,0,0,0,FALSE,FALSE
"GSE41258","GSM1012608",6.71142455446396,2.04206497110643,1.13220700476907,-1.69559757765287,0,0,0,FALSE,FALSE
"GSE41258","GSM1012609",6.65565281076041,2.23465551895229,-1.53536064793925,0.364390758053003,0,0,0,FALSE,FALSE
"GSE41258","GSM1012610",6.67847223910966,2.30344312652136,-0.443905282273541,1.10015723682532,0,0,0,FALSE,FALSE
"GSE41258","GSM1012611",6.66770649161296,2.31107438107987,-0.958831979421013,1.18178271405238,0,0,0,FALSE,FALSE
"GSE41258","GSM1012612",6.69328971247955,2.15575513064574,0.264815837626759,-0.479544115242293,0,0,0,FALSE,FALSE
"GSE41258","GSM1012613",6.69333894045573,1.90505021189931,0.267170416274522,-3.16113578263321,0,0,0,FALSE,FALSE
"GSE41258","GSM1012614",6.68219334441188,2.17970892765029,-0.265924471967853,-0.22332934781388,0,0,0,FALSE,FALSE
"GSE41258","GSM1012615",6.67567448338922,2.33713455651601,-0.577722196797769,1.46052774087409,0,0,0,FALSE,FALSE
"GSE41258","GSM1012616",6.70100947069171,2.23356357301954,0.634052585951274,0.352711078495272,0,0,0,FALSE,FALSE
"GSE41258","GSM1012617",6.70773134039573,2.16096447397818,0.955560234761384,-0.423823901443897,0,0,0,FALSE,FALSE
"GSE41258","GSM1012618",6.67589924305134,2.17291202117382,-0.566971921398511,-0.296030465376532,0,0,0,FALSE,FALSE
"GSE41258","GSM1012619",6.70902035245487,2.26522380813564,1.01721380061012,0.691355501985198,0,0,0,FALSE,FALSE
"GSE41258","GSM1012620",6.68511857845808,2.2187351397785,-0.126010257348247,0.194103089396117,0,0,0,FALSE,FALSE
"GSE41258","GSM1012621",6.68063244285791,2.23773534824035,-0.340582537467234,0.397333249158165,0,0,0,FALSE,FALSE
"GSE41258","GSM1012622",6.72271860699388,2.22191703136541,1.67240258045237,0.228137259960672,0,0,0,FALSE,FALSE
"GSE41258","GSM1012623",6.68744095783065,2.12980526328488,-0.0149306374515031,-0.757109264074291,0,0,0,FALSE,FALSE
"GSE41258","GSM1012624",6.69174718817894,2.27953632663355,0.191036757853259,0.844445160278612,0,0,0,FALSE,FALSE
"GSE41258","GSM1012625",6.68310148223381,2.25578947252778,-0.222488156064928,0.590443896900174,0,0,0,FALSE,FALSE
"GSE41258","GSM1012626",6.68838996623811,2.20149274879212,0.0304605223327734,0.00967490894325319,0,0,0,FALSE,FALSE
"GSE41258","GSM1012627",6.72043596207764,2.28452472979845,1.56322346327208,0.897802152345105,0,0,0,FALSE,FALSE
"GSE41258","GSM1012628",6.67940426142379,2.28234499554926,-0.399326568902423,0.874487263953638,0,0,0,FALSE,FALSE
"GSE41258","GSM1012629",6.69658599472783,2.05012150810668,0.42247732202396,-1.60942319146246,0,0,0,FALSE,FALSE
"GSE41258","GSM1012630",6.70162164482981,2.02888657151729,0.663332931520294,-1.83655646551383,0,0,0,FALSE,FALSE
"GSE41258","GSM1012631",6.67862353937245,2.43736363559439,-0.436668576729865,2.5325987023485,0,0,0,FALSE,FALSE
"GSE41258","GSM1012632",6.69533905938716,1.95324388342142,0.362836289506216,-2.64564630352425,0,0,0,FALSE,FALSE
"GSE41258","GSM1012633",6.67065355860577,2.1673898340691,-0.817873492948671,-0.35509692087266,0,0,0,FALSE,FALSE
"GSE41258","GSM1012634",6.66870845944029,2.20836781992832,-0.910907765693091,0.083212091874267,0,0,0,FALSE,FALSE
"GSE41258","GSM1012635",6.67193672748126,1.99426910290444,-0.756499407113914,-2.20683207016722,0,0,0,FALSE,FALSE
"GSE41258","GSM1012636",6.68381315853451,2.02966233703739,-0.188448612868001,-1.82825871704949,0,0,0,FALSE,FALSE
"GSE41258","GSM1012637",6.68167178522706,2.00137669260921,-0.290870695952015,-2.13080782053204,0,0,0,FALSE,FALSE
"GSE41258","GSM1012638",6.67599498223226,2.28356640544616,-0.562392707531886,0.887551716850564,0,0,0,FALSE,FALSE
"GSE41258","GSM1012639",6.68741857879604,2.31677938595096,-0.0160010287436192,1.24280462619208,0,0,0,FALSE,FALSE
"GSE41258","GSM1012640",6.70804965415611,2.14710991149576,0.970785211321701,-0.572015167470846,0,0,0,FALSE,FALSE
"GSE41258","GSM1012641",6.69237125163676,2.04875514945445,0.220885770682128,-1.624038046228,0,0,0,FALSE,FALSE
"GSE41258","GSM1012642",6.6878211496493,2.27658945107304,0.0032539723509576,0.812924769743671,0,0,0,FALSE,FALSE
"GSE41258","GSM1012643",6.67303796061396,2.21825898851428,-0.703827324661392,0.189010076985587,0,0,0,FALSE,FALSE
"GSE41258","GSM1012644",6.66420225827687,2.0739387993017,-1.12643978355543,-1.35466851840794,0,0,0,FALSE,FALSE
"GSE41258","GSM1012645",6.74644182950941,2.26044660545749,2.80708650457022,0.640257554010231,0,0,0,FALSE,FALSE
"GSE41258","GSM1012646",6.67615965106818,2.2425192546285,-0.554516581900428,0.448502901401872,0,0,0,FALSE,FALSE
"GSE41258","GSM1012647",6.69563943769587,2.0808842454201,0.377203411756224,-1.28037859011086,0,0,0,FALSE,FALSE
"GSE41258","GSM1012648",6.69468504671919,2.1000459391188,0.331554803188923,-1.07542115085334,0,0,0,FALSE,FALSE
"GSE41258","GSM1012649",6.66698140242632,2.10038594682356,-0.993513062191192,-1.07178435811511,0,0,0,FALSE,FALSE
"GSE41258","GSM1012650",6.69794034675984,1.86142076578594,0.487256104809759,-3.62780536269367,0,0,0,FALSE,FALSE
"GSE41258","GSM1012651",6.70491278993665,1.82659533826898,0.820748705967787,-4.00030533880013,0,0,0,FALSE,FALSE
"GSE41258","GSM1012652",6.6621452335577,2.05945372947763,-1.22482746587092,-1.50960382137694,0,0,0,FALSE,FALSE
"GSE41258","GSM1012653",6.6521761463515,2.35440932826106,-1.70164982774019,1.64530227261926,0,0,0,FALSE,FALSE
"GSE41258","GSM1012654",6.71085854148511,1.8317896572907,1.10513455171094,-3.94474582813691,0,0,0,FALSE,FALSE
"GSE41258","GSM1012655",6.70381130614927,1.92089771805498,0.76806463467872,-2.99162757885146,0,0,0,FALSE,FALSE
"GSE41258","GSM1012656",6.63938804946461,2.48487658685379,-2.31330568301529,3.04080705672557,0,0,0,FALSE,FALSE
"GSE41258","GSM1012657",6.64510484711715,2.49942979513789,-2.03987072326074,3.19647118275702,0,0,0,FALSE,FALSE
"GSE41258","GSM1012658",6.65315513164648,2.49966605316715,-1.65482487065702,3.19899824750615,0,0,0,FALSE,FALSE
"GSE41258","GSM1012659",6.63654662489132,2.33693316499131,-2.44921128280441,1.45837361546951,0,0,0,FALSE,FALSE
"GSE41258","GSM1012660",6.68330329224581,2.38932875594263,-0.212835564550609,2.01880769392966,0,0,0,FALSE,FALSE
"GSE41258","GSM1012661",6.62708046128618,2.35618628481104,-2.90197876238189,1.66430896742836,0,0,0,FALSE,FALSE
"GSE41258","GSM1012662",6.64164581208194,2.4380931550376,-2.20531668848942,2.54040179320876,0,0,0,FALSE,FALSE
"GSE41258","GSM1012663",6.61604302910395,2.43075800561616,-3.42990016313286,2.46194351777501,0,0,0,FALSE,FALSE
"GSE41258","GSM1012664",6.63931392541103,2.4074744723878,-2.31685104334449,2.21289803033589,0,0,0,FALSE,FALSE
"GSE41258","GSM1012665",6.62472846378393,2.34062599712677,-3.01447502015719,1.49787291182573,0,0,0,FALSE,FALSE
"GSE41258","GSM1012666",6.6429589811003,2.37628761864838,-2.14250769305007,1.87931699196647,0,0,0,FALSE,FALSE
"GSE41258","GSM1012667",6.64766321100123,2.29669203325478,-1.9175039423817,1.0279461468317,0,0,0,FALSE,FALSE
