gene_symbol,entrez_id,log2_fold_change,standard_error,test_statistic,p_value,adjusted_p_value,comparison,direction,annotation_status,method
SMTNL2,,-0.0292309999999997,0.0262138180245567,-1.1150989135812506,0.2668348451590629,0.3374201668213162,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SMU1,,0.1007154081632659,0.0332571593567188,3.0283827636324814,0.0030038899753554,0.0065800811241105,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SMUG1,,-0.47852524489796,0.036996255412979,-12.934423756034606,1.376100731149118e-23,7.7747649617445725e-22,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SMURF1,,-0.082608183673468,0.0245266637502779,-3.368097043876661,0.0009792727365617,0.0024027516629041,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SMURF2,,-0.0374791020408147,0.0793175909866322,-0.4725194193950149,0.6376535039142863,0.6982357208723264,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SMYD1,,0.1538167755102031,0.0671015283682718,2.292299136109298,0.0235386511081123,0.0407099570440965,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SMYD2,,-0.0735317551020404,0.0347521613471167,-2.1158901274536435,0.0368586055809783,0.0604208222351982,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SMYD3,,0.0170112244897939,0.0285714076775569,0.5953932925452756,0.5528036087588463,0.6224720983362962,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SMYD4,,0.1565534693877541,0.0499101641804018,3.136705157328011,0.0021640949978256,0.0049175759349088,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SMYD5,,-0.0854772653061219,0.0336723705272931,-2.5384985959583206,0.0126108774703993,0.0234988360771583,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAI1,,0.1409787755102032,0.0364463553464032,3.8681172416356766,0.0001719452582197,0.0004992889608821,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAI2,,-0.1523056734693879,0.0824793981417079,-1.8465905050338915,0.0669644869765991,0.1019065167815072,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAI3,,-0.0844653061224476,0.0376077538247442,-2.2459545580962934,0.0271049007625235,0.0461648904659136,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAP23,,-0.2641879999999998,0.0610806489608091,-4.325232368921119,3.688406937882188e-05,0.0001241422451781,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAP25,,0.2599143877551024,0.0435098534922448,5.973690253896847,2.1335971084940693e-08,1.2896409189119706e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAP29,,-0.2328539387755137,0.0354303742241027,-6.572155780875344,1.832278200266067e-09,1.3239687640632226e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAP47,,0.0661364489795905,0.0413951178030512,1.5976871788178753,0.1135855935031902,0.1616828424267899,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAP91,,0.072976265306123,0.0221497240064253,3.294680569606809,0.0012481971782407,0.0029869535004918,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAPC1,,0.0279775102040811,0.0467803343258576,0.5980613564922014,0.5507590843270884,0.6206470741943516,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAPC2,,-0.1764858775510216,0.0350792078284488,-5.031067931012217,1.9988134771632625e-06,8.588898353687321e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAPC3,,-0.2803014285714269,0.048208903188781,-5.814308354492024,4.551398688540047e-08,2.606274617437669e-07,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNAPC4,,0.1458573469387758,0.0415052087798691,3.514193789804989,0.0006224685869522,0.0016002973123914,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAPC5,,0.043837346938774,0.0419975916010085,1.0438062104904442,0.2986715221240963,0.3714616095919259,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNAPIN,,-0.0581256326530601,0.0429167782278238,-1.3543801527808086,0.1778119002933826,0.2376817313666108,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNCA,,0.3470959183673452,0.0889052280277584,3.904111446167972,0.000156296025023,0.0004582460604276,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNCAIP,,0.4643248979591847,0.0562521930133779,8.254343041323896,1.137161358217548e-13,1.538845221070513e-12,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNCB,,0.0008707346938781,0.0238776552984844,0.0364665074101046,0.9709713549365808,0.9784225772951838,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNCG,,0.2895108571428535,0.0502944827437439,5.756314437469091,5.670419885806948e-08,3.188564519366931e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SND1,,0.3938063673469338,0.0490276271084219,8.032335859862282,6.77171926027054e-13,8.186256172415942e-12,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNED1,,0.1589142448979585,0.0258441833570865,6.148936598315213,9.92576279624091e-09,6.326967647821459e-08,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNF8,,0.0537659183673433,0.0353288547955683,1.5218698335528202,0.1305974791962078,0.1826618676188787,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNHG1,,0.0474877142857135,0.0457065421631301,1.03896974127306,0.3007698695213981,0.3736473094966352,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNHG11,,-0.0770336734693888,0.0470703220777219,-1.636565675972893,0.104979902661898,0.1508769132459645,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNHG12,,0.4144963469387779,0.0633781944615496,6.540046627397145,1.716427581653563e-09,1.2464066039162409e-08,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNHG7,,-0.1146262448979582,0.0354617035498862,-3.232395328574841,0.0016428706663485,0.0038239923578577,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNHG8,,-0.2433278775510228,0.0987793347645481,-2.463348008275442,0.0155194902044471,0.0282064808603163,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNHG9,,0.0237295102040802,0.0609438833772028,0.3893665596793372,0.6976940546125486,0.7526399320012989,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNIP1,,-0.0659128775510211,0.0334707023292186,-1.9692708238596373,0.0517504402210872,0.0814460280201363,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNN,,0.0071610612244894,0.0312255342676029,0.2293335051730139,0.8190692616039092,0.8556501010061688,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA10,,-0.0548396734693881,0.0489086111428136,-1.1212682631542277,0.2646314802965802,0.3349231178441164,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA12,,-2.200766040816327,0.1314634984056869,-16.74051023672686,5.096759187267096e-29,6.103288989029277e-27,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA13,,-0.2195995510204067,0.047032941848859,-4.669058374576965,1.8505844818809815e-05,6.63311907662159e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA14B,,-0.0948233469387758,0.0434113839408782,-2.1842967979992367,0.0313553984806075,0.0524518350967112,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA15,,-0.1524667755102045,0.0527107319979831,-2.892518652862536,0.0049502636278625,0.0102784099754092,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA16B,,0.0061892653061224,0.0268311862226469,0.2306743076792607,0.8179778922532137,0.8547444744251791,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA19,,-0.0720133061224483,0.0288579850871289,-2.4954377758884947,0.014449422124418,0.0264764697573785,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA20,,-0.1638591428571425,0.0400404240745505,-4.092342842125147,0.0001183715087615,0.0003569517780834,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA21,,-0.2517132244897957,0.0719549251349467,-3.4982070236015685,0.0008524505225119,0.0021211000978343,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA23,,-0.2358735510204095,0.0456223077347612,-5.170136337506857,1.7445260127773928e-06,7.595649504523567e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA26,,0.0217611020408163,0.0599225591594664,0.363153749540395,0.7171585185874333,0.7684586391744092,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA28,,-0.1181309387755091,0.0619384708135227,-1.9072304695923832,0.0586764035354163,0.0907922570755244,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA29,,-0.0861546530612256,0.0295524736352251,-2.9153110539800404,0.0042944392059197,0.0090529365014074,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA2A,,-0.2516126938775525,0.0479460209211323,-5.247832646872545,1.9913108248938804e-06,8.563314238191113e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA3,,-0.2633264897959173,0.0478841492553686,-5.499241270667322,9.139881694023804e-07,4.212620369262e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA30,,-0.6620130000000013,0.0742397726349659,-8.917228279443869,1.853021950389348e-12,2.0938598181254112e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA33,,0.3777650204081615,0.0956691925677856,3.948659022500887,0.0001455305272256,0.000430010050397,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA34,,-0.0536062857142862,0.0366592462075272,-1.462285542120047,0.1469758311737494,0.2018333808545394,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA35,,-0.0401183877551023,0.0370027883717253,-1.084199043382301,0.2800637888329933,0.3515568657291794,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA37,,0.0184198775510195,0.0506098517131325,0.3639583386931739,0.7166858394087106,0.7681226221413932,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA41,,-0.2160324285714283,0.0587364036563169,-3.6779989090836103,0.0003783396111998,0.0010184626321567,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA42,,-0.8438331836734694,0.1110736336332367,-7.597061121271969,1.8386373040980295e-10,1.5656374897149591e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA45,,0.0104998367346955,0.0235998981596698,0.444910256123005,0.6572242962354333,0.7161663432617716,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA46,,-0.1113205714285716,0.0328412620794316,-3.3896557068764834,0.0011156637877351,0.0026970846265207,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA47,,-0.20789587755102,0.0388204000803377,-5.355325476316191,4.353379130058214e-07,2.116117912594036e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA49,,-0.1077207346938768,0.0425331042622492,-2.5326327942041504,0.0128341057986306,0.0238634154693288,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA50,,0.0056825306122441,0.0190674482303005,0.2980226060461442,0.7661909186291439,0.8109312658741082,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA52,,-0.2000331836734687,0.0422783726057979,-4.731335937136728,8.824222585316312e-06,3.3778286695702166e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA53,,-0.1514246938775514,0.0339987902543423,-4.453825937474682,2.5860105881366212e-05,8.968605026980196e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA54,,-0.1522786530612236,0.0442327194339868,-3.4426699287274274,0.0009394104437739,0.0023163380988102,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA56,,-0.0664965714285714,0.030579414336509,-2.1745534658320955,0.0318951303224004,0.0532251814856785,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA58,,-0.0437200204081635,0.0344658973999737,-1.26850085755193,0.2069970239035359,0.2712099735152301,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA5A,,-0.1451071020408161,0.0376072801355742,-3.858484355095741,0.0002115262583697,0.0006022820337013,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA6,,-1.046327224489796,0.1269985048787833,-8.238894036496626,3.881402173972351e-11,3.6494764144411626e-10,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA60,,-0.1341913877551013,0.0331527834626601,-4.047665798747801,9.805196182694372e-05,0.0003012601828602,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA65,,-0.403254204081632,0.0588612459397169,-6.85092878418896,2.4329086725288372e-09,1.7188801569592542e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA70B,,-0.0455326530612243,0.0300163313846092,-1.5169293168375326,0.1322765967784422,0.1847389718082255,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA71A,,-0.1146666938775506,0.0315694849203867,-3.632200340509896,0.0004906802195595,0.001287562207885,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA71C,,-0.1284445714285715,0.0446054114064008,-2.879573741811513,0.004917277365472,0.0102154894750232,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA71D,,-0.1298766326530605,0.0343107155546386,-3.785308191729096,0.0002678781088008,0.0007461087173153,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA72,,0.7207187755102051,0.0816103478978963,8.831218026565756,4.0350275667449766e-14,5.833479489052723e-13,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA74A,,0.0349514693877557,0.0257379084271536,1.3579762895916498,0.1770692351411908,0.2368552927559557,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA74B,,-0.5270440612244904,0.0600429776488019,-8.777780214486194,5.643697761535534e-13,6.874984349304961e-12,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA76,,-0.0263557142857155,0.03490461783312,-0.7550781507399105,0.4516561883939171,0.5267063040987433,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA77,,0.0280053469387739,0.0515782657152257,0.5429679837123123,0.5879916256991262,0.6542021009356257,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORA78,,-0.0790986938775488,0.0557303559382881,-1.4193107606407027,0.1584830700349602,0.2154754108444475,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA80,,-0.0747736326530601,0.0414084553093309,-1.805757594541584,0.0736215069784696,0.1107055356871001,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORA84,,-0.1245124489795923,0.0365593739734785,-3.405759876247284,0.0009138011905602,0.0022604618251614,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD14D,,0.0423110612244905,0.0211744781361644,1.9982103432446088,0.0476951277814016,0.0757015032475731,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORD15A,,-0.0931868571428542,0.037467207314316,-2.4871578060542565,0.014621670597595,0.0267605160662461,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD15B,,-0.0165485714285713,0.0436320241479056,-0.3792758129321323,0.7052515859722979,0.7587292460680615,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD16,,-0.2336444897959171,0.0584536959064124,-3.9970866884105063,0.0001236686652372,0.0003711034493487,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD17,,0.0211034285714291,0.0519189237556528,0.4064689143162638,0.6851797182386501,0.74157695743883,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORD67,,0.0098962448979584,0.0300608490529799,0.3292070985924956,0.7424813963672069,0.7906955527060585,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORD72,,0.4151587755102026,0.0757726108490144,5.479008455145533,1.883374035465016e-07,9.739120487575748e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORD8,,-0.1146742244897978,0.0464816766227601,-2.4670845120428915,0.0153948331992534,0.0280173603626253,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD89,,-0.0447977551020413,0.112520664048071,-0.3981291390433212,0.6912766880000175,0.7469020621677638,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD9,,-0.1290780612244884,0.0323611486041319,-3.988673665557328,0.0001392255042997,0.0004130342165577,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNORD94,,0.0127830612244901,0.0422687346082424,0.3024235606522608,0.7629046701343672,0.8083308246721398,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNORD97,,-0.1787908367346942,0.0445735814432003,-4.0111391309788615,0.0001545313875854,0.0004537750801398,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNPH,,0.0799802857142815,0.0435497638127224,1.8365262796423345,0.0687045952625778,0.1041177565902166,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNRK,,0.1632164693877511,0.027888956214059,5.852369236589524,4.2086507994001975e-08,2.4260584686824026e-07,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNRNP200,,0.2485464081632669,0.0389040471886162,6.388703133076455,1.1782871513037586e-08,7.436058124237178e-08,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNRNP25,,-0.1053384489795954,0.07471340428673,-1.409900271380148,0.1613987263518636,0.2188457306465947,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRNP27,,-0.3817579183673443,0.0352365194389336,-10.834155144890136,5.950794811255082e-18,1.5290571282901048e-16,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRNP35,,-0.1117324897959166,0.0384571570583961,-2.90537570487215,0.0047114910540972,0.0098276500514912,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRNP40,,-0.0573927346938765,0.0597318588461923,-0.9608395888308278,0.3383780367548041,0.4130741693794622,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRNP48,,-0.4403193877551024,0.0707027049962696,-6.22775872264483,1.9877563779e-08,1.207237047375311e-07,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRNP70,,0.3258488979591822,0.0482654269105371,6.751186487237803,5.81218317112723e-10,4.554072739846192e-09,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNRPA,,0.0834573673469387,0.053755972698424,1.5525226901788625,0.1231916748034557,0.1736429884703728,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNRPA1,,-0.1379016326530635,0.0485277506230421,-2.8417066705660274,0.0052286557704187,0.0107949974347763,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPB,,-0.2054046938775542,0.0693992299926185,-2.959754652888824,0.0036664991261792,0.007856194391453,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPB2,,-0.0508972653061228,0.0231434464335488,-2.199208551425683,0.0299647129480062,0.0503599730364584,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPC,,-0.1626234897959149,0.0344755961150943,-4.717060997379356,7.372634031554237e-06,2.8580668974501067e-05,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPD1,,-0.142801551020411,0.0628154967714013,-2.273349067668691,0.0246417147423992,0.0424250157062376,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPD2,,-0.1950585714285715,0.038695837979023,-5.040815281847949,1.416219720762198e-06,6.278189402400989e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPD3,,-0.1745709183673476,0.0284737165134238,-6.130949512159639,1.3004100733019368e-08,8.152719063440527e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPE,,-0.0534444285714323,0.0352704579103677,-1.5152745877938356,0.1319657134266045,0.1843453546326156,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPF,,-0.1649298367346929,0.0608285092423242,-2.711390411980298,0.007575804170967,0.0149598953967239,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPG,,-0.2352300408163286,0.0316968602773327,-7.421241055365581,2.0663428195761017e-11,2.0155311108980008e-10,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNRPN,,0.8647762448979588,0.1120227593390231,7.719647775152723,2.0888523957125558e-12,2.346415906452333e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNTA1,,0.0750188775510189,0.0407636213899284,1.8403388853364748,0.0677550785798531,0.1029245808329666,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNTB1,,0.0201666938775502,0.0345616706274533,0.5834988156368576,0.5608977345534444,0.6297984823906104,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNTB2,,0.1962187346938773,0.0474468537366555,4.135547865469665,7.549979908616729e-05,0.000237920585005,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNTG1,,-0.1045629795918365,0.0273159900567169,-3.827903706756715,0.0002399416506168,0.0006747140788281,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNTG2,,0.0341584897959181,0.0295645019068876,1.155388644919474,0.2505616950626461,0.3194732923051484,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNTN,,-0.1028893469387743,0.0286212304803875,-3.594861059844311,0.0005290051584005,0.0013786282803102,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNUPN,,-0.0281969795918373,0.0359551103767618,-0.7842273127900419,0.4346418941844883,0.5099255447207257,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNW1,,-0.144011795918364,0.0250469168402876,-5.749681561074337,1.2349932929425333e-07,6.573741207052232e-07,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX1,,0.0955815714285757,0.0296443401388428,3.224277247559157,0.0015615986403521,0.003655377196005,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX10,,0.058615224489797,0.0535167203062793,1.095269369167967,0.2755882299955982,0.346991132066935,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX11,,-0.2906408163265315,0.0387546591723794,-7.499506447309232,2.7915998648700458e-11,2.673644941002297e-10,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX12,,-0.2617177142857168,0.0395606616639311,-6.615605080345111,2.7555653445500353e-09,1.934585699123624e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX13,,-0.4067200816326517,0.0666817993818329,-6.099416713452703,2.1904227476846063e-08,1.321471771733679e-07,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX14,,-0.081887285714286,0.0254142839991232,-3.222096900983363,0.0016590114100752,0.0038596746392757,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX15,,-0.2305897755102046,0.0369483618027555,-6.240866015689159,1.1602078704190178e-08,7.329249453476477e-08,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX16,,-0.117361061224491,0.063568207548974,-1.8462225969494903,0.0678055697753053,0.1029766330479231,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX17,,0.0422876734693877,0.0346350797664524,1.2209492154930048,0.2253616432342944,0.2916588966273087,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX18,,0.177808387755102,0.0533908167273464,3.3303178084561837,0.0010995343992114,0.0026641810843708,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX19,,0.0070969183673463,0.0314043283788913,0.225985357232369,0.821678397123765,0.8577639498457418,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX2,,-0.3503344081632713,0.0452985486595619,-7.733899176244797,6.24311094014467e-12,6.545640545173707e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX20,,-0.0639969183673487,0.0249729482015241,-2.5626497060304176,0.0119052355600358,0.0223237822595117,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX21,,-0.049354346938776,0.0263777258672073,-1.871061485256128,0.0637630376933776,0.0976112656184813,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX22,,-0.053601591836736,0.0374125024743548,-1.43271869807368,0.1547644488236488,0.2109165489658774,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX24,,-0.6689863469387758,0.0505666304016842,-13.229798814446877,8.489311458441736e-26,6.651707414351056e-24,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX25,,-0.0830451428571414,0.0503258816073657,-1.6501478007885884,0.1017110902458224,0.1466696267081754,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX27,,0.2797159183673461,0.0627976140069848,4.454244365657487,2.256438038078707e-05,7.923751428443118e-05,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX29,,0.0892656938775502,0.0402516017967295,2.2176929586142085,0.0285675427502262,0.0483403851727965,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
SNX3,,-0.2553917755102048,0.0368479146300339,-6.930969583338113,1.3965995706195762e-10,1.2086934465725783e-09,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX30,,-0.2955018775510218,0.0598337974381978,-4.938711734889381,2.2880403486617887e-06,9.752471063022264e-06,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t
SNX31,,0.0068289387755116,0.0203903648168531,0.3349100831127513,0.7384148304661186,0.7871133340093437,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t
