gene_symbol,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
IGL@,7.632577999999996,6.376546938775512,5.336122448979591,-1.2560310612244843,-1.040424489795921,monotonic_down,0.15
IGLL1,2.931438,2.8322836734693864,2.7307673469387774,-0.09915432653061362,-0.10151632653060894,non_monotonic,0.15
IGLL3,3.49386,3.1684469387755105,2.8671918367346922,-0.32541306122448965,-0.3012551020408183,monotonic_down,0.15
IGLL5,3.8369340000000007,3.4922214285714284,3.3120071428571407,-0.34471257142857237,-0.18021428571428766,monotonic_down,0.15
IGLON5,2.326506,2.2477836734693866,2.2481785714285714,-0.07872232653061362,0.0003948979591847923,non_monotonic,0.15
IGLV1-44,2.4151359999999995,2.358286734693878,2.294601020408164,-0.056849265306121666,-0.06368571428571368,non_monotonic,0.15
IGLV3-19,2.3754180000000003,2.3140224489795918,2.319043877551021,-0.0613955510204085,0.005021428571429176,non_monotonic,0.15
IGLV8-61,5.414466000000001,4.478804081632654,3.74675918367347,-0.9356619183673471,-0.7320448979591836,monotonic_down,0.15
IGSF1,2.5635590000000015,2.5136301020408176,2.49406836734694,-0.04992889795918387,-0.019561734693877675,non_monotonic,0.15
IGSF10,2.3604359999999995,3.7644551020408166,2.3110653061224493,1.404019102040817,-1.4533897959183673,adjacent_specific,0.15
IGSF11,2.193176,2.2059806122448977,2.1116744897959188,0.012804612244897928,-0.09430612244897896,non_monotonic,0.15
IGSF21,2.8698039999999994,2.8658479591836734,2.6820612244897952,-0.003956040816325945,-0.18378673469387818,non_monotonic,0.15
IGSF22,2.772418,2.627232142857143,2.8184658163265315,-0.14518585714285726,0.1912336734693887,non_monotonic,0.15
IGSF3,4.096078,3.748522448979592,3.347969387755103,-0.34755555102040825,-0.40055306122448897,monotonic_down,0.15
IGSF5,2.126623999999999,2.1505571428571426,2.0931418367346932,0.02393314285714343,-0.05741530612244938,non_monotonic,0.15
IGSF6,4.287158,4.03576887755102,4.007996428571428,-0.2513891224489795,-0.027772448979592745,non_monotonic,0.15
IGSF8,4.533360000000001,4.6444683673469385,4.711570408163264,0.11110836734693752,0.06710204081632565,non_monotonic,0.15
IGSF9,5.73044,5.403817346938775,3.731065306122448,-0.32662265306122507,-1.6727520408163268,monotonic_down,0.15
IGSF9B,2.4312960000000006,2.403616326530612,2.412126530612245,-0.02767967346938871,0.008510204081633166,non_monotonic,0.15
IHH,6.171451000000002,5.881674999999999,5.691894387755103,-0.28977600000000336,-0.1897806122448955,monotonic_down,0.15
IK,8.386811999999999,8.513313775510207,8.392667857142857,0.12650177551020825,-0.12064591836734984,non_monotonic,0.15
IKBIP,3.168272,3.407586734693878,4.001481632653062,0.23931473469387798,0.5938948979591836,monotonic_up,0.15
IKBKAP,4.346012,4.36131887755102,4.713069897959185,0.015306877551020115,0.3517510204081651,non_monotonic,0.15
IKBKB,2.954087999999999,2.9049540816326522,3.079105102040817,-0.04913391836734693,0.17415102040816466,non_monotonic,0.15
IKBKE,3.9706889999999997,3.8891586734693875,3.995920408163263,-0.08153032653061221,0.10676173469387562,non_monotonic,0.15
IKBKG,2.6687600000000007,2.6399331632653062,2.7353500000000004,-0.02882683673469444,0.09541683673469414,non_monotonic,0.15
IKZF1,3.821527999999999,3.8959989795918353,3.365785714285712,0.07447097959183635,-0.5302132653061231,tumor_specific,0.15
IKZF2,2.815629999999999,2.741025510204082,2.6046479591836738,-0.07460448979591705,-0.13637755102040838,non_monotonic,0.15
IKZF3,2.8652079999999995,2.909757142857143,2.649419387755102,0.0445491428571434,-0.2603377551020407,non_monotonic,0.15
IKZF4,3.8829520000000004,4.061300000000001,4.209048979591837,0.17834800000000062,0.14774897959183608,non_monotonic,0.15
IKZF5,4.144837,3.990063265306123,4.019479081632652,-0.1547737346938769,0.02941581632652923,non_monotonic,0.15
IL10,2.618894000000001,2.555922448979592,2.532738265306122,-0.06297155102040897,-0.02318418367346986,non_monotonic,0.15
IL10RA,3.312163,3.362284693877551,3.1652163265306132,0.05012169387755083,-0.19706836734693756,non_monotonic,0.15
IL10RB,8.628255,8.23964387755102,6.988403571428572,-0.3886111224489799,-1.2512403061224475,monotonic_down,0.15
IL11,2.691419999999999,2.6119571428571424,2.7322122448979598,-0.07946285714285661,0.12025510204081735,non_monotonic,0.15
IL11RA,3.1129419999999994,3.1719520408163264,2.8635806122448986,0.05901004081632699,-0.30837142857142785,non_monotonic,0.15
IL12A,2.183036,2.320333673469388,2.5028183673469404,0.13729767346938804,0.1824846938775524,non_monotonic,0.15
IL12B,2.2953589999999995,2.2793841836734696,2.3087887755102043,-0.01597481632652986,0.029404591836734717,non_monotonic,0.15
IL12RB1,2.7411020000000006,2.6941632653061225,2.7142836734693865,-0.046938734693878104,0.020120408163263992,non_monotonic,0.15
IL12RB2,2.380913,2.3827683673469386,2.3029214285714286,0.0018553673469385856,-0.07984693877551008,non_monotonic,0.15
IL13,2.3634629999999994,2.3302515306122453,2.351938775510203,-0.0332114693877541,0.02168724489795748,non_monotonic,0.15
IL13RA1,6.69274,6.255453571428569,6.306429591836734,-0.4372864285714311,0.05097602040816529,non_monotonic,0.15
IL13RA2,2.803208,2.789660204081634,3.7925510204081627,-0.013547795918366301,1.0028908163265289,tumor_specific,0.15
IL15,5.527640000000002,5.116698979591837,4.414155102040818,-0.41094102040816427,-0.7025438775510198,monotonic_down,0.15
IL15RA,4.78071,4.681182653061225,5.1162755102040816,-0.09952734693877474,0.4350928571428563,non_monotonic,0.15
IL16,2.838481,2.8651306122448976,2.764207653061224,0.026649612244897813,-0.10092295918367356,non_monotonic,0.15
IL17A,2.263553,2.2439479591836737,2.287880612244898,-0.01960504081632619,0.04393265306122407,non_monotonic,0.15
IL17B,2.8645380000000005,3.187176530612243,2.8933999999999993,0.32263853061224257,-0.29377653061224374,non_monotonic,0.15
IL17C,2.3112179999999993,2.3084285714285713,2.297423469387755,-0.0027894285714280542,-0.011005102040816173,non_monotonic,0.15
IL17D,2.7597319999999996,2.8701091836734696,2.8884989795918368,0.11037718367346994,0.018389795918367202,non_monotonic,0.15
IL17F,2.5713959999999996,2.5529765306122445,2.613788775510204,-0.018419469387755072,0.060812244897959555,non_monotonic,0.15
IL17RA,5.427676,5.482528571428572,5.240684693877551,0.05485257142857236,-0.24184387755102144,non_monotonic,0.15
IL17RB,6.95687,6.444628571428568,7.087322448979591,-0.5122414285714321,0.6426938775510225,adjacent_specific,0.15
IL17RC,3.418335999999999,3.3346428571428572,3.2175683673469373,-0.08369314285714191,-0.11707448979591994,non_monotonic,0.15
IL17RD,2.287623000000001,2.275449489795918,2.325950510204081,-0.01217351020408275,0.050501020408162844,non_monotonic,0.15
IL17RE,3.5023500000000007,3.366343367346939,3.2383265306122437,-0.13600663265306157,-0.12801683673469544,non_monotonic,0.15
IL17REL,3.0883959999999986,3.0129367346938767,3.0496755102040822,-0.0754592653061219,0.036738775510205546,non_monotonic,0.15
IL18,7.786095999999999,7.276466326530613,5.9610193877551,-0.5096296734693855,-1.315446938775513,monotonic_down,0.15
IL18BP,3.673810999999999,3.4987219387755104,3.415214795918367,-0.17508906122448842,-0.08350714285714345,non_monotonic,0.15
IL18R1,3.188421999999999,3.177753571428571,3.026153571428572,-0.010668428571428024,-0.1515999999999993,non_monotonic,0.15
IL18RAP,2.4194409999999995,2.411288775510204,2.254961224489797,-0.008152224489795579,-0.15632755102040674,non_monotonic,0.15
IL19,2.5665519999999993,2.4821530612244898,2.454323979591837,-0.08439893877550952,-0.02782908163265274,non_monotonic,0.15
IL1A,2.4538000000000006,2.6715683673469393,4.051131632653061,0.2177683673469386,1.379563265306122,monotonic_up,0.15
IL1B,3.2786799999999996,4.0551479591836745,5.24395918367347,0.776467959183675,1.188811224489795,monotonic_up,0.15
IL1F10,2.2839299999999993,2.21543775510204,2.24045612244898,-0.06849224489795924,0.02501836734693974,non_monotonic,0.15
IL1F5,2.83024,2.724505102040816,2.6735081632653057,-0.1057348979591839,-0.05099693877551026,non_monotonic,0.15
IL1F6,2.480443999999999,2.415596938775511,2.430992857142858,-0.06484706122448802,0.015395918367346884,non_monotonic,0.15
IL1F7,2.784714,2.7245459183673475,2.759554081632653,-0.06016808163265264,0.03500816326530565,non_monotonic,0.15
IL1F8,2.302696,2.2578872448979594,2.232414795918368,-0.04480875510204063,-0.025472448979591444,non_monotonic,0.15
IL1F9,2.2646919999999993,2.1932704081632646,2.2495704081632657,-0.07142159183673469,0.05630000000000113,non_monotonic,0.15
IL1R1,5.165613999999998,5.3615979591836735,4.917046938775511,0.19598395918367562,-0.44455102040816286,non_monotonic,0.15
IL1R2,7.754778000000001,7.408885714285713,4.731955102040816,-0.3458922857142879,-2.676930612244897,monotonic_down,0.15
IL1RAP,3.185458999999999,3.0940795918367354,3.5990948979591835,-0.09137940816326351,0.505015306122448,tumor_specific,0.15
IL1RAPL1,2.476664,2.32835306122449,2.2482653061224487,-0.14831093877551016,-0.08008775510204114,non_monotonic,0.15
IL1RAPL2,2.6378980000000007,2.5754153061224487,2.560632653061224,-0.06248269387755201,-0.014782653061224948,non_monotonic,0.15
IL1RL1,2.429402,2.3985734693877547,2.3727122448979583,-0.03082853061224533,-0.02586122448979644,non_monotonic,0.15
IL1RL2,2.461152,2.4625285714285714,2.538370408163265,0.0013765714285716157,0.07584183673469358,non_monotonic,0.15
IL1RN,3.01003,3.1349316326530623,3.8755112244897973,0.12490163265306231,0.740579591836735,tumor_specific,0.15
IL2,2.1588920000000003,2.1208948979591833,2.013070408163265,-0.037997102040816966,-0.10782448979591841,non_monotonic,0.15
IL20,2.341925,2.3176499999999995,2.321358163265306,-0.02427500000000027,0.003708163265306652,non_monotonic,0.15
IL20RA,5.446442000000001,4.870823469387754,5.833945408163266,-0.575618530612247,0.9631219387755117,adjacent_specific,0.15
IL20RB,2.9448100000000004,2.980370918367347,2.9337887755102035,0.03556091836734643,-0.04658214285714335,non_monotonic,0.15
IL21,2.4789199999999996,2.3982877551020416,2.3799153061224487,-0.08063224489795795,-0.018372448979592892,non_monotonic,0.15
IL21R,2.8858420000000002,2.9050923469387757,3.0076979591836737,0.019250346938775476,0.10260561224489795,non_monotonic,0.15
IL22,2.453371999999999,2.4083918367346935,2.3869244897959176,-0.04498016326530552,-0.021467346938775833,non_monotonic,0.15
IL22RA1,3.1489239999999996,3.020018367346939,2.8616387755102033,-0.12890563265306065,-0.15837959183673567,non_monotonic,0.15
IL22RA2,2.2031199999999993,2.1957311224489793,2.1650979591836728,-0.007388877551020023,-0.030633163265306518,non_monotonic,0.15
IL23A,5.494664,5.198183673469389,4.7429826530612225,-0.2964803265306113,-0.45520102040816646,monotonic_down,0.15
IL23R,2.703368,2.638457142857143,2.4875556122448983,-0.06491085714285738,-0.15090153061224454,non_monotonic,0.15
IL24,2.3439039999999993,2.323518367346938,2.594903061224489,-0.020385632653061148,0.2713846938775508,non_monotonic,0.15
IL25,2.620910999999999,2.497827040816326,2.565292857142857,-0.12308395918367321,0.06746581632653115,non_monotonic,0.15
IL26,2.358582,2.307617346938776,2.6007897959183675,-0.05096465306122422,0.2931724489795915,non_monotonic,0.15
IL27,2.408223999999999,2.326652040816327,2.301434693877552,-0.08157195918367188,-0.025217346938775087,non_monotonic,0.15
IL27RA,3.8202399999999987,3.814782653061224,4.3328897959183665,-0.005457346938774865,0.5181071428571427,tumor_specific,0.15
IL28RA,6.913308000000002,6.300168367346938,5.8688714285714285,-0.6131396326530636,-0.43129693877550945,monotonic_down,0.15
IL29,2.5551619999999997,2.431061224489796,2.372069387755102,-0.12410077551020393,-0.05899183673469377,non_monotonic,0.15
IL2RA,2.8000920000000002,2.794134693877552,2.999393877551021,-0.005957306122448269,0.20525918367346918,non_monotonic,0.15
IL2RB,5.718714,5.48861224489796,5.119494897959185,-0.2301017551020399,-0.3691173469387756,monotonic_down,0.15
IL2RG,5.5227850000000025,5.414320408163262,4.896612755102041,-0.10846459183674018,-0.5177076530612217,tumor_specific,0.15
IL3,2.123996,2.054411224489795,2.094795918367347,-0.06958477551020481,0.040384693877551836,non_monotonic,0.15
IL31,2.2981119999999997,2.2638755102040813,2.29106530612245,-0.03423648979591842,0.027189795918368898,non_monotonic,0.15
IL31RA,2.4199250000000005,2.323527040816327,2.3384178571428573,-0.09639795918367344,0.01489081632653022,non_monotonic,0.15
IL32,9.08591,8.782526530612246,8.608890816326532,-0.30338346938775373,-0.17363571428571412,monotonic_down,0.15
IL33,3.908774,5.6075081632653045,6.000223469387755,1.6987341632653044,0.39271530612245087,monotonic_up,0.15
IL34,4.094985,4.297040306122448,4.31562551020408,0.20205530612244793,0.018585204081631446,non_monotonic,0.15
IL3RA,4.587935999999999,5.12890306122449,4.423191836734693,0.5409670612244906,-0.7057112244897965,adjacent_specific,0.15
IL4,2.5005959999999994,2.3388806122448975,2.323227551020408,-0.16171538775510186,-0.015653061224489395,non_monotonic,0.15
IL4I1,2.8018400000000003,2.8495316326530618,3.5419928571428563,0.04769163265306142,0.6924612244897945,tumor_specific,0.15
IL4R,4.082448000000002,3.886418367346937,3.5626459183673465,-0.19602963265306528,-0.32377244897959034,monotonic_down,0.15
IL5,2.7283619999999997,2.6625989795918366,2.5367510204081642,-0.06576302040816318,-0.1258479591836723,non_monotonic,0.15
IL5RA,2.3430839999999997,2.276802040816327,2.2249326530612255,-0.06628195918367252,-0.05186938775510175,non_monotonic,0.15
IL6,2.650408,3.043120408163266,3.390807142857143,0.3927124081632658,0.34768673469387723,monotonic_up,0.15
IL6R,4.901622000000001,4.267330102040816,2.8124040816326534,-0.6342918979591845,-1.4549260204081627,monotonic_down,0.15
IL6ST,5.882389000000001,6.418376020408164,5.5593647959183645,0.5359870204081636,-0.8590112244897998,adjacent_specific,0.15
IL7,4.511277,4.135094897959185,3.9899270408163257,-0.3761821020408149,-0.14516785714285918,non_monotonic,0.15
IL7R,3.3962419999999995,3.3778408163265317,3.3295193877551017,-0.01840118367346788,-0.04832142857142996,non_monotonic,0.15
IL8,2.8430539999999995,3.217867346938776,6.43220306122449,0.37481334693877644,3.214335714285714,monotonic_up,0.15
IL9,2.1427759999999996,2.1479846938775515,2.1663408163265316,0.005208693877551962,0.018356122448980106,non_monotonic,0.15
IL9R,2.632513999999999,2.499318367346939,2.522439795918367,-0.13319563265306034,0.023121428571428293,non_monotonic,0.15
ILDR1,5.345238999999999,5.224397959183674,4.7173576530612245,-0.12084104081632585,-0.5070403061224491,tumor_specific,0.15
ILDR2,2.401414,2.390663265306122,2.4945132653061215,-0.010750734693877995,0.10384999999999955,non_monotonic,0.15
ILF2,8.880833999999998,8.825528571428569,9.564742857142857,-0.055305428571429616,0.7392142857142883,tumor_specific,0.15
ILF3,4.981909000000001,5.250500510204081,5.8993913265306155,0.26859151020408056,0.6488908163265341,monotonic_up,0.15
ILK,7.420554000000001,7.812838775510203,7.393288775510204,0.3922847755102019,-0.4195499999999992,non_monotonic,0.15
ILKAP,6.849690000000002,7.179632653061227,7.45026632653061,0.3299426530612255,0.2706336734693826,monotonic_up,0.15
ILVBL,5.759054,5.678192857142858,5.873274999999998,-0.08086114285714174,0.19508214285713965,non_monotonic,0.15
IMMP1L,5.6494659999999985,5.067718367346939,5.600006122448981,-0.5817476326530597,0.5322877551020424,adjacent_specific,0.15
IMMP2L,3.8368009999999986,3.8302780612244898,4.528203061224487,-0.006522938775508802,0.6979249999999975,tumor_specific,0.15
IMMT,8.559569,8.336909183673471,8.22161581632653,-0.22265981632652831,-0.11529336734694162,non_monotonic,0.15
IMP3,8.300380999999998,8.135638265306127,8.33056479591837,-0.16474273469387057,0.19492653061224274,non_monotonic,0.15
IMP4,7.436956000000001,7.423825510204086,8.185797959183672,-0.013130489795915246,0.761972448979586,tumor_specific,0.15
IMP5,2.48237,2.405845918367347,2.353216326530612,-0.07652408163265312,-0.05262959183673477,non_monotonic,0.15
IMPA1,6.125456000000001,5.502091836734696,4.415654081632655,-0.6233641632653049,-1.0864377551020405,monotonic_down,0.15
IMPA2,8.611772,8.11120612244898,7.278964285714285,-0.5005658775510202,-0.8322418367346947,monotonic_down,0.15
IMPACT,5.613908000000001,5.533016326530614,5.517417346938777,-0.08089167346938719,-0.015598979591836759,non_monotonic,0.15
IMPAD1,5.403012,5.217609183673468,5.549773469387754,-0.18540281632653244,0.3321642857142857,non_monotonic,0.15
IMPDH1,5.390462000000001,5.479039285714285,6.6506331632653035,0.08857728571428414,1.1715938775510182,tumor_specific,0.15
IMPDH2,8.997133000000002,9.06239030612245,9.966683673469385,0.06525730612244907,0.9042933673469342,tumor_specific,0.15
IMPG1,2.004836,1.9850510204081633,1.9276316326530603,-0.019784979591836782,-0.057419387755103024,non_monotonic,0.15
IMPG2,2.115538000000001,2.118784693877551,2.008441836734694,0.0032466938775503884,-0.1103428571428573,non_monotonic,0.15
INA,2.500356,2.9815525510204077,2.4825290816326544,0.4811965510204077,-0.4990234693877533,non_monotonic,0.15
INADL,3.2776959999999997,3.3753520408163276,3.8041816326530613,0.09765604081632784,0.42882959183673375,non_monotonic,0.15
INCA1,4.728368000000001,4.291680612244896,3.4872418367346945,-0.4366873877551045,-0.8044387755102016,monotonic_down,0.15
INCENP,2.871198,2.8625255102040814,3.3403392857142844,-0.008672489795918725,0.477813775510203,non_monotonic,0.15
INF2,5.5535879999999995,5.350324489795917,5.330320408163266,-0.2032635102040823,-0.020004081632650994,non_monotonic,0.15
ING1,5.5788,5.333345918367345,5.675609183673468,-0.24545408163265492,0.34226326530612283,non_monotonic,0.15
ING2,4.861813999999999,4.763220918367348,4.600433673469388,-0.09859308163265101,-0.16278724489796037,non_monotonic,0.15
ING3,5.576702,5.6439438775510204,5.489763265306124,0.0672418775510204,-0.15418061224489676,non_monotonic,0.15
ING4,6.256831000000002,5.817147959183676,5.431067857142856,-0.4396830408163259,-0.38608010204082,monotonic_down,0.15
ING5,2.657476,2.7426591836734695,2.838964285714286,0.08518318367346955,0.09630510204081633,non_monotonic,0.15
INGX,2.34982,2.3051234693877554,2.291391836734695,-0.044696530612244434,-0.013731632653060544,non_monotonic,0.15
INHA,3.8349460000000017,3.512736734693878,3.5791581632653053,-0.3222092653061237,0.0664214285714273,non_monotonic,0.15
INHBA,2.8908880000000003,3.0135061224489803,5.555363775510202,0.12261812244897996,2.5418576530612214,tumor_specific,0.15
INHBB,2.89216,3.9527734693877536,5.195025510204079,1.0606134693877536,1.2422520408163256,monotonic_up,0.15
INHBC,2.4041140000000003,2.33817857142857,2.405329591836736,-0.06593542857143042,0.06715102040816623,non_monotonic,0.15
INHBE,3.0220380000000002,2.869276530612244,2.9863397959183664,-0.15276146938775614,0.11706326530612232,non_monotonic,0.15
INMT,2.632641,3.207182142857143,2.9449530612244894,0.574541142857143,-0.26222908163265357,non_monotonic,0.15
INO80,4.842690999999999,4.782018367346939,4.750760714285716,-0.06067263265306,-0.031257653061223856,non_monotonic,0.15
INO80B,5.1920079999999995,4.985493877551019,5.698160204081634,-0.20651412244898015,0.7126663265306146,non_monotonic,0.15
INO80C,7.422059999999999,7.5295632653061215,6.9330591836734685,0.10750326530612231,-0.596504081632653,tumor_specific,0.15
INO80D,4.717136,4.677715816326532,4.661618877551021,-0.03942018367346822,-0.016096938775510772,non_monotonic,0.15
INO80E,5.193057999999999,5.166286734693877,5.5543704081632645,-0.02677126530612206,0.38808367346938777,non_monotonic,0.15
INPP1,7.914026,8.051660204081635,7.551116326530613,0.1376342040816354,-0.5005438775510225,tumor_specific,0.15
INPP4A,3.486829,3.7743341836734694,3.649263775510205,0.2875051836734692,-0.12507040816326453,non_monotonic,0.15
INPP4B,4.975015999999999,4.698925510204083,4.704449999999999,-0.27609048979591666,0.005524489795916132,non_monotonic,0.15
INPP5A,5.663502000000001,5.723436734693878,5.152143877551021,0.05993473469387656,-0.5712928571428568,tumor_specific,0.15
INPP5B,3.4433139999999995,3.5837102040816338,3.547567346938774,0.14039620408163422,-0.0361428571428597,non_monotonic,0.15
INPP5D,3.261831000000001,3.186754591836734,3.3880198979591833,-0.07507640816326688,0.20126530612244942,non_monotonic,0.15
INPP5E,2.3076259999999995,2.314492857142858,2.4737836734693883,0.006866857142858507,0.1592908163265303,non_monotonic,0.15
INPP5F,4.122654000000001,4.371081632653063,4.322263775510204,0.2484276326530619,-0.04881785714285858,non_monotonic,0.15
INPP5J,4.524018000000001,3.993881632653061,3.640515306122448,-0.5301363673469397,-0.35336632653061306,monotonic_down,0.15
INPP5K,5.729853000000002,5.607201530612244,4.852634693877552,-0.12265146938775828,-0.7545668367346918,tumor_specific,0.15
INPPL1,4.606977999999999,4.700014285714287,4.834232653061225,0.09303628571428835,0.13421836734693748,non_monotonic,0.15
INS-IGF2,2.503977999999999,2.3839020408163267,2.4141816326530616,-0.12007595918367242,0.030279591836734898,non_monotonic,0.15
INSC,2.5596159999999997,2.5324193877551022,2.4354357142857146,-0.027196612244897445,-0.09698367346938763,non_monotonic,0.15
INSIG1,6.301472000000001,6.773470408163261,7.478134693877555,0.4719984081632598,0.7046642857142942,monotonic_up,0.15
INSIG2,5.746952000000001,5.423127551020408,5.87782755102041,-0.32382444897959317,0.45470000000000166,non_monotonic,0.15
INSL4,2.1906220000000003,2.1878999999999986,2.2645000000000004,-0.0027220000000016675,0.07660000000000178,non_monotonic,0.15
INSL5,4.886023999999999,6.463723469387757,2.788929591836735,1.577699469387758,-3.674793877551022,adjacent_specific,0.15
INSL6,2.106392,2.1567979591836743,2.103398979591837,0.0504059591836743,-0.05339897959183748,non_monotonic,0.15
INSM1,4.007514,4.196985714285714,2.8959336734693886,0.1894717142857143,-1.3010520408163253,non_monotonic,0.15
INSM2,2.553324,2.499120408163266,2.4393551020408166,-0.054203591836734066,-0.059765306122449235,non_monotonic,0.15
INSR,6.909728,6.710446938775511,6.095821428571428,-0.19928106122448952,-0.6146255102040827,monotonic_down,0.15
INSRR,2.3304019999999994,2.26444693877551,2.259637755102041,-0.06595506122448924,-0.004809183673469164,non_monotonic,0.15
INTS1,4.439217,4.567657142857143,4.883208673469386,0.12844014285714245,0.31555153061224317,non_monotonic,0.15
INTS10,6.469548000000003,6.612217857142855,6.7860214285714315,0.14266985714285152,0.17380357142857683,non_monotonic,0.15
INTS12,6.560674000000001,6.55948673469388,6.712240816326535,-0.0011872653061208993,0.15275408163265514,non_monotonic,0.15
INTS2,4.4598450000000005,4.515089285714287,4.958764795918367,0.05524428571428608,0.4436755102040806,non_monotonic,0.15
INTS3,3.865864,3.8698673469387757,4.033529591836736,0.004003346938775465,0.1636622448979601,non_monotonic,0.15
INTS4,4.040793999999998,4.054768367346939,4.268270408163266,0.013974367346940575,0.2135020408163273,non_monotonic,0.15
INTS5,4.763324,4.62395306122449,4.888237755102042,-0.1393709387755102,0.2642846938775527,non_monotonic,0.15
INTS6,2.9156919999999995,2.896187755102041,2.8791755102040817,-0.019504244897958323,-0.017012244897959494,non_monotonic,0.15
INTS7,5.251807999999999,5.213084693877551,6.067866326530612,-0.038723306122447454,0.8547816326530606,tumor_specific,0.15
INTS8,7.315428000000001,7.274776530612246,7.869035714285715,-0.04065146938775488,0.5942591836734694,tumor_specific,0.15
INTS9,4.445044000000001,4.545379591836734,4.781439795918367,0.1003355918367328,0.23606020408163353,non_monotonic,0.15
INTU,2.3690439999999993,2.5315999999999996,2.6187163265306133,0.16255600000000037,0.08711632653061363,non_monotonic,0.15
INVS,2.7443039999999996,2.6727948979591836,2.7505663265306124,-0.07150910204081606,0.07777142857142882,non_monotonic,0.15
IP6K1,3.5449979999999983,3.446709183673469,3.466933673469386,-0.0982888163265292,0.020224489795916956,non_monotonic,0.15
IP6K2,3.7024740000000005,3.385066326530612,3.337923469387756,-0.3174076734693885,-0.04714285714285582,non_monotonic,0.15
IP6K3,2.448497,2.5506877551020413,2.4164693877551024,0.10219075510204112,-0.13421836734693882,non_monotonic,0.15
IPCEF1,3.5409520000000003,3.5804775510204077,3.2776122448979583,0.039525551020407335,-0.30286530612244933,non_monotonic,0.15
IPMK,2.859932,2.6605469387755103,2.67335918367347,-0.19938506122448985,0.012812244897959513,non_monotonic,0.15
IPO11,3.9020050000000013,4.014859693877548,4.5899454081632625,0.11285469387754654,0.5750857142857146,tumor_specific,0.15
IPO13,3.892530000000001,4.04358163265306,4.030981632653061,0.1510516326530591,-0.012599999999999056,non_monotonic,0.15
IPO4,4.906611999999999,4.861201020408164,5.807671428571428,-0.04541097959183471,0.9464704081632638,tumor_specific,0.15
IPO5,7.184388,7.198911224489797,8.38704183673469,0.014523224489797038,1.1881306122448931,tumor_specific,0.15
IPO7,6.946729000000001,7.21400612244898,8.205310204081632,0.26727712244897894,0.9913040816326522,monotonic_up,0.15
IPO8,4.961551000000001,5.099593367346937,5.003545408163266,0.13804236734693642,-0.0960479591836716,non_monotonic,0.15
IPO9,2.7980600000000004,2.822569387755103,2.9722852040816328,0.024509387755102363,0.14971581632652997,non_monotonic,0.15
IPP,4.671141,4.276302040816327,4.252054081632651,-0.39483895918367384,-0.024247959183675505,non_monotonic,0.15
IPPK,3.331817999999999,3.41396581632653,3.714525,0.08214781632653123,0.30055918367347,non_monotonic,0.15
IPW,2.543206,2.6417336734693895,2.499753061224491,0.0985276734693894,-0.14198061224489855,non_monotonic,0.15
IQCA1,2.48973,2.498680612244898,2.5200857142857145,0.008950612244897904,0.02140510204081636,non_monotonic,0.15
IQCB1,6.22687,5.895866326530612,6.622086734693874,-0.33100367346938775,0.7262204081632619,non_monotonic,0.15
IQCC,2.5749979999999995,2.509006122448979,2.5248602040816337,-0.06599187755102065,0.015854081632654893,non_monotonic,0.15
IQCD,3.1299759999999996,2.7228306122448984,2.55985612244898,-0.40714538775510123,-0.16297448979591822,monotonic_down,0.15
IQCE,3.102994,3.0512505102040826,3.5897479591836734,-0.05174348979591725,0.5384974489795908,tumor_specific,0.15
IQCF1,2.3942680000000003,2.3631448979591836,2.3094,-0.031123102040816697,-0.05374489795918347,non_monotonic,0.15
IQCF2,2.5749459999999993,2.510411224489796,2.4566795918367355,-0.06453477551020326,-0.05373163265306058,non_monotonic,0.15
IQCF3,2.482554,2.427978571428571,2.435295918367347,-0.05457542857142883,0.007317346938775948,non_monotonic,0.15
IQCF5,3.141546,2.887714285714285,2.8333112244897958,-0.25383171428571494,-0.054403061224489235,non_monotonic,0.15
IQCF6,3.010066,2.9226153061224482,2.941759183673469,-0.08745069387755189,0.01914387755102087,non_monotonic,0.15
IQCG,3.432714,3.5940448979591832,3.6782438775510204,0.16133089795918343,0.0841989795918372,non_monotonic,0.15
IQCH,2.2334650000000007,2.2003096938775504,2.2487969387755093,-0.03315530612245032,0.04848724489795897,non_monotonic,0.15
IQCJ,2.661453,2.6178719387755094,2.568872959183674,-0.04358106122449046,-0.0489989795918353,non_monotonic,0.15
IQCK,3.761296000000001,3.5921591836734685,3.792092857142857,-0.16913681632653255,0.1999336734693884,non_monotonic,0.15
IQGAP1,8.521830999999999,8.497439795918362,8.176935714285717,-0.02439120408163653,-0.3205040816326452,non_monotonic,0.15
IQGAP2,7.966412000000004,7.315377551020405,5.235527040816327,-0.6510344489795985,-2.0798505102040785,monotonic_down,0.15
IQGAP3,3.197296,3.132614285714285,3.7262107142857155,-0.06468171428571523,0.5935964285714306,tumor_specific,0.15
IQSEC1,3.5170120000000007,3.7325724489795924,3.879746938775509,0.2155604489795917,0.1471744897959164,non_monotonic,0.15
IQSEC2,2.885898,2.8911918367346945,2.6483163265306127,0.005293836734694413,-0.24287551020408182,non_monotonic,0.15
IQSEC3,2.7303629999999997,2.5974469387755095,2.6175637755102037,-0.13291606122449018,0.02011683673469422,non_monotonic,0.15
IQUB,2.1028420000000003,2.037415306122449,2.0789010204081637,-0.0654266938775514,0.04148571428571479,non_monotonic,0.15
