gene_symbol,log2_fold_change_reference,adjusted_p_value_reference,log2_fold_change_adjusted,adjusted_p_value_adjusted,reference_significant,adjusted_significant,sign_agreement,lost_significance,gained_significance,changed_direction,reference_model,adjusted_model,effect_difference,effect_direction_agreement,significance_retained
IL18RAP,-0.0068500133855531,0.87076430601131,0.0188414956524021,0.670559523165965,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.025691509037955203,False,False
ELOVL6,-0.0250229845208131,0.872172178480657,0.0522436322605463,0.753755646054779,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0772666167813594,False,False
KCND1,0.0075444720013943,0.874284762741613,-0.0043141682629467,0.938164386649412,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.011858640264341,False,False
ACSM2A,-0.0048326565828662,0.874661374066792,0.0015091233053663,0.9657624023579,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0063417798882325,False,False
DSCC1,-0.0121885721382249,0.875498236804675,0.0184115531202888,0.831592798970341,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.030600125258513702,False,False
SRARP,-0.0062383105045232,0.87639130106233,0.0049846712937405,0.914808165595908,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0112229817982637,False,False
ENHO,-0.010804562975629,0.877179352382685,0.0024380182763886,0.975465092118989,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0132425812520176,False,False
DDA1,-0.0100947392866502,0.877271523633431,0.0248435084422561,0.720275880309536,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0349382477289063,False,False
MARCHF10,0.0049108817791401,0.878457309522575,-0.0011782158368028,0.974506452627672,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.006089097615942901,False,False
ARMCX5,0.0090707761585078,0.878790141423272,-0.0024157246161608,0.971295315942382,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0114865007746686,False,False
DEFB110,-0.0046327427451305,0.879258939856174,0.0070321519877631,0.838268191439011,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0116648947328936,False,False
CTSL,0.0169404214833325,0.880165050756788,-0.0262450003431997,0.835948103720684,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0431854218265322,False,False
ASXL3,-0.0081156137718844,0.880769589636658,0.0207748856997333,0.713501188679496,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0288904994716177,False,False
SCAI,0.0146919640944377,0.880781746860932,-0.0340738024168774,0.746774927136002,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0487657665113151,False,False
CENATAC,-0.0139934072387836,0.881400942268082,0.0137592273889737,0.897094583662488,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0277526346277573,False,False
LINC03009,-0.0082979302093212,0.881401149325076,0.0162759248467571,0.791655097018967,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0245738550560783,False,False
PSG9,-0.0038416811951622,0.881401149325076,0.005719322089561,0.844658678412451,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0095610032847232,False,False
IL7R,-0.017995018154691,0.881401149325076,0.0457883021277671,0.718207929617228,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0637833202824581,False,False
SYNDIG1,-0.0078049838179962,0.882267027414447,0.0107307071289955,0.857876629344866,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0185356909469917,False,False
TXNRD2,0.0103698694108102,0.883359881424894,-0.006894366026148,0.932347409301097,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0172642354369582,False,False
LRRC10B,-0.0100715362740878,0.88387792586032,0.0364627085747266,0.614470804589898,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0465342448488144,False,False
CCL11,0.0355534466556111,0.884602699904484,-0.156104480062816,0.535228081193767,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.1916579267184271,False,False
SPECC1L,-0.0091321917989958,0.885207407887903,0.0023929943246407,0.973118143520724,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0115251861236365,False,False
SPATS1,0.0054938869082799,0.885207407887903,-0.0002813476059092,0.994650587299637,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0057752345141891,False,False
PRB4,0.0064419731146133,0.886365409049186,-0.001114556218419,0.982490707899917,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0075565293330323,False,False
IL2RA,-0.0084798986147745,0.886872666004409,0.0176900798187841,0.780596240058494,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.026169978433558602,False,False
NDUFA4L2,0.0066569552151363,0.886872666004409,-0.012865158702964,0.798205302608881,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.019522113918100298,False,False
ERICH5,0.0124556240717653,0.887649709712445,-0.0219389718834745,0.807472776248624,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.034394595955239804,False,False
P2RY10,-0.0159176751974974,0.88859839178853,0.0346736545633511,0.779888570420128,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0505913297608485,False,False
TIGD6,0.0052322876879168,0.889676085350758,-0.0192503081328221,0.617971448405553,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.024482595820738903,False,False
PPIL6,0.0052806328218813,0.890282956630533,-0.0110558942078339,0.791655097018967,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0163365270297152,False,False
KRT1,-0.0109869800110401,0.890758700738508,0.0319199193920821,0.70832928215579,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0429068994031222,False,False
OR52I1,-0.0047319718895113,0.890758700738508,0.0097477247418043,0.798446276030019,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0144796966313156,False,False
REXO2,0.019483585367211,0.891022635315531,-0.0513930446834191,0.733823552195712,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0708766300506301,False,False
RBP3,0.0051324601519153,0.891022635315531,-0.0008386618829957,0.983988906357443,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.005971122034911,False,False
GRIA3,-0.0041662273492712,0.891022635315531,0.0007610453732808,0.982354561075235,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.004927272722552,False,False
CNPY1,-0.0053174589724761,0.891022635315531,0.0019180814331442,0.9657624023579,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0072355404056203,False,False
POTEB3,-0.0055116747017559,0.891222435173314,0.0058516630527643,0.9006496426669,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.011363337754520201,False,False
RNF113B,-0.0059310978806354,0.891222435173314,0.0053116955802557,0.916188126961393,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0112427934608911,False,False
ZMYM5,0.0071695067923935,0.891841934847171,-0.0303726980664261,0.578985761686096,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0375422048588196,False,False
FOXL1,-0.0079559599080508,0.892115515387351,0.0343868767789113,0.573571654960939,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0423428366869621,False,False
ATP2B2,0.0031696357125988,0.892271858132054,-7.03203375515438e-05,0.997802412230263,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0032399560501503435,False,False
IFT70A,-0.0081389876994774,0.89239698489064,0.0025996646150005,0.970216739628988,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0107386523144779,False,False
ZNF80,0.0037010411566596,0.892787238505211,-0.006969315105821,0.818289499733524,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0106703562624806,False,False
TCP11L1,-0.0049286052204145,0.892816391062174,0.0011207885951811,0.978373193454897,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0060493938155956,False,False
NEK6,0.0100485332501078,0.894290676559666,-0.0175212017004508,0.837153900056887,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.027569734950558603,False,False
PRSS23,0.0208300427377333,0.894359472736794,-0.0281446835627466,0.87540068137456,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0489747263004799,False,False
ABCF3,0.0051417278000239,0.894655939445081,-0.004543755499802,0.920041352028766,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0096854832998259,False,False
STT3A,0.0087858453568166,0.894717431677975,-0.0079299165732938,0.915628172871644,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0167157619301104,False,False
PSMB4,0.0046739528834142,0.895387371571161,-0.0087999021475093,0.825725075403612,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0134738550309235,False,False
LOC100132686,0.0062671733189132,0.89605113621003,-0.0050046831043023,0.929143179946915,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0112718564232155,False,False
ERAL1,-0.0083436597048059,0.896159217880089,0.0081742904385453,0.912536617761236,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0165179501433512,False,False
SCARA5,-0.0058857581571159,0.896159217880089,0.0218187862103231,0.64965229499477,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.027704544367439,False,False
RHOH,-0.0235548296220457,0.896159217880089,0.0553067769070406,0.777910083000078,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0788616065290863,False,False
TLE2,0.0139999296298992,0.896448764997066,-0.0576359161477168,0.601761986025942,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.071635845777616,False,False
MALSU1,0.0055555933990771,0.896740439387533,-0.0022736775731462,0.963232199913702,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0078292709722233,False,False
NECTIN4,0.0074562156342153,0.896812393469774,-0.0220172957212181,0.722094378229897,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0294735113554334,False,False
MFSD2B,-0.0074284718001606,0.897081505809497,0.0080056027067801,0.904847804172179,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0154340745069407,False,False
MMP13,-0.003975081351585,0.897467256791877,0.0036753065541266,0.918435747848663,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.007650387905711599,False,False
MED10,0.0080184550264005,0.89762767205596,-0.0089559119166032,0.901839928332993,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0169743669430037,False,False
MFSD12,-0.0084000829749097,0.898894474561859,0.0141869399730445,0.847819319626738,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0225870229479542,False,False
ZIK1,0.0035584393976762,0.900904158914251,-0.0025882497952644,0.938085030561178,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0061466891929406,False,False
NUP153,0.0067241620507738,0.900979857411049,-0.0119028600429769,0.844658678412451,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.018627022093750698,False,False
ATP7B,-0.0057724829792597,0.901682173095284,0.0114327848297087,0.827331420680128,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.017205267808968402,False,False
IRX2,0.0079363771228272,0.90211347969456,-0.0593230050035198,0.353997286543587,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.067259382126347,False,False
CLEC5A,0.0042029407481075,0.902182742130479,-0.005928361188603,0.879725196176033,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0101313019367105,False,False
TTC24,-0.0047133662053975,0.902320622073922,0.0110284301656206,0.791356696175503,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0157417963710181,False,False
OGFRL1,0.0066451629005133,0.902320622073922,-0.0311132854165897,0.581975295061336,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.037758448317103004,False,False
BUD31,0.0049973696003159,0.902576907673013,-0.0053947438009939,0.908190047252972,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0103921134013098,False,False
DNAJC7,-0.0063290190434337,0.903035933988282,0.0062614230330305,0.917451218437838,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0125904420764642,False,False
MIR7-3HG,-0.0056138128694854,0.903583670966222,0.0164884540935842,0.73955932428654,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0221022669630696,False,False
RIPK1,-0.009023536765437,0.903784504653514,0.0117795107275051,0.891008739270128,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.020803047492942102,False,False
PHRF1,-0.0076853508835192,0.903883070527854,0.0074507604365259,0.919989769679104,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0151361113200451,False,False
AP1S3,0.0039163139618537,0.903989192652025,-0.0031425707251137,0.933606890437185,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0070588846869674,False,False
MAN2C1,-0.010277850956427,0.905319232761908,0.0022043214764652,0.981880693091801,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.012482172432892201,False,False
OR6C76,-0.00504155607941,0.906214313475748,0.0092808682219608,0.848686735325459,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0143224243013708,False,False
MPEG1,-0.0108233626343844,0.906518656829231,0.0049376177018847,0.963082099110884,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0157609803362691,False,False
SCN3A,-0.0043531817291503,0.907099393591486,0.0215247533855305,0.580739103989286,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0258779351146808,False,False
DNAAF4,0.0028295623437735,0.907425263290571,-0.0002191537747948,0.993527387352503,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0030487161185683,False,False
MME,-0.0042864215452802,0.907519896485346,0.0037609305141047,0.930263374597976,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0080473520593849,False,False
LIPI,-0.0035759970757764,0.908302999444816,0.0030107912858312,0.934082549593898,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0065867883616075994,False,False
C2orf80,0.0034820729676818,0.90850766067849,-0.0058485204084161,0.864986600711441,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0093305933760979,False,False
PLAAT2,-0.0367041013050271,0.908607742633418,0.12015815162117,0.727880854628208,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.1568622529261971,False,False
CRYGS,-0.009972331294094,0.90864573455009,0.0075657462387851,0.937961471342345,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0175380775328791,False,False
PRKAR1B,0.0063663061559155,0.909007343805141,-0.000720802503586,0.990337876680102,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.007087108659501499,False,False
KIF9,-0.0063317645988867,0.909182685547896,0.0008294165123961,0.989410716716216,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0071611811112828,False,False
ABHD2,-0.010124099016355,0.910154280197922,0.0367251243657507,0.695986822919381,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0468492233821057,False,False
MIDEAS,-0.0061865674845769,0.91032643924958,0.0043662318410026,0.942570455270737,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.010552799325579499,False,False
ADGRV1,-0.0113854991800845,0.910376325756899,0.035318725070472,0.719765293603089,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.046704224250556495,False,False
HEXA,0.0061785064341016,0.910942709497122,-0.024814703809686,0.669485779977685,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0309932102437876,False,False
PDCL2,-0.0036763225287515,0.911233859359568,0.0026341083858755,0.945529874573789,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.006310430914627,False,False
RCBTB1,0.0048290739443224,0.913158292531316,-0.0149977424408142,0.756508059810697,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0198268163851366,False,False
OR10A3,-0.004410123443891,0.913527956448403,0.0182217636698158,0.674904599828293,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.022631887113706797,False,False
CCDC86,0.0068147270136544,0.913553468938093,-0.0077217682403424,0.914525241449455,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0145364952539968,False,False
ARL14,-0.0202700358121586,0.915012220531684,0.0948649163042689,0.633783246827285,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.11513495211642749,False,False
MON1A,0.0076143663913512,0.917143890089702,-0.0395288119527851,0.60473055350312,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0471431783441363,False,False
MALRD1,0.0055945890232464,0.917219061320726,-0.001619560537051,0.978828006671391,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0072141495602974,False,False
SLX4IP,-0.0103587721062292,0.917659478364443,0.0832094552183885,0.400863611058778,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0935682273246177,False,False
NRDE2,-0.0063553086979421,0.917813202890801,0.0101973355484163,0.885153407055896,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0165526442463584,False,False
TBC1D10A,-0.0058775085461822,0.918027254019985,0.0072689427501257,0.912928105415419,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0131464512963079,False,False
MFSD6L,-0.0087153772932649,0.918491138240758,0.008884307806198,0.928065580968285,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0175996850994629,False,False
CCDC15,0.0054640977633466,0.91973815469787,-0.0126806960605861,0.836156407644466,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0181447938239327,False,False
KDM1A,0.0057561009798779,0.919975246766893,-0.0161842551044164,0.786570626466952,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.021940356084294302,False,False
TBR1,-0.0038357575196944,0.920770080236824,0.012430462111396,0.763666350886528,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0162662196310904,False,False
CNIH3,0.0052734564294661,0.921027848769606,-0.0031335397530914,0.959035219492917,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0084069961825575,False,False
LIPG,0.0060509267625874,0.921053357157108,-0.0031348719733599,0.964034949895291,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0091857987359473,False,False
TMEM268,0.0038329113349763,0.921804564688938,-0.0048959966712019,0.914041931015452,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0087289080061782,False,False
C20orf202,0.0065319273867472,0.922720815970004,-0.0011540743705017,0.987702914727037,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0076860017572489,False,False
LHX8,-0.0030883802382111,0.923249920627784,0.004767441142921,0.896223517321322,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0078558213811321,False,False
ARHGEF4,-0.0035232149317336,0.923625372596187,0.0112541794700129,0.778565047671045,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0147773944017465,False,False
RGS7BP,-0.0025871760309772,0.924806812568577,0.0138306134550199,0.632800730143195,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0164177894859971,False,False
MAP3K8,0.0056045661212091,0.92484239227096,-0.0273884925220282,0.662799426246882,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0329930586432373,False,False
KLF1,-0.0039273849541613,0.924985927437985,0.0148284686533477,0.741157793815504,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.018755853607509,False,False
ADCK1,-0.0061649499306416,0.925172893886116,0.0130757667101018,0.860460272276397,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0192407166407434,False,False
PPP3CB,0.0071555076245749,0.925385884234493,-0.0162350024911592,0.852172649619305,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0233905101157341,False,False
DCAF8L1,-0.0027736731338881,0.92552847963243,0.0020632171854195,0.951361706193808,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0048368903193076,False,False
FGF5,0.0030679709411342,0.926493995887639,-0.0063296596767044,0.866830760799098,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0093976306178386,False,False
MOV10,-0.0075094842513997,0.926557470278936,0.0033561123915547,0.971260335280172,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0108655966429544,False,False
ABTB3,-0.0032187810282116,0.927678290289405,0.007900963347184,0.842490964725722,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.011119744375395601,False,False
PSG6,-0.004309053279722,0.928175145345146,0.0054047733835681,0.920595574095575,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0097138266632901,False,False
ZFYVE26,-0.0056117511248973,0.929953308806179,0.0503058307373388,0.424067002052306,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.055917581862236096,False,False
GRHL2,-0.0053545078328732,0.930672548176271,0.0289646611148305,0.651450379543356,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0343191689477037,False,False
KLHL9,-0.0050305600030929,0.930672548176271,0.0081655633048502,0.902754410372234,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.013196123307943099,False,False
SPATA4,0.0046669217618066,0.931834439158045,-0.0196331545576661,0.738692787881797,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.024300076319472702,False,False
GNS,0.0054586252275708,0.932196337489587,-0.0086802361304218,0.907052142348228,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0141388613579926,False,False
SLC6A1,0.0029150206889009,0.932196337489587,-0.0046215541248004,0.907265746115782,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0075365748137013,False,False
IL17C,-0.0033644063034027,0.932478791193168,0.0087944639794618,0.843426988008418,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.012158870282864501,False,False
BTN1A1,-0.0036963042766833,0.933556165023576,0.0056408900809554,0.912288883690657,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0093371943576387,False,False
ARPP19,0.005593577158219,0.933975611455815,-0.0386758139753641,0.581243773531454,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0442693911335831,False,False
H2BC10,0.0026830438774615,0.934026291292104,-0.005820313039467,0.874816609658032,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0085033569169285,False,False
LRRIQ1,-0.0035592795566249,0.934381254399298,0.0078305874226974,0.872190088466668,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.011389866979322299,False,False
MARK2,-0.0066534489242938,0.934922318872439,0.0328368822043128,0.703007031668542,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0394903311286066,False,False
FUZ,-0.0047083996234725,0.934922318872439,0.006607844573317,0.920601583213196,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0113162441967895,False,False
OTOP1,-0.0029374130814476,0.935273011221465,0.003452981586672,0.93412456291124,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0063903946681196,False,False
SLC14A1,-0.0036623295313568,0.935534648051135,0.0112611877640257,0.824191135596466,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.014923517295382499,False,False
BLID,0.0027387352864282,0.935593012599336,-0.0101557736329719,0.785196880684633,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0128945089194001,False,False
ANKRD18A,-0.0024544192324929,0.936561972975852,0.005728345347973,0.870414758477573,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0081827645804659,False,False
BEND4,-0.0034303144821603,0.936657325746757,0.0119285156648119,0.801576116485335,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0153588301469722,False,False
PHETA2,0.0036501393246913,0.937136914308063,-0.003411149768333,0.947418177049538,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0070612890930243,False,False
NKAIN2,-0.0028680373281331,0.937382853150118,0.0043174910159702,0.917515770315477,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0071855283441033,False,False
PITPNA,0.0047317847535528,0.937530288088594,-0.0073329407781421,0.916188126961393,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0120647255316949,False,False
DGKE,-0.0021172233339747,0.938546820203842,0.0055041166255403,0.858544451024202,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.007621339959515,False,False
MPV17L2,0.0061339248197378,0.938958949646994,-0.0129201663357852,0.885818972149781,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.019054091155523,False,False
IGFBP1,-0.0028385460289262,0.939361693245011,0.0059239842104314,0.889585200825012,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0087625302393576,False,False
KRT18,-0.0119704452568572,0.939765918939208,0.0287209500303722,0.873311177844156,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0406913952872294,False,False
PFDN2,0.0056151150832833,0.939805044324711,-0.0139253805172685,0.865829863888063,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.0195404956005518,False,False
PNLDC1,-0.0036441960346906,0.940692591360771,0.0086417058174256,0.875730021628172,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0122859018521162,False,False
ZNF718,-0.0034500060671162,0.941225996323055,0.014094142955375,0.782854130658111,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0175441490224912,False,False
CCDC183,0.007935247178848,0.941339350014224,-0.0322826979626353,0.781697164056049,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.040217945141483295,False,False
ANKMY2,-0.0043891535168047,0.941366466460624,0.0040789040380431,0.952168505400676,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0084680575548478,False,False
KRTAP9-8,-0.0032319343908243,0.941437457343001,0.0089591050583042,0.855908842586121,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.0121910394491285,False,False
DOCK10,-0.0092097874740208,0.941720048640671,0.0888475827264253,0.486602187687144,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,0.09805737020044611,False,False
POLR1C,0.0070041446573651,0.942685135119827,-0.0098987769603888,0.928975306333849,False,False,False,False,False,True,U0_unadjusted,U2_age_sex_location_adjusted,-0.016902921617753898,False,False
