"gene_symbol","u0_log2fc","u0_fdr","u1_log2fc","u1_fdr","u2_log2fc","u2_fdr","qc_log2fc","qc_fdr","deposited_log2fc","deposited_fdr","sample_direction_consistency","subgroups_tested","subgroup_labels","subgroup_sign_agreement_fraction","subgroup_effect_min","subgroup_effect_max","major_demographic_subgroup_dependence","healthy","adjacent_normal","tumor","healthy_to_adjacent","adjacent_to_tumor","trajectory_category","u0_screen","u1_adjusted_support","u2_location_support","qc_robust","unadjusted_adjusted_sign_agreement","location_adjusted_sign_agreement","qc_sign_agreement","deposited_support","direction_consistent","high_direction_consistency","subgroup_robust","evidence_score","evidence_tier","composition_adjusted_log2fc","composition_adjusted_fdr","composition_robust"
"A2M",0.803459552107267,2.66604272228388e-18,0.792472974416527,8.31474082654062e-16,0.788934132517063,1.9777483460648e-15,0.798785303372053,4.60035684782116e-16,0.802951265306122,2.44726158615812e-23,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.697018061096314,0.858825287596739,"False",9.54874506318874,10.352204615296,9.29559413229556,0.803459552107265,-1.05661048300044,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.72991824640644,"Tier 2 - provisional",0.348666504563477,1.50976861895532e-06,FALSE
"CDO1",1.30866453746915,1.76326321351439e-13,1.248396708881,4.93167868710826e-11,1.23354839809059,1.17760452100131e-10,1.25792641148424,3.66849596559625e-11,1.30828285714286,1.94481976912625e-19,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.11628527041894,1.40633203786452,"False",2.39947512238204,3.70813965985119,2.62077763379535,1.30866453746915,-1.08736202605585,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.729848052982328,"Tier 2 - provisional",0.400806643004468,0.0378008738556224,FALSE
"MFAP4",1.31398892686768,5.45715713160728e-14,1.29423619701553,5.44728508131468e-12,1.2619652688554,1.82025433875827e-11,1.31438912137198,1.33575272166447e-12,1.31480877551021,2.96754523593579e-19,0.897959183673469,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.18536630606696,1.36461631291266,"False",5.06040819658404,6.37439712345172,4.29873064239032,1.31398892686768,-2.0756664810614,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.729752610993875,"Tier 2 - provisional",0.269867718707196,0.0413614371250106,FALSE
"GDF15",0.556645716830925,0.0046390148608748,0.563421607445087,0.0091592117091052,0.422165010009228,0.0302600983656512,0.55777656635245,0.0100326092683061,0.555405387755102,0.0019780439284565,0.724489795918367,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.20090286470505,0.607680625569211,"False",4.90947143537551,5.46611715220643,8.91604067827024,0.556645716830923,3.44992352606381,"monotonic_up","True","False","False","True","True","True","True","True","True","False","True",0.729729670680392,"Tier 2 - provisional",0.582078345204882,0.0440844703262187,TRUE
"RERG",1.40371893837893,5.2789159715915e-13,1.33162778632998,1.52022057173188e-10,1.30591846710014,4.20057709404354e-10,1.33720970301364,1.49204181097559e-10,1.40203402040816,8.69947658392486e-19,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.27129158737711,1.51656671771249,"False",2.982025497615,4.38574443599393,3.12495627387487,1.40371893837893,-1.26078816211906,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.72938545067782,"Tier 2 - provisional",0.231394560084446,0.263047819700408,FALSE
"CCNG1",-0.860529142257332,5.49443357302229e-16,-0.87768570179321,1.8892626613532e-14,-0.91891822647777,4.48072088549408e-16,-0.875090892528581,2.61642280590207e-14,-0.861539428571427,1.68561328283285e-15,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-1.03393741681403,-0.781238634754615,"False",7.74835468621461,6.88782554395728,7.18374305471746,-0.860529142257333,0.295917510760185,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.729231438651402,"Tier 2 - provisional",-1.06095191100831,2.08215905280198e-14,TRUE
"LYST",0.719371835021258,4.51518846438936e-19,0.719628569194226,7.76397796858538e-17,0.735543724147091,2.59265614092703e-17,0.727292211960747,2.24567568422555e-17,0.715142775510204,2.77931440709471e-20,0.938775510204082,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.674583215590599,0.800554225890203,"False",4.81902973656644,5.53840157158769,4.81771894337439,0.719371835021255,-0.720682628213301,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.729155082869139,"Tier 2 - provisional",0.647535549419313,1.78392561888717e-10,TRUE
"RAB23",0.679062297597829,0.0003684981960279,0.611760195750408,0.003380070748226,0.604992157196024,0.0043004392510441,0.620854936587637,0.0029154296927879,0.677107081632653,2.1037564978358e-06,0.673469387755102,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.494156051192759,0.859802467298699,"False",2.90371539127687,3.5827776888747,3.72914152703804,0.679062297597826,0.146363838163338,"field_shift_then_plateau","True","False","True","True","True","True","True","True","False","False","True",0.728986170871571,"Tier 2 - provisional",-0.479038105763874,0.0159221182402629,FALSE
"GLI3",1.25424178387012,6.63519981266783e-14,1.19808926284624,2.05975063339169e-11,1.18598259663603,4.85381900955039e-11,1.21067263807072,1.14332794982442e-11,1.25397581632653,6.00732506488579e-20,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.11676935717943,1.3902345802097,"False",3.65742890022996,4.91167068410008,3.83217960523951,1.25424178387012,-1.07949107886057,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.728963093467315,"Tier 2 - provisional",0.254479324135903,0.128543263832996,FALSE
"FAM20C",0.856142451580001,5.34174784330347e-17,0.844457092184884,1.0759072718035e-14,0.838288958050764,2.68080505422561e-14,0.855232173089982,2.68129718405884e-15,0.856758183673469,1.17092066984713e-21,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.803265588156274,0.928428882978267,"False",5.3350541251196,6.1911965766996,6.00312568864505,0.856142451580003,-0.188070888054553,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.728604520098034,"Tier 2 - provisional",0.303503269516813,0.00119706872954671,FALSE
"MEIS1",1.19449701736666,6.67748622547387e-14,1.13745200842476,2.36280286175044e-11,1.10884464439793,7.74132289311226e-11,1.1469915421016,1.63699127548307e-11,1.19358293877551,1.9814304296606e-19,1,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.01055144527754,1.38792096998746,"False",3.52730248424493,4.72179950161159,3.41423801426331,1.19449701736666,-1.30756148734828,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.728579232828986,"Tier 2 - provisional",0.298526136569827,0.0757054490281278,FALSE
"PDE2A",0.762566951278311,1.74050187072123e-18,0.751255723560642,5.28151235031538e-16,0.745003410607889,1.49142406117797e-15,0.760640867012179,1.15847055721614e-16,0.763281530612244,3.75912936921939e-24,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.67810872513083,0.837967076017188,"False",2.96190320076668,3.72447015204499,2.74540709216355,0.762566951278308,-0.97906305988144,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.728381945752219,"Tier 2 - provisional",0.309201305361954,0.000131848994813647,FALSE
"CCL5",-0.601503130607331,0.0004315393071302,-0.544343203841597,0.0036428316278176,-0.489365934088622,0.0085887163817525,-0.54552028784305,0.0036615872734032,-0.600192448979591,4.25727896121525e-05,0.704081632653061,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.832194717934226,-0.240774491150514,"False",8.04120127671642,7.43969814610909,6.09576318027996,-0.601503130607332,-1.34393496582913,"monotonic_down","True","False","False","True","True","True","True","True","True","False","True",0.728311611378018,"Tier 2 - provisional",0.294636298655223,0.0584392832761798,FALSE
"USP18",1.53423624146174,6.45469553672577e-11,1.57483653595261,5.99709118352674e-10,1.62408582662302,2.09253233395914e-10,1.58340746690723,5.45410172667606e-10,1.53221310204082,2.69666840275964e-15,0.846938775510204,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.28187071081433,1.96721376442423,"False",4.24868463777807,5.7829208792398,4.70580183423686,1.53423624146173,-1.07711904500294,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.727922858696837,"Tier 2 - provisional",2.01975147758322,7.91066204487028e-11,TRUE
"CNGA1",-0.530019095436104,0.0010544794370323,-0.501113332506202,0.0043963308401566,-0.500799766183026,0.0050545220351508,-0.513446359831299,0.0033069099741577,-0.528973714285713,0.0010140713812557,0.724489795918367,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.755800695235147,-0.27468630295218,"False",4.58472388073657,4.05470478530047,2.94463577653171,-0.530019095436102,-1.11006900876876,"monotonic_down","True","False","True","True","True","True","True","True","True","False","True",0.727555991972729,"Tier 2 - provisional",0.0581634507483677,0.836015057221655,FALSE
"CXCL10",0.591942790092978,0.0105865560295984,0.682160402682215,0.006647874396727,0.73237632619044,0.003667514596883,0.687485944627442,0.0063307309006508,0.58975669387755,0.0062100989722711,0.642857142857143,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.207677851704086,1.1121939534318,"False",5.71361287429482,6.3055556643878,7.54826910888962,0.591942790092978,1.24271344450182,"monotonic_up","True","False","True","True","True","True","True","True","False","False","True",0.727543314846875,"Tier 2 - provisional",1.06330509998903,0.000220350039028911,TRUE
"FERMT2",1.5293202352219,7.30068858286336e-11,1.42959675252606,1.30918536489335e-08,1.4072570436747,2.85405071247839e-08,1.44189673506626,1.00771161519254e-08,1.53052834693878,3.91520658924167e-16,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.29589356686756,1.75336338108186,"False",3.65864107063796,5.18796130585986,4.41387681870123,1.5293202352219,-0.774084487158622,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.726934307986983,"Tier 2 - provisional",0.000807043016282131,0.997599944011821,FALSE
"MANEA",-0.710532629519476,2.13160108118187e-16,-0.747281730722578,1.26380374263167e-15,-0.766850233301757,3.13405669301728e-16,-0.745651965827076,1.78715504968184e-15,-0.709257714285713,9.84804867143803e-16,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.770040256507896,-0.690677000815725,"False",4.80165839676571,4.09112576724623,4.72130010069443,-0.710532629519479,0.630174333448208,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.726849234086542,"Tier 2 - provisional",-0.989001072580678,2.34927162936159e-19,TRUE
"TTC28",0.889615475022013,1.6944350831851e-18,0.830743802494555,6.09082209913811e-15,0.835528466744128,8.16371895647093e-15,0.842616754643327,1.02815380002148e-15,0.889580755102039,5.63025847289171e-25,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.845408649314851,0.912029605889824,"False",4.41913950855235,5.30875498357436,4.19586890689566,0.889615475022009,-1.11288607667869,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.72647453985378,"Tier 2 - provisional",0.356528939986878,0.000272911105052016,FALSE
"IGHA1",-0.709934818152175,0.0073073378861181,-0.668756469819339,0.0213697185456556,-0.68585913212815,0.0199734626507909,-0.65998798802847,0.0233296748871255,-0.71279587755102,0.0025201421148697,0.663265306122449,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-1.03553914172554,-0.433419668534302,"False",11.7790780119624,11.0691431938102,8.37110589914881,-0.709934818152174,-2.69803729466139,"monotonic_down","True","False","True","True","True","True","True","True","False","False","True",0.725879085845763,"Tier 2 - provisional",-0.377254781680399,0.365942407043297,FALSE
"TUBB2B",1.19835601791828,1.34537348740478e-14,1.11477674046609,1.32194339097011e-11,1.11756421283429,1.96324290044024e-11,1.13175721936842,3.68776636437694e-12,1.19922130612245,1.1168604997932e-20,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.01901738257776,1.29470515860628,"False",3.38180534604568,4.58016136396396,3.64191347698327,1.19835601791828,-0.938247886980689,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.72584565201013,"Tier 2 - provisional",0.372817816173703,0.0218625913627535,FALSE
"TCEAL2",1.6593692454933,1.28958882969324e-10,1.46592238477113,7.69432952833181e-08,1.45982076697934,1.20923457657851e-07,1.47822013449115,6.25029866671794e-08,1.65628951020408,1.06505876430659e-15,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.30419276747457,1.95739505261239,"False",2.84159091193486,4.50096015742815,2.89787496842723,1.6593692454933,-1.60308518900092,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.725492653092673,"Tier 2 - provisional",0.0945421262399134,0.790619959440732,FALSE
"NFKBIA",0.626787117902258,1.16868936876593e-17,0.656251915264576,9.48838137565982e-17,0.664563387843514,7.93647478405183e-17,0.657214618958976,1.13446943872616e-16,0.626152244897959,1.11933328117008e-22,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.54677809659305,0.703672099622761,"False",8.82227428435129,9.44906140225354,8.76399139819122,0.626787117902255,-0.685070004062322,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.725463706121376,"Tier 2 - provisional",0.678939963444186,4.00954408767027e-13,TRUE
"MRPS28",-0.811708181495882,2.87103987399021e-18,-0.773219485479465,3.59302827017293e-15,-0.792449146029232,1.03592906159781e-15,-0.767615387889073,4.82733260468969e-15,-0.810378122448978,1.17798113169597e-18,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.882595115745227,-0.777485202393255,"False",6.93984040158302,6.12813222008714,6.54823021327682,-0.811708181495881,0.420097993189677,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.725460638018293,"Tier 2 - provisional",-0.978693377895753,9.53289247547155e-17,TRUE
"NUDCD2",-0.574409251267075,5.14327736114881e-20,-0.563802708034821,3.36161546483406e-17,-0.583866379969085,1.72051584140297e-18,-0.563014372741646,4.74743885449217e-17,-0.575295387755102,2.18820043939589e-23,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.612228482229656,-0.521174196152343,"False",8.1850461805332,7.61063692926613,8.27391566882487,-0.574409251267071,0.663278739558744,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.724994529638476,"Tier 2 - provisional",-0.76588529827768,1.69632965979444e-22,TRUE
"LAMA1",-0.6939374271747,0.0015708820504076,-0.606701279188833,0.0114404685108517,-0.699890763636606,0.002607908141784,-0.615058065497173,0.0103721354724759,-0.690366244897958,0.0003523146720408,0.673469387755102,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-1.03448135090348,-0.341468644237976,"False",8.3527429557033,7.6588055285286,3.86868497750947,-0.6939374271747,-3.79012055101913,"monotonic_down","True","False","True","True","True","True","True","True","False","False","True",0.724842548120798,"Tier 2 - provisional",0.00619251245159079,0.98866083060811,FALSE
"PLAC9",0.735891644761164,5.62877625057384e-18,0.740347341166059,5.44398622711053e-16,0.728991394369479,1.88383124134248e-15,0.747724780989418,2.10955469892567e-16,0.739489102040816,2.70992326364964e-23,0.938775510204082,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.614967282926611,0.819412690313014,"False",3.41453259105006,4.15042423581122,3.0612553747007,0.735891644761164,-1.08916886111052,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.72459333284245,"Tier 2 - provisional",0.530625843392988,1.84731149556452e-07,TRUE
"C1QTNF7",0.894146708330835,4.49827821045662e-16,0.879239450743239,9.01356810065756e-14,0.868001150113636,2.64690395844402e-13,0.883529939226616,7.95565395494814e-14,0.897115959183674,1.11907409525209e-22,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.839718471504462,0.944597609221989,"False",2.50284235699561,3.39698906532644,2.45304429884011,0.894146708330832,-0.943944766486324,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.724495246412845,"Tier 2 - provisional",0.360629380956577,0.0014647755567264,FALSE
"CADM3",0.648460815591533,1.53494943683088e-18,0.652673590667,1.37309644555425e-16,0.654798807794081,2.26310074883848e-16,0.656731472156161,9.49874793536215e-17,0.653899061224489,2.50200068116231e-23,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.61744537863218,0.651299087516979,"False",2.80715635160858,3.45561716720012,2.59691631437599,0.648460815591531,-0.858700852824128,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.724061619289188,"Tier 2 - provisional",0.360465704531839,3.16222146359452e-06,FALSE
"SELP",0.880145926836977,2.03728116119607e-15,0.891626012118634,8.63023585593068e-14,0.886943613847909,1.97867853364529e-13,0.884653303065543,1.14801386102866e-13,0.879870204081632,2.97479009447654e-19,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.73386251652339,0.987756527145672,"False",3.2899295494418,4.17007547627878,3.65054797982933,0.880145926836974,-0.519527496449449,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.724057089703607,"Tier 2 - provisional",0.554790713339452,2.56440537702266e-05,TRUE
"LGI1",0.860125799266361,7.75397134335186e-17,0.850050586960078,1.51987806337427e-14,0.833442341344517,5.22543570729788e-14,0.857861678523071,7.56347812029289e-15,0.857580836734694,4.17239102393111e-23,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.797466593760351,0.932143300147923,"False",2.63268644805392,3.49281224732028,2.32250943687237,0.860125799266359,-1.17030281044791,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.723559206853768,"Tier 2 - provisional",0.581230324756653,2.47497224373938e-06,TRUE
"ZEB2",0.615811343323268,4.52683745908497e-18,0.620221998273034,3.87586605247999e-16,0.609026049803162,1.40624535237618e-15,0.624103412666469,2.76468101281177e-16,0.617428693877551,2.96963855106154e-18,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.539156665881905,0.656226539379315,"False",4.51641639356845,5.13222773689172,4.26195490981657,0.615811343323266,-0.870272827075148,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.722897771126666,"Tier 2 - provisional",0.404204397445672,3.75308182240761e-07,FALSE
"TCEAL7",1.42161533471826,2.4941485043367e-12,1.35351282133024,4.99952779751676e-10,1.3172679070056,1.51072209407272e-09,1.37311509014522,2.01583464874285e-10,1.42037191836735,6.37683913710102e-18,0.918367346938776,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.29563548041825,1.46436722864968,"False",2.98648751162578,4.40810284634404,3.04079095005302,1.42161533471826,-1.36731189629102,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.722882472604752,"Tier 2 - provisional",0.153804859204922,0.471548643024198,FALSE
"LIFR",0.960696405476349,6.22187981182421e-16,0.937582233920785,1.48801402318617e-13,0.928656734171544,3.91530259576312e-13,0.952593475710512,2.36899367406059e-14,0.960205428571428,6.89601504972942e-21,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.865394314464415,1.03173270988591,"False",2.92154427653526,3.88224068201161,2.44039256446478,0.960696405476349,-1.44184811754683,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.722734336799148,"Tier 2 - provisional",0.405932418061657,0.000746998094116843,FALSE
"GCLM",-0.726237304914492,1.14201931175208e-16,-0.734037324889483,6.64795495916093e-15,-0.696587210623325,1.46096715080903e-14,-0.7300322511498,9.30505184814033e-15,-0.725488346938775,1.44704040839891e-14,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.822437595702424,-0.654255678978444,"False",6.41747701251699,5.6912397076025,6.08616311203805,-0.726237304914488,0.394923404435547,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.722210870822925,"Tier 2 - provisional",-0.608614309821654,3.87171374560373e-08,TRUE
"DDX5",0.672497457444032,1.11873541086254e-17,0.693051408169032,2.54071997486322e-16,0.689956543160451,6.11650168536656e-16,0.699741540129408,9.74670036184488e-17,0.364221387755103,8.52577302917901e-11,0.928571428571429,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.589838681122518,0.752752158142956,"False",5.89869771291577,6.5711951703598,6.86152038138768,0.672497457444035,0.29032521102788,"monotonic_up","True","False","True","True","True","True","True","False","True","True","True",0.722121327508167,"Tier 2 - provisional",0.456833862296006,3.96489509101359e-07,FALSE
"DACT3",1.41311907379267,1.50902869771284e-11,1.30974809728731,4.65940198047e-09,1.30975166828862,6.90161641367678e-09,1.33159219741815,1.77227438055674e-09,1.40623812244898,1.18755246287551e-16,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.16469623282239,1.64032133612549,"False",4.12089612779294,5.53401520158561,4.21937899471521,1.41311907379267,-1.3146362068704,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.721578482340182,"Tier 2 - provisional",0.156565068605259,0.537855183247966,FALSE
"MSRB3",1.61516593517876,3.15768163263048e-10,1.48332723252862,6.60263757866543e-08,1.44428842621809,1.66857712773795e-07,1.50298077117035,3.9619490814855e-08,1.61068212244898,3.16141156004053e-15,0.948979591836735,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.34059605661825,1.84975008766552,"False",3.41571637965616,5.03088231483492,3.87281024180599,1.61516593517876,-1.15807207302893,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.7213796193049,"Tier 2 - provisional",-0.0926990039356532,0.763362763194733,FALSE
"RBPMS2",1.27389654425117,2.00715723463231e-13,1.15791903539709,2.42163290276243e-10,1.14575274034944,5.3218232503708e-10,1.16864558933405,1.62366346049037e-10,1.27751748979592,2.81796465073481e-19,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,1.11536474336128,1.37722847834539,"False",3.258682943491,4.53257948774216,3.34804373406346,1.27389654425116,-1.1845357536787,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.721364288661169,"Tier 2 - provisional",0.20312811931832,0.276438556979983,FALSE
"RHOJ",0.950967114139456,2.22983052422184e-15,0.914211076857282,9.31313547825764e-13,0.900861995513408,2.64273631988943e-12,0.922471949100053,5.46199035715839e-13,0.945750428571429,1.29962215594683e-21,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.89733761869812,0.972046114334865,"False",2.81620341202261,3.76717052616207,3.18998220935033,0.950967114139456,-0.577188316811742,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.721206665823097,"Tier 2 - provisional",0.234620641663588,0.0311335607122585,FALSE
"FAM162B",0.998214872659043,2.41992899000333e-15,0.987083277235391,3.05023726390874e-13,0.945542858789002,1.07098962282064e-12,1.00032344265246,8.55438135151652e-14,1.00068906122449,1.76573489884528e-16,0.928571428571429,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.887718306688556,1.06972000719912,"False",3.49371212090697,4.49192699356601,3.9250814136708,0.998214872659044,-0.56684557989521,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.72112805515253,"Tier 2 - provisional",0.435156022857081,0.00144221885279117,FALSE
"RORA",0.936377354576352,1.04596946196095e-14,0.964448266355592,1.44529493122197e-13,0.993744923178952,3.17009940062485e-14,0.980263316682172,2.10652668007044e-14,0.933348693877551,2.47575457692842e-17,0.918367346938776,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.879897083720999,1.05000547633213,"False",4.35790921735226,5.2942865719286,4.60006820738183,0.936377354576347,-0.694218364546774,"adjacent_specific","True","False","True","True","True","True","True","True","True","True","True",0.720370522305426,"Tier 2 - provisional",0.708541801075934,3.31898786827331e-07,TRUE
"REV3L",0.645045809950552,1.75147036692763e-17,0.646732564324323,1.93186494717625e-15,0.645072347246376,4.16068104638567e-15,0.656578055882931,2.31760866074388e-16,0.645544897959185,9.06245299454549e-17,0.979591836734694,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.591745635340442,0.700973071678598,"False",5.94235115886485,6.5873969688154,6.11454730894639,0.645045809950552,-0.472849659869003,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.719808468681837,"Tier 2 - provisional",0.486964249217306,1.53608736215617e-07,FALSE
"ANKRA2",-0.57626563620419,2.59404645472767e-17,-0.587593548333846,9.08392471507826e-16,-0.593917317187555,9.02705645316617e-16,-0.58315100355193,1.1944742529286e-15,-0.575472918367345,1.42466546814987e-16,0.989795918367347,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,-0.688648836959132,-0.483262972555043,"False",6.60302020860898,6.0267545724048,6.27563023186907,-0.576265636204186,0.248875659464271,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.719382716603064,"Tier 2 - provisional",-0.519621454076189,2.01174008757489e-09,TRUE
"SCARNA9L",0.516791514781236,2.00290084048064e-18,0.52588872460914,8.5764445287602e-17,0.546008928809299,3.3212061631941e-18,0.524907444195751,1.19576405330192e-16,0.700451755102041,9.42234170398833e-24,0.969387755102041,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.472427089900283,0.607892264379107,"False",2.12603831313902,2.64282982792025,2.2813400518343,0.516791514781235,-0.361489776085957,"non_monotonic","True","False","True","True","True","True","True","True","True","True","True",0.719380964750912,"Tier 2 - provisional",0.688619507136788,8.38358957986481e-20,TRUE
"TSPYL5",1.1668083740001,2.36901451127185e-12,1.15768560504764,1.13960452624235e-10,1.14564888162046,2.55585056303794e-10,1.17217160215481,5.3734678371523e-11,1.16727444897959,1.02861945169087e-17,0.959183673469388,6,"sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper",1,0.978001003290891,1.38580693364942,"False",3.22069246622016,4.38750084022025,3.47153614065363,1.16680837400009,-0.915964699566622,"adjacent_specific","True","True","True","True","True","True","True","True","True","True","True",0.719312681102695,"Tier 2 - provisional",0.24939769626806,0.144258870637545,FALSE
