"gene_symbol","entrez_id","model","contrast","comparison","log2_fold_change","standard_error","moderated_statistic","p_value","adjusted_p_value","average_expression","confidence_interval_lower","confidence_interval_upper","direction","mapping_status","analysis_provenance"
"USP21",27005,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.370030719469279,0.0550841151628642,-6.73303360297392,3.59515203559748e-10,7.35335853298643e-09,5.10236367698992,-0.47865066781915,-0.261410771119407,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF271P",10778,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.499077797608484,0.0746035260922931,-6.73216087372668,3.61162533083909e-10,7.37888976433313e-09,5.5832031991332,-0.645597611448406,-0.352557983768562,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LIAS",11019,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.490156838677895,0.0732693279786687,-6.73102541285274,3.63316932255513e-10,7.41471310971792e-09,5.32114538149998,-0.634081902205759,-0.346231775150032,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZZEF1",23140,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.450862186633194,0.0673468387200804,6.72969580359027,3.65855819100651e-10,7.45829558453258e-09,6.02797494392505,0.318449080568942,0.583275292697447,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LPCAT1",79888,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.616007205213401,0.0922767724485992,6.72927230907542,3.66668149404679e-10,7.4666234388684e-09,5.17801989801408,0.435081496390685,0.796932914036116,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"IFI44",10561,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.49442471587028,0.22448112481297,6.72848513387539,3.68182806432979e-10,7.48921902194255e-09,4.00872361766996,1.05545017005005,1.93339926169052,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF436",80818,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.596476633046324,0.089348110452954,-6.72807704408458,3.68970466635157e-10,7.49699332756489e-09,4.027984204466,-0.771697196533758,-0.421256069558889,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"POLR2E",5434,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.566729661005063,0.0848755536836305,-6.72693648918347,3.71180692285891e-10,7.53362349107148e-09,6.37544271600067,-0.733240001656476,-0.400219320353649,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PTGER2",5732,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.695912585646842,0.104414241296,-6.72313247451455,3.78647125467719e-10,7.67673832225671e-09,4.84157669931702,-0.900493735750912,-0.491331435542772,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"LAT",27040,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.383340157778312,0.0571954984264749,6.72200966877073,3.80879117839624e-10,7.713532189326e-09,3.92098272567437,0.270628774914369,0.496051540642254,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM267",64417,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.427863087486157,0.0639479880551925,-6.72149930413675,3.81897941111451e-10,7.72570342576666e-09,4.53321861060913,-0.553674852896735,-0.302051322075578,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HLTF",6596,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.511760569743449,0.0766483019867576,-6.72079318488724,3.83311975504738e-10,7.74094461235403e-09,4.91410402076481,-0.662257930428188,-0.361263209058709,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"STAM",8027,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.299383279499707,0.0444396338778629,-6.72070513701794,3.83488656837008e-10,7.74094461235403e-09,6.03789224962024,-0.387426372979242,-0.211340186020171,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DYNLT2B",255758,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.644270911698302,0.0967116908856914,-6.7171925071637,3.90603174370211e-10,7.8759571364288e-09,3.4983662442126,-0.833838167239989,-0.454703656156615,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"OAT",4942,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.536699877192158,0.0804689257583042,-6.71651945680729,3.91981161935312e-10,7.89513255357726e-09,9.25618762313144,-0.694631759846665,-0.378767994537651,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ETFDH",2110,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.57940393597451,0.0869515808943879,-6.71436197539456,3.96430733004227e-10,7.97606556392618e-09,6.63083667320227,-0.749956905047076,-0.408850966901945,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MUC12",10071,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.53730657127009,0.231426582083246,6.71404379885277,3.97091138292101e-10,7.98066863806625e-09,6.56473925221771,1.08476455518182,1.98984858735835,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ABCF1",23,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.313382239621219,0.0466224878462538,6.71381853308238,3.97559354392609e-10,7.98140332542818e-09,7.12821818323374,0.221127778765846,0.405636700476592,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PLRG1",5356,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.419389647427133,0.0627493518655148,-6.71253836929949,4.00230538251082e-10,8.02631524106561e-09,6.04626294146774,-0.542874451882412,-0.295904842971855,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"OAS2",4939,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.51235110675923,0.227805388249835,6.70993796291445,4.05711141689198e-10,8.12740954478143e-09,3.88608922289971,1.06688289627724,1.95781931724122,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CETN2",1069,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.501563349741444,0.0752350163519906,-6.70944346512258,4.06761686142509e-10,8.13963590560065e-09,8.11878742159981,-0.649311444794998,-0.35381525468789,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GREM2",64388,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.14789848341324,0.173009112999822,6.70343828621993,4.19735589886372e-10,8.39017411567462e-09,5.64131230635219,0.809453204498455,1.48634376232803,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"BIN2",51411,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.458858131838991,0.0688859028303625,-6.69777628735866,4.32341425681964e-10,8.63282177198651e-09,4.36031222847491,-0.594261787227564,-0.323454476450419,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"KMT2C",58508,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.621094630728696,0.0935356390290289,6.694100311642,4.40724694326883e-10,8.79072232805185e-09,6.29518705086182,0.437716241936139,0.804473019521253,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NSFL1C",55968,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.329730692754827,0.0492778089757995,6.69198940175745,4.45610979453249e-10,8.87860669190794e-09,6.59123994391502,0.232346891139585,0.427114494370069,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GALNT5",11227,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.795041472582036,0.119937402356294,6.69072205516816,4.48570225458473e-10,8.92420774413902e-09,4.18996891722373,0.560186700756265,1.02989624440781,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TMEM167A",153339,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.309584553109779,0.0462071757866868,-6.69059627978764,4.48864964956695e-10,8.92420774413902e-09,8.71631941315868,-0.401037362683928,-0.218131743535629,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NEPRO",25871,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.383068724428083,0.0574320937235016,-6.69002764547996,4.50199876096043e-10,8.94113395168188e-09,4.33635550129161,-0.496238740318622,-0.269898708537544,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"STIM1",6786,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.329838076385687,0.0493325129144273,6.68690810026517,4.5759318074876e-10,9.07821664382464e-09,6.82250058682658,0.232348534831967,0.427327617939406,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF33A",7581,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.51450420933882,0.0774802740646569,-6.6849256931972,4.62353550316027e-10,9.16282652234013e-09,5.19294241116142,-0.666620225095346,-0.362388193582294,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NOL7",51406,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.340645411893106,0.0510165005096917,-6.68279449708786,4.67525676589853e-10,9.2554065954458e-09,9.08324140932434,-0.441391230785393,-0.239899593000819,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"DNAJB6",10049,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.519125081679142,0.0782301572125998,-6.68088217195256,4.72215165857669e-10,9.33824429594471e-09,7.80872845426927,-0.672700177109237,-0.365549986249047,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"KBTBD7",84078,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.512346129135751,0.0772021370988108,-6.6806522139634,4.72782193544892e-10,9.33946875923616e-09,5.24540644704794,-0.663920993959322,-0.36077126431218,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RBMS3",27303,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.667649098619111,0.100918894893193,6.67231509093321,4.93799399840133e-10,9.74423789012173e-09,4.18579696281692,0.469881876365692,0.865416320872531,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PPP4R3A",55671,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.256346113635956,0.0381475027705144,6.67190668821644,4.94852284929536e-10,9.75460420932529e-09,7.74689471097527,0.180408076416772,0.33228415085514,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"VCPKMT",79609,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.362101266371071,0.054391142338324,6.67118842967577,4.9670936756337e-10,9.78078403221162e-09,4.73776855513441,0.254823572295868,0.469378960446274,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SP1",6667,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.333062834488961,0.0499768148450634,6.66710112557289,5.07408775853404e-10,9.98083858035047e-09,6.91003451854163,0.234327699332494,0.431797969645427,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"POMP",51371,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.384505317832224,0.0578580590186485,-6.66647170109715,5.09076496656567e-10,1.00030015124122e-08,9.8096934234642,-0.498501131942402,-0.270509503722046,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SDHD",6392,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.59141225714751,0.089439166215082,-6.66420676730556,5.15122487889248e-10,1.01110560520936e-08,8.41536387861293,-0.766810182295419,-0.4160143319996,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ITGAE",3682,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.326672687556355,0.0490429142917127,-6.66098017356957,5.23857956325065e-10,1.02716157077947e-08,8.86814413497811,-0.423602478995544,-0.229742896117166,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RPA2",6118,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.39589418580525,0.0596517829851161,-6.66068647745386,5.24660303784138e-10,1.02764502298397e-08,7.65642650670057,-0.513368447913257,-0.278419923697244,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SLC38A6",145389,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.562586493878317,0.0851433877321897,-6.65690872055255,5.35089392496509e-10,1.04696326637677e-08,4.88619550989382,-0.729618344760305,-0.395554642996328,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TBCE",6905,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.331638242541706,0.0499057087928563,-6.64784098956028,5.60963551025733e-10,1.09642875882302e-08,6.08684010938585,-0.430235895224024,-0.233040589859387,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PRPF38B",55119,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.5001475924844,0.0757662145053875,6.64403935992111,5.72174649856975e-10,1.11716043039656e-08,6.68835164726959,0.351366213457913,0.648928971510886,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PPT1",5538,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.477347226203917,0.072281026893752,-6.64382988403384,5.7279877894629e-10,1.11719930619377e-08,6.23851656732758,-0.619350544595064,-0.33534390781277,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"AP5M1",55745,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.497716221278568,0.0753998119877778,-6.64356640116738,5.73584773709836e-10,1.11755347375078e-08,6.70020803794125,-0.645784868611552,-0.349647573945584,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"HLA-DMB",3109,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.716490774290758,0.108816056611034,-6.64323776537641,5.74566616049134e-10,1.11793983089558e-08,5.177663303405,-0.929654547984716,-0.503327000596801,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NAA38",84316,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.413581096435033,0.0625240566244418,-6.64309545226891,5.74992308913843e-10,1.11793983089558e-08,9.54138063651838,-0.53662859271135,-0.290533600158715,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ADGRE5",976,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.556799140830952,0.0845008302143958,6.63815092156668,5.89977209019352e-10,1.14586960029074e-08,7.02938224400658,0.391018418290997,0.722579863370908,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNRF3",84133,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.54132864737352,0.0821821494357635,-6.63436162728696,6.01720981682176e-10,1.16709606558303e-08,5.41105266876252,-0.702595260110985,-0.380062034636056,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MRPL49",740,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.274855562806332,0.0412417377006998,-6.63421865957245,6.0216854871077e-10,1.16709606558303e-08,8.25854626435361,-0.356739241099019,-0.192971884513645,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"IRF9",10379,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.853925454465731,0.130011338826714,6.63129660128031,6.11388414050557e-10,1.18372479327694e-08,6.99787377789676,0.59941589452752,1.10843501440394,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TOP1",7150,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.399503694749523,0.0605195705150521,6.62645664855359,6.26966769205301e-10,1.21261669064916e-08,9.54278759916238,0.280346016414445,0.518661373084601,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PI3",5266,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.94903525097939,0.297662865282992,6.61940744732818,6.50358267322303e-10,1.25654382056315e-08,8.14493139757979,1.36708859960938,2.53098190234939,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CHD3",1107,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.37463594350378,0.0567607524739546,6.6188625164786,6.52201927037583e-10,1.25879056690239e-08,5.1000264255092,0.262767221722151,0.486504665285409,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SMCR8",140775,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.268281447969672,0.0403361094571527,6.61627455507575,6.61028315248148e-10,1.27449567767865e-08,7.1402813763076,0.188139532810841,0.348423363128504,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RAB6B",51560,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.912977884943821,0.139426974342508,-6.61247573368132,6.74198036985269e-10,1.2985335108185e-08,3.68398011338436,-1.18586231710254,-0.640093452785104,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NDUFAF2",91942,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.493400975579108,0.0751020007819486,-6.61183326020723,6.76450780696017e-10,1.30151664256705e-08,7.61058757502412,-0.640890340229251,-0.345911610928964,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"IFI44L",10964,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",1.87580307906788,0.286870623529981,6.61020660124688,6.82187655477001e-10,1.31119020267877e-08,4.24567394783914,1.31494264387263,2.43666351426314,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MACROD1",28992,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.457270128750511,0.0695691932863168,-6.60977276678206,6.83725778172449e-10,1.31278189391574e-08,5.40562373877625,-0.594001728893267,-0.320538528607755,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PLXND1",23129,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.339141081959382,0.0513680411789733,6.60867299342826,6.87640260329485e-10,1.31892825866101e-08,4.05759555065459,0.237715214158542,0.440566949760221,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"PWWP3A",84939,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.351055972456151,0.0532251090870493,6.60674545639725,6.945543947209e-10,1.33080940501445e-08,4.99811964125408,0.246036124532986,0.456075820379316,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"MTRF1L",54516,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.399971714639634,0.060809116872701,-6.60308930800084,7.07857859783896e-10,1.35489563430686e-08,5.05775465728111,-0.519691161700002,-0.280252267579266,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GNPDA2",132789,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.610442416995661,0.0932297654689462,-6.60074344038753,7.16525586462424e-10,1.3700680551903e-08,5.73683085738324,-0.793224845916643,-0.42765998807468,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SCP2",6342,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.248953072151187,0.0374243371755629,-6.6000564299186,7.19083758196169e-10,1.37353912076934e-08,6.22712200238162,-0.323503893912969,-0.174402250389404,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"GAPT",202309,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.768719353049813,0.117575382841635,-6.59866476365951,7.24293420101691e-10,1.38206247034884e-08,3.43968878421596,-0.998966545596163,-0.538472160503463,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"TYW3",127253,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.339197630536383,0.0514700862306904,-6.59693422269342,7.30823556199547e-10,1.39265002872844e-08,4.63685114691458,-0.440820920286019,-0.237574340786746,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NIPBL",25836,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.330418760051304,0.0501113279866937,6.59679579889074,7.31348392588057e-10,1.39265002872844e-08,6.22303534910118,0.231423534385893,0.429413985716716,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"KREMEN1",83999,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.879586933881838,0.13470561461695,-6.59326449999944,7.44863691946099e-10,1.41692692017319e-08,4.26366229034222,-1.14325702213925,-0.615916845624429,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FNBP4",23360,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.55546033619814,0.0848826250222188,6.59262733509285,7.47328382357284e-10,1.42015434632952e-08,5.13823493370081,0.388936226822685,0.721984445573595,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"G2E3",55632,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.355332212166135,0.054078723152086,-6.58360966319258,7.83084604327334e-10,1.48657436694172e-08,4.42599984292254,-0.462004865919935,-0.248659558412335,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"CCDC28A",25901,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.49461277894499,0.0756570993523076,-6.57990110375715,7.98273998496861e-10,1.51385499817507e-08,8.31658580145912,-0.64318190212924,-0.346043655760739,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"SHISA3",152573,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",0.789808963549886,0.12120104811482,6.57764595923415,8.07652099517991e-10,1.53007042214013e-08,3.92900638884506,0.552489062793922,1.02712886430585,"up","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"ZNF639",51193,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.432342075357862,0.0660667267958552,-6.57677357981787,8.1130896847359e-10,1.53542505906619e-08,5.94121366384374,-0.56226841581329,-0.302415734902434,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"RNF14",9604,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.316646710233118,0.0481440076065492,-6.57435898552578,8.21515828769263e-10,1.55315211390017e-08,7.17697239633465,-0.411839522986292,-0.221453897479944,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"NKAP",79576,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.318952015010381,0.0485067715094094,-6.57382071029776,8.23808389845216e-10,1.55589551871686e-08,6.29806922778276,-0.414845717822592,-0.223058312198169,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
"FAM89B",23625,"U3_age_sex_composition_pc_adjusted","adjacent_vs_healthy","adjacent_vs_healthy",-0.415679213873025,0.0635333216360889,-6.57215269327263,8.30952727136314e-10,1.56778733926025e-08,6.51528531544646,-0.540685904155298,-0.290672523590752,"down","mapped_unique","raw_cel_rma_limma_MCPcounter_PC1_PC2; variance_explained=0.332;0.2193"
