"analysis_set","comparison","direction","evidence_tier","analysis_type","database","ontology","ID","Description","GeneRatio","BgRatio","p_value","adjusted_p_value","q_value","gene_ids","gene_count","enrichment_score","normalized_enrichment_score","set_size","redundancy_pruned","interpretation","analysis_provenance"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0043542","endothelial cell migration",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"26585/7049/1003/7424/23328/54345/25960/161198/5797/8613/7857/11167/22915/1634/23129/3164/9839/9353/6678/7010/285/2260/5764/4223/57381/7057/7026/3791/6781/64094/55294/2624/1969/27286/56999/28984/3397/1545/284/183/5176/5587/3688/4856/301/51157/6667/6776/5743/5629/79812/1012/90627/6915/1948/27086/23598/196740/147372/388/11156/2247/8817/374969/10000/958/168667/2191/84913/57608/375056/6279/94/23411/6722/5872/10563/6672",78,0.508043463961494,2.56263785527721,220,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0045333","cellular respiration",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"51103/3565/2109/1337/10165/4696/7381/3588/3658/4535/134145/10105/5162/539/3417/92014/5160/51142/10873/1737/2631/387/84275/7124/7384/9650/30968/4190/1345/4724/1350/4729/4191/790955/4708/515/54539/983/1716/7385/9377/131474/7386/54205/4720/1329/9551/4698/4701/1743/522/144363/4697/6390/23596/90624/1738/5018/55967/8802/27069/93974/374291/92259/10476/4719/4700/4718/4711/65084/2647/4712/4694/6392/27089/79736/4695/4707/3052/4710/1349/29796/9167/388753/135154/8803/4713/2110/10975/55847/2108/1347/847/8801/4709/509",96,-0.545575003119445,-2.55750655832069,221,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0031589","cell-substrate adhesion",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"3491/1490/26585/2199/6422/10894/151887/347/25890/11170/2335/3897/3915/1307/2294/2192/7070/5054/7094/9448/7074/1842/10516/30008/5581/7010/10395/6366/285/4653/182/6614/6376/7057/4323/2316/6695/83700/3791/1946/3679/5310/1277/7402/2241/948/56999/10979/284/8324/91663/11117/2824/4585/3912/5212/3911/1281/3688/8516/11037/79625/22998/9723/1012/87/71/23189/3678/558/8910/22795/10580/55742/10631/4811/7414/25992/3717/1305/9358/90102/604/1601/2633/7059/5295/5770/55679/84168/7412/3693/967/51057/79834/3037/23122/340533/23332/2621/7791/94/6722/133584/55920/57580",106,0.482708301058998,2.55365637332311,342,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0007160","cell-matrix adhesion",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"1490/26585/6422/10894/347/11170/2335/3897/1307/7070/5054/7094/9448/7074/1842/10516/30008/7010/10395/6366/4653/182/6614/6376/7057/4323/83700/3791/1946/3679/5310/7402/948/56999/10979/11117/2824/4585/1281/3688/8516/11037/22998/9723/1012/87/71/3678/8910/22795/10580/10631/4811/7414/25992/1305/9358/90102/604/7059/5295/7412/3693/967/51057/79834/23122/340533/23332/7791/94/6722",72,0.501002686851104,2.54403071690004,225,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0090287","regulation of cellular response to growth factor stimulus",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"3491/6423/26585/7049/8483/6422/5654/1003/7424/25960/2734/2615/64388/11167/22915/1634/4052/2200/23213/857/114990/9839/1028/9353/56975/2022/6497/94031/10252/858/10253/7057/652/55959/1387/3791/8425/6935/23090/26524/64094/348093/283149/54829/7041/66000/183/11117/8848/50515/56937/10468/3688/8516/91851/53918/79812/9378/8936/23111/3678/3553/7130/3087/57045/151556/63976/2887/3326/147372/3309/11156/51232/4804/2247/7423/8817/10273/5526/5770/967/168667/57608/143282/3516/94/26036/4853/23411/80312/4087/25778/10563/55816/4015/4487/7043/2817/3209/63893/6424/375387/10272/51592/650/3611/64399/2033/9518/1756",110,0.484755003580783,2.54354444624037,314,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0009145","purine nucleoside triphosphate biosynthetic process",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"4717/51079/4716/517/4702/1353/3565/10165/4696/3988/4535/134145/54209/539/132/56848/30968/518/4724/4729/790955/4708/5465/515/54539/516/4720/9551/4698/4701/522/9556/6390/55967/93974/374291/10476/4719/4700/4718/4711/4712/4694/6392/4695/4707/4710/4713/84833/27109/4709/509",52,-0.606264632747442,-2.5367475854078,99,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0007044","cell-substrate junction assembly",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"26585/6422/347/11170/2335/3915/1307/7070/7094/9448/7010/10395/5339/4653/7057/4323/3791/1946/10979/2824/11037/22998/87/7145/71/3678/10580/7414/90102/51057/79834/23122/23332/94/55920/3655/9344",37,0.570700795963633,2.53313883682854,92,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0010810","regulation of cell-substrate adhesion",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"3491/26585/2199/6422/151887/347/25890/11170/2335/1307/2294/2192/7070/5054/7094/9448/1842/30008/5581/7010/10395/6366/285/4653/182/6376/7057/4323/2316/6695/3791/1946/1277/7402/948/10979/8324/91663/11117/2824/5212/79625/22998/9723/1012/71/23189/3678/10631/4811/7414/3717/90102/604/1601/2633/5295/5770/55679/51057/79834/3037/23122/340533/23332/94/133584/55920/57580",69,0.500301453125247,2.5288099422646,213,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"4717/51079/4716/517/4702/1353/3565/10165/4696/3988/4535/134145/54209/539/56848/30968/518/4724/4729/790955/4708/5465/515/54539/516/4720/9551/4698/4701/522/9556/6390/55967/93974/374291/10476/4719/4700/4718/4711/4712/4694/6392/4695/4707/4710/4713/84833/27109/4709/509",51,-0.603813813839737,-2.5145127691134,98,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
"adjacent_vs_healthy_u1","adjacent_vs_healthy_u1","ranked","full_rank_covariate_adjusted","ranked_GSEA","GO","Biological Process","GO:0090288","negative regulation of cellular response to growth factor stimulus",NA,NA,1e-10,6.30714285714286e-09,4.43931256713212e-09,"6423/26585/6422/5654/25960/64388/22915/1634/2200/23213/857/9353/6497/94031/10252/10253/7057/55959/348093/183/11117/91851/79812/23111/7130/3087/57045/151556/51232/4804/2247/5770/168667",33,0.555904129570928,2.51208626093688,102,FALSE,"association-level pathway result; not causal or cell-intrinsic evidence","raw_cel_rma_tier_specific_enrichment"
