gene_symbol,u0_log2fc,u0_fdr,u1_log2fc,u1_fdr,u2_log2fc,u2_fdr,qc_log2fc,qc_fdr,deposited_log2fc,deposited_fdr,sample_direction_consistency,subgroups_tested,subgroup_labels,subgroup_sign_agreement_fraction,subgroup_effect_min,subgroup_effect_max,major_demographic_subgroup_dependence,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,u0_screen,u1_adjusted_support,u2_location_support,qc_robust,unadjusted_adjusted_sign_agreement,location_adjusted_sign_agreement,qc_sign_agreement,deposited_support,direction_consistent,high_direction_consistency,subgroup_robust,evidence_score,evidence_tier,composition_adjusted_log2fc,composition_adjusted_fdr,composition_robust
NR4A2,1.47137523499255,5.55969345316338e-18,1.39943733523173,6.789198872403591e-15,1.40650759419275,9.43971687003892e-15,1.40748529272011,5.356007955926151e-15,1.46554906122449,1.03815971493895e-24,0.989795918367347,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.29381526537696,1.53161787745802,False,4.10205208996444,5.57342732495699,5.45109329565135,1.47137523499254,-0.122334029305635,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.913989094208896,Tier 1 - high-confidence,0.976745222945525,1.28366881226247e-06,True
ETNK1,-1.79852611558744,1.38748465119448e-12,-1.82456003711862,3.00031200790076e-11,-1.59430533712302,4.36646407748225e-13,-1.82578158870497,3.5334049782576495e-11,-1.79846957142857,2.54036177301315e-12,0.959183673469388,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-2.03794635748192,-1.34115238062411,False,9.20936004109139,7.41083392550396,6.30507471890798,-1.79852611558743,-1.10575920659598,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.913943624431665,Tier 1 - high-confidence,-1.07572161482792,0.000629519528206,True
LARP6,1.30097663023715,6.324428618107399e-19,1.26932146740959,3.84625351445977e-16,1.24004947619889,1.46382033949998e-15,1.28129675206213,1.60549962888615e-16,1.31357293877551,1.3039874485542802e-25,0.989795918367347,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.17560158933635,1.35197317872354,False,3.10117084803628,4.40214747827343,4.73783033249048,1.30097663023715,0.335682854217049,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.913600679538262,Tier 1 - high-confidence,0.441060272709971,0.0002067038067965,False
CDKN1C,1.49063740008734,1.16739468517229e-18,1.4073245728578,2.7917351723591504e-15,1.38812257247885,8.77712698372799e-15,1.4253389373121,6.18640867802819e-16,1.4906116122449,3.00232387622146e-25,0.959183673469388,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.29970904025798,1.6482721646427,False,4.25136128311087,5.74199868319821,5.6108501952961,1.49063740008734,-0.131148487902112,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.912936035570014,Tier 1 - high-confidence,0.448688488973024,0.0010484006405911,False
IFI6,1.90265217544399,5.394816086677419e-12,1.93314961157657,8.49043402220878e-11,1.93764540275385,1.23823211402955e-10,1.95299993092473,5.0081134300126897e-11,1.89926697959184,2.9165502381214504e-15,0.918367346938776,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.47599801685176,2.36430506392187,False,5.98950391294682,7.8921560883908,7.80081200636996,1.90265217544398,-0.0913440820208411,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.912642236878892,Tier 1 - high-confidence,1.81643793469959,6.2120004355265e-07,True
TUBB3,1.34984601691788,2.38316403079385e-18,1.28413173937973,4.0616890550983506e-15,1.28118955940282,8.41696502297817e-15,1.30400289145712,4.84391280137957e-16,1.33985783673469,3.9825134106201104e-25,0.979591836734694,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.1820947752358,1.47587943061263,False,3.9458859941283,5.29573201104618,6.92368380593518,1.34984601691788,1.627951794889,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.905888910398638,Tier 1 - high-confidence,0.572825183470226,0.0002016461183541,True
SPOCK1,1.74071938091122,1.6459113546542699e-13,1.71730600702078,1.4056925203107e-11,1.67374235816705,4.648934137205129e-11,1.73885170411783,5.8221351492682195e-12,1.74194363265306,3.9262044296366295e-18,0.918367346938776,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.45328181908158,2.09305129207553,False,4.1743476600554,5.91506704096662,6.19486131688497,1.74071938091122,0.279794275918351,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.902803690535893,Tier 1 - high-confidence,0.401936415460392,0.0965902539347729,False
MEP1B,-2.04189098068375,8.71501149179823e-10,-2.04367621427543,1.52373931038067e-08,-1.7575085305458,4.0898605435718e-09,-2.05610047945829,1.36888047553029e-08,-2.04266534693877,6.345457345236601e-10,0.928571428571429,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-2.21360395533699,-1.35071267098748,False,6.95158938900869,4.90969840832494,2.50740442064877,-2.04189098068375,-2.40229398767617,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.90277512785382,Tier 1 - high-confidence,-1.17287182349609,0.0068307863522954,True
CHRM3,1.25679443095113,8.0122342815473e-18,1.22659163056813,3.66081985506822e-15,1.17287289254479,1.04533263849164e-14,1.22428070363044,5.0870800345903404e-15,1.25824493877551,8.237480407672831e-20,0.969387755102041,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.06069930381974,1.42817122014784,False,4.20461917476376,5.46141360571489,6.02485657852617,1.25679443095113,0.563442972811286,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.900643521781929,Tier 1 - high-confidence,0.669341808198673,2.27211347517844e-05,True
VCAN,1.34467053017242,1.09560750341358e-18,1.27556999259579,1.86485804025174e-15,1.22598288195683,6.11294489818192e-15,1.29547771769919,2.02038343193373e-16,1.34473391836735,2.29519017965127e-22,0.928571428571429,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.11478798162163,1.46148854507538,False,4.78582540906112,6.13049593923353,7.28275363494429,1.34467053017242,1.15225769571076,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.900403448000374,Tier 1 - high-confidence,0.512862458553332,0.000259222648163,True
COL4A1,1.50364465206082,2.52178996427619e-16,1.39595310923028,5.03998634138709e-13,1.37899279765459,1.3763797624322099e-12,1.41017426294159,2.48510842144985e-13,1.50930844897959,5.999038417797811e-23,0.989795918367347,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.32062157652435,1.57142339528124,False,4.08088104288564,5.58452569494646,7.10630959103813,1.50364465206082,1.52178389609167,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.900378715001159,Tier 1 - high-confidence,0.282465784073544,0.06038551265365,False
HOXB6,-1.1172603756017,2.5082612896414e-17,-1.15376893510413,3.15325535465647e-16,-1.06601856936558,3.55159007304696e-17,-1.14819963667439,4.52314017041382e-16,-1.1155192244898,4.51930125953968e-14,0.938775510204082,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-1.37909838520376,-0.914441358158504,False,7.70564958189727,6.58838920629557,6.71556177353092,-1.1172603756017,0.127172567235347,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.898674574380197,Tier 1 - high-confidence,-1.06052570604396,2.93817944977688e-10,True
PANK3,-1.18542445037357,5.23087953300134e-18,-1.13808032972256,5.240818659758511e-15,-1.11196154861645,1.9169422235111402e-14,-1.14536489167353,3.80666032150498e-15,-1.18359028571429,3.43472545317663e-21,1.0,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-1.21635702600243,-1.0833314658757,False,7.77215041340133,6.58672596302776,5.30687028764604,-1.18542445037357,-1.27985567538172,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.897581458317915,Tier 1 - high-confidence,-0.619334105718796,1.80169972335939e-05,True
IGDCC4,1.04266038500057,2.86774475814281e-17,1.09092272474813,2.2062817558226001e-16,1.08624459667478,5.28504367919763e-16,1.10604136175818,3.1394011253889604e-17,1.04112440816326,2.29221339473015e-17,0.948979591836735,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,0.914785179332486,1.16715656248814,False,4.50578728191848,5.54844766691904,5.67030416634845,1.04266038500056,0.121856499429403,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.896751129360567,Tier 1 - high-confidence,0.928413094380484,1.21804987160894e-10,True
SPARC,1.33996351928025,2.34751424777376e-17,1.26538731980908,3.18598980280947e-14,1.2593407000041,7.38195837617406e-14,1.27913321976494,1.28012617786478e-14,1.34228669387755,1.13665759140244e-21,0.959183673469388,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.11485716230848,1.4211783847119,False,5.78751523075677,7.12747875003702,8.61729688746101,1.33996351928025,1.48981813742399,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.895245016328781,Tier 1 - high-confidence,0.373950903160754,0.0012660060135532,False
CLCA1,-1.55860500444755,4.76307534394518e-13,-1.51335766054981,6.16859666588112e-11,-1.51053133460655,1.06242848586423e-10,-1.51489173079776,7.12512904580646e-11,-1.56410081632653,7.85528857494727e-19,0.979591836734694,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-1.72407017818493,-1.41308817047891,False,12.0788923146218,10.5202873101742,6.20395827304691,-1.55860500444756,-4.31632903712731,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.892394478324245,Tier 1 - high-confidence,-1.14266821361022,2.92830503885442e-05,True
CTSK,1.1486524726773,9.69539020275351e-18,1.13438625948016,1.81818713434071e-15,1.13906574681666,2.7137636768088903e-15,1.15173537813184,2.13362204019235e-16,1.14753448979592,1.40357413843202e-23,0.928571428571429,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,0.954434191854713,1.26994848828649,False,7.75932721212786,8.90797968480515,9.38037788506832,1.14865247267729,0.47239820026317,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.890397518470701,Tier 1 - high-confidence,0.536501885997292,1.31164856344047e-06,True
EFEMP2,1.2049591019673,4.60906526886509e-17,1.15865200103543,3.27844254560727e-14,1.14347655660081,9.84100095640955e-14,1.16789934984148,2.0097332737268602e-14,1.20189910204082,1.49873700481739e-23,0.969387755102041,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.0978186412479,1.25857929137106,False,4.58179738449607,5.78675648646337,5.74228034442508,1.2049591019673,-0.0444761420382899,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.888990053823537,Tier 1 - high-confidence,0.348605700531172,0.004293456214328,False
S1PR3,1.25780220111561,4.6698450600507e-15,1.23673380130338,5.50211318926907e-13,1.24278542713103,7.79238228743647e-13,1.24487341657805,4.23351959634889e-13,1.24831840816326,1.6348753163948e-19,0.979591836734694,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.05154687376155,1.55851489719051,False,3.12052045512496,4.37832265624057,4.71253186714621,1.25780220111561,0.334209210905648,monotonic_up,True,True,True,True,True,True,True,True,True,True,True,0.887276037337801,Tier 1 - high-confidence,0.46905079431187,0.0026327214061072,False
S100A4,1.19912010025549,8.46488521224546e-18,1.13562154599676,1.32896638570524e-14,1.10759634610141,4.8252109409910303e-14,1.14488300318186,7.605457948911581e-15,1.19808591836735,7.01966610356827e-23,0.938775510204082,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,1.02560278268446,1.26207781582219,False,7.83287347149404,9.03199357174953,8.88513076667918,1.19912010025548,-0.146862805070345,field_shift_then_plateau,True,True,True,True,True,True,True,True,True,True,True,0.885772940484445,Tier 1 - high-confidence,0.406492093941541,0.0001761001202851,False
EVI2A,-1.13890762676123,7.96521852413532e-16,-1.13926135871813,7.119879003544031e-14,-1.1470920239857,9.03619861801972e-14,-1.11903448846531,3.89877541612536e-14,-1.13930526530612,5.59594445040333e-20,0.959183673469388,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-1.16659474129132,-1.12878182198963,False,6.82068890997661,5.68178128321539,5.12413217588226,-1.13890762676122,-0.55764910733313,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.883741531738179,Tier 1 - high-confidence,-1.26548209331211,2.9284715022470403e-20,True
UGT2A3,-1.19008735432863,6.33695255091994e-16,-1.11285399318468,8.45930397278518e-13,-1.09321754500354,2.58661558893868e-12,-1.1172166036726,8.290278679632859e-13,-1.18943832653061,2.06723547919811e-20,1.0,6,sex=Female;sex=Male;location=Left;location=Right;age_stratum=age_lower;age_stratum=age_upper,1,-1.35160405401145,-1.0495325251395,False,7.53109210712491,6.34100475279628,3.39529469247356,-1.19008735432863,-2.94571006032272,monotonic_down,True,True,True,True,True,True,True,True,True,True,True,0.880008609291901,Tier 1 - high-confidence,-0.628826694942257,0.000230921358215,True
