gene_symbol,entrez_id,log2_fold_change,standard_error,test_statistic,p_value,adjusted_p_value,comparison,direction,annotation_status,method,adjacent_direction_consistency,healthy,adjacent_normal,tumor,healthy_to_adjacent,adjacent_to_tumor,trajectory_category,rule_tolerance
MAGEH1,,0.778293510204084,0.10148912208536832,7.668738227427139,2.441716758941422e-12,2.713968890265305e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,4.792281999999999,5.570575510204083,4.900218367346939,0.778293510204084,-0.670357142857144,adjacent_specific,0.15
SGCE,,0.833668795918368,0.10713473423137944,7.781498707206285,2.4608945226108033e-12,2.7336891313016157e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8571428571428571,5.668745999999999,6.502414795918367,5.388293367346939,0.833668795918368,-1.114121428571428,adjacent_specific,0.15
MRVI1,,1.0693175510204078,0.1361257389158776,7.855366365953908,2.53327155159876e-12,2.810809460515174e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8775510204081632,3.2063599999999983,4.275677551020406,3.654297959183674,1.0693175510204078,-0.6213795918367322,adjacent_specific,0.15
C9orf40,,-0.5257225714285685,0.06583268422203664,-7.985738051564812,2.6982363530300655e-12,2.985149341179108e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,6.2697189999999985,5.74399642857143,5.542596938775511,-0.5257225714285685,-0.20139948979591882,monotonic_down,0.15
EFNA5,,0.5696789387755121,0.07146499159822818,7.971440645766984,2.722941988938836e-12,3.010732605655949e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8775510204081632,4.7833179999999995,5.352996938775512,3.511231632653062,0.5696789387755121,-1.8417653061224497,adjacent_specific,0.15
MARCO,,0.736084448979589,0.09465847655238607,7.776212715321104,2.7608475469487295e-12,3.050872739054197e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,2.582688,3.318772448979589,3.130894897959184,0.736084448979589,-0.18787755102040515,non_monotonic,0.15
CHP,,-0.5476186938775509,0.0715138688707756,-7.657517381238162,2.8379474911589553e-12,3.132435955458928e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,9.383209000000003,8.835590306122452,7.417055102040816,-0.5476186938775509,-1.4185352040816355,monotonic_down,0.15
SORBS1,,1.003500408163264,0.1284332162807698,7.813402461007411,2.898751983538085e-12,3.1976962784800195e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,3.5281200000000013,4.531620408163265,4.040861224489798,1.003500408163264,-0.49075918367346727,non_monotonic,0.15
PDE6A,,-0.9201465714285719,0.11999636306232253,-7.668120499207756,2.9026307122993757e-12,3.200120947433707e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,6.267593,5.347446428571428,2.9331928571428585,-0.9201465714285719,-2.4142535714285693,monotonic_down,0.15
FAM46B,,1.0075166938775513,0.12804956083128635,7.868177659781438,3.097917269729949e-12,3.4035975081164586e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,2.8917929999999994,3.8993096938775507,3.0263867346938778,1.0075166938775513,-0.8729229591836729,adjacent_specific,0.15
SAMD9L,,0.8688868163265289,0.11308081569649724,7.683768559457281,3.2200274906008405e-12,3.527579023074799e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,4.774704000000002,5.6435908163265305,4.335549489795918,0.8688868163265289,-1.3080413265306126,adjacent_specific,0.15
LYRM5,,-0.5806924081632641,0.07632331315900952,-7.608322858750489,3.402057271048199e-12,3.714172617015924e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8979591836734694,6.342921999999999,5.762229591836735,5.529464285714282,-0.5806924081632641,-0.2327653061224524,monotonic_down,0.15
ATRX,,0.6028003877551038,0.07763866909539874,7.764177242842882,3.404218557034651e-12,3.714402368248697e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8469387755102041,6.091744000000001,6.694544387755105,7.05725357142857,0.6028003877551038,0.3627091836734646,monotonic_up,0.15
PDE8A,,-0.5657482448979607,0.07386694867825379,-7.659017395753283,3.4240923738162536e-12,3.733947239258962e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9081632653061225,7.212086,6.6463377551020395,5.308098979591836,-0.5657482448979607,-1.3382387755102032,monotonic_down,0.15
CDK1,,-0.9285482040816335,0.12212116121517691,-7.603499629728676,3.4334551349773013e-12,3.7420140681149296e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8163265306122449,5.914837999999999,4.986289795918365,6.9824448979591835,-0.9285482040816335,1.9961551020408184,adjacent_specific,0.15
SACS,,0.8466874693877573,0.11038625162663926,7.670225747419329,3.5286893664481347e-12,3.841409121622211e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,4.462686,5.309373469387757,5.762519387755103,0.8466874693877573,0.45314591836734586,monotonic_up,0.15
AXL,,0.6461294897959178,0.084850102059894,7.614952417379861,3.721722607730124e-12,4.04461178374324e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8775510204081632,4.458870000000002,5.10499948979592,4.614465306122448,0.6461294897959178,-0.49053418367347135,non_monotonic,0.15
PLA1A,,0.793367632653061,0.10442479034782559,7.597502757826519,3.743134270420852e-12,4.0632426743907084e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8979591836734694,2.6463639999999997,3.4397316326530607,3.8498714285714293,0.793367632653061,0.4101397959183686,monotonic_up,0.15
HLX,,0.6542465306122445,0.08534158625402437,7.666210101425117,3.788936009576871e-12,4.1082768577644433e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9183673469387755,4.065180000000001,4.719426530612245,4.440655102040815,0.6542465306122445,-0.2787714285714298,non_monotonic,0.15
FADS1,,0.5856168979591856,0.07694722225790716,7.610630777500315,3.851723048689484e-12,4.166864025400442e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9795918367346939,3.2697779999999983,3.855394897959184,5.248272448979591,0.5856168979591856,1.3928775510204074,monotonic_up,0.15
CC2D2A,,0.7534518367346941,0.09909295209233078,7.60348562461494,3.880771324484654e-12,4.195904941407599e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,4.37944,5.132891836734694,4.834719387755102,0.7534518367346941,-0.2981724489795923,non_monotonic,0.15
CALU,,0.6417615510204078,0.08427678056804744,7.614927227817293,3.883730724454594e-12,4.196721509285781e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,7.042115999999998,7.683877551020406,8.811172448979589,0.6417615510204078,1.1272948979591826,monotonic_up,0.15
SLC27A2,,-0.8795354285714243,0.11629039962109006,-7.56326774555098,4.0416588946065854e-12,4.3624254735436156e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8775510204081632,9.036263999999997,8.156728571428573,7.682429591836733,-0.8795354285714243,-0.47429897959183975,monotonic_down,0.15
BCL2L15,,-0.7394068571428569,0.09761643429405366,-7.574614484642144,4.092201341834293e-12,4.4144766883016965e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,8.729664,7.990257142857143,6.792292857142859,-0.7394068571428569,-1.197964285714284,monotonic_down,0.15
PHLDA3,,0.8213400408163265,0.10674317382504034,7.694543935545343,4.159325132958317e-12,4.479273220108956e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8979591836734694,4.227611999999998,5.048952040816324,5.265643877551019,0.8213400408163265,0.21669183673469483,monotonic_up,0.15
CRIP2,,0.5089006530612252,0.06729592068094505,7.562132264657779,4.158228434931292e-12,4.479273220108956e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8061224489795918,5.071932,5.580832653061226,5.349621428571432,0.5089006530612252,-0.23121122448979392,non_monotonic,0.15
CBWD5,,-0.5480031836734716,0.06849005548725327,-8.001208055313382,4.181049303426037e-12,4.500123162082066e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9183673469387755,5.736394000000002,5.188390816326531,5.652638775510201,-0.5480031836734716,0.46424795918367057,non_monotonic,0.15
CHMP4C,,-0.7530064897959194,0.09919022371727124,-7.591539383379818,4.371306234318398e-12,4.69163870921208e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,5.975832000000002,5.222825510204083,5.752625510204083,-0.7530064897959194,0.5297999999999998,adjacent_specific,0.15
MYC,,0.5724226938775541,0.0756800367438541,7.563721141084673,4.447883421404485e-12,4.771138047523459e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.826530612244898,8.074561999999998,8.646984693877553,10.730380612244897,0.5724226938775541,2.0833959183673443,monotonic_up,0.15
CASP7,,-0.6441658775510186,0.08488386579606134,-7.588790537634871,4.5714113191906635e-12,4.892617848082644e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9081632653061225,7.128971999999999,6.484806122448981,4.635755102040817,-0.6441658775510186,-1.8490510204081634,monotonic_down,0.15
PBK,,-0.9052209795918342,0.11982029690073193,-7.554821703887003,4.780587737793882e-12,5.1050134900502245e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,5.635821999999999,4.730601020408165,6.04464693877551,-0.9052209795918342,1.314045918367345,adjacent_specific,0.15
CMTM8,,-0.5002616326530642,0.06631376951367848,-7.543857577721859,4.8430324646601685e-12,5.1630088537026656e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8061224489795918,6.7085300000000005,6.208268367346936,7.778605102040816,-0.5002616326530642,1.5703367346938792,adjacent_specific,0.15
KIF18A,,-0.6109215102040797,0.0797146887685191,-7.6638511627150026,4.9191543602817e-12,5.238294128622123e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,4.459196,3.8482744897959207,5.489532653061227,-0.6109215102040797,1.6412581632653063,adjacent_specific,0.15
LRRC49,,0.5118971836734705,0.06804051244044146,7.523417524545457,5.30645728088057e-12,5.6349663484643645e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,3.0865619999999994,3.59845918367347,4.1445224489795915,0.5118971836734705,0.5460632653061217,monotonic_up,0.15
IGL@,,-1.2560310612244843,0.16681803092936381,-7.5293483218029875,5.332982594165347e-12,5.659977067609153e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,7.632577999999996,6.376546938775512,5.336122448979591,-1.2560310612244843,-1.040424489795921,monotonic_down,0.15
MESP1,,-1.045205918367345,0.13612709762490757,-7.6781620750290696,5.420988291676134e-12,5.74697199741167e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,7.14531,6.100104081632655,4.979687755102041,-1.045205918367345,-1.1204163265306146,monotonic_down,0.15
ZHX2,,0.5757279999999989,0.07246054166344244,7.945400169296048,5.5369524515739296e-12,5.863380126694528e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9489795918367347,6.1749220000000005,6.750649999999999,6.973582653061223,0.5757279999999989,0.2229326530612239,monotonic_up,0.15
CD46,,-0.6139283061224479,0.07634564631249502,-8.041431774767359,5.60645785259437e-12,5.930386528522045e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9591836734693877,6.955387999999998,6.3414596938775505,7.674794387755106,-0.6139283061224479,1.3333346938775552,adjacent_specific,0.15
CMA1,,0.7360618775510201,0.09797287946161994,7.512914610612893,5.688368428645024e-12,6.013688777423723e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8775510204081632,2.7657819999999997,3.50184387755102,2.3186693877551026,0.7360618775510201,-1.1831744897959173,adjacent_specific,0.15
OSTBETA,,-0.8983997142857181,0.11941943148146451,-7.5230613907684,5.768465559959217e-12,6.091602011182667e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8979591836734694,9.772414000000001,8.874014285714283,4.639194387755104,-0.8983997142857181,-4.234819897959179,monotonic_down,0.15
VSNL1,,-0.5769994693877556,0.07474213183800073,-7.719869037698427,6.123735264089948e-12,6.448889348908884e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9081632653061225,4.567576000000002,3.990576530612246,6.056465306122448,-0.5769994693877556,2.0658887755102016,adjacent_specific,0.15
USH1C,,-0.533987673469384,0.070782686462199,-7.544043609513979,6.179790945833204e-12,6.493555166041071e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8775510204081632,7.7909289999999976,7.2569413265306135,6.929044387755103,-0.533987673469384,-0.3278969387755106,monotonic_down,0.15
ERI3,,-0.5604202448979585,0.07184894013231496,-7.799979288016003,6.290411252168593e-12,6.59160320535443e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,5.1100579999999995,4.549637755102041,4.7751081632653065,-0.5604202448979585,0.22547040816326547,non_monotonic,0.15
ST8SIA1,,0.6415621224489816,0.08549501026527251,7.504088489589664,6.441629160266812e-12,6.746348691500556e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8571428571428571,2.8703939999999992,3.511956122448981,2.777817346938777,0.6415621224489816,-0.7341387755102038,adjacent_specific,0.15
KLHDC4,,0.5475036326530613,0.0693605248870499,7.893591254458403,6.538307217174396e-12,6.82881894761385e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,5.380528000000001,5.928031632653062,6.302172448979594,0.5475036326530613,0.3741408163265314,monotonic_up,0.15
TSPAN2,,1.0600190204081636,0.1397691538475001,7.5840698124618635,6.66648328334157e-12,6.94744618034064e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9387755102040817,4.014332,5.074351020408163,4.232404081632653,1.0600190204081636,-0.8419469387755099,adjacent_specific,0.15
GPM6A,,1.4573911428571424,0.1880502348864011,7.750009691492994,7.33928425571997e-12,7.631893622550967e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9591836734693877,2.324016,3.7814071428571423,2.255629591836734,1.4573911428571424,-1.5257775510204081,adjacent_specific,0.15
CYP1B1,,1.2580680816326542,0.16600977483741064,7.578277139793735,7.357280582942592e-12,7.646431348211078e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9285714285714286,3.3479859999999997,4.606054081632654,3.592221428571429,1.2580680816326542,-1.013832653061225,adjacent_specific,0.15
METRN,,-0.5508250816326514,0.07102205486766815,-7.755690576103104,7.50287660451018e-12,7.793495392791806e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,6.540545999999998,5.989720918367347,5.91553265306122,-0.5508250816326514,-0.07418826530612677,field_shift_then_plateau,0.15
IL6R,,-0.6342918979591845,0.08210747512657003,-7.725141918947246,8.617184223938721e-12,8.892747296682562e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,4.901622000000001,4.267330102040816,2.8124040816326534,-0.6342918979591845,-1.4549260204081627,monotonic_down,0.15
CROT,,-0.724927693877552,0.09071686720715146,-7.991101502901149,8.667450741543086e-12,8.930134950036815e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9591836734693877,4.569268,3.844340306122448,3.370696428571427,-0.724927693877552,-0.4736438775510212,monotonic_down,0.15
HSPB2,,0.6157972653061217,0.0828376784515887,7.433782269332919,8.79824376610208e-12,9.055057367923439e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.8877551020408163,4.012416000000001,4.6282132653061225,4.09278469387755,0.6157972653061217,-0.5354285714285725,adjacent_specific,0.15
PIP5K1B,,-0.5681277142857137,0.07650170891945964,-7.42634017344415,8.868404246138799e-12,9.122334783710574e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.9081632653061225,8.199992,7.631864285714286,6.356035714285718,-0.5681277142857137,-1.2758285714285682,monotonic_down,0.15
GPRASP2,,0.6279692244897972,0.08446858358078227,7.43435248785998,9.513456577635041e-12,9.751386155303455e-11,adjacent_normal_vs_healthy,up,unique_gene_symbol,processed_matrix_welch_t,0.9081632653061225,3.0393920000000003,3.6673612244897975,3.452044897959183,0.6279692244897972,-0.2153163265306146,non_monotonic,0.15
TPSG1,,-0.8630828163265285,0.11450570125139677,-7.5374658806868835,9.519532212734326e-12,9.751386155303455e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8673469387755102,6.038541999999998,5.175459183673469,4.016454081632653,-0.8630828163265285,-1.1590051020408163,monotonic_down,0.15
SLC22A5,,-0.5308215306122452,0.07123003709713398,-7.4522147150980995,9.669683000954386e-12,9.893109314248872e-11,adjacent_normal_vs_healthy,down,unique_gene_symbol,processed_matrix_welch_t,0.8571428571428571,5.527195000000001,4.9963734693877555,3.894840816326531,-0.5308215306122452,-1.1015326530612244,monotonic_down,0.15
