probe_id,gene_symbol,entrez_id,symbol_count,entrez_count,mapping_status,accession
11758965_at,ATG4C,84938.0,1,1,mapped_unique,GSE44076
11758966_x_at,SPANXA1,30014.0,3,3,ambiguous,GSE44076
11758966_x_at,SPANXA2,728712.0,3,3,ambiguous,GSE44076
11758966_x_at,SPANXD,64648.0,3,3,ambiguous,GSE44076
11758967_s_at,TFPI2,7980.0,1,1,mapped_unique,GSE44076
11758968_at,UNC5B,219699.0,1,1,mapped_unique,GSE44076
11758969_at,ING2,3622.0,1,1,mapped_unique,GSE44076
11758970_a_at,NECTIN3,25945.0,1,1,mapped_unique,GSE44076
11758971_s_at,FAM131C,348487.0,1,1,mapped_unique,GSE44076
11758972_s_at,ZNF354C,30832.0,1,1,mapped_unique,GSE44076
11758973_x_at,RPL36,25873.0,1,1,mapped_unique,GSE44076
11758974_at,H2AZ2,94239.0,1,1,mapped_unique,GSE44076
11758975_s_at,KIF5A,3798.0,1,1,mapped_unique,GSE44076
11758976_at,KIF5A,3798.0,1,1,mapped_unique,GSE44076
11758977_at,ERGIC2,51290.0,1,1,mapped_unique,GSE44076
11758978_at,ERGIC2,51290.0,1,1,mapped_unique,GSE44076
11758979_at,GPC4,2239.0,1,1,mapped_unique,GSE44076
11758980_at,SMIM8,57150.0,1,1,mapped_unique,GSE44076
11758981_a_at,NUTF2,10204.0,1,1,mapped_unique,GSE44076
11758982_at,ST6GALNAC5,81849.0,1,1,mapped_unique,GSE44076
11758983_at,SAP30,8819.0,1,1,mapped_unique,GSE44076
11758984_at,ZRANB1,54764.0,1,1,mapped_unique,GSE44076
11758985_at,ABHD15,116236.0,1,1,mapped_unique,GSE44076
11758986_at,ZNF48,197407.0,1,1,mapped_unique,GSE44076
11758987_at,PF4,5196.0,1,1,mapped_unique,GSE44076
11758988_at,SYT17,51760.0,1,1,mapped_unique,GSE44076
11758989_a_at,USP1,7398.0,1,1,mapped_unique,GSE44076
11758990_x_at,NHERF1,9368.0,1,1,mapped_unique,GSE44076
11758991_at,FAM171A2,284069.0,1,1,mapped_unique,GSE44076
11758992_at,MAN2B2,23324.0,1,1,mapped_unique,GSE44076
11758993_at,TRIM52,84851.0,1,1,mapped_unique,GSE44076
11758994_at,FAR2,55711.0,1,1,mapped_unique,GSE44076
11758995_at,LOX,4015.0,1,1,mapped_unique,GSE44076
11758996_at,FAM120A,23196.0,1,1,mapped_unique,GSE44076
11758997_at,SYNPO,11346.0,1,1,mapped_unique,GSE44076
11758998_at,STIM2,57620.0,1,1,mapped_unique,GSE44076
11758999_s_at,UBE2H,7328.0,1,1,mapped_unique,GSE44076
11759000_at,MED14,9282.0,1,1,mapped_unique,GSE44076
11759001_at,LDLRAD3,143458.0,1,1,mapped_unique,GSE44076
11759002_at,CACNA1E,777.0,1,1,mapped_unique,GSE44076
11759003_a_at,SLC33A1,9197.0,1,1,mapped_unique,GSE44076
11759004_at,SLC33A1,9197.0,1,1,mapped_unique,GSE44076
11759005_a_at,SPX,80763.0,1,1,mapped_unique,GSE44076
11759006_at,ZNF771,51333.0,1,1,mapped_unique,GSE44076
11759007_at,HAMP,57817.0,1,1,mapped_unique,GSE44076
11759008_at,TBX4,9496.0,1,1,mapped_unique,GSE44076
11759009_at,CA1,759.0,1,1,mapped_unique,GSE44076
11759010_at,SLC25A6,293.0,1,1,mapped_unique,GSE44076
11759011_at,PRPF4,9128.0,1,1,mapped_unique,GSE44076
11759012_at,NCKAP1L,3071.0,1,1,mapped_unique,GSE44076
11759013_at,CHEK1,1111.0,1,1,mapped_unique,GSE44076
11759014_at,ZNF281,23528.0,1,1,mapped_unique,GSE44076
11759015_at,SPECC1,92521.0,1,1,mapped_unique,GSE44076
11759016_at,MAN1A2,10905.0,1,1,mapped_unique,GSE44076
11759017_at,SLC2A5,6518.0,1,1,mapped_unique,GSE44076
11759018_at,MATR3,9782.0,2,2,ambiguous,GSE44076
11759018_at,SNHG4,724102.0,2,2,ambiguous,GSE44076
11759019_x_at,MATR3,9782.0,2,2,ambiguous,GSE44076
11759019_x_at,SNHG4,724102.0,2,2,ambiguous,GSE44076
11759020_s_at,RNF187,149603.0,1,1,mapped_unique,GSE44076
11759021_at,LNX1,84708.0,1,1,mapped_unique,GSE44076
11759022_s_at,ELK3,2004.0,1,1,mapped_unique,GSE44076
11759023_at,PPP2R5E,5529.0,1,1,mapped_unique,GSE44076
11759024_at,PPP2R5E,5529.0,1,1,mapped_unique,GSE44076
11759025_s_at,PPP2R5E,5529.0,1,1,mapped_unique,GSE44076
11759026_at,SLC25A40,55972.0,1,1,mapped_unique,GSE44076
11759027_at,AHSA2P,130872.0,1,1,mapped_unique,GSE44076
11759028_at,BRI3BP,140707.0,2,2,ambiguous,GSE44076
11759028_at,THRIL,102659353.0,2,2,ambiguous,GSE44076
11759029_at,BRI3BP,140707.0,2,2,ambiguous,GSE44076
11759029_at,THRIL,102659353.0,2,2,ambiguous,GSE44076
11759030_a_at,MSX2,4488.0,1,1,mapped_unique,GSE44076
11759031_at,ABCC2,1244.0,1,1,mapped_unique,GSE44076
11759032_at,SDHAF4,135154.0,1,1,mapped_unique,GSE44076
11759033_a_at,ODAPH,152816.0,1,1,mapped_unique,GSE44076
11759034_at,STT3B,201595.0,1,1,mapped_unique,GSE44076
11759035_x_at,STT3B,201595.0,1,1,mapped_unique,GSE44076
11759036_at,STT3B,201595.0,1,1,mapped_unique,GSE44076
11759037_s_at,IL6ST,3572.0,1,1,mapped_unique,GSE44076
11759038_at,IL6ST,3572.0,1,1,mapped_unique,GSE44076
11759039_at,SVIP,258010.0,1,1,mapped_unique,GSE44076
11759040_at,LILRB4,11006.0,1,1,mapped_unique,GSE44076
11759041_x_at,VKORC1L1,154807.0,1,1,mapped_unique,GSE44076
11759042_at,VKORC1L1,154807.0,1,1,mapped_unique,GSE44076
11759043_at,VKORC1L1,154807.0,1,1,mapped_unique,GSE44076
11759044_a_at,VKORC1L1,154807.0,1,1,mapped_unique,GSE44076
11759045_at,EBAG9,9166.0,1,1,mapped_unique,GSE44076
11759046_at,ABCB1,5243.0,1,1,mapped_unique,GSE44076
11759047_x_at,ABCB1,5243.0,1,1,mapped_unique,GSE44076
11759048_at,ABCB1,5243.0,1,1,mapped_unique,GSE44076
11759049_at,ACSS3,79611.0,1,1,mapped_unique,GSE44076
11759050_at,DAB1,1600.0,1,1,mapped_unique,GSE44076
11759051_x_at,SPANXD,64648.0,1,1,mapped_unique,GSE44076
11759052_at,ZBTB46,140685.0,1,1,mapped_unique,GSE44076
11759053_at,ZNF333,84449.0,1,1,mapped_unique,GSE44076
11759054_at,DEFB126,81623.0,1,1,mapped_unique,GSE44076
11759055_at,TMEM72,643236.0,1,1,mapped_unique,GSE44076
11759056_a_at,GARIN1A,346653.0,1,1,mapped_unique,GSE44076
11759057_at,UBE2G2,7327.0,1,1,mapped_unique,GSE44076
11759058_at,MED6,10001.0,1,1,mapped_unique,GSE44076
11759059_at,ZNF134,7693.0,1,1,mapped_unique,GSE44076
11759060_at,C22orf39,128977.0,2,2,ambiguous,GSE44076
11759060_at,HIRA,7290.0,2,2,ambiguous,GSE44076
11759061_at,SIK2,23235.0,1,1,mapped_unique,GSE44076
11759062_s_at,SIK2,23235.0,1,1,mapped_unique,GSE44076
11759063_x_at,SIK2,23235.0,1,1,mapped_unique,GSE44076
11759064_at,AP5S1,55317.0,1,1,mapped_unique,GSE44076
11759065_at,ZNF576,79177.0,1,1,mapped_unique,GSE44076
11759066_at,SP3,6670.0,1,1,mapped_unique,GSE44076
11759067_s_at,CCDC186,55088.0,1,1,mapped_unique,GSE44076
11759068_at,RIF1,55183.0,1,1,mapped_unique,GSE44076
11759069_at,CXXC4,80319.0,1,1,mapped_unique,GSE44076
11759070_s_at,ZNF551,90233.0,1,1,mapped_unique,GSE44076
11759071_at,PROX1,5629.0,1,1,mapped_unique,GSE44076
11759072_at,BCAP29,55973.0,1,1,mapped_unique,GSE44076
11759073_a_at,DNAJC9,23234.0,1,1,mapped_unique,GSE44076
11759074_at,BRSK2,9024.0,1,1,mapped_unique,GSE44076
11759075_at,PDZD9,255762.0,1,1,mapped_unique,GSE44076
11759076_at,H3C10,8357.0,1,1,mapped_unique,GSE44076
11759077_at,H3C1,8350.0,1,1,mapped_unique,GSE44076
11759078_at,PLRG1,5356.0,1,1,mapped_unique,GSE44076
11759079_s_at,PLRG1,5356.0,1,1,mapped_unique,GSE44076
11759080_at,GSR,2936.0,1,1,mapped_unique,GSE44076
11759081_x_at,ELOC,6921.0,1,1,mapped_unique,GSE44076
11759082_at,DCT,1638.0,1,1,mapped_unique,GSE44076
11759083_at,RAB11FIP3,9727.0,1,1,mapped_unique,GSE44076
11759084_a_at,SLC30A5,64924.0,1,1,mapped_unique,GSE44076
11759085_s_at,LNPK,80856.0,1,1,mapped_unique,GSE44076
11759086_at,RBM26,64062.0,1,1,mapped_unique,GSE44076
11759087_a_at,NHLRC2,374354.0,1,1,mapped_unique,GSE44076
11759088_at,MARCHF1,55016.0,1,1,mapped_unique,GSE44076
11759089_at,P2RX6,9127.0,1,1,mapped_unique,GSE44076
11759090_at,ZNF571,51276.0,1,1,mapped_unique,GSE44076
11759091_at,MIPOL1,145282.0,1,1,mapped_unique,GSE44076
11759092_at,USP12,219333.0,1,1,mapped_unique,GSE44076
11759093_s_at,GNAQ,2776.0,1,1,mapped_unique,GSE44076
11759094_a_at,GNAQ,2776.0,1,1,mapped_unique,GSE44076
11759095_at,GNAQ,2776.0,1,1,mapped_unique,GSE44076
11759096_at,GNAQ,2776.0,1,1,mapped_unique,GSE44076
11759097_a_at,ZNF703,80139.0,1,1,mapped_unique,GSE44076
11759098_at,NOP9,161424.0,1,1,mapped_unique,GSE44076
11759099_a_at,NOP9,161424.0,1,1,mapped_unique,GSE44076
11759100_x_at,EIF5A,1984.0,1,1,mapped_unique,GSE44076
11759101_at,UBXN10,127733.0,1,1,mapped_unique,GSE44076
11759102_at,UBXN10,127733.0,1,1,mapped_unique,GSE44076
11759103_at,CYP4F3,4051.0,1,1,mapped_unique,GSE44076
11759104_at,SNRNP35,11066.0,1,1,mapped_unique,GSE44076
11759105_x_at,SNRNP35,11066.0,1,1,mapped_unique,GSE44076
11759106_at,NKD1,85407.0,1,1,mapped_unique,GSE44076
11759107_at,TTC39B,158219.0,1,1,mapped_unique,GSE44076
11759108_at,KRIT1,889.0,1,1,mapped_unique,GSE44076
11759109_x_at,KRIT1,889.0,1,1,mapped_unique,GSE44076
11759110_a_at,H2BC9,8345.0,1,1,mapped_unique,GSE44076
11759111_x_at,H2BC9,8345.0,1,1,mapped_unique,GSE44076
11759112_at,RPL37,6167.0,1,1,mapped_unique,GSE44076
11759113_at,RPL37,6167.0,1,1,mapped_unique,GSE44076
11759114_at,RPL37,6167.0,1,1,mapped_unique,GSE44076
11759115_x_at,GMCL1,64395.0,1,1,mapped_unique,GSE44076
11759116_a_at,VTI1B,10490.0,1,1,mapped_unique,GSE44076
11759117_at,FBXO42,54455.0,1,1,mapped_unique,GSE44076
11759118_at,FKBP14,55033.0,1,1,mapped_unique,GSE44076
11759119_at,TBCEL,219899.0,1,1,mapped_unique,GSE44076
11759120_a_at,LGR5,8549.0,1,1,mapped_unique,GSE44076
11759121_at,SLC5A8,160728.0,1,1,mapped_unique,GSE44076
11759122_at,TMEM150C,441027.0,1,1,mapped_unique,GSE44076
11759123_at,TMEM150C,441027.0,1,1,mapped_unique,GSE44076
11759124_at,FBXL17,64839.0,1,1,mapped_unique,GSE44076
11759125_at,FBXL17,64839.0,1,1,mapped_unique,GSE44076
11759126_a_at,THRA,7067.0,1,1,mapped_unique,GSE44076
11759127_at,CD300E,342510.0,1,1,mapped_unique,GSE44076
11759128_at,CD300E,342510.0,1,1,mapped_unique,GSE44076
11759129_at,ZNF677,342926.0,1,1,mapped_unique,GSE44076
11759130_at,UNC5D,137970.0,1,1,mapped_unique,GSE44076
11759131_at,H2AC11,8969.0,6,6,ambiguous,GSE44076
11759131_at,H2AC12,85235.0,6,6,ambiguous,GSE44076
11759131_at,H2AC13,8329.0,6,6,ambiguous,GSE44076
11759131_at,H2AC15,8330.0,6,6,ambiguous,GSE44076
11759131_at,H2AC16,8332.0,6,6,ambiguous,GSE44076
11759131_at,H2AC17,8336.0,6,6,ambiguous,GSE44076
11759132_at,SH3D21,79729.0,1,1,mapped_unique,GSE44076
11759133_at,RAB40A,142684.0,1,1,mapped_unique,GSE44076
11759134_a_at,CHRNA3,1136.0,1,1,mapped_unique,GSE44076
11759135_x_at,NR4A1,3164.0,1,1,mapped_unique,GSE44076
11759136_at,PABPC3,5042.0,1,1,mapped_unique,GSE44076
11759137_at,POMT1,10585.0,1,1,mapped_unique,GSE44076
11759138_at,DENND10,404636.0,2,2,ambiguous,GSE44076
11759138_at,DENND10P1,55855.0,2,2,ambiguous,GSE44076
11759139_at,FAM98B,283742.0,1,1,mapped_unique,GSE44076
11759140_at,ITGB6,3694.0,2,2,ambiguous,GSE44076
11759140_at,LINC02478,100505984.0,2,2,ambiguous,GSE44076
11759141_at,HIP1,3092.0,1,1,mapped_unique,GSE44076
11759142_at,CASP14,23581.0,1,1,mapped_unique,GSE44076
11759143_at,TAF9B,51616.0,1,1,mapped_unique,GSE44076
11759144_at,ZNF710,374655.0,1,1,mapped_unique,GSE44076
11759145_s_at,IL1RL1,9173.0,1,1,mapped_unique,GSE44076
11759146_at,PPP2R2B,5521.0,1,1,mapped_unique,GSE44076
11759147_at,ATP13A5,344905.0,1,1,mapped_unique,GSE44076
11759148_at,FBXO3,26273.0,1,1,mapped_unique,GSE44076
11759149_at,FBXO3,26273.0,1,1,mapped_unique,GSE44076
11759150_at,CNOT4,4850.0,1,1,mapped_unique,GSE44076
11759151_at,SPC24,147841.0,1,1,mapped_unique,GSE44076
11759152_at,CYSLTR1,10800.0,1,1,mapped_unique,GSE44076
11759153_at,KCNAB3,9196.0,1,1,mapped_unique,GSE44076
11759154_a_at,STARD7-AS1,285033.0,1,1,mapped_unique,GSE44076
11759155_a_at,TRPV3,162514.0,1,1,mapped_unique,GSE44076
11759156_at,H2BC7,8343.0,1,1,mapped_unique,GSE44076
11759157_at,H2BC7,8343.0,1,1,mapped_unique,GSE44076
11759158_at,ADAM7,8756.0,1,1,mapped_unique,GSE44076
11759159_at,ABCB5,340273.0,1,1,mapped_unique,GSE44076
11759160_at,IFT81,28981.0,1,1,mapped_unique,GSE44076
11759161_at,KRTAP19-1,337882.0,1,1,mapped_unique,GSE44076
11759162_x_at,KRTAP19-1,337882.0,1,1,mapped_unique,GSE44076
11759163_at,CDH23,64072.0,1,1,mapped_unique,GSE44076
11759164_at,CASTOR2,729438.0,1,1,mapped_unique,GSE44076
11759165_s_at,SPDYE1,285955.0,1,1,mapped_unique,GSE44076
11759166_at,DDX53,168400.0,1,1,mapped_unique,GSE44076
11759167_at,H2BC6,8344.0,1,1,mapped_unique,GSE44076
11759168_x_at,H2BC6,8344.0,1,1,mapped_unique,GSE44076
11759169_a_at,CFAP74,85452.0,1,1,mapped_unique,GSE44076
11759170_a_at,OFCC1,266553.0,1,1,mapped_unique,GSE44076
11759171_x_at,OFCC1,266553.0,1,1,mapped_unique,GSE44076
11759172_at,KRTAP19-4,337971.0,1,1,mapped_unique,GSE44076
11759173_at,KRTAP20-1,337975.0,1,1,mapped_unique,GSE44076
11759174_at,USP14,9097.0,1,1,mapped_unique,GSE44076
11759175_at,MED28,80306.0,1,1,mapped_unique,GSE44076
11759176_at,GTSE1,51512.0,2,2,ambiguous,GSE44076
11759176_at,TRMU,55687.0,2,2,ambiguous,GSE44076
11759177_at,MAN1A1,4121.0,1,1,mapped_unique,GSE44076
11759178_at,ENTPD4,9583.0,1,1,mapped_unique,GSE44076
11759179_at,TMEM38B,55151.0,1,1,mapped_unique,GSE44076
11759180_at,GOLIM4,27333.0,1,1,mapped_unique,GSE44076
11759181_at,ITSN1,6453.0,1,1,mapped_unique,GSE44076
11759182_at,FAM168A,23201.0,1,1,mapped_unique,GSE44076
11759183_at,FAM168A,23201.0,1,1,mapped_unique,GSE44076
11759184_at,PLXNC1,10154.0,1,1,mapped_unique,GSE44076
11759185_at,GPR153,387509.0,1,1,mapped_unique,GSE44076
11759186_a_at,DNAAF19,388389.0,2,2,ambiguous,GSE44076
11759186_a_at,FAM187A,100528020.0,2,2,ambiguous,GSE44076
11759187_at,TNFAIP8L1,126282.0,1,1,mapped_unique,GSE44076
11759188_at,ADCYAP1R1,117.0,1,1,mapped_unique,GSE44076
11759189_at,NKX3-1,4824.0,1,1,mapped_unique,GSE44076
11759190_at,PTPRG,5793.0,1,1,mapped_unique,GSE44076
11759191_at,NIPAL2,79815.0,1,1,mapped_unique,GSE44076
11759192_a_at,MAPK8,5599.0,1,1,mapped_unique,GSE44076
11759193_a_at,TXLNG,55787.0,1,1,mapped_unique,GSE44076
11759194_a_at,TXLNG,55787.0,1,1,mapped_unique,GSE44076
11759195_a_at,MDN1,23195.0,1,1,mapped_unique,GSE44076
11759196_at,EEF1AKMT2,399818.0,1,1,mapped_unique,GSE44076
11759197_at,RAB9B,51209.0,1,1,mapped_unique,GSE44076
11759198_at,RAB9B,51209.0,1,1,mapped_unique,GSE44076
11759199_at,CNTN1,1272.0,1,1,mapped_unique,GSE44076
11759200_at,CNTN1,1272.0,1,1,mapped_unique,GSE44076
11759201_at,TMEM38A,79041.0,1,1,mapped_unique,GSE44076
11759202_s_at,CARNMT1,138199.0,1,1,mapped_unique,GSE44076
11759203_a_at,ZNF223,7766.0,2,2,ambiguous,GSE44076
11759203_a_at,ZNF284,342909.0,2,2,ambiguous,GSE44076
11759204_a_at,SLC2A14,144195.0,1,1,mapped_unique,GSE44076
11759205_a_at,DOCK5,80005.0,1,1,mapped_unique,GSE44076
11759206_at,PON1,5444.0,1,1,mapped_unique,GSE44076
11759207_at,CNKSR2,22866.0,1,1,mapped_unique,GSE44076
11759208_at,GPR176,11245.0,1,1,mapped_unique,GSE44076
11759209_at,AK9,221264.0,1,1,mapped_unique,GSE44076
11759210_x_at,AK9,221264.0,1,1,mapped_unique,GSE44076
11759211_at,LHX1,3975.0,1,1,mapped_unique,GSE44076
11759212_at,CYFIP1,23191.0,1,1,mapped_unique,GSE44076
11759213_at,BMP8B,656.0,1,1,mapped_unique,GSE44076
11759214_s_at,RBM43,375287.0,1,1,mapped_unique,GSE44076
11759215_at,CCR4,1233.0,1,1,mapped_unique,GSE44076
11759216_at,PCDHB13,56123.0,1,1,mapped_unique,GSE44076
11759217_at,LOC101929777,101929777.0,2,2,ambiguous,GSE44076
11759217_at,WNT3,7473.0,2,2,ambiguous,GSE44076
11759218_at,ZIC3,7547.0,1,1,mapped_unique,GSE44076
11759219_at,H2AC15,8330.0,1,1,mapped_unique,GSE44076
11759220_at,H2AC15,8330.0,1,1,mapped_unique,GSE44076
11759221_at,H4C5,8367.0,1,1,mapped_unique,GSE44076
11759222_at,KIAA1958,158405.0,1,1,mapped_unique,GSE44076
11759223_a_at,EDF1,8721.0,1,1,mapped_unique,GSE44076
11759224_at,EDF1,8721.0,1,1,mapped_unique,GSE44076
11759225_x_at,EDF1,8721.0,1,1,mapped_unique,GSE44076
11759226_at,BCL2L14,79370.0,1,1,mapped_unique,GSE44076
11759227_at,CLEC4C,170482.0,1,1,mapped_unique,GSE44076
11759228_a_at,KLRG2,346689.0,1,1,mapped_unique,GSE44076
11759229_s_at,NBPF4,148545.0,1,1,mapped_unique,GSE44076
11759230_x_at,NBPF4,148545.0,1,1,mapped_unique,GSE44076
11759231_at,KCNQ4,9132.0,1,1,mapped_unique,GSE44076
11759232_at,MPIG6B,80739.0,1,1,mapped_unique,GSE44076
11759233_at,PLA2R1,22925.0,1,1,mapped_unique,GSE44076
11759234_at,FABP12,646486.0,1,1,mapped_unique,GSE44076
11759235_x_at,LCE3D,84648.0,1,1,mapped_unique,GSE44076
11759236_at,ZNF284,342909.0,1,1,mapped_unique,GSE44076
11759237_at,CLEC7A,64581.0,1,1,mapped_unique,GSE44076
11759238_x_at,CLEC7A,64581.0,1,1,mapped_unique,GSE44076
11759239_at,ZNF141,7700.0,1,1,mapped_unique,GSE44076
11759240_x_at,PCDHGA8,9708.0,1,1,mapped_unique,GSE44076
11759241_a_at,FCN2,2220.0,1,1,mapped_unique,GSE44076
11759242_at,FCN2,2220.0,1,1,mapped_unique,GSE44076
11759243_at,EPPIN-WFDC6,100526773.0,2,2,ambiguous,GSE44076
11759243_at,WFDC6,140870.0,2,2,ambiguous,GSE44076
11759244_at,LINC00477,144360.0,1,1,mapped_unique,GSE44076
11759245_at,GALNTL6,442117.0,1,1,mapped_unique,GSE44076
11759246_at,PCDHGA1,56114.0,1,1,mapped_unique,GSE44076
11759247_x_at,PCDHGA1,56114.0,1,1,mapped_unique,GSE44076
11759248_at,H2AC16,8332.0,1,1,mapped_unique,GSE44076
11759249_at,C17orf67,339210.0,1,1,mapped_unique,GSE44076
11759250_at,SGSM1,129049.0,1,1,mapped_unique,GSE44076
11759251_at,KCNT1,57582.0,1,1,mapped_unique,GSE44076
11759252_at,H2AC13,8329.0,1,1,mapped_unique,GSE44076
11759253_x_at,H2AC13,8329.0,1,1,mapped_unique,GSE44076
11759254_at,TNFSF18,8995.0,1,1,mapped_unique,GSE44076
11759255_at,PCDHGB5,56101.0,1,1,mapped_unique,GSE44076
11759256_at,H4C1,8359.0,14,14,ambiguous,GSE44076
11759256_at,H4C11,8363.0,14,14,ambiguous,GSE44076
11759256_at,H4C12,8362.0,14,14,ambiguous,GSE44076
11759256_at,H4C13,8368.0,14,14,ambiguous,GSE44076
11759256_at,H4C14,8370.0,14,14,ambiguous,GSE44076
11759256_at,H4C15,554313.0,14,14,ambiguous,GSE44076
11759256_at,H4C16,121504.0,14,14,ambiguous,GSE44076
11759256_at,H4C2,8366.0,14,14,ambiguous,GSE44076
11759256_at,H4C3,8364.0,14,14,ambiguous,GSE44076
11759256_at,H4C4,8360.0,14,14,ambiguous,GSE44076
11759256_at,H4C5,8367.0,14,14,ambiguous,GSE44076
11759256_at,H4C6,8361.0,14,14,ambiguous,GSE44076
11759256_at,H4C8,8365.0,14,14,ambiguous,GSE44076
11759256_at,H4C9,8294.0,14,14,ambiguous,GSE44076
11759257_at,LHFPL7,255349.0,1,1,mapped_unique,GSE44076
11759258_at,H2AC20,8338.0,1,1,mapped_unique,GSE44076
11759259_at,RPP38-DT,221060.0,1,1,mapped_unique,GSE44076
11759260_x_at,EIF5A,1984.0,1,1,mapped_unique,GSE44076
11759261_at,DCAF12L2,340578.0,1,1,mapped_unique,GSE44076
11759262_at,ADARB2-AS1,642394.0,1,1,mapped_unique,GSE44076
11759263_at,KRTAP3-3,85293.0,1,1,mapped_unique,GSE44076
11759264_x_at,KRTAP3-3,85293.0,1,1,mapped_unique,GSE44076
11759265_at,H2AB2,474381.0,2,2,ambiguous,GSE44076
11759265_at,H2AB3,83740.0,2,2,ambiguous,GSE44076
11759266_at,OR6B2,389090.0,1,1,mapped_unique,GSE44076
11759267_at,OR2L3,391192.0,1,1,mapped_unique,GSE44076
11759268_at,DEFB134,613211.0,1,1,mapped_unique,GSE44076
11759269_x_at,KRTAP9-8,83901.0,1,1,mapped_unique,GSE44076
11759270_at,IFNA5,3442.0,1,1,mapped_unique,GSE44076
11759271_x_at,IFNA5,3442.0,1,1,mapped_unique,GSE44076
11759272_at,H2BC10,8346.0,1,1,mapped_unique,GSE44076
11759273_x_at,H2BC10,8346.0,1,1,mapped_unique,GSE44076
11759274_at,CD300LD,100131439.0,1,1,mapped_unique,GSE44076
11759275_at,OR2M3,127062.0,1,1,mapped_unique,GSE44076
11759276_x_at,OR2M3,127062.0,1,1,mapped_unique,GSE44076
11759277_at,OR2T34,127068.0,1,1,mapped_unique,GSE44076
11759278_at,OR2T2,401992.0,1,1,mapped_unique,GSE44076
11759279_x_at,OR10G8,219869.0,1,1,mapped_unique,GSE44076
11759280_at,RNASE8,122665.0,1,1,mapped_unique,GSE44076
11759281_at,SERINC5,256987.0,1,1,mapped_unique,GSE44076
11759282_x_at,SERINC5,256987.0,1,1,mapped_unique,GSE44076
11759283_at,L1CAM-AS1,100996465.0,1,1,mapped_unique,GSE44076
11759284_at,H2AC21,317772.0,1,1,mapped_unique,GSE44076
11759285_at,TRAF2,7186.0,1,1,mapped_unique,GSE44076
11759286_at,RRP1,8568.0,1,1,mapped_unique,GSE44076
11759287_at,DNAJB4,11080.0,1,1,mapped_unique,GSE44076
11759288_at,TMX4,56255.0,1,1,mapped_unique,GSE44076
11759289_at,AKT3,10000.0,1,1,mapped_unique,GSE44076
11759290_at,AKT3,10000.0,1,1,mapped_unique,GSE44076
11759291_s_at,PSMD12,5718.0,1,1,mapped_unique,GSE44076
11759292_at,MINDY1,55793.0,1,1,mapped_unique,GSE44076
11759293_at,KMT2A,4297.0,1,1,mapped_unique,GSE44076
11759294_s_at,KMT2A,4297.0,1,1,mapped_unique,GSE44076
11759295_at,EHF,26298.0,1,1,mapped_unique,GSE44076
11759296_at,MAP3K2,10746.0,1,1,mapped_unique,GSE44076
11759297_at,FAM114A1,92689.0,1,1,mapped_unique,GSE44076
11759298_s_at,SCYL2,55681.0,1,1,mapped_unique,GSE44076
11759299_s_at,ARMC8,25852.0,1,1,mapped_unique,GSE44076
11759300_s_at,AKAP10,11216.0,1,1,mapped_unique,GSE44076
11759301_at,MAPRE2,10982.0,1,1,mapped_unique,GSE44076
11759302_at,ROCK2,9475.0,1,1,mapped_unique,GSE44076
11759303_at,MFHAS1,9258.0,1,1,mapped_unique,GSE44076
11759304_at,UGT8,7368.0,1,1,mapped_unique,GSE44076
11759305_at,ZMYM2,7750.0,1,1,mapped_unique,GSE44076
11759306_s_at,ZMYM2,7750.0,1,1,mapped_unique,GSE44076
11759307_at,RREB1,6239.0,1,1,mapped_unique,GSE44076
11759308_s_at,MAGI1,9223.0,1,1,mapped_unique,GSE44076
11759309_a_at,SNED1,25992.0,1,1,mapped_unique,GSE44076
11759310_at,FAM171B,165215.0,1,1,mapped_unique,GSE44076
11759311_a_at,IGFBPL1,347252.0,1,1,mapped_unique,GSE44076
11759312_at,AGO4,192670.0,1,1,mapped_unique,GSE44076
11759313_at,AGO4,192670.0,1,1,mapped_unique,GSE44076
11759314_at,CRHR2,1395.0,1,1,mapped_unique,GSE44076
11759315_at,RIMS3,9783.0,1,1,mapped_unique,GSE44076
11759316_at,NFIC,4782.0,1,1,mapped_unique,GSE44076
11759317_at,EXOC6B,23233.0,1,1,mapped_unique,GSE44076
11759318_x_at,ISG20L2,81875.0,1,1,mapped_unique,GSE44076
11759319_at,VCPIP1,80124.0,1,1,mapped_unique,GSE44076
11759320_at,MPZL3,196264.0,1,1,mapped_unique,GSE44076
11759321_a_at,MPZL3,196264.0,1,1,mapped_unique,GSE44076
11759322_at,BCL6,604.0,1,1,mapped_unique,GSE44076
11759323_at,CEP85L,387119.0,1,1,mapped_unique,GSE44076
11759324_s_at,CEP85L,387119.0,1,1,mapped_unique,GSE44076
11759325_a_at,MAX,4149.0,1,1,mapped_unique,GSE44076
11759326_at,AMER2,219287.0,1,1,mapped_unique,GSE44076
11759327_at,ATP8A2,51761.0,1,1,mapped_unique,GSE44076
11759328_at,KNL1,57082.0,1,1,mapped_unique,GSE44076
11759329_at,B3GAT2,135152.0,1,1,mapped_unique,GSE44076
11759330_at,B3GAT2,135152.0,1,1,mapped_unique,GSE44076
11759331_at,B3GAT2,135152.0,2,2,ambiguous,GSE44076
11759331_at,SMAP1,60682.0,2,2,ambiguous,GSE44076
11759332_x_at,ZNF117,51351.0,1,1,mapped_unique,GSE44076
11759333_s_at,AMACR,23600.0,2,2,ambiguous,GSE44076
11759333_s_at,C1QTNF3-AMACR,100534612.0,2,2,ambiguous,GSE44076
