"accession","archive","member","gsm","extracted_path","compressed_cel_readable","metadata_match"
"GSE41258","GSE41258_RAW.tar","GSM1012578_C0170AR1.CEL.gz","GSM1012578","data/interim/cel/GSE41258/GSM1012578_C0170AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012579_C0171AR1.CEL.gz","GSM1012579","data/interim/cel/GSE41258/GSM1012579_C0171AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012580_C0172AR1.CEL.gz","GSM1012580","data/interim/cel/GSE41258/GSM1012580_C0172AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012581_C0172HR1.CEL.gz","GSM1012581","data/interim/cel/GSE41258/GSM1012581_C0172HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012582_C0177BR2.CEL.gz","GSM1012582","data/interim/cel/GSE41258/GSM1012582_C0177BR2.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012583_C0178AR1.CEL.gz","GSM1012583","data/interim/cel/GSE41258/GSM1012583_C0178AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012584_C0180AR1.CEL.gz","GSM1012584","data/interim/cel/GSE41258/GSM1012584_C0180AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012585_C0180HR1.CEL.gz","GSM1012585","data/interim/cel/GSE41258/GSM1012585_C0180HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012586_C0181AR3.CEL.gz","GSM1012586","data/interim/cel/GSE41258/GSM1012586_C0181AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012587_C0186AR3.CEL.gz","GSM1012587","data/interim/cel/GSE41258/GSM1012587_C0186AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012588_C0192A.CEL.gz","GSM1012588","data/interim/cel/GSE41258/GSM1012588_C0192A.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012589_C0193AR1.CEL.gz","GSM1012589","data/interim/cel/GSE41258/GSM1012589_C0193AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012590_C0193HR1.CEL.gz","GSM1012590","data/interim/cel/GSE41258/GSM1012590_C0193HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012591_C0194AR1.CEL.gz","GSM1012591","data/interim/cel/GSE41258/GSM1012591_C0194AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012592_C0194HR1.CEL.gz","GSM1012592","data/interim/cel/GSE41258/GSM1012592_C0194HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012593_C0198AR1.CEL.gz","GSM1012593","data/interim/cel/GSE41258/GSM1012593_C0198AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012594_C0198HR1.CEL.gz","GSM1012594","data/interim/cel/GSE41258/GSM1012594_C0198HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012595_C0200AR3.CEL.gz","GSM1012595","data/interim/cel/GSE41258/GSM1012595_C0200AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012596_C0203AR3.CEL.gz","GSM1012596","data/interim/cel/GSE41258/GSM1012596_C0203AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012597_C0210AR1.CEL.gz","GSM1012597","data/interim/cel/GSE41258/GSM1012597_C0210AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012598_C0210BR1.CEL.gz","GSM1012598","data/interim/cel/GSE41258/GSM1012598_C0210BR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012599_C0210CR1.CEL.gz","GSM1012599","data/interim/cel/GSE41258/GSM1012599_C0210CR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012600_C0221AR3.CEL.gz","GSM1012600","data/interim/cel/GSE41258/GSM1012600_C0221AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012601_C0224BR2.CEL.gz","GSM1012601","data/interim/cel/GSE41258/GSM1012601_C0224BR2.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012602_C0225AR3.CEL.gz","GSM1012602","data/interim/cel/GSE41258/GSM1012602_C0225AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012603_C02308H.CEL.gz","GSM1012603","data/interim/cel/GSE41258/GSM1012603_C02308H.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012604_C0234AR3.CEL.gz","GSM1012604","data/interim/cel/GSE41258/GSM1012604_C0234AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012605_C0238AR3.CEL.gz","GSM1012605","data/interim/cel/GSE41258/GSM1012605_C0238AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012606_C0251HR1.CEL.gz","GSM1012606","data/interim/cel/GSE41258/GSM1012606_C0251HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012607_C0251KR1.CEL.gz","GSM1012607","data/interim/cel/GSE41258/GSM1012607_C0251KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012608_C0252BR1.CEL.gz","GSM1012608","data/interim/cel/GSE41258/GSM1012608_C0252BR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012609_C0253KR1.CEL.gz","GSM1012609","data/interim/cel/GSE41258/GSM1012609_C0253KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012610_C0253UR1.CEL.gz","GSM1012610","data/interim/cel/GSE41258/GSM1012610_C0253UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012611_C0257AR3.CEL.gz","GSM1012611","data/interim/cel/GSE41258/GSM1012611_C0257AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012612_C0265HR1.CEL.gz","GSM1012612","data/interim/cel/GSE41258/GSM1012612_C0265HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012613_C0265KR1.CEL.gz","GSM1012613","data/interim/cel/GSE41258/GSM1012613_C0265KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012614_C0265UR1.CEL.gz","GSM1012614","data/interim/cel/GSE41258/GSM1012614_C0265UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012615_C0273A.CEL.gz","GSM1012615","data/interim/cel/GSE41258/GSM1012615_C0273A.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012616_C0275AR3.CEL.gz","GSM1012616","data/interim/cel/GSE41258/GSM1012616_C0275AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012617_C0283AR3.CEL.gz","GSM1012617","data/interim/cel/GSE41258/GSM1012617_C0283AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012618_C0285AR1.CEL.gz","GSM1012618","data/interim/cel/GSE41258/GSM1012618_C0285AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012619_C0295AR3.CEL.gz","GSM1012619","data/interim/cel/GSE41258/GSM1012619_C0295AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012620_C0297AR1.CEL.gz","GSM1012620","data/interim/cel/GSE41258/GSM1012620_C0297AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012621_C0297HR1.CEL.gz","GSM1012621","data/interim/cel/GSE41258/GSM1012621_C0297HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012622_C0298AR3.CEL.gz","GSM1012622","data/interim/cel/GSE41258/GSM1012622_C0298AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012623_C0298BR3.CEL.gz","GSM1012623","data/interim/cel/GSE41258/GSM1012623_C0298BR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012624_C0312AR3.CEL.gz","GSM1012624","data/interim/cel/GSE41258/GSM1012624_C0312AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012625_C03156H.CEL.gz","GSM1012625","data/interim/cel/GSE41258/GSM1012625_C03156H.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012626_C0319BR3.CEL.gz","GSM1012626","data/interim/cel/GSE41258/GSM1012626_C0319BR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012627_C0323AR1.CEL.gz","GSM1012627","data/interim/cel/GSE41258/GSM1012627_C0323AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012628_C0323H.CEL.gz","GSM1012628","data/interim/cel/GSE41258/GSM1012628_C0323H.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012629_C0329AR1.CEL.gz","GSM1012629","data/interim/cel/GSE41258/GSM1012629_C0329AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012630_C0329HR1.CEL.gz","GSM1012630","data/interim/cel/GSE41258/GSM1012630_C0329HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012631_C0330AR3.CEL.gz","GSM1012631","data/interim/cel/GSE41258/GSM1012631_C0330AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012632_C0331KR1.CEL.gz","GSM1012632","data/interim/cel/GSE41258/GSM1012632_C0331KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012633_C0331UR1.CEL.gz","GSM1012633","data/interim/cel/GSE41258/GSM1012633_C0331UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012634_C0334AR3.CEL.gz","GSM1012634","data/interim/cel/GSE41258/GSM1012634_C0334AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012635_C0353AR1.CEL.gz","GSM1012635","data/interim/cel/GSE41258/GSM1012635_C0353AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012636_C0353HR1.CEL.gz","GSM1012636","data/interim/cel/GSE41258/GSM1012636_C0353HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012637_C0353KR1.CEL.gz","GSM1012637","data/interim/cel/GSE41258/GSM1012637_C0353KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012638_C0353UR1.CEL.gz","GSM1012638","data/interim/cel/GSE41258/GSM1012638_C0353UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012639_C0415AR1.CEL.gz","GSM1012639","data/interim/cel/GSE41258/GSM1012639_C0415AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012640_C0415HR1.CEL.gz","GSM1012640","data/interim/cel/GSE41258/GSM1012640_C0415HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012641_C0415KR1.CEL.gz","GSM1012641","data/interim/cel/GSE41258/GSM1012641_C0415KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012642_C0415UR1.CEL.gz","GSM1012642","data/interim/cel/GSE41258/GSM1012642_C0415UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012643_C0472AR1.CEL.gz","GSM1012643","data/interim/cel/GSE41258/GSM1012643_C0472AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012644_C0472KR1.CEL.gz","GSM1012644","data/interim/cel/GSE41258/GSM1012644_C0472KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012645_C0487AR3.CEL.gz","GSM1012645","data/interim/cel/GSE41258/GSM1012645_C0487AR3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012646_c0487hr3.CEL.gz","GSM1012646","data/interim/cel/GSE41258/GSM1012646_c0487hr3.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012647_C0575A.CEL.gz","GSM1012647","data/interim/cel/GSE41258/GSM1012647_C0575A.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012648_C0575HR1.CEL.gz","GSM1012648","data/interim/cel/GSE41258/GSM1012648_C0575HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012649_C0575KR1.CEL.gz","GSM1012649","data/interim/cel/GSE41258/GSM1012649_C0575KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012650_C0575UR1.CEL.gz","GSM1012650","data/interim/cel/GSE41258/GSM1012650_C0575UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012651_C0667AR1.CEL.gz","GSM1012651","data/interim/cel/GSE41258/GSM1012651_C0667AR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012652_C0667HR1.CEL.gz","GSM1012652","data/interim/cel/GSE41258/GSM1012652_C0667HR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012653_C0667HR1_ez.CEL.gz","GSM1012653","data/interim/cel/GSE41258/GSM1012653_C0667HR1_ez.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012654_C0667KR1.CEL.gz","GSM1012654","data/interim/cel/GSE41258/GSM1012654_C0667KR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012655_C0667UR1.CEL.gz","GSM1012655","data/interim/cel/GSE41258/GSM1012655_C0667UR1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012656_DLD1.CEL.gz","GSM1012656","data/interim/cel/GSE41258/GSM1012656_DLD1.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012657_HCT15.CEL.gz","GSM1012657","data/interim/cel/GSE41258/GSM1012657_HCT15.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012658_HCT15rehyb.CEL.gz","GSM1012658","data/interim/cel/GSE41258/GSM1012658_HCT15rehyb.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012659_HT29.CEL.gz","GSM1012659","data/interim/cel/GSE41258/GSM1012659_HT29.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012660_HTB39.CEL.gz","GSM1012660","data/interim/cel/GSE41258/GSM1012660_HTB39.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012661_LNCap.CEL.gz","GSM1012661","data/interim/cel/GSE41258/GSM1012661_LNCap.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012662_LOVO.CEL.gz","GSM1012662","data/interim/cel/GSE41258/GSM1012662_LOVO.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012663_MCF7.CEL.gz","GSM1012663","data/interim/cel/GSE41258/GSM1012663_MCF7.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012664_NCM460.CEL.gz","GSM1012664","data/interim/cel/GSE41258/GSM1012664_NCM460.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012665_SW1116.CEL.gz","GSM1012665","data/interim/cel/GSE41258/GSM1012665_SW1116.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012666_SW620.CEL.gz","GSM1012666","data/interim/cel/GSE41258/GSM1012666_SW620.CEL.gz",TRUE,TRUE
"GSE41258","GSE41258_RAW.tar","GSM1012667_WiDr.CEL.gz","GSM1012667","data/interim/cel/GSE41258/GSM1012667_WiDr.CEL.gz",TRUE,TRUE
