"probe_id","gene_symbol","entrez_id","symbol_count","entrez_count","mapping_status"
"211830_s_at","CACNA1I","8911",1,1,"mapped_unique"
"211831_s_at","THPO","7066",1,1,"mapped_unique"
"211832_s_at","MDM2","4193",1,1,"mapped_unique"
"211833_s_at","BAX","581",1,1,"mapped_unique"
"211834_s_at","TP63","8626",1,1,"mapped_unique"
"211835_at","IGKV1-5","28299",1,1,"mapped_unique"
"211836_s_at","MOG","4340",1,1,"mapped_unique"
"211837_s_at","PTCRA","171558",1,1,"mapped_unique"
"211838_x_at","PCDHA5","56143",1,1,"mapped_unique"
"211839_s_at","CSF1","1435",1,1,"mapped_unique"
"211840_s_at","PDE4D","5144",1,1,"mapped_unique"
"211841_s_at","TNFRSF25","8718",1,1,"mapped_unique"
"211842_s_at","SLC24A1","9187",1,1,"mapped_unique"
"211843_x_at","CYP3A7-CYP3A51P","100861540",1,1,"mapped_unique"
"211844_s_at","NRP2","8828",1,1,"mapped_unique"
"211845_at","NECTIN1","5818",1,1,"mapped_unique"
"211846_s_at","NECTIN1","5818",1,1,"mapped_unique"
"211848_s_at","CEACAM7","1087",1,1,"mapped_unique"
"211849_s_at","RNGTT","8732",1,1,"mapped_unique"
"211851_x_at","BRCA1","672",1,1,"mapped_unique"
"211852_s_at","ATRN","8455",1,1,"mapped_unique"
"211855_s_at","SLC25A14","9016",1,1,"mapped_unique"
"211856_x_at","CD28","940",1,1,"mapped_unique"
"211858_x_at","GNAS","2778",1,1,"mapped_unique"
"211861_x_at","CD28","940",1,1,"mapped_unique"
"211862_x_at","CFLAR","8837",1,1,"mapped_unique"
"211863_x_at","HFE","3077",1,1,"mapped_unique"
"211864_s_at","MYOF","26509",1,1,"mapped_unique"
"211865_s_at","FZR1","51343",1,1,"mapped_unique"
"211866_x_at","HFE","3077",1,1,"mapped_unique"
"211867_s_at","PCDHA10","56139",1,1,"mapped_unique"
"211868_x_at","IGH","3492",13,13,"ambiguous"
"211868_x_at","IGHA1","3493",13,13,"ambiguous"
"211868_x_at","IGHA2","3494",13,13,"ambiguous"
"211868_x_at","IGHD","3495",13,13,"ambiguous"
"211868_x_at","IGHG1","3500",13,13,"ambiguous"
"211868_x_at","IGHG2","3501",13,13,"ambiguous"
"211868_x_at","IGHG3","3502",13,13,"ambiguous"
"211868_x_at","IGHJ5","28476",13,13,"ambiguous"
"211868_x_at","IGHM","3507",13,13,"ambiguous"
"211868_x_at","IGHV3-21","28444",13,13,"ambiguous"
"211868_x_at","IGHV3-48","28424",13,13,"ambiguous"
"211868_x_at","IGHV3-71","28411",13,13,"ambiguous"
"211868_x_at","IGHV4-31","28396",13,13,"ambiguous"
"211869_at","","",0,0,"missing"
"211870_s_at","PCDHA3","56145",1,1,"mapped_unique"
"211871_x_at","GNB5","10681",1,1,"mapped_unique"
"211872_s_at","RGS11","8786",1,1,"mapped_unique"
"211873_s_at","PCDHGA9","56107",1,1,"mapped_unique"
"211874_s_at","KAT6B","23522",1,1,"mapped_unique"
"211875_x_at","PCDHGA10","56106",1,1,"mapped_unique"
"211876_x_at","PCDHGA11","56105",1,1,"mapped_unique"
"211877_s_at","PCDHGA11","56105",1,1,"mapped_unique"
"211878_at","","",0,0,"missing"
"211879_x_at","PCDHGA3","56112",1,1,"mapped_unique"
"211880_x_at","PCDHGA1","56114",1,1,"mapped_unique"
"211881_x_at","IGLJ3","28831",1,1,"mapped_unique"
"211882_x_at","FUT6","2528",1,1,"mapped_unique"
"211883_x_at","CEACAM1","634",1,1,"mapped_unique"
"211884_s_at","CIITA","4261",1,1,"mapped_unique"
"211885_x_at","FUT6","2528",1,1,"mapped_unique"
"211886_s_at","TBX5","6910",1,1,"mapped_unique"
"211887_x_at","MSR1","4481",1,1,"mapped_unique"
"211888_x_at","CASP10","843",1,1,"mapped_unique"
"211889_x_at","CEACAM1","634",1,1,"mapped_unique"
"211890_x_at","CAPN3","825",1,1,"mapped_unique"
"211891_s_at","ARHGEF4","50649",1,1,"mapped_unique"
"211892_s_at","PTGIS","5740",1,1,"mapped_unique"
"211893_x_at","CD6","923",1,1,"mapped_unique"
"211894_x_at","SEZ6L","23544",1,1,"mapped_unique"
"211896_s_at","DCN","1634",1,1,"mapped_unique"
"211897_s_at","CRHR1","1394",2,2,"ambiguous"
"211897_s_at","LINC02210-CRHR1","104909134",2,2,"ambiguous"
"211898_s_at","EPHB1","2047",1,1,"mapped_unique"
"211899_s_at","TRAF4","9618",1,1,"mapped_unique"
"211900_x_at","CD6","923",1,1,"mapped_unique"
"211901_s_at","PDE4A","5141",1,1,"mapped_unique"
"211902_x_at","YME1L1","10730",1,1,"mapped_unique"
"211903_s_at","MPL","4352",1,1,"mapped_unique"
"211904_x_at","RAD52","5893",1,1,"mapped_unique"
"211905_s_at","ITGB4","3691",1,1,"mapped_unique"
"211906_s_at","SERPINB4","6318",1,1,"mapped_unique"
"211907_s_at","PARD6B","84612",1,1,"mapped_unique"
"211908_x_at","IGK","50802",1,1,"mapped_unique"
"211909_x_at","PTGER3","5733",1,1,"mapped_unique"
"211910_at","","",0,0,"missing"
"211911_x_at","HLA-B","3106",1,1,"mapped_unique"
"211912_at","MERTK","10461",1,1,"mapped_unique"
"211913_s_at","MERTK","10461",1,1,"mapped_unique"
"211914_x_at","NF1","4763",1,1,"mapped_unique"
"211915_s_at","TUBB7P","56604",1,1,"mapped_unique"
"211916_s_at","MYO1A","4640",1,1,"mapped_unique"
"211917_s_at","PRLR","5618",1,1,"mapped_unique"
"211918_x_at","PAPPA2","60676",1,1,"mapped_unique"
"211919_s_at","CXCR4","7852",1,1,"mapped_unique"
"211920_at","CFB","629",1,1,"mapped_unique"
"211921_x_at","PTMA","5757",1,1,"mapped_unique"
"211922_s_at","CAT","847",1,1,"mapped_unique"
"211923_s_at","ZNF471","57573",1,1,"mapped_unique"
"211924_s_at","PLAUR","5329",1,1,"mapped_unique"
"211925_s_at","PLCB1","23236",1,1,"mapped_unique"
"211926_s_at","MYH9","4627",1,1,"mapped_unique"
"211927_x_at","EEF1G","1937",1,1,"mapped_unique"
"211928_at","DYNC1H1","1778",1,1,"mapped_unique"
"211929_at","HNRNPA3","220988",1,1,"mapped_unique"
"211930_at","HNRNPA3","220988",1,1,"mapped_unique"
"211931_s_at","HNRNPA3","220988",2,2,"ambiguous"
"211931_s_at","HNRNPA3P1","10151",2,2,"ambiguous"
"211932_at","HNRNPA3","220988",1,1,"mapped_unique"
"211933_s_at","HNRNPA3","220988",2,2,"ambiguous"
"211933_s_at","HNRNPA3P1","10151",2,2,"ambiguous"
"211934_x_at","GANAB","23193",1,1,"mapped_unique"
"211935_at","ARL6IP1","23204",1,1,"mapped_unique"
"211936_at","HSPA5","3309",1,1,"mapped_unique"
"211937_at","EIF4B","1975",1,1,"mapped_unique"
"211938_at","EIF4B","1975",1,1,"mapped_unique"
"211939_x_at","BTF3","689",1,1,"mapped_unique"
"211940_x_at","H3-3A","3020",2,2,"ambiguous"
"211940_x_at","H3P6","440926",2,2,"ambiguous"
"211941_s_at","PEBP1","5037",1,1,"mapped_unique"
"211942_x_at","RPL13A","23521",3,3,"ambiguous"
"211942_x_at","RPL13AP5","728658",3,3,"ambiguous"
"211942_x_at","RPL13AP6","644511",3,3,"ambiguous"
"211943_x_at","TPT1","7178",1,1,"mapped_unique"
"211944_at","PRRC2C","23215",1,1,"mapped_unique"
"211945_s_at","ITGB1","3688",1,1,"mapped_unique"
"211946_s_at","PRRC2C","23215",1,1,"mapped_unique"
"211947_s_at","PRRC2C","23215",1,1,"mapped_unique"
"211948_x_at","PRRC2C","23215",1,1,"mapped_unique"
"211949_s_at","NOLC1","9221",1,1,"mapped_unique"
"211950_at","UBR4","23352",1,1,"mapped_unique"
"211951_at","NOLC1","9221",1,1,"mapped_unique"
"211952_at","IPO5","3843",1,1,"mapped_unique"
"211953_s_at","IPO5","3843",1,1,"mapped_unique"
"211954_s_at","IPO5","3843",1,1,"mapped_unique"
"211955_at","IPO5","3843",1,1,"mapped_unique"
"211956_s_at","EIF1","10209",1,1,"mapped_unique"
"211958_at","IGFBP5","3488",1,1,"mapped_unique"
"211959_at","IGFBP5","3488",1,1,"mapped_unique"
"211960_s_at","RAB7A","7879",1,1,"mapped_unique"
"211961_s_at","RAB7A","7879",1,1,"mapped_unique"
"211962_s_at","ZFP36L1","677",1,1,"mapped_unique"
"211963_s_at","ARPC5","10092",1,1,"mapped_unique"
"211964_at","COL4A2","1284",1,1,"mapped_unique"
"211965_at","ZFP36L1","677",1,1,"mapped_unique"
"211966_at","COL4A2","1284",1,1,"mapped_unique"
"211967_at","TMEM123","114908",1,1,"mapped_unique"
"211968_s_at","HSP90AA1","3320",1,1,"mapped_unique"
"211969_at","HSP90AA1","3320",1,1,"mapped_unique"
"211970_x_at","ACTG1","71",1,1,"mapped_unique"
"211971_s_at","LRPPRC","10128",1,1,"mapped_unique"
"211972_x_at","RPLP0","6175",1,1,"mapped_unique"
"211973_at","NUDT3","11165",1,1,"mapped_unique"
"211974_x_at","RBPJ","3516",1,1,"mapped_unique"
"211975_at","ARFGAP2","84364",1,1,"mapped_unique"
"211976_at","NUDT3","11165",1,1,"mapped_unique"
"211977_at","GPR107","57720",1,1,"mapped_unique"
"211978_x_at","PPIA","5478",1,1,"mapped_unique"
"211979_at","GPR107","57720",1,1,"mapped_unique"
"211980_at","COL4A1","1282",1,1,"mapped_unique"
"211981_at","COL4A1","1282",1,1,"mapped_unique"
"211982_x_at","XPO6","23214",1,1,"mapped_unique"
"211983_x_at","ACTG1","71",1,1,"mapped_unique"
"211984_at","CALM1","801",2,2,"ambiguous"
"211984_at","CALM2","805",2,2,"ambiguous"
"211985_s_at","CALM1","801",2,2,"ambiguous"
"211985_s_at","CALM2","805",2,2,"ambiguous"
"211986_at","AHNAK","79026",1,1,"mapped_unique"
"211987_at","TOP2B","7155",1,1,"mapped_unique"
"211988_at","SMARCE1","6605",1,1,"mapped_unique"
"211989_at","SMARCE1","6605",1,1,"mapped_unique"
"211990_at","HLA-DPA1","3113",1,1,"mapped_unique"
"211991_s_at","HLA-DPA1","3113",1,1,"mapped_unique"
"211992_at","WNK1","65125",1,1,"mapped_unique"
"211993_at","WNK1","65125",1,1,"mapped_unique"
"211994_at","WNK1","65125",1,1,"mapped_unique"
"211995_x_at","ACTG1","71",1,1,"mapped_unique"
"211996_s_at","NPIPB11","728888",5,5,"ambiguous"
"211996_s_at","NPIPB13","613037",5,5,"ambiguous"
"211996_s_at","NPIPB3","23117",5,5,"ambiguous"
"211996_s_at","NPIPB4","440345",5,5,"ambiguous"
"211996_s_at","NPIPB5","100132247",5,5,"ambiguous"
"211997_x_at","H3-3B","3021",1,1,"mapped_unique"
"211998_at","H3-3B","3021",1,1,"mapped_unique"
"211999_at","H3-3B","3021",1,1,"mapped_unique"
"212000_at","SUGP2","10147",1,1,"mapped_unique"
"212001_at","SUGP2","10147",1,1,"mapped_unique"
"212002_at","SZRD1","26099",1,1,"mapped_unique"
"212003_at","SZRD1","26099",1,1,"mapped_unique"
"212004_at","SZRD1","26099",1,1,"mapped_unique"
"212005_at","SZRD1","26099",1,1,"mapped_unique"
"212006_at","UBXN4","23190",1,1,"mapped_unique"
"212007_at","UBXN4","23190",1,1,"mapped_unique"
"212008_at","UBXN4","23190",1,1,"mapped_unique"
"212009_s_at","STIP1","10963",1,1,"mapped_unique"
"212010_s_at","CDV3","55573",1,1,"mapped_unique"
"212012_at","PXDN","7837",1,1,"mapped_unique"
"212013_at","PXDN","7837",1,1,"mapped_unique"
"212014_x_at","CD44","960",1,1,"mapped_unique"
"212015_x_at","PTBP1","5725",1,1,"mapped_unique"
"212016_s_at","PTBP1","5725",1,1,"mapped_unique"
"212017_at","FAM168B","130074",1,1,"mapped_unique"
"212018_s_at","RSL1D1","26156",1,1,"mapped_unique"
"212019_at","RSL1D1","26156",1,1,"mapped_unique"
"212020_s_at","MKI67","4288",1,1,"mapped_unique"
"212021_s_at","MKI67","4288",1,1,"mapped_unique"
"212022_s_at","MKI67","4288",1,1,"mapped_unique"
"212023_s_at","MKI67","4288",1,1,"mapped_unique"
"212024_x_at","FLII","2314",1,1,"mapped_unique"
"212025_s_at","FLII","2314",1,1,"mapped_unique"
"212026_s_at","EXOC7","23265",1,1,"mapped_unique"
"212027_at","RBM25","58517",1,1,"mapped_unique"
"212028_at","RBM25","58517",1,1,"mapped_unique"
"212029_s_at","PTOV1","53635",2,2,"ambiguous"
"212029_s_at","PTOV1-AS2","101928378",2,2,"ambiguous"
"212030_at","RBM25","58517",1,1,"mapped_unique"
"212031_at","RBM25","58517",1,1,"mapped_unique"
"212032_s_at","PTOV1","53635",1,1,"mapped_unique"
"212033_at","RBM25","58517",1,1,"mapped_unique"
"212034_s_at","EXOC7","23265",1,1,"mapped_unique"
"212035_s_at","EXOC7","23265",1,1,"mapped_unique"
"212036_s_at","PNN","5411",1,1,"mapped_unique"
"212037_at","PNN","5411",1,1,"mapped_unique"
"212038_s_at","VDAC1","7416",1,1,"mapped_unique"
"212039_x_at","RPL3","6122",1,1,"mapped_unique"
"212040_at","TGOLN2","10618",1,1,"mapped_unique"
"212041_at","ATP6V0D1","9114",1,1,"mapped_unique"
"212042_x_at","RPL7","6129",1,1,"mapped_unique"
"212043_at","TGOLN2","10618",1,1,"mapped_unique"
"212044_s_at","RPL27A","6157",1,1,"mapped_unique"
"212045_at","GLG1","2734",1,1,"mapped_unique"
"212046_x_at","MAPK3","5595",1,1,"mapped_unique"
"212047_s_at","RNF167","26001",1,1,"mapped_unique"
"212048_s_at","YARS1","8565",1,1,"mapped_unique"
"212049_at","WIPF2","147179",1,1,"mapped_unique"
"212050_at","WIPF2","147179",1,1,"mapped_unique"
"212051_at","WIPF2","147179",1,1,"mapped_unique"
"212052_s_at","TBC1D9B","23061",1,1,"mapped_unique"
"212053_at","PDXDC1","23042",1,1,"mapped_unique"
"212054_x_at","TBC1D9B","23061",1,1,"mapped_unique"
"212055_at","TPGS2","25941",1,1,"mapped_unique"
"212056_at","GSE1","23199",1,1,"mapped_unique"
"212057_at","GSE1","23199",1,1,"mapped_unique"
"212058_at","U2SURP","23350",1,1,"mapped_unique"
"212059_s_at","TRPC4AP","26133",1,1,"mapped_unique"
"212060_at","U2SURP","23350",1,1,"mapped_unique"
"212061_at","U2SURP","23350",1,1,"mapped_unique"
"212062_at","ATP9A","10079",1,1,"mapped_unique"
"212063_at","CD44","960",1,1,"mapped_unique"
"212064_x_at","MAZ","4150",1,1,"mapped_unique"
"212065_s_at","USP34","9736",1,1,"mapped_unique"
"212066_s_at","USP34","9736",1,1,"mapped_unique"
"212067_s_at","C1R","715",1,1,"mapped_unique"
"212068_s_at","PRRC2B","84726",1,1,"mapped_unique"
"212069_s_at","PRRC2B","84726",1,1,"mapped_unique"
"212070_at","ADGRG1","9289",1,1,"mapped_unique"
"212071_s_at","SPTBN1","6711",1,1,"mapped_unique"
"212072_s_at","CSNK2A1","1457",1,1,"mapped_unique"
"212073_at","CSNK2A1","1457",1,1,"mapped_unique"
"212074_at","SUN1","23353",1,1,"mapped_unique"
"212075_s_at","CSNK2A1","1457",1,1,"mapped_unique"
"212076_at","KMT2A","4297",1,1,"mapped_unique"
"212077_at","CALD1","800",1,1,"mapped_unique"
"212078_s_at","KMT2A","4297",1,1,"mapped_unique"
"212079_s_at","KMT2A","4297",1,1,"mapped_unique"
"212080_at","KMT2A","4297",1,1,"mapped_unique"
"212081_x_at","PRRC2A","7916",1,1,"mapped_unique"
"212082_s_at","MYL6","4637",1,1,"mapped_unique"
"212083_at","TEX261","113419",1,1,"mapped_unique"
"212084_at","TEX261","113419",1,1,"mapped_unique"
"212085_at","SLC25A6","293",1,1,"mapped_unique"
"212086_x_at","LMNA","4000",1,1,"mapped_unique"
"212087_s_at","ERAL1","26284",1,1,"mapped_unique"
"212088_at","PMPCA","23203",1,1,"mapped_unique"
"212089_at","LMNA","4000",1,1,"mapped_unique"
"212090_at","GRINA","2907",1,1,"mapped_unique"
"212091_s_at","COL6A1","1291",1,1,"mapped_unique"
"212092_at","PEG10","23089",1,1,"mapped_unique"
"212093_s_at","MTUS1","57509",1,1,"mapped_unique"
"212094_at","PEG10","23089",1,1,"mapped_unique"
"212095_s_at","MTUS1","57509",1,1,"mapped_unique"
"212096_s_at","MTUS1","57509",1,1,"mapped_unique"
"212097_at","CAV1","857",1,1,"mapped_unique"
"212098_at","MGAT5","4249",1,1,"mapped_unique"
"212099_at","RHOB","388",1,1,"mapped_unique"
"212100_s_at","POLDIP3","84271",1,1,"mapped_unique"
"212101_at","KPNA6","23633",1,1,"mapped_unique"
"212102_s_at","KPNA6","23633",1,1,"mapped_unique"
"212103_at","KPNA6","23633",1,1,"mapped_unique"
"212104_s_at","RBFOX2","23543",1,1,"mapped_unique"
"212105_s_at","DHX9","1660",1,1,"mapped_unique"
"212106_at","FAF2","23197",1,1,"mapped_unique"
"212107_s_at","DHX9","1660",1,1,"mapped_unique"
"212108_at","FAF2","23197",1,1,"mapped_unique"
"212109_at","JPT2","90861",1,1,"mapped_unique"
"212110_at","SLC39A14","23516",1,1,"mapped_unique"
"212111_at","STX12","23673",1,1,"mapped_unique"
"212112_s_at","STX12","23673",1,1,"mapped_unique"
"212113_at","ATXN7L3B","552889",1,1,"mapped_unique"
"212114_at","ATXN7L3B","552889",1,1,"mapped_unique"
"212115_at","JPT2","90861",1,1,"mapped_unique"
"212116_at","TRIM27","5987",1,1,"mapped_unique"
"212117_at","RHOQ","23433",1,1,"mapped_unique"
"212118_at","TRIM27","5987",1,1,"mapped_unique"
"212119_at","RHOQ","23433",1,1,"mapped_unique"
"212120_at","RHOQ","23433",1,1,"mapped_unique"
"212121_at","TCTN3","26123",1,1,"mapped_unique"
"212122_at","RHOQ","23433",1,1,"mapped_unique"
"212123_at","TCTN3","26123",1,1,"mapped_unique"
"212124_at","ZMIZ1","57178",1,1,"mapped_unique"
"212125_at","RANGAP1","5905",1,1,"mapped_unique"
"212126_at","CBX5","23468",1,1,"mapped_unique"
"212127_at","RANGAP1","5905",1,1,"mapped_unique"
"212128_s_at","DAG1","1605",1,1,"mapped_unique"
"212129_at","NIPA2","81614",1,1,"mapped_unique"
"212130_x_at","EIF1","10209",1,1,"mapped_unique"
"212131_at","LSM14A","26065",1,1,"mapped_unique"
"212132_at","LSM14A","26065",1,1,"mapped_unique"
"212133_at","NIPA2","81614",1,1,"mapped_unique"
"212134_at","PHLDB1","23187",1,1,"mapped_unique"
"212135_s_at","ATP2B4","493",1,1,"mapped_unique"
"212136_at","ATP2B4","493",1,1,"mapped_unique"
"212137_at","LARP1","23367",1,1,"mapped_unique"
"212138_at","PDS5A","23244",1,1,"mapped_unique"
"212139_at","GCN1","10985",1,1,"mapped_unique"
"212140_at","PDS5A","23244",1,1,"mapped_unique"
"212141_at","MCM4","4173",1,1,"mapped_unique"
"212142_at","MCM4","4173",1,1,"mapped_unique"
"212143_s_at","IGFBP3","3486",1,1,"mapped_unique"
"212144_at","SUN2","25777",1,1,"mapped_unique"
"212145_at","MRPS27","23107",1,1,"mapped_unique"
"212146_at","PLEKHM2","23207",1,1,"mapped_unique"
"212147_at","SMG5","23381",1,1,"mapped_unique"
"212148_at","PBX1","5087",1,1,"mapped_unique"
"212149_at","EFR3A","23167",1,1,"mapped_unique"
"212150_at","EFR3A","23167",1,1,"mapped_unique"
"212151_at","PBX1","5087",1,1,"mapped_unique"
"212152_x_at","ARID1A","8289",1,1,"mapped_unique"
"212153_at","POGZ","23126",1,1,"mapped_unique"
"212154_at","SDC2","6383",1,1,"mapped_unique"
"212155_at","RNF187","149603",1,1,"mapped_unique"
"212156_at","VPS39","23339",1,1,"mapped_unique"
"212157_at","SDC2","6383",1,1,"mapped_unique"
"212158_at","SDC2","6383",1,1,"mapped_unique"
"212159_x_at","AP2A2","161",1,1,"mapped_unique"
"212160_at","XPOT","11260",1,1,"mapped_unique"
"212161_at","AP2A2","161",1,1,"mapped_unique"
"212162_at","KIDINS220","57498",1,1,"mapped_unique"
"212163_at","KIDINS220","57498",1,1,"mapped_unique"
"212164_at","TMEM183A","92703",2,2,"ambiguous"
"212164_at","TMEM183BP","653659",2,2,"ambiguous"
"212165_at","TMEM183A","92703",2,2,"ambiguous"
"212165_at","TMEM183BP","653659",2,2,"ambiguous"
"212166_at","XPO7","23039",1,1,"mapped_unique"
"212167_s_at","SMARCB1","6598",1,1,"mapped_unique"
"212168_at","RBM12","10137",1,1,"mapped_unique"
"212169_at","FKBP9","11328",1,1,"mapped_unique"
"212170_at","RBM12","10137",1,1,"mapped_unique"
"212171_x_at","VEGFA","7422",1,1,"mapped_unique"
"212172_at","AK2","204",1,1,"mapped_unique"
"212173_at","AK2","204",1,1,"mapped_unique"
"212174_at","AK2","204",1,1,"mapped_unique"
"212175_s_at","AK2","204",1,1,"mapped_unique"
"212176_at","PNISR","25957",1,1,"mapped_unique"
"212177_at","PNISR","25957",1,1,"mapped_unique"
"212178_s_at","POM121","9883",2,2,"ambiguous"
"212178_s_at","POM121C","100101267",2,2,"ambiguous"
"212179_at","PNISR","25957",1,1,"mapped_unique"
"212180_at","CRKL","1399",1,1,"mapped_unique"
"212181_s_at","NUDT4","11163",1,1,"mapped_unique"
"212182_at","NUDT4","11163",1,1,"mapped_unique"
"212183_at","NUDT4","11163",1,1,"mapped_unique"
"212184_s_at","TAB2","23118",1,1,"mapped_unique"
"212185_x_at","MT2A","4502",1,1,"mapped_unique"
"212186_at","ACACA","31",1,1,"mapped_unique"
"212187_x_at","PTGDS","5730",1,1,"mapped_unique"
"212188_at","KCTD12","115207",1,1,"mapped_unique"
"212189_s_at","COG4","25839",1,1,"mapped_unique"
"212190_at","SERPINE2","5270",1,1,"mapped_unique"
"212191_x_at","RPL13","6137",1,1,"mapped_unique"
"212192_at","KCTD12","115207",1,1,"mapped_unique"
"212193_s_at","LARP1","23367",1,1,"mapped_unique"
"212194_s_at","TM9SF4","9777",1,1,"mapped_unique"
"212195_at","IL6ST","3572",1,1,"mapped_unique"
"212196_at","IL6ST","3572",1,1,"mapped_unique"
"212197_x_at","MPRIP","23164",1,1,"mapped_unique"
"212198_s_at","TM9SF4","9777",1,1,"mapped_unique"
"212199_at","MRFAP1L1","114932",1,1,"mapped_unique"
"212200_at","ANKLE2","23141",1,1,"mapped_unique"
"212201_at","ANKLE2","23141",1,1,"mapped_unique"
"212202_s_at","TMEM87A","25963",1,1,"mapped_unique"
"212203_x_at","IFITM3","10410",1,1,"mapped_unique"
"212204_at","TMEM87A","25963",1,1,"mapped_unique"
"212205_at","H2AZ2","94239",1,1,"mapped_unique"
"212206_s_at","H2AZ2","94239",1,1,"mapped_unique"
"212207_at","MED13L","23389",1,1,"mapped_unique"
"212208_at","MED13L","23389",1,1,"mapped_unique"
"212209_at","MED13L","23389",1,1,"mapped_unique"
"212210_at","INTS1","26173",1,1,"mapped_unique"
"212211_at","ANKRD17","26057",1,1,"mapped_unique"
"212212_s_at","INTS1","26173",1,1,"mapped_unique"
"212213_x_at","OPA1","4976",1,1,"mapped_unique"
"212214_at","OPA1","4976",1,1,"mapped_unique"
"212215_at","PREPL","9581",1,1,"mapped_unique"
"212216_at","PREPL","9581",1,1,"mapped_unique"
"212217_at","PREPL","9581",1,1,"mapped_unique"
"212218_s_at","FASN","2194",1,1,"mapped_unique"
"212219_at","PSME4","23198",1,1,"mapped_unique"
"212220_at","PSME4","23198",1,1,"mapped_unique"
"212221_x_at","IDS","3423",1,1,"mapped_unique"
"212222_at","PSME4","23198",1,1,"mapped_unique"
"212223_at","IDS","3423",1,1,"mapped_unique"
"212224_at","ALDH1A1","216",1,1,"mapped_unique"
"212225_at","EIF1","10209",1,1,"mapped_unique"
"212226_s_at","PLPP3","8613",1,1,"mapped_unique"
"212227_x_at","EIF1","10209",1,1,"mapped_unique"
"212228_s_at","COQ9","57017",1,1,"mapped_unique"
"212229_s_at","FBXO21","23014",1,1,"mapped_unique"
"212230_at","PLPP3","8613",1,1,"mapped_unique"
"212231_at","FBXO21","23014",1,1,"mapped_unique"
"212232_at","FNBP4","23360",1,1,"mapped_unique"
"212233_at","MAP1B","4131",1,1,"mapped_unique"
"212234_at","ASXL1","171023",1,1,"mapped_unique"
"212235_at","PLXND1","23129",1,1,"mapped_unique"
"212236_x_at","KRT17","3872",1,1,"mapped_unique"
"212237_at","ASXL1","171023",1,1,"mapped_unique"
"212238_at","ASXL1","171023",1,1,"mapped_unique"
"212239_at","PIK3R1","5295",1,1,"mapped_unique"
"212240_s_at","PIK3R1","5295",1,1,"mapped_unique"
"212241_at","GCOM1","145781",2,2,"ambiguous"
"212241_at","POLR2M","81488",2,2,"ambiguous"
"212242_at","TUBA4A","7277",1,1,"mapped_unique"
"212243_at","GCOM1","145781",2,2,"ambiguous"
"212243_at","POLR2M","81488",2,2,"ambiguous"
"212244_at","GCOM1","145781",2,2,"ambiguous"
"212244_at","POLR2M","81488",2,2,"ambiguous"
"212245_at","MCFD2","90411",1,1,"mapped_unique"
"212246_at","MCFD2","90411",1,1,"mapped_unique"
"212247_at","NUP205","23165",1,1,"mapped_unique"
"212248_at","MTDH","92140",1,1,"mapped_unique"
"212249_at","PIK3R1","5295",1,1,"mapped_unique"
"212250_at","MTDH","92140",1,1,"mapped_unique"
"212251_at","MTDH","92140",1,1,"mapped_unique"
"212252_at","CAMKK2","10645",1,1,"mapped_unique"
"212253_x_at","DST","667",1,1,"mapped_unique"
"212254_s_at","DST","667",1,1,"mapped_unique"
"212255_s_at","ATP2C1","27032",1,1,"mapped_unique"
"212256_at","GALNT10","55568",1,1,"mapped_unique"
"212257_s_at","SMARCA2","6595",1,1,"mapped_unique"
"212258_s_at","SMARCA2","6595",1,1,"mapped_unique"
"212259_s_at","PBXIP1","57326",1,1,"mapped_unique"
"212260_at","GIGYF2","26058",1,1,"mapped_unique"
"212261_at","GIGYF2","26058",1,1,"mapped_unique"
"212262_at","QKI","9444",1,1,"mapped_unique"
"212263_at","QKI","9444",1,1,"mapped_unique"
"212264_s_at","WAPL","23063",1,1,"mapped_unique"
"212265_at","QKI","9444",1,1,"mapped_unique"
"212266_s_at","SRSF5","6430",1,1,"mapped_unique"
"212267_at","WAPL","23063",1,1,"mapped_unique"
"212268_at","SERPINB1","1992",1,1,"mapped_unique"
"212269_s_at","MCM3AP","8888",1,1,"mapped_unique"
"212270_x_at","C18orf32","497661",3,3,"ambiguous"
"212270_x_at","RPL17","6139",3,3,"ambiguous"
"212270_x_at","RPL17-C18orf32","100526842",3,3,"ambiguous"
"212271_at","MAPK1","5594",1,1,"mapped_unique"
"212272_at","LPIN1","23175",1,1,"mapped_unique"
"212273_x_at","GNAS","2778",1,1,"mapped_unique"
"212274_at","LPIN1","23175",1,1,"mapped_unique"
"212275_s_at","SRCAP","10847",1,1,"mapped_unique"
"212276_at","LPIN1","23175",1,1,"mapped_unique"
"212277_at","MTMR4","9110",1,1,"mapped_unique"
"212278_x_at","UBE3A","7337",1,1,"mapped_unique"
"212279_at","TMEM97","27346",1,1,"mapped_unique"
"212280_x_at","ATG4B","23192",1,1,"mapped_unique"
"212281_s_at","TMEM97","27346",1,1,"mapped_unique"
"212282_at","TMEM97","27346",1,1,"mapped_unique"
"212283_at","AGRN","375790",1,1,"mapped_unique"
"212284_x_at","TPT1","7178",1,1,"mapped_unique"
"212285_s_at","AGRN","375790",1,1,"mapped_unique"
"212286_at","ANKRD12","23253",1,1,"mapped_unique"
"212287_at","SUZ12","23512",1,1,"mapped_unique"
"212288_at","FNBP1","23048",1,1,"mapped_unique"
"212289_at","ANKRD12","23253",1,1,"mapped_unique"
"212290_at","SLC7A1","6541",1,1,"mapped_unique"
"212291_at","HIPK1","204851",1,1,"mapped_unique"
