"probe_id","gene_symbol","entrez_id","symbol_count","entrez_count","mapping_status"
"11732955_a_at","FDXR","2232",1,1,"mapped_unique"
"11732956_a_at","TARP","445347",3,3,"ambiguous"
"11732956_a_at","TRGC2","6967",3,3,"ambiguous"
"11732956_a_at","TRGV9","6983",3,3,"ambiguous"
"11732957_a_at","RNPEPL1","57140",1,1,"mapped_unique"
"11732958_at","USF1","7391",1,1,"mapped_unique"
"11732959_a_at","SPRR3","6707",1,1,"mapped_unique"
"11732960_a_at","EIF2D","1939",1,1,"mapped_unique"
"11732961_at","ZP2","7783",1,1,"mapped_unique"
"11732962_a_at","RAB33A","9363",1,1,"mapped_unique"
"11732963_at","IL3","3562",1,1,"mapped_unique"
"11732964_a_at","RIT2","6014",1,1,"mapped_unique"
"11732965_a_at","DMD","1756",1,1,"mapped_unique"
"11732966_a_at","MIA","8190",1,1,"mapped_unique"
"11732967_x_at","GAGE12B","729428",15,15,"ambiguous"
"11732967_x_at","GAGE12C","729422",15,15,"ambiguous"
"11732967_x_at","GAGE12D","100132399",15,15,"ambiguous"
"11732967_x_at","GAGE12E","729431",15,15,"ambiguous"
"11732967_x_at","GAGE12F","100008586",15,15,"ambiguous"
"11732967_x_at","GAGE12G","645073",15,15,"ambiguous"
"11732967_x_at","GAGE12H","729442",15,15,"ambiguous"
"11732967_x_at","GAGE12I","26748",15,15,"ambiguous"
"11732967_x_at","GAGE2A","729447",15,15,"ambiguous"
"11732967_x_at","GAGE2B","645037",15,15,"ambiguous"
"11732967_x_at","GAGE2C","2574",15,15,"ambiguous"
"11732967_x_at","GAGE4","2576",15,15,"ambiguous"
"11732967_x_at","GAGE5","2577",15,15,"ambiguous"
"11732967_x_at","GAGE6","2578",15,15,"ambiguous"
"11732967_x_at","GAGE7","2579",15,15,"ambiguous"
"11732968_at","H3C2","8358",1,1,"mapped_unique"
"11732969_a_at","MYBPC1","4604",1,1,"mapped_unique"
"11732970_at","C3orf36","80111",1,1,"mapped_unique"
"11732971_at","SERPINB10","5273",1,1,"mapped_unique"
"11732972_at","TAS2R8","50836",1,1,"mapped_unique"
"11732973_at","PROKR1","10887",1,1,"mapped_unique"
"11732974_at","OR1D2","4991",1,1,"mapped_unique"
"11732975_at","OR1A2","26189",1,1,"mapped_unique"
"11732976_s_at","GON4L","54856",1,1,"mapped_unique"
"11732977_x_at","GON4L","54856",1,1,"mapped_unique"
"11732978_x_at","ALB","213",1,1,"mapped_unique"
"11732979_at","IFNA21","3452",1,1,"mapped_unique"
"11732980_x_at","IFNA21","3452",1,1,"mapped_unique"
"11732981_at","USP26","83844",1,1,"mapped_unique"
"11732982_at","OR2J2","26707",1,1,"mapped_unique"
"11732983_a_at","TMEM8B","51754",1,1,"mapped_unique"
"11732984_at","FTHL17","53940",1,1,"mapped_unique"
"11732985_at","FERD3L","222894",1,1,"mapped_unique"
"11732986_at","OR3A1","4994",1,1,"mapped_unique"
"11732987_x_at","IFNA5","3442",2,2,"ambiguous"
"11732987_x_at","IFNA6","3443",2,2,"ambiguous"
"11732988_at","DEFA6","1671",1,1,"mapped_unique"
"11732989_at","H2BC26","128312",1,1,"mapped_unique"
"11732990_x_at","H2BC26","128312",1,1,"mapped_unique"
"11732991_at","DCHS2","54798",1,1,"mapped_unique"
"11732992_s_at","DCHS2","54798",1,1,"mapped_unique"
"11732993_a_at","RGS4","5999",1,1,"mapped_unique"
"11732994_a_at","RGS4","5999",1,1,"mapped_unique"
"11732995_a_at","RGS4","5999",1,1,"mapped_unique"
"11732996_at","HSP90AA1","3320",1,1,"mapped_unique"
"11732997_a_at","MCM6","4175",1,1,"mapped_unique"
"11732998_at","MCM6","4175",1,1,"mapped_unique"
"11732999_a_at","ICAM1","3383",1,1,"mapped_unique"
"11733000_at","ICAM1","3383",1,1,"mapped_unique"
"11733001_a_at","PMM2","5373",1,1,"mapped_unique"
"11733002_s_at","PMM2","5373",1,1,"mapped_unique"
"11733003_a_at","CXCR1","3577",1,1,"mapped_unique"
"11733004_s_at","FCGR3A","2214",2,2,"ambiguous"
"11733004_s_at","FCGR3B","2215",2,2,"ambiguous"
"11733005_at","FCGR3B","2215",1,1,"mapped_unique"
"11733006_at","AMOTL2","51421",1,1,"mapped_unique"
"11733007_at","AMOTL2","51421",1,1,"mapped_unique"
"11733008_a_at","AMOTL2","51421",1,1,"mapped_unique"
"11733009_s_at","LUC7L3","51747",1,1,"mapped_unique"
"11733010_a_at","VCP","7415",1,1,"mapped_unique"
"11733011_x_at","SLC44A4","80736",1,1,"mapped_unique"
"11733012_at","PEX2","5828",1,1,"mapped_unique"
"11733013_at","PEX2","5828",1,1,"mapped_unique"
"11733014_a_at","RNF213","57674",1,1,"mapped_unique"
"11733015_a_at","DALRD3","55152",1,1,"mapped_unique"
"11733016_at","CCIN","881",1,1,"mapped_unique"
"11733017_a_at","PIK3R1","5295",1,1,"mapped_unique"
"11733018_s_at","PIK3R1","5295",1,1,"mapped_unique"
"11733019_a_at","PIK3R1","5295",1,1,"mapped_unique"
"11733020_s_at","LDHA","3939",1,1,"mapped_unique"
"11733021_x_at","LDHA","3939",1,1,"mapped_unique"
"11733022_at","BTG1","694",1,1,"mapped_unique"
"11733023_s_at","BTG1","694",1,1,"mapped_unique"
"11733024_x_at","BTG1","694",1,1,"mapped_unique"
"11733025_at","CLCA2","9635",1,1,"mapped_unique"
"11733026_at","CLCA2","9635",1,1,"mapped_unique"
"11733027_at","CLCA2","9635",1,1,"mapped_unique"
"11733028_s_at","AIDA","64853",1,1,"mapped_unique"
"11733029_x_at","AIDA","64853",1,1,"mapped_unique"
"11733030_s_at","AIDA","64853",1,1,"mapped_unique"
"11733031_a_at","MTFR1L","56181",1,1,"mapped_unique"
"11733032_at","RBM18","92400",1,1,"mapped_unique"
"11733033_a_at","FAM32A","26017",1,1,"mapped_unique"
"11733034_s_at","STMP1","647087",1,1,"mapped_unique"
"11733035_at","STMP1","647087",1,1,"mapped_unique"
"11733036_a_at","CEBPZ","10153",1,1,"mapped_unique"
"11733037_a_at","DPH3","285381",1,1,"mapped_unique"
"11733038_x_at","DPH3","285381",1,1,"mapped_unique"
"11733039_a_at","DPH3","285381",1,1,"mapped_unique"
"11733040_a_at","DPH3","285381",1,1,"mapped_unique"
"11733041_a_at","ALAS1","211",1,1,"mapped_unique"
"11733042_at","SLC7A2","6542",1,1,"mapped_unique"
"11733043_a_at","SLC7A2","6542",1,1,"mapped_unique"
"11733044_at","SLC7A2","6542",1,1,"mapped_unique"
"11733045_at","SLC7A2","6542",1,1,"mapped_unique"
"11733046_x_at","ABI1","10006",1,1,"mapped_unique"
"11733047_a_at","ABI1","10006",1,1,"mapped_unique"
"11733048_a_at","ABI1","10006",1,1,"mapped_unique"
"11733049_s_at","NSMCE1","197370",1,1,"mapped_unique"
"11733050_a_at","HP1BP3","50809",1,1,"mapped_unique"
"11733051_a_at","SCAMP1","9522",1,1,"mapped_unique"
"11733052_s_at","SCAMP1","9522",1,1,"mapped_unique"
"11733053_a_at","SCAMP1","9522",1,1,"mapped_unique"
"11733054_a_at","SCAMP1","9522",1,1,"mapped_unique"
"11733055_a_at","SCAMP1","9522",1,1,"mapped_unique"
"11733056_s_at","PTBP3","9991",1,1,"mapped_unique"
"11733057_a_at","PTBP3","9991",1,1,"mapped_unique"
"11733058_a_at","PTBP3","9991",1,1,"mapped_unique"
"11733059_a_at","PTBP3","9991",1,1,"mapped_unique"
"11733060_a_at","PELI1","57162",1,1,"mapped_unique"
"11733061_s_at","PELI1","57162",1,1,"mapped_unique"
"11733062_a_at","GABRA6","2559",1,1,"mapped_unique"
"11733063_a_at","GABRA6","2559",1,1,"mapped_unique"
"11733064_a_at","SIL1","64374",1,1,"mapped_unique"
"11733065_a_at","NFYB","4801",1,1,"mapped_unique"
"11733066_at","NFYB","4801",1,1,"mapped_unique"
"11733067_at","NFYB","4801",1,1,"mapped_unique"
"11733068_s_at","KLF10","7071",1,1,"mapped_unique"
"11733069_at","WDR5B","54554",1,1,"mapped_unique"
"11733070_at","WDR5B","54554",1,1,"mapped_unique"
"11733071_a_at","SLC3A2","6520",1,1,"mapped_unique"
"11733072_a_at","PKN1","5585",1,1,"mapped_unique"
"11733073_a_at","DDX21","9188",1,1,"mapped_unique"
"11733074_s_at","PPP1R12A","4659",1,1,"mapped_unique"
"11733075_a_at","PPP1R12A","4659",1,1,"mapped_unique"
"11733076_x_at","PPP1R12A","4659",1,1,"mapped_unique"
"11733077_a_at","PPP1R12A","4659",1,1,"mapped_unique"
"11733078_a_at","PPP1R12A","4659",1,1,"mapped_unique"
"11733079_a_at","POT1","25913",1,1,"mapped_unique"
"11733080_a_at","POT1","25913",1,1,"mapped_unique"
"11733081_a_at","ATP2A3","489",1,1,"mapped_unique"
"11733082_a_at","UBXN1","51035",1,1,"mapped_unique"
"11733083_s_at","PALLD","23022",1,1,"mapped_unique"
"11733084_a_at","PALLD","23022",1,1,"mapped_unique"
"11733085_a_at","ENO3","2027",1,1,"mapped_unique"
"11733086_a_at","MAF","4094",1,1,"mapped_unique"
"11733087_a_at","MAF","4094",1,1,"mapped_unique"
"11733088_at","MAF","4094",1,1,"mapped_unique"
"11733089_at","ZNF277","11179",1,1,"mapped_unique"
"11733090_at","ZNF277","11179",1,1,"mapped_unique"
"11733091_a_at","TSPAN8","7103",1,1,"mapped_unique"
"11733092_x_at","FOXRED2","80020",1,1,"mapped_unique"
"11733093_a_at","FOXRED2","80020",1,1,"mapped_unique"
"11733094_s_at","FOXRED2","80020",1,1,"mapped_unique"
"11733095_s_at","SET","6418",3,3,"ambiguous"
"11733095_s_at","SETP4","642869",3,3,"ambiguous"
"11733095_s_at","SETSIP","646817",3,3,"ambiguous"
"11733096_a_at","UBL7","84993",1,1,"mapped_unique"
"11733097_x_at","ALDOA","226",1,1,"mapped_unique"
"11733098_a_at","ITGB4","3691",1,1,"mapped_unique"
"11733099_a_at","ITGB4","3691",1,1,"mapped_unique"
"11733100_at","USP12","219333",1,1,"mapped_unique"
"11733101_at","USP12","219333",1,1,"mapped_unique"
"11733102_at","POLD3","10714",1,1,"mapped_unique"
"11733103_a_at","POLD3","10714",1,1,"mapped_unique"
"11733104_at","POLD3","10714",1,1,"mapped_unique"
"11733105_at","COMMD2","51122",1,1,"mapped_unique"
"11733106_x_at","COMMD2","51122",1,1,"mapped_unique"
"11733107_at","COMMD2","51122",1,1,"mapped_unique"
"11733108_at","GNAQ","2776",1,1,"mapped_unique"
"11733109_a_at","TLK1","9874",1,1,"mapped_unique"
"11733110_s_at","TLK1","9874",1,1,"mapped_unique"
"11733111_a_at","TLK1","9874",1,1,"mapped_unique"
"11733112_a_at","TLK1","9874",1,1,"mapped_unique"
"11733113_a_at","MANBAL","63905",1,1,"mapped_unique"
"11733114_a_at","MANBAL","63905",1,1,"mapped_unique"
"11733115_a_at","CA2","760",1,1,"mapped_unique"
"11733116_a_at","CXCR5","643",1,1,"mapped_unique"
"11733117_at","SLC35B4","84912",1,1,"mapped_unique"
"11733118_at","SLC35B4","84912",1,1,"mapped_unique"
"11733119_a_at","SLC35B4","84912",1,1,"mapped_unique"
"11733120_a_at","SLC35B4","84912",1,1,"mapped_unique"
"11733121_s_at","DAZL","1618",1,1,"mapped_unique"
"11733122_a_at","DAZL","1618",1,1,"mapped_unique"
"11733123_s_at","INPP5D","3635",1,1,"mapped_unique"
"11733124_a_at","PEX19","5824",1,1,"mapped_unique"
"11733125_a_at","PEX19","5824",1,1,"mapped_unique"
"11733126_a_at","PRIM1","5557",1,1,"mapped_unique"
"11733127_at","SLC25A26","115286",1,1,"mapped_unique"
"11733128_a_at","SLC25A26","115286",1,1,"mapped_unique"
"11733129_a_at","ZSCAN26","7741",1,1,"mapped_unique"
"11733130_x_at","ZSCAN26","7741",1,1,"mapped_unique"
"11733131_s_at","CCT8","10694",1,1,"mapped_unique"
"11733132_at","OLFML1","283298",1,1,"mapped_unique"
"11733133_a_at","ZNF703","80139",1,1,"mapped_unique"
"11733134_a_at","MRPS33","51650",1,1,"mapped_unique"
"11733135_s_at","HNRNPLL","92906",1,1,"mapped_unique"
"11733136_a_at","SLC39A10","57181",1,1,"mapped_unique"
"11733137_a_at","ETNPPL","64850",1,1,"mapped_unique"
"11733138_a_at","ZNF586","54807",1,1,"mapped_unique"
"11733139_a_at","ARL4A","10124",1,1,"mapped_unique"
"11733140_s_at","ARL4A","10124",1,1,"mapped_unique"
"11733141_s_at","PFKFB3","5209",1,1,"mapped_unique"
"11733142_x_at","IMPA1","3612",1,1,"mapped_unique"
"11733143_a_at","IMPA1","3612",1,1,"mapped_unique"
"11733144_s_at","IMPA1","3612",1,1,"mapped_unique"
"11733145_at","ZBTB14","7541",1,1,"mapped_unique"
"11733146_at","ZBTB14","7541",1,1,"mapped_unique"
"11733147_at","ZBTB14","7541",1,1,"mapped_unique"
"11733148_a_at","ANXA4","307",1,1,"mapped_unique"
"11733149_a_at","RIGI","23586",1,1,"mapped_unique"
"11733150_at","COX18","285521",1,1,"mapped_unique"
"11733151_a_at","COX18","285521",1,1,"mapped_unique"
"11733152_at","COX18","285521",1,1,"mapped_unique"
"11733153_s_at","UBTD2","92181",1,1,"mapped_unique"
"11733154_at","UBTD2","92181",1,1,"mapped_unique"
"11733155_a_at","COL9A1","1297",1,1,"mapped_unique"
"11733156_a_at","CCDC50","152137",1,1,"mapped_unique"
"11733157_a_at","CCDC50","152137",1,1,"mapped_unique"
"11733158_a_at","NOP9","161424",1,1,"mapped_unique"
"11733159_a_at","LRATD1","151354",1,1,"mapped_unique"
"11733160_a_at","LRATD1","151354",1,1,"mapped_unique"
"11733161_a_at","TNFAIP8","25816",1,1,"mapped_unique"
"11733162_a_at","PSTPIP1","9051",1,1,"mapped_unique"
"11733163_at","CAPN11","11131",1,1,"mapped_unique"
"11733164_a_at","TTC29","83894",1,1,"mapped_unique"
"11733165_s_at","YIPF5","81555",1,1,"mapped_unique"
"11733166_at","LRRN4CL","221091",1,1,"mapped_unique"
"11733167_at","LRRN4CL","221091",1,1,"mapped_unique"
"11733168_at","TSSK3","81629",1,1,"mapped_unique"
"11733169_at","FBXO45","200933",1,1,"mapped_unique"
"11733170_a_at","FBXO45","200933",1,1,"mapped_unique"
"11733171_a_at","FBXO45","200933",1,1,"mapped_unique"
"11733172_at","ARHGEF39","84904",1,1,"mapped_unique"
"11733173_at","ARHGEF39","84904",1,1,"mapped_unique"
"11733174_a_at","ZNF507","22847",1,1,"mapped_unique"
"11733175_a_at","ZNF507","22847",1,1,"mapped_unique"
"11733176_x_at","ZNF507","22847",1,1,"mapped_unique"
"11733177_a_at","ZNF507","22847",1,1,"mapped_unique"
"11733178_a_at","ZBTB1","22890",1,1,"mapped_unique"
"11733179_a_at","SH3GL3","6457",1,1,"mapped_unique"
"11733180_a_at","ETV1","2115",1,1,"mapped_unique"
"11733181_at","ETV1","2115",1,1,"mapped_unique"
"11733182_a_at","ETV1","2115",1,1,"mapped_unique"
"11733183_x_at","ETV1","2115",1,1,"mapped_unique"
"11733184_a_at","OSMR","9180",1,1,"mapped_unique"
"11733185_at","OSMR","9180",1,1,"mapped_unique"
"11733186_at","OSMR","9180",1,1,"mapped_unique"
"11733187_a_at","IL7R","3575",1,1,"mapped_unique"
"11733188_at","INCENP","3619",1,1,"mapped_unique"
"11733189_at","INCENP","3619",1,1,"mapped_unique"
"11733190_a_at","ARSJ","79642",1,1,"mapped_unique"
"11733191_at","FAAP24","91442",1,1,"mapped_unique"
"11733192_a_at","GAPDHS","26330",1,1,"mapped_unique"
"11733193_a_at","GTF2A1L","11036",2,2,"ambiguous"
"11733193_a_at","STON1-GTF2A1L","286749",2,2,"ambiguous"
"11733194_s_at","FMNL3","91010",1,1,"mapped_unique"
"11733195_a_at","FMNL3","91010",1,1,"mapped_unique"
"11733196_a_at","KIAA1586","57691",1,1,"mapped_unique"
"11733197_a_at","KIAA1586","57691",1,1,"mapped_unique"
"11733198_a_at","DDX39A","10212",1,1,"mapped_unique"
"11733199_a_at","CCDC14","64770",1,1,"mapped_unique"
"11733200_s_at","CCDC14","64770",1,1,"mapped_unique"
"11733201_at","SH3TC2","79628",1,1,"mapped_unique"
"11733202_at","SH3TC2","79628",1,1,"mapped_unique"
"11733203_at","SH3TC2","79628",1,1,"mapped_unique"
"11733204_a_at","SH3TC2","79628",1,1,"mapped_unique"
"11733205_a_at","AFAP1L1","134265",1,1,"mapped_unique"
"11733206_at","AFAP1L1","134265",1,1,"mapped_unique"
"11733207_a_at","ZNF480","147657",1,1,"mapped_unique"
"11733208_a_at","ZNF480","147657",1,1,"mapped_unique"
"11733209_x_at","ZNF480","147657",1,1,"mapped_unique"
"11733210_x_at","BRCC3","79184",1,1,"mapped_unique"
"11733211_x_at","BRCC3","79184",1,1,"mapped_unique"
"11733212_a_at","EDARADD","128178",1,1,"mapped_unique"
"11733213_x_at","SLFN5","162394",1,1,"mapped_unique"
"11733214_a_at","SLFN5","162394",1,1,"mapped_unique"
"11733215_a_at","STAT4","6775",1,1,"mapped_unique"
"11733216_s_at","USP53","54532",1,1,"mapped_unique"
"11733217_s_at","USP53","54532",1,1,"mapped_unique"
"11733218_at","TFAP4","7023",1,1,"mapped_unique"
"11733219_x_at","TFAP4","7023",1,1,"mapped_unique"
"11733220_a_at","MRPL11","65003",1,1,"mapped_unique"
"11733221_a_at","DLL3","10683",1,1,"mapped_unique"
"11733222_a_at","DLL3","10683",1,1,"mapped_unique"
"11733223_at","ZNF71","58491",1,1,"mapped_unique"
"11733224_at","ZNF71","58491",1,1,"mapped_unique"
"11733225_a_at","CARMIL2","146206",1,1,"mapped_unique"
"11733226_x_at","CARMIL2","146206",1,1,"mapped_unique"
"11733227_a_at","TTC5","91875",1,1,"mapped_unique"
"11733228_at","DNMT3L","29947",1,1,"mapped_unique"
"11733229_a_at","PTPRB","5787",1,1,"mapped_unique"
"11733230_a_at","PTPRB","5787",1,1,"mapped_unique"
"11733231_a_at","PTPRB","5787",1,1,"mapped_unique"
"11733232_a_at","HPS1","3257",1,1,"mapped_unique"
"11733233_a_at","HPS1","3257",1,1,"mapped_unique"
"11733234_at","PTGER1","5731",1,1,"mapped_unique"
"11733235_at","SLC46A2","57864",1,1,"mapped_unique"
"11733236_a_at","TAMM41","132001",1,1,"mapped_unique"
"11733237_a_at","RPGRIP1L","23322",1,1,"mapped_unique"
"11733238_a_at","RPGRIP1L","23322",1,1,"mapped_unique"
"11733239_x_at","RPGRIP1L","23322",1,1,"mapped_unique"
"11733240_at","IRAK2","3656",1,1,"mapped_unique"
"11733241_at","IRAK2","3656",1,1,"mapped_unique"
"11733242_at","UBXN10","127733",1,1,"mapped_unique"
"11733243_a_at","GABRB2","2561",1,1,"mapped_unique"
"11733244_a_at","DTNBP1","84062",1,1,"mapped_unique"
"11733245_a_at","DTNBP1","84062",1,1,"mapped_unique"
"11733246_at","DTNBP1","84062",1,1,"mapped_unique"
"11733247_a_at","SPG21","51324",1,1,"mapped_unique"
"11733248_a_at","DBNDD2","55861",3,3,"ambiguous"
"11733248_a_at","SYS1","90196",3,3,"ambiguous"
"11733248_a_at","SYS1-DBNDD2","767557",3,3,"ambiguous"
"11733249_a_at","ARHGAP31","57514",1,1,"mapped_unique"
"11733250_at","ARHGAP31","57514",1,1,"mapped_unique"
"11733251_at","ARHGAP31","57514",1,1,"mapped_unique"
"11733252_a_at","UACA","55075",1,1,"mapped_unique"
"11733253_a_at","FBLN2","2199",1,1,"mapped_unique"
"11733254_a_at","FXYD3","5349",1,1,"mapped_unique"
"11733255_a_at","CHKB-CPT1B","386593",2,2,"ambiguous"
"11733255_a_at","CPT1B","1375",2,2,"ambiguous"
"11733256_a_at","KRT78","196374",1,1,"mapped_unique"
"11733257_x_at","CFAP36","112942",1,1,"mapped_unique"
"11733258_a_at","TAOK3","51347",1,1,"mapped_unique"
"11733259_s_at","TAOK3","51347",1,1,"mapped_unique"
"11733260_s_at","TNPO2","30000",1,1,"mapped_unique"
"11733261_a_at","CELF2","10659",1,1,"mapped_unique"
"11733262_a_at","CELF2","10659",1,1,"mapped_unique"
"11733263_a_at","BSDC1","55108",1,1,"mapped_unique"
"11733264_a_at","EML1","2009",1,1,"mapped_unique"
"11733265_a_at","PIRT","644139",1,1,"mapped_unique"
"11733266_a_at","PIRT","644139",1,1,"mapped_unique"
"11733267_a_at","PIRT","644139",1,1,"mapped_unique"
"11733268_at","PIRT","644139",1,1,"mapped_unique"
"11733269_at","NAT8L","339983",1,1,"mapped_unique"
"11733270_at","NAT8L","339983",1,1,"mapped_unique"
"11733271_at","NAT8L","339983",1,1,"mapped_unique"
"11733272_x_at","NAT8L","339983",1,1,"mapped_unique"
"11733273_a_at","MICB","4277",1,1,"mapped_unique"
"11733274_x_at","ZNF485","220992",1,1,"mapped_unique"
"11733275_a_at","PCNX2","80003",1,1,"mapped_unique"
"11733276_a_at","SLC2A2","6514",1,1,"mapped_unique"
"11733277_a_at","SLC2A2","6514",1,1,"mapped_unique"
"11733278_at","SLC2A2","6514",1,1,"mapped_unique"
"11733279_a_at","ACHE","43",1,1,"mapped_unique"
"11733280_a_at","ACHE","43",1,1,"mapped_unique"
"11733281_at","KPRP","448834",1,1,"mapped_unique"
"11733282_s_at","KRBOX4","55634",2,2,"ambiguous"
"11733282_s_at","ZNF674","641339",2,2,"ambiguous"
"11733283_a_at","KRBOX4","55634",1,1,"mapped_unique"
"11733284_x_at","MYBPC1","4604",1,1,"mapped_unique"
"11733285_x_at","DERL3","91319",1,1,"mapped_unique"
"11733286_s_at","CYP20A1","57404",1,1,"mapped_unique"
"11733287_a_at","CYP20A1","57404",1,1,"mapped_unique"
"11733288_a_at","DIPK2B","79742",1,1,"mapped_unique"
"11733289_at","DIPK2B","79742",1,1,"mapped_unique"
"11733290_at","TRPM1","4308",1,1,"mapped_unique"
"11733291_a_at","TRPM1","4308",1,1,"mapped_unique"
"11733292_a_at","PHF20L1","51105",1,1,"mapped_unique"
"11733293_at","PHF20L1","51105",1,1,"mapped_unique"
"11733294_at","PHF20L1","51105",1,1,"mapped_unique"
"11733295_s_at","ZC3H14","79882",1,1,"mapped_unique"
"11733296_s_at","CYP4F2","8529",2,2,"ambiguous"
"11733296_s_at","CYP4F3","4051",2,2,"ambiguous"
"11733297_at","CYP4F3","4051",1,1,"mapped_unique"
"11733298_a_at","VIPR1","7433",1,1,"mapped_unique"
"11733299_a_at","CLDN5","7122",1,1,"mapped_unique"
"11733300_at","ELOVL3","83401",1,1,"mapped_unique"
"11733301_at","GNGT1","2792",1,1,"mapped_unique"
"11733302_at","ZNF790","388536",1,1,"mapped_unique"
"11733303_at","ZNF790","388536",1,1,"mapped_unique"
"11733304_x_at","ZMAT3","64393",1,1,"mapped_unique"
"11733305_a_at","TFAP2B","7021",1,1,"mapped_unique"
"11733306_a_at","TFAP2B","7021",1,1,"mapped_unique"
"11733307_at","TFAP2B","7021",1,1,"mapped_unique"
"11733308_s_at","PHF12","57649",1,1,"mapped_unique"
"11733309_at","PHF12","57649",1,1,"mapped_unique"
"11733310_a_at","PCYT1B","9468",1,1,"mapped_unique"
"11733311_a_at","PCYT1B","9468",1,1,"mapped_unique"
"11733312_a_at","PCDHA1","56147",15,15,"ambiguous"
"11733312_a_at","PCDHA10","56139",15,15,"ambiguous"
"11733312_a_at","PCDHA11","56138",15,15,"ambiguous"
"11733312_a_at","PCDHA12","56137",15,15,"ambiguous"
"11733312_a_at","PCDHA13","56136",15,15,"ambiguous"
"11733312_a_at","PCDHA2","56146",15,15,"ambiguous"
"11733312_a_at","PCDHA3","56145",15,15,"ambiguous"
"11733312_a_at","PCDHA4","56144",15,15,"ambiguous"
"11733312_a_at","PCDHA5","56143",15,15,"ambiguous"
"11733312_a_at","PCDHA6","56142",15,15,"ambiguous"
"11733312_a_at","PCDHA7","56141",15,15,"ambiguous"
"11733312_a_at","PCDHA8","56140",15,15,"ambiguous"
"11733312_a_at","PCDHA9","9752",15,15,"ambiguous"
"11733312_a_at","PCDHAC1","56135",15,15,"ambiguous"
"11733312_a_at","PCDHAC2","56134",15,15,"ambiguous"
"11733313_s_at","PCDHA1","56147",15,15,"ambiguous"
"11733313_s_at","PCDHA10","56139",15,15,"ambiguous"
"11733313_s_at","PCDHA11","56138",15,15,"ambiguous"
"11733313_s_at","PCDHA12","56137",15,15,"ambiguous"
"11733313_s_at","PCDHA13","56136",15,15,"ambiguous"
"11733313_s_at","PCDHA2","56146",15,15,"ambiguous"
"11733313_s_at","PCDHA3","56145",15,15,"ambiguous"
"11733313_s_at","PCDHA4","56144",15,15,"ambiguous"
"11733313_s_at","PCDHA5","56143",15,15,"ambiguous"
"11733313_s_at","PCDHA6","56142",15,15,"ambiguous"
"11733313_s_at","PCDHA7","56141",15,15,"ambiguous"
"11733313_s_at","PCDHA8","56140",15,15,"ambiguous"
"11733313_s_at","PCDHA9","9752",15,15,"ambiguous"
"11733313_s_at","PCDHAC1","56135",15,15,"ambiguous"
"11733313_s_at","PCDHAC2","56134",15,15,"ambiguous"
"11733314_a_at","AMER3","205147",1,1,"mapped_unique"
"11733315_a_at","AMER3","205147",1,1,"mapped_unique"
"11733316_a_at","AMER3","205147",1,1,"mapped_unique"
"11733317_s_at","AK2","204",1,1,"mapped_unique"
"11733318_a_at","TACR2","6865",1,1,"mapped_unique"
"11733319_a_at","TRPC4","7223",1,1,"mapped_unique"
"11733320_a_at","HRAS","3265",1,1,"mapped_unique"
"11733321_a_at","CRTC1","23373",1,1,"mapped_unique"
"11733322_a_at","TRDN","10345",1,1,"mapped_unique"
"11733323_a_at","TRDN","10345",1,1,"mapped_unique"
"11733324_x_at","DOP1B","9980",1,1,"mapped_unique"
"11733325_a_at","FBXW8","26259",1,1,"mapped_unique"
"11733326_at","NKD1","85407",1,1,"mapped_unique"
"11733327_at","NKD1","85407",1,1,"mapped_unique"
"11733328_a_at","CEP57L1","285753",1,1,"mapped_unique"
"11733329_a_at","CEP57L1","285753",1,1,"mapped_unique"
"11733330_at","CCDC170","80129",1,1,"mapped_unique"
"11733331_at","CCDC170","80129",1,1,"mapped_unique"
"11733332_at","NRP2","8828",1,1,"mapped_unique"
"11733333_s_at","NRP2","8828",1,1,"mapped_unique"
"11733334_a_at","NRP2","8828",1,1,"mapped_unique"
"11733335_a_at","HDX","139324",1,1,"mapped_unique"
"11733336_a_at","HDX","139324",1,1,"mapped_unique"
"11733337_at","FANCE","2178",1,1,"mapped_unique"
"11733338_x_at","FANCE","2178",1,1,"mapped_unique"
"11733339_at","FANCE","2178",1,1,"mapped_unique"
"11733340_x_at","HDGFL2","84717",1,1,"mapped_unique"
"11733341_a_at","CLEC4M","10332",1,1,"mapped_unique"
"11733342_at","IDI2","91734",1,1,"mapped_unique"
"11733343_a_at","UTP6","55813",1,1,"mapped_unique"
"11733344_at","PTPRC","5788",1,1,"mapped_unique"
"11733345_a_at","GTSF1L","149699",1,1,"mapped_unique"
"11733346_at","UAP1L1","91373",1,1,"mapped_unique"
"11733347_a_at","CNOT7","29883",1,1,"mapped_unique"
"11733348_s_at","CNOT7","29883",1,1,"mapped_unique"
"11733349_at","ZNF287","57336",1,1,"mapped_unique"
"11733350_at","ZNF287","57336",1,1,"mapped_unique"
"11733351_at","KLHL11","55175",1,1,"mapped_unique"
"11733352_a_at","NF2","4771",1,1,"mapped_unique"
"11733353_at","CRTAM","56253",1,1,"mapped_unique"
"11733354_a_at","RFESD","317671",1,1,"mapped_unique"
"11733355_x_at","C5AR1","728",1,1,"mapped_unique"
"11733356_at","C5AR1","728",1,1,"mapped_unique"
"11733357_at","CCDC185","164127",1,1,"mapped_unique"
"11733358_a_at","PDE1A","5136",1,1,"mapped_unique"
"11733359_a_at","CFAP45","25790",1,1,"mapped_unique"
